date,USD,EUR,GBP,JPY,CAD,AUD,CHF
2002-05-19 00:00:00+00:00,,4998.990234375,5208.10009765625,11856.5400390625,,3393.300048828125,6606.0
2002-05-20 00:00:00+00:00,1091.8800048828125,4984.60986328125,5197.2001953125,11801.16015625,,3376.89990234375,6623.2998046875
2002-05-21 00:00:00+00:00,1079.8800048828125,4919.5,5151.89990234375,11961.98046875,7688.2998046875,3389.800048828125,6585.89990234375
2002-05-22 00:00:00+00:00,1086.02001953125,4879.5,5175.2998046875,11979.849609375,7638.39990234375,3373.5,6564.10009765625
2002-05-23 00:00:00+00:00,1097.0799560546875,4899.1298828125,5169.10009765625,11976.2802734375,7725.10009765625,3387.10009765625,6576.0
2002-05-24 00:00:00+00:00,1083.8199462890625,,,,7667.7998046875,,
2002-05-26 00:00:00+00:00,,4961.5400390625,5136.2998046875,11976.349609375,,3381.60009765625,6607.7001953125
2002-05-27 00:00:00+00:00,,4918.580078125,5074.2001953125,11936.080078125,7667.0,3385.89990234375,6584.10009765625
2002-05-28 00:00:00+00:00,1074.550048828125,4881.7998046875,5083.0,11853.0,7660.60009765625,3381.199951171875,6598.0
2002-05-29 00:00:00+00:00,1067.6600341796875,4761.9599609375,5040.7998046875,11770.0302734375,7611.89990234375,3387.10009765625,6544.10009765625
2002-05-30 00:00:00+00:00,1064.6600341796875,4818.2998046875,5085.10009765625,11763.7001953125,7580.60009765625,3373.60009765625,6574.7998046875
2002-05-31 00:00:00+00:00,1067.1400146484375,,,,7656.10009765625,,
2002-06-02 00:00:00+00:00,,4747.9501953125,,11901.3896484375,,3375.60009765625,6551.10009765625
2002-06-03 00:00:00+00:00,1040.6800537109375,4625.7900390625,,11653.0703125,7599.5,3347.10009765625,6415.7001953125
2002-06-04 00:00:00+00:00,1040.68994140625,4624.31005859375,4989.2001953125,11663.8701171875,7568.0,3350.199951171875,6400.10009765625
2002-06-05 00:00:00+00:00,1049.9000244140625,4657.52001953125,4957.60009765625,11574.9404296875,7547.89990234375,3344.300048828125,6366.0
2002-06-06 00:00:00+00:00,1029.1500244140625,4610.18017578125,4920.39990234375,11438.5302734375,7498.89990234375,3342.800048828125,6250.89990234375
2002-06-07 00:00:00+00:00,1027.530029296875,,,,7478.60009765625,,
2002-06-09 00:00:00+00:00,,4589.259765625,4928.2001953125,11370.2099609375,,,6267.5
2002-06-10 00:00:00+00:00,1030.739990234375,4606.08984375,4934.7998046875,11449.4404296875,7460.7001953125,3328.5,6330.2998046875
2002-06-11 00:00:00+00:00,1013.5999755859376,4510.18994140625,4851.7001953125,11327.0595703125,7398.7998046875,3327.89990234375,6142.0
2002-06-12 00:00:00+00:00,1020.260009765625,4470.14013671875,4771.89990234375,11144.83984375,7359.60009765625,3313.60009765625,6050.7998046875
2002-06-13 00:00:00+00:00,1009.5599975585938,4303.85009765625,4630.7998046875,10920.6298828125,7283.60009765625,3294.10009765625,5980.7001953125
2002-06-14 00:00:00+00:00,1007.27001953125,,,,7249.0,,
2002-06-16 00:00:00+00:00,,4475.10009765625,4756.7998046875,10664.1103515625,,3299.699951171875,6160.89990234375
2002-06-17 00:00:00+00:00,1036.1700439453125,4433.85009765625,4702.0,10839.9296875,7357.39990234375,3311.89990234375,6072.2001953125
2002-06-18 00:00:00+00:00,1037.1400146484375,4354.81982421875,4652.39990234375,10476.1796875,7327.5,3279.89990234375,5971.60009765625
2002-06-19 00:00:00+00:00,1019.989990234375,4245.68017578125,4580.2998046875,10612.98046875,7247.7998046875,3279.60009765625,5777.89990234375
2002-06-20 00:00:00+00:00,1006.2899780273438,4232.39990234375,4605.39990234375,10354.349609375,7225.39990234375,3252.199951171875,5791.60009765625
2002-06-21 00:00:00+00:00,989.1400146484376,,,,7139.39990234375,,
2002-06-23 00:00:00+00:00,,4127.2099609375,4541.89990234375,10471.3203125,,3235.300048828125,5594.2001953125
2002-06-24 00:00:00+00:00,992.719970703125,4202.97021484375,4631.0,10496.669921875,7129.89990234375,3227.60009765625,5781.39990234375
2002-06-25 00:00:00+00:00,976.1400146484376,4099.0498046875,4531.0,10074.5595703125,7120.7998046875,3179.39990234375,5629.0
2002-06-26 00:00:00+00:00,973.530029296875,4259.43017578125,4540.7001953125,10261.599609375,7021.0,3212.89990234375,5717.89990234375
2002-06-27 00:00:00+00:00,990.6400146484376,4382.56005859375,4656.39990234375,10621.83984375,7073.7998046875,3216.0,5979.7001953125
2002-06-28 00:00:00+00:00,989.8200073242188,,,,7145.60009765625,,
2002-06-30 00:00:00+00:00,,4366.81005859375,4685.7998046875,10595.4404296875,,3227.89990234375,5985.10009765625
2002-07-01 00:00:00+00:00,968.6500244140624,4195.9501953125,4546.7998046875,10622.3203125,,3212.10009765625,5863.7998046875
2002-07-02 00:00:00+00:00,948.0900268554688,4138.14990234375,4392.60009765625,10812.2998046875,7013.39990234375,3185.89990234375,5711.39990234375
2002-07-03 00:00:00+00:00,953.989990234375,4258.6201171875,4471.2001953125,10632.8095703125,7024.10009765625,3208.699951171875,5847.7998046875
2002-07-04 00:00:00+00:00,,4483.02978515625,4615.7001953125,10826.08984375,7029.7998046875,3214.800048828125,6024.2001953125
2002-07-05 00:00:00+00:00,989.030029296875,,,,7112.5,,
2002-07-07 00:00:00+00:00,,4442.330078125,4601.2998046875,10769.2001953125,,3233.699951171875,6002.2998046875
2002-07-08 00:00:00+00:00,976.97998046875,4369.759765625,4542.89990234375,10960.25,7092.0,3258.39990234375,5967.0
2002-07-09 00:00:00+00:00,952.8300170898438,4190.22021484375,4420.10009765625,10752.66015625,7034.7998046875,3226.199951171875,5775.5
2002-07-10 00:00:00+00:00,920.469970703125,4118.5,4230.10009765625,10485.740234375,6916.39990234375,3192.39990234375,5538.5
2002-07-11 00:00:00+00:00,927.3699951171876,4130.7998046875,4224.10009765625,10601.4501953125,6863.2998046875,3197.39990234375,5604.7001953125
2002-07-12 00:00:00+00:00,921.3900146484376,,,,6819.7998046875,,
2002-07-14 00:00:00+00:00,,3912.510009765625,3994.5,10375.150390625,,3187.300048828125,5358.0
2002-07-15 00:00:00+00:00,917.9299926757812,3977.75,4021.89990234375,10250.419921875,6677.7998046875,3157.699951171875,5225.2998046875
2002-07-16 00:00:00+00:00,900.9400024414062,4092.820068359375,4190.60009765625,10296.01953125,6695.7001953125,3122.199951171875,5299.7001953125
2002-07-17 00:00:00+00:00,906.0399780273438,4100.75,4297.2998046875,10498.259765625,6699.7001953125,3152.300048828125,5271.5
2002-07-18 00:00:00+00:00,881.5599975585938,3891.8798828125,4098.2998046875,10202.3603515625,6715.39990234375,3109.199951171875,4976.2998046875
2002-07-19 00:00:00+00:00,847.75,,,,6535.39990234375,,
2002-07-21 00:00:00+00:00,,3691.429931640625,3895.5,10189.009765625,,3089.39990234375,4699.7001953125
2002-07-22 00:00:00+00:00,819.8499755859375,3515.830078125,3858.0,10215.6298828125,6366.7001953125,3088.60009765625,4628.60009765625
2002-07-23 00:00:00+00:00,797.7000122070312,3632.659912109375,3777.10009765625,9947.7197265625,6161.10009765625,3017.199951171875,4607.7998046875
2002-07-24 00:00:00+00:00,843.4299926757812,3520.4599609375,3965.89990234375,9929.91015625,6382.10009765625,3042.39990234375,4906.2998046875
2002-07-25 00:00:00+00:00,838.6799926757812,3579.0,4016.699951171875,9591.0302734375,6278.39990234375,2989.5,5023.60009765625
2002-07-26 00:00:00+00:00,852.8400268554688,,,,6309.89990234375,,
2002-07-28 00:00:00+00:00,,3859.780029296875,4202.7001953125,9666.669921875,,3035.199951171875,5272.2998046875
2002-07-29 00:00:00+00:00,898.9600219726562,3878.93994140625,4180.89990234375,10003.7197265625,6483.10009765625,3083.800048828125,5215.39990234375
2002-07-30 00:00:00+00:00,902.780029296875,3700.139892578125,4246.2001953125,9877.9404296875,6511.2001953125,3086.199951171875,5196.7001953125
2002-07-31 00:00:00+00:00,911.6199951171876,3606.449951171875,4044.5,9793.509765625,6605.39990234375,3077.300048828125,5095.7001953125
2002-08-01 00:00:00+00:00,884.6599731445312,3532.489990234375,4075.60009765625,9709.66015625,6550.7001953125,3053.89990234375,5036.7998046875
2002-08-02 00:00:00+00:00,864.239990234375,,,,6536.5,,
