month,GPR,GPRT,GPRA,GPRH
1905-05-01 00:00:00+00:00,,,,54.1502571105957
1905-06-01 00:00:00+00:00,,,,69.75360870361328
1905-07-01 00:00:00+00:00,,,,60.98286056518555
1905-08-01 00:00:00+00:00,,,,53.226959228515625
1905-09-01 00:00:00+00:00,,,,49.39082336425781
1905-10-01 00:00:00+00:00,,,,41.11686706542969
1905-11-01 00:00:00+00:00,,,,41.315608978271484
1905-12-01 00:00:00+00:00,,,,45.711238861083984
1906-01-01 00:00:00+00:00,,,,36.640533447265625
1906-02-01 00:00:00+00:00,,,,38.84855270385742
1906-03-01 00:00:00+00:00,,,,33.214324951171875
1906-04-01 00:00:00+00:00,,,,31.301488876342773
1906-05-01 00:00:00+00:00,,,,40.36772155761719
1906-06-01 00:00:00+00:00,,,,42.09005355834961
1906-07-01 00:00:00+00:00,,,,48.36927795410156
1906-08-01 00:00:00+00:00,,,,50.42543029785156
1906-09-01 00:00:00+00:00,,,,67.00239562988281
1906-10-01 00:00:00+00:00,,,,39.79033279418945
1906-11-01 00:00:00+00:00,,,,31.109947204589844
1906-12-01 00:00:00+00:00,,,,29.637134552001953
1907-01-01 00:00:00+00:00,,,,31.904911041259766
1907-02-01 00:00:00+00:00,,,,43.50050735473633
1907-03-01 00:00:00+00:00,,,,34.895851135253906
1907-04-01 00:00:00+00:00,,,,29.97407341003418
1907-05-01 00:00:00+00:00,,,,31.970109939575195
1907-06-01 00:00:00+00:00,,,,47.547000885009766
1907-07-01 00:00:00+00:00,,,,49.25531005859375
1907-08-01 00:00:00+00:00,,,,40.46546173095703
1907-09-01 00:00:00+00:00,,,,26.407461166381836
1907-10-01 00:00:00+00:00,,,,25.982343673706055
1907-11-01 00:00:00+00:00,,,,22.88751983642578
1907-12-01 00:00:00+00:00,,,,28.17491912841797
1908-01-01 00:00:00+00:00,,,,42.24368667602539
1908-02-01 00:00:00+00:00,,,,25.947519302368164
1908-03-01 00:00:00+00:00,,,,30.953086853027344
1908-04-01 00:00:00+00:00,,,,26.942676544189453
1908-05-01 00:00:00+00:00,,,,24.832048416137695
1908-06-01 00:00:00+00:00,,,,36.41197967529297
1908-07-01 00:00:00+00:00,,,,36.01042175292969
1908-08-01 00:00:00+00:00,,,,28.468820571899414
1908-09-01 00:00:00+00:00,,,,21.812177658081055
1908-10-01 00:00:00+00:00,,,,44.5191650390625
1908-11-01 00:00:00+00:00,,,,36.15563201904297
1908-12-01 00:00:00+00:00,,,,39.65751266479492
1909-01-01 00:00:00+00:00,,,,25.64866828918457
1909-02-01 00:00:00+00:00,,,,38.02793884277344
1909-03-01 00:00:00+00:00,,,,38.112274169921875
1909-04-01 00:00:00+00:00,,,,34.06084060668945
1909-05-01 00:00:00+00:00,,,,28.990856170654297
1909-06-01 00:00:00+00:00,,,,25.535863876342773
1909-07-01 00:00:00+00:00,,,,32.89564514160156
1909-08-01 00:00:00+00:00,,,,34.89463424682617
1909-09-01 00:00:00+00:00,,,,24.736513137817383
1909-10-01 00:00:00+00:00,,,,27.12741470336914
1909-11-01 00:00:00+00:00,,,,29.100927352905273
1909-12-01 00:00:00+00:00,,,,31.947172164916992
1910-01-01 00:00:00+00:00,,,,28.402252197265625
1910-02-01 00:00:00+00:00,,,,31.38466453552246
1910-03-01 00:00:00+00:00,,,,33.822444915771484
1910-04-01 00:00:00+00:00,,,,25.54547691345215
1910-05-01 00:00:00+00:00,,,,31.40444564819336
1910-06-01 00:00:00+00:00,,,,29.732105255126953
1910-07-01 00:00:00+00:00,,,,34.192501068115234
1910-08-01 00:00:00+00:00,,,,32.8275146484375
1910-09-01 00:00:00+00:00,,,,25.606151580810547
1910-10-01 00:00:00+00:00,,,,28.79314613342285
1910-11-01 00:00:00+00:00,,,,32.57762908935547
1910-12-01 00:00:00+00:00,,,,36.33582305908203
1911-01-01 00:00:00+00:00,,,,45.068424224853516
1911-02-01 00:00:00+00:00,,,,31.0305233001709
1911-03-01 00:00:00+00:00,,,,78.62703704833984
1911-04-01 00:00:00+00:00,,,,53.017539978027344
1911-05-01 00:00:00+00:00,,,,53.114627838134766
1911-06-01 00:00:00+00:00,,,,26.954326629638672
1911-07-01 00:00:00+00:00,,,,42.916683197021484
1911-08-01 00:00:00+00:00,,,,47.5488395690918
1911-09-01 00:00:00+00:00,,,,72.41173553466797
1911-10-01 00:00:00+00:00,,,,73.60086822509766
1911-11-01 00:00:00+00:00,,,,59.91981887817383
1911-12-01 00:00:00+00:00,,,,48.14202117919922
1912-01-01 00:00:00+00:00,,,,43.30744934082031
1912-02-01 00:00:00+00:00,,,,48.680843353271484
1912-03-01 00:00:00+00:00,,,,43.984458923339844
1912-04-01 00:00:00+00:00,,,,34.29108810424805
1912-05-01 00:00:00+00:00,,,,54.04902648925781
1912-06-01 00:00:00+00:00,,,,39.04309844970703
1912-07-01 00:00:00+00:00,,,,33.745384216308594
1912-08-01 00:00:00+00:00,,,,53.78118133544922
1912-09-01 00:00:00+00:00,,,,51.32735061645508
1912-10-01 00:00:00+00:00,,,,103.23745727539062
1912-11-01 00:00:00+00:00,,,,91.97689056396484
1912-12-01 00:00:00+00:00,,,,47.7298469543457
1913-01-01 00:00:00+00:00,,,,44.95026397705078
1913-02-01 00:00:00+00:00,,,,64.22825622558594
1913-03-01 00:00:00+00:00,,,,46.39574432373047
1913-04-01 00:00:00+00:00,,,,49.086219787597656
1913-05-01 00:00:00+00:00,,,,45.788658142089844
1913-06-01 00:00:00+00:00,,,,26.728918075561523
1913-07-01 00:00:00+00:00,,,,71.59680938720703
1913-08-01 00:00:00+00:00,,,,68.47576141357422
1913-09-01 00:00:00+00:00,,,,41.193199157714844
1913-10-01 00:00:00+00:00,,,,27.059574127197266
1913-11-01 00:00:00+00:00,,,,60.411590576171875
1913-12-01 00:00:00+00:00,,,,44.64571762084961
1914-01-01 00:00:00+00:00,,,,52.96929931640625
1914-02-01 00:00:00+00:00,,,,67.7383041381836
1914-03-01 00:00:00+00:00,,,,60.30073165893555
1914-04-01 00:00:00+00:00,,,,145.24484252929688
1914-05-01 00:00:00+00:00,,,,101.2608413696289
1914-06-01 00:00:00+00:00,,,,71.59599304199219
1914-07-01 00:00:00+00:00,,,,135.99359130859375
1914-08-01 00:00:00+00:00,,,,472.3014221191406
1914-09-01 00:00:00+00:00,,,,384.95294189453125
1914-10-01 00:00:00+00:00,,,,315.9481201171875
1914-11-01 00:00:00+00:00,,,,302.9434509277344
1914-12-01 00:00:00+00:00,,,,280.0399475097656
1915-01-01 00:00:00+00:00,,,,229.47760009765625
1915-02-01 00:00:00+00:00,,,,303.4684753417969
1915-03-01 00:00:00+00:00,,,,254.25970458984375
1915-04-01 00:00:00+00:00,,,,227.86082458496094
1915-05-01 00:00:00+00:00,,,,301.5808410644531
1915-06-01 00:00:00+00:00,,,,316.1856994628906
1915-07-01 00:00:00+00:00,,,,291.3963928222656
1915-08-01 00:00:00+00:00,,,,313.17083740234375
1915-09-01 00:00:00+00:00,,,,268.7383728027344
1915-10-01 00:00:00+00:00,,,,274.59576416015625
1915-11-01 00:00:00+00:00,,,,240.10557556152344
1915-12-01 00:00:00+00:00,,,,214.3123321533203
1916-01-01 00:00:00+00:00,,,,216.86886596679688
1916-02-01 00:00:00+00:00,,,,206.70632934570312
1916-03-01 00:00:00+00:00,,,,245.46484375
1916-04-01 00:00:00+00:00,,,,232.92276000976562
1916-05-01 00:00:00+00:00,,,,229.47640991210938
1916-06-01 00:00:00+00:00,,,,318.33349609375
1916-07-01 00:00:00+00:00,,,,312.4759216308594
1916-08-01 00:00:00+00:00,,,,307.63909912109375
1916-09-01 00:00:00+00:00,,,,294.16204833984375
1916-10-01 00:00:00+00:00,,,,268.88787841796875
1916-11-01 00:00:00+00:00,,,,241.3140869140625
1916-12-01 00:00:00+00:00,,,,249.39083862304688
1917-01-01 00:00:00+00:00,,,,210.63088989257812
1917-02-01 00:00:00+00:00,,,,350.2068786621094
1917-03-01 00:00:00+00:00,,,,331.6864318847656
1917-04-01 00:00:00+00:00,,,,338.6053771972656
1917-05-01 00:00:00+00:00,,,,296.0191345214844
1917-06-01 00:00:00+00:00,,,,266.41851806640625
1917-07-01 00:00:00+00:00,,,,305.0151062011719
1917-08-01 00:00:00+00:00,,,,323.6415100097656
1917-09-01 00:00:00+00:00,,,,287.9421691894531
1917-10-01 00:00:00+00:00,,,,262.8323669433594
1917-11-01 00:00:00+00:00,,,,297.8530578613281
1917-12-01 00:00:00+00:00,,,,292.8008117675781
1918-01-01 00:00:00+00:00,,,,278.3055725097656
1918-02-01 00:00:00+00:00,,,,292.1138610839844
1918-03-01 00:00:00+00:00,,,,331.9317626953125
1918-04-01 00:00:00+00:00,,,,349.8001708984375
1918-05-01 00:00:00+00:00,,,,290.0693054199219
1918-06-01 00:00:00+00:00,,,,366.06695556640625
1918-07-01 00:00:00+00:00,,,,408.345458984375
1918-08-01 00:00:00+00:00,,,,393.5311279296875
1918-09-01 00:00:00+00:00,,,,409.2270202636719
1918-10-01 00:00:00+00:00,,,,393.5849914550781
1918-11-01 00:00:00+00:00,,,,269.87249755859375
1918-12-01 00:00:00+00:00,,,,196.59378051757812
1919-01-01 00:00:00+00:00,,,,187.20191955566406
1919-02-01 00:00:00+00:00,,,,207.40342712402344
1919-03-01 00:00:00+00:00,,,,190.1789093017578
1919-04-01 00:00:00+00:00,,,,198.12655639648438
1919-05-01 00:00:00+00:00,,,,158.0450439453125
1919-06-01 00:00:00+00:00,,,,169.1619415283203
1919-07-01 00:00:00+00:00,,,,168.7230224609375
1919-08-01 00:00:00+00:00,,,,156.36415100097656
1919-09-01 00:00:00+00:00,,,,142.34783935546875
1919-10-01 00:00:00+00:00,,,,143.55020141601562
1919-11-01 00:00:00+00:00,,,,151.64825439453125
1919-12-01 00:00:00+00:00,,,,126.97437286376953
1920-01-01 00:00:00+00:00,,,,110.3846664428711
1920-02-01 00:00:00+00:00,,,,94.42341613769531
1920-03-01 00:00:00+00:00,,,,134.0078582763672
1920-04-01 00:00:00+00:00,,,,138.16986083984375
1920-05-01 00:00:00+00:00,,,,95.29356384277344
1920-06-01 00:00:00+00:00,,,,82.3554916381836
1920-07-01 00:00:00+00:00,,,,110.29871368408203
1920-08-01 00:00:00+00:00,,,,125.35875701904297
1920-09-01 00:00:00+00:00,,,,82.65211486816406
1920-10-01 00:00:00+00:00,,,,95.932861328125
1920-11-01 00:00:00+00:00,,,,76.41144561767578
1920-12-01 00:00:00+00:00,,,,79.46946716308594
1921-01-01 00:00:00+00:00,,,,57.45201873779297
1921-02-01 00:00:00+00:00,,,,71.34617614746094
1921-03-01 00:00:00+00:00,,,,86.93142700195312
1921-04-01 00:00:00+00:00,,,,73.6823501586914
1921-05-01 00:00:00+00:00,,,,85.56208038330078
1921-06-01 00:00:00+00:00,,,,81.83202362060547
1921-07-01 00:00:00+00:00,,,,69.0535659790039
1921-08-01 00:00:00+00:00,,,,71.40784454345703
1921-09-01 00:00:00+00:00,,,,60.794368743896484
1921-10-01 00:00:00+00:00,,,,73.81822967529297
1921-11-01 00:00:00+00:00,,,,73.88545227050781
1921-12-01 00:00:00+00:00,,,,68.35862731933594
1922-01-01 00:00:00+00:00,,,,56.99806213378906
1922-02-01 00:00:00+00:00,,,,56.697940826416016
1922-03-01 00:00:00+00:00,,,,61.155635833740234
1922-04-01 00:00:00+00:00,,,,73.25740051269531
1922-05-01 00:00:00+00:00,,,,58.883094787597656
1922-06-01 00:00:00+00:00,,,,65.47126770019531
1922-07-01 00:00:00+00:00,,,,86.22325134277344
1922-08-01 00:00:00+00:00,,,,62.41816329956055
1922-09-01 00:00:00+00:00,,,,85.52635192871094
1922-10-01 00:00:00+00:00,,,,62.84267044067383
1922-11-01 00:00:00+00:00,,,,56.927223205566406
1922-12-01 00:00:00+00:00,,,,52.68137741088867
1923-01-01 00:00:00+00:00,,,,83.26092529296875
1923-02-01 00:00:00+00:00,,,,74.30038452148438
1923-03-01 00:00:00+00:00,,,,55.053401947021484
1923-04-01 00:00:00+00:00,,,,47.3514404296875
1923-05-01 00:00:00+00:00,,,,70.75028228759766
1923-06-01 00:00:00+00:00,,,,47.444454193115234
1923-07-01 00:00:00+00:00,,,,56.37287139892578
1923-08-01 00:00:00+00:00,,,,42.565895080566406
1923-09-01 00:00:00+00:00,,,,80.44438934326172
1923-10-01 00:00:00+00:00,,,,48.92905807495117
1923-11-01 00:00:00+00:00,,,,42.20532989501953
1923-12-01 00:00:00+00:00,,,,57.77907943725586
1924-01-01 00:00:00+00:00,,,,60.661170959472656
1924-02-01 00:00:00+00:00,,,,44.82847213745117
1924-03-01 00:00:00+00:00,,,,32.45082092285156
1924-04-01 00:00:00+00:00,,,,42.562889099121094
1924-05-01 00:00:00+00:00,,,,39.055789947509766
1924-06-01 00:00:00+00:00,,,,32.076393127441406
1924-07-01 00:00:00+00:00,,,,56.53169631958008
1924-08-01 00:00:00+00:00,,,,61.551719665527344
1924-09-01 00:00:00+00:00,,,,76.80686950683594
1924-10-01 00:00:00+00:00,,,,53.92131423950195
1924-11-01 00:00:00+00:00,,,,50.29384231567383
1924-12-01 00:00:00+00:00,,,,45.73115921020508
1925-01-01 00:00:00+00:00,,,,36.466339111328125
1925-02-01 00:00:00+00:00,,,,40.31141662597656
1925-03-01 00:00:00+00:00,,,,39.6591796875
1925-04-01 00:00:00+00:00,,,,52.62643814086914
1925-05-01 00:00:00+00:00,,,,42.952415466308594
1925-06-01 00:00:00+00:00,,,,51.69419479370117
1925-07-01 00:00:00+00:00,,,,51.44901657104492
1925-08-01 00:00:00+00:00,,,,52.57301712036133
1925-09-01 00:00:00+00:00,,,,46.796791076660156
1925-10-01 00:00:00+00:00,,,,57.5921516418457
1925-11-01 00:00:00+00:00,,,,38.31930160522461
1925-12-01 00:00:00+00:00,,,,38.77006912231445
1926-01-01 00:00:00+00:00,,,,24.919939041137695
1926-02-01 00:00:00+00:00,,,,31.870159149169922
1926-03-01 00:00:00+00:00,,,,28.225231170654297
1926-04-01 00:00:00+00:00,,,,41.08078384399414
1926-05-01 00:00:00+00:00,,,,54.81474685668945
1926-06-01 00:00:00+00:00,,,,38.43251037597656
1926-07-01 00:00:00+00:00,,,,36.161441802978516
1926-08-01 00:00:00+00:00,,,,39.1467399597168
1926-09-01 00:00:00+00:00,,,,45.01839828491211
1926-10-01 00:00:00+00:00,,,,34.68489074707031
1926-11-01 00:00:00+00:00,,,,35.74689483642578
1926-12-01 00:00:00+00:00,,,,42.063804626464844
1927-01-01 00:00:00+00:00,,,,64.30874633789062
1927-02-01 00:00:00+00:00,,,,52.68061828613281
1927-03-01 00:00:00+00:00,,,,61.619041442871094
1927-04-01 00:00:00+00:00,,,,56.56696701049805
1927-05-01 00:00:00+00:00,,,,35.45627975463867
1927-06-01 00:00:00+00:00,,,,39.565284729003906
1927-07-01 00:00:00+00:00,,,,34.9145622253418
1927-08-01 00:00:00+00:00,,,,39.5889892578125
1927-09-01 00:00:00+00:00,,,,32.728294372558594
1927-10-01 00:00:00+00:00,,,,43.110965728759766
1927-11-01 00:00:00+00:00,,,,47.428192138671875
1927-12-01 00:00:00+00:00,,,,42.61509704589844
1928-01-01 00:00:00+00:00,,,,46.50865936279297
1928-02-01 00:00:00+00:00,,,,37.31113815307617
1928-03-01 00:00:00+00:00,,,,41.677738189697266
1928-04-01 00:00:00+00:00,,,,37.59975051879883
1928-05-01 00:00:00+00:00,,,,41.14933395385742
1928-06-01 00:00:00+00:00,,,,35.10234069824219
1928-07-01 00:00:00+00:00,,,,34.82687759399414
1928-08-01 00:00:00+00:00,,,,37.78215026855469
1928-09-01 00:00:00+00:00,,,,30.70033836364746
1928-10-01 00:00:00+00:00,,,,27.113065719604492
1928-11-01 00:00:00+00:00,,,,28.41400718688965
1928-12-01 00:00:00+00:00,,,,48.1014518737793
1929-01-01 00:00:00+00:00,,,,37.30567169189453
1929-02-01 00:00:00+00:00,,,,42.39878463745117
1929-03-01 00:00:00+00:00,,,,46.79766845703125
1929-04-01 00:00:00+00:00,,,,44.73091125488281
1929-05-01 00:00:00+00:00,,,,40.48475646972656
1929-06-01 00:00:00+00:00,,,,29.21702003479004
1929-07-01 00:00:00+00:00,,,,57.564208984375
1929-08-01 00:00:00+00:00,,,,44.63158416748047
1929-09-01 00:00:00+00:00,,,,35.48832321166992
1929-10-01 00:00:00+00:00,,,,35.246463775634766
1929-11-01 00:00:00+00:00,,,,35.136348724365234
1929-12-01 00:00:00+00:00,,,,37.46351623535156
1930-01-01 00:00:00+00:00,,,,34.294044494628906
1930-02-01 00:00:00+00:00,,,,36.43842315673828
1930-03-01 00:00:00+00:00,,,,43.74150085449219
1930-04-01 00:00:00+00:00,,,,38.941139221191406
1930-05-01 00:00:00+00:00,,,,38.57687759399414
1930-06-01 00:00:00+00:00,,,,43.812774658203125
1930-07-01 00:00:00+00:00,,,,39.306541442871094
1930-08-01 00:00:00+00:00,,,,45.42131423950195
1930-09-01 00:00:00+00:00,,,,45.568111419677734
1930-10-01 00:00:00+00:00,,,,65.15262603759766
1930-11-01 00:00:00+00:00,,,,43.057857513427734
1930-12-01 00:00:00+00:00,,,,41.41242218017578
1931-01-01 00:00:00+00:00,,,,36.426544189453125
1931-02-01 00:00:00+00:00,,,,36.32712173461914
1931-03-01 00:00:00+00:00,,,,37.66576385498047
1931-04-01 00:00:00+00:00,,,,41.03825378417969
1931-05-01 00:00:00+00:00,,,,45.69710159301758
1931-06-01 00:00:00+00:00,,,,34.43394470214844
1931-07-01 00:00:00+00:00,,,,39.307411193847656
1931-08-01 00:00:00+00:00,,,,46.563724517822266
1931-09-01 00:00:00+00:00,,,,46.76708221435547
1931-10-01 00:00:00+00:00,,,,52.48063278198242
1931-11-01 00:00:00+00:00,,,,70.79185485839844
1931-12-01 00:00:00+00:00,,,,47.381507873535156
1932-01-01 00:00:00+00:00,,,,63.57196044921875
1932-02-01 00:00:00+00:00,,,,113.99314880371094
1932-03-01 00:00:00+00:00,,,,67.1852798461914
1932-04-01 00:00:00+00:00,,,,53.59299087524414
1932-05-01 00:00:00+00:00,,,,45.1197509765625
1932-06-01 00:00:00+00:00,,,,38.662662506103516
1932-07-01 00:00:00+00:00,,,,56.50954055786133
1932-08-01 00:00:00+00:00,,,,73.4521484375
1932-09-01 00:00:00+00:00,,,,70.19732666015625
1932-10-01 00:00:00+00:00,,,,44.72287368774414
1932-11-01 00:00:00+00:00,,,,45.76577377319336
1932-12-01 00:00:00+00:00,,,,43.854183197021484
1933-01-01 00:00:00+00:00,,,,46.3891716003418
1933-02-01 00:00:00+00:00,,,,89.67784118652344
1933-03-01 00:00:00+00:00,,,,73.78299713134766
1933-04-01 00:00:00+00:00,,,,52.085147857666016
1933-05-01 00:00:00+00:00,,,,75.33802795410156
1933-06-01 00:00:00+00:00,,,,38.8099250793457
1933-07-01 00:00:00+00:00,,,,32.775962829589844
1933-08-01 00:00:00+00:00,,,,49.95660400390625
1933-09-01 00:00:00+00:00,,,,44.8657112121582
1933-10-01 00:00:00+00:00,,,,50.18244934082031
1933-11-01 00:00:00+00:00,,,,41.157222747802734
1933-12-01 00:00:00+00:00,,,,39.4976806640625
1934-01-01 00:00:00+00:00,,,,41.815208435058594
1934-02-01 00:00:00+00:00,,,,50.252017974853516
1934-03-01 00:00:00+00:00,,,,44.2706413269043
1934-04-01 00:00:00+00:00,,,,41.63150405883789
1934-05-01 00:00:00+00:00,,,,64.64432525634766
1934-06-01 00:00:00+00:00,,,,46.05231475830078
1934-07-01 00:00:00+00:00,,,,74.12950897216797
1934-08-01 00:00:00+00:00,,,,49.639156341552734
1934-09-01 00:00:00+00:00,,,,61.617191314697266
1934-10-01 00:00:00+00:00,,,,43.60335159301758
1934-11-01 00:00:00+00:00,,,,46.434783935546875
1934-12-01 00:00:00+00:00,,,,61.0857048034668
1935-01-01 00:00:00+00:00,,,,45.45946502685547
1935-02-01 00:00:00+00:00,,,,50.46663284301758
1935-03-01 00:00:00+00:00,,,,67.36476135253906
1935-04-01 00:00:00+00:00,,,,57.24302673339844
1935-05-01 00:00:00+00:00,,,,44.03459167480469
1935-06-01 00:00:00+00:00,,,,45.92513656616211
1935-07-01 00:00:00+00:00,,,,70.68220520019531
1935-08-01 00:00:00+00:00,,,,88.26073455810547
1935-09-01 00:00:00+00:00,,,,132.07684326171875
1935-10-01 00:00:00+00:00,,,,188.74853515625
1935-11-01 00:00:00+00:00,,,,100.0623550415039
1935-12-01 00:00:00+00:00,,,,102.66012573242188
1936-01-01 00:00:00+00:00,,,,80.89762878417969
1936-02-01 00:00:00+00:00,,,,79.93846893310547
1936-03-01 00:00:00+00:00,,,,98.9214859008789
1936-04-01 00:00:00+00:00,,,,71.36610412597656
1936-05-01 00:00:00+00:00,,,,65.00257110595703
1936-06-01 00:00:00+00:00,,,,72.53710174560547
1936-07-01 00:00:00+00:00,,,,82.0948257446289
1936-08-01 00:00:00+00:00,,,,136.89804077148438
1936-09-01 00:00:00+00:00,,,,115.92527770996094
1936-10-01 00:00:00+00:00,,,,93.97209167480469
1936-11-01 00:00:00+00:00,,,,106.62641906738281
1936-12-01 00:00:00+00:00,,,,92.65412139892578
1937-01-01 00:00:00+00:00,,,,86.9389877319336
1937-02-01 00:00:00+00:00,,,,70.67057800292969
1937-03-01 00:00:00+00:00,,,,78.50298309326172
1937-04-01 00:00:00+00:00,,,,73.57921600341797
1937-05-01 00:00:00+00:00,,,,58.083045959472656
1937-06-01 00:00:00+00:00,,,,73.04471588134766
1937-07-01 00:00:00+00:00,,,,99.03997039794922
1937-08-01 00:00:00+00:00,,,,100.35657501220703
1937-09-01 00:00:00+00:00,,,,126.11226654052734
1937-10-01 00:00:00+00:00,,,,109.75839233398438
1937-11-01 00:00:00+00:00,,,,85.16431427001953
1937-12-01 00:00:00+00:00,,,,88.4893798828125
1938-01-01 00:00:00+00:00,,,,77.84064483642578
1938-02-01 00:00:00+00:00,,,,91.15591430664062
1938-03-01 00:00:00+00:00,,,,112.18727111816406
1938-04-01 00:00:00+00:00,,,,81.93951416015625
1938-05-01 00:00:00+00:00,,,,100.39448547363281
1938-06-01 00:00:00+00:00,,,,83.6075210571289
1938-07-01 00:00:00+00:00,,,,77.24514770507812
1938-08-01 00:00:00+00:00,,,,103.3354263305664
1938-09-01 00:00:00+00:00,,,,210.74472045898438
1938-10-01 00:00:00+00:00,,,,140.14175415039062
1938-11-01 00:00:00+00:00,,,,71.93653869628906
1938-12-01 00:00:00+00:00,,,,74.1583480834961
1939-01-01 00:00:00+00:00,,,,117.61184692382812
1939-02-01 00:00:00+00:00,,,,97.05760955810547
1939-03-01 00:00:00+00:00,,,,111.83096313476562
1939-04-01 00:00:00+00:00,,,,141.7838897705078
1939-05-01 00:00:00+00:00,,,,86.45950317382812
1939-06-01 00:00:00+00:00,,,,104.21895599365234
1939-07-01 00:00:00+00:00,,,,122.50336456298828
1939-08-01 00:00:00+00:00,,,,181.1328887939453
1939-09-01 00:00:00+00:00,,,,484.18829345703125
1939-10-01 00:00:00+00:00,,,,350.2745666503906
1939-11-01 00:00:00+00:00,,,,267.2019958496094
1939-12-01 00:00:00+00:00,,,,227.91989135742188
1940-01-01 00:00:00+00:00,,,,193.37118530273438
1940-02-01 00:00:00+00:00,,,,190.7722930908203
1940-03-01 00:00:00+00:00,,,,160.76210021972656
1940-04-01 00:00:00+00:00,,,,196.9032745361328
1940-05-01 00:00:00+00:00,,,,261.62060546875
1940-06-01 00:00:00+00:00,,,,260.6170349121094
1940-07-01 00:00:00+00:00,,,,209.87860107421875
1940-08-01 00:00:00+00:00,,,,212.50050354003906
1940-09-01 00:00:00+00:00,,,,187.9911346435547
1940-10-01 00:00:00+00:00,,,,178.5435791015625
1940-11-01 00:00:00+00:00,,,,167.9485626220703
1940-12-01 00:00:00+00:00,,,,179.95416259765625
1941-01-01 00:00:00+00:00,,,,208.482177734375
1941-02-01 00:00:00+00:00,,,,206.45443725585938
1941-03-01 00:00:00+00:00,,,,208.71340942382812
1941-04-01 00:00:00+00:00,,,,235.87416076660156
1941-05-01 00:00:00+00:00,,,,226.9963836669922
1941-06-01 00:00:00+00:00,,,,249.62649536132812
