month,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF
1985-11-01 00:00:00+00:00,0.04689331725239754,0.0390777662396431,0.1172332912683487,0.03126221150159836,0.2344665825366974,0.2735443413257599,0.02344665862619877,0.07033997774124146,0.04689331725239754,0.28917545080184937,0.01563110575079918,0.34388431906700134,0.06252442300319672,0.08597107976675034,0.5001953840255737,0.4767487347126007,0.0,0.02344665862619877,0.0,0.1563110649585724,0.4142242968082428,0.2579132616519928,0.14849551022052765,0.13286440074443817,0.07033997774124146,0.0,0.10941774398088455,0.01563110575079918,0.00781555287539959,0.04689331725239754,0.10941774398088455,0.0390777662396431,1.273935079574585,0.0781555324792862,0.04689331725239754,0.0,0.13286440074443817,0.03126221150159836,0.00781555287539959,0.07033997774124146,2.4306368827819824,0.00781555287539959,0.09378663450479507,0.24228213727474213
1985-12-01 00:00:00+00:00,0.03152088075876236,0.05516154319047928,0.1418439745903015,0.03152088075876236,0.37037035822868347,0.07092198729515076,0.03152088075876236,0.1418439745903015,0.13396374881267548,0.30732861161231995,0.00788022018969059,0.2600472867488861,0.17336484789848328,0.03152088075876236,0.37037035822868347,0.5516154170036316,0.01576044037938118,0.07092198729515076,0.00788022018969059,0.20488573610782623,0.7565011978149414,0.5594956874847412,0.1576044112443924,0.0394011028110981,0.1576044112443924,0.01576044037938118,0.08668242394924164,0.10244286805391312,0.0394011028110981,0.03152088075876236,0.09456264972686768,0.03152088075876236,1.1111111640930176,0.08668242394924164,0.07092198729515076,0.03152088075876236,0.1576044112443924,0.0788022056221962,0.0,0.01576044037938118,2.277383804321289,0.0394011028110981,0.08668242394924164,0.22852639853954315
1986-01-01 00:00:00+00:00,0.06628552824258804,0.04142845422029495,0.23199933767318726,0.04142845422029495,0.555141270160675,0.12428536266088486,0.01657138206064701,0.14085674285888672,0.04142845422029495,0.5137128233909607,0.06628552824258804,0.3562847077846527,0.39771315455436707,0.01657138206064701,0.6959980130195618,0.9942829012870789,0.008285691030323505,0.01657138206064701,0.01657138206064701,0.2982848584651947,1.043997049331665,1.441710114479065,0.2734277844429016,0.09942828863859177,0.12428536266088486,0.03314276412129402,0.22371365129947662,0.057999834418296814,0.04142845422029495,0.07457121461629868,0.07457121461629868,0.1325710564851761,1.3505675792694092,0.09114259481430054,0.07457121461629868,0.02485707215964794,0.28171348571777344,0.1325710564851761,0.008285691030323505,0.008285691030323505,3.3805618286132812,0.02485707215964794,0.1325710564851761,0.4639986753463745
1986-02-01 00:00:00+00:00,0.07224128395318985,0.09030161052942276,0.02709048241376877,0.036120641976594925,0.2889651358127594,0.05418096482753754,0.04515080526471138,0.10836192965507507,0.036120641976594925,0.24381433427333832,0.009030160494148731,0.1625428944826126,0.11739209294319153,0.009030160494148731,0.5237493515014648,0.46053820848464966,0.009030160494148731,0.018060320988297462,0.036120641976594925,0.24381433427333832,0.5237493515014648,0.2709048092365265,0.23478418588638306,0.13545240461826324,0.04515080526471138,0.02709048241376877,0.018060320988297462,0.009030160494148731,0.09933176636695862,0.4785985052585602,0.09933176636695862,0.036120641976594925,1.0384684801101685,0.09933176636695862,0.02709048241376877,0.036120641976594925,0.036120641976594925,0.09933176636695862,0.02709048241376877,0.0,2.3026909828186035,0.009030160494148731,0.11739209294319153,0.13545240461826324
1986-03-01 00:00:00+00:00,0.05723162367939949,0.04087973013520241,0.04905567690730095,0.04905567690730095,0.2371024489402771,0.032703787088394165,0.032703787088394165,0.13081514835357666,0.07358352094888687,0.26980623602867126,0.024527838453650475,0.1389910876750946,0.16351892054080963,0.016351893544197083,0.5232605934143066,0.3760935366153717,0.0,0.0,0.0,0.2371024489402771,0.34338974952697754,0.449677050113678,0.1389910876750946,0.08993540704250336,0.08175946027040482,0.008175946772098541,0.032703787088394165,0.024527838453650475,0.06540757417678833,0.3188619017601013,0.05723162367939949,0.04905567690730095,1.0465211868286133,0.10628730058670044,0.08993540704250336,0.024527838453650475,0.08993540704250336,0.14716704189777374,0.0,0.016351893544197083,2.428256034851074,0.032703787088394165,0.20439866185188293,0.0981113538146019
1986-04-01 00:00:00+00:00,0.04979666322469711,0.09959332644939423,0.14938999712467194,0.04979666322469711,0.630757749080658,0.13279110193252563,0.058096107095479965,0.07469499856233597,0.07469499856233597,1.477301001548767,0.09959332644939423,0.5228649973869324,0.37347498536109924,0.03319777548313141,1.3362104892730713,1.6432899236679077,0.016598887741565704,0.03319777548313141,0.07469499856233597,0.4481699764728546,0.7469499707221985,1.253216028213501,0.5145655274391174,0.1742883175611496,0.207486093044281,0.03319777548313141,0.23238442838191986,0.09129388630390167,0.04149721935391426,0.3070794343948364,0.08299443870782852,0.07469499856233597,1.427504301071167,0.2738816440105438,0.07469499856233597,0.09129388630390167,0.11619221419095993,0.4730682969093323,0.016598887741565704,0.058096107095479965,4.075026988983154,0.03319777548313141,0.315378874540329,0.1742883175611496
1986-05-01 00:00:00+00:00,0.049015603959560394,0.10620047152042389,0.11436974257230759,0.040846336632966995,0.5718486905097961,0.08986193686723709,0.024507801979780197,0.11436974257230759,0.12253900617361069,0.6290335655212402,0.08986193686723709,0.17155461013317108,0.13070827722549438,0.032677069306373596,0.5636794567108154,1.0946818590164185,0.049015603959560394,0.024507801979780197,0.07352340221405029,0.28592434525489807,0.5963565111160278,0.48198676109313965,0.46564823389053345,0.13887754082679749,0.17155461013317108,0.040846336632966995,0.14704680442810059,0.08169267326593399,0.032677069306373596,0.13887754082679749,0.08169267326593399,0.07352340221405029,1.1028510332107544,0.22873948514461517,0.05718487128615379,0.08169267326593399,0.09803120791912079,0.13070827722549438,0.049015603959560394,0.20423167943954468,2.916428327560425,0.08169267326593399,0.07352340221405029,0.35127848386764526
1986-06-01 00:00:00+00:00,0.03272786736488342,0.0736377015709877,0.008181966841220856,0.04090983420610428,0.3681885004043579,0.0736377015709877,0.008181966841220856,0.10636556893587112,0.049091801047325134,0.45000818371772766,0.024545900523662567,0.05727376788854599,0.09818360209465027,0.03272786736488342,0.2618229389190674,0.6463754177093506,0.01636393368244171,0.04090983420610428,0.0,0.24545900523662567,0.2536409795284271,0.204549178481102,0.19636720418930054,0.0736377015709877,0.16363933682441711,0.0,0.04090983420610428,0.03272786736488342,0.11454753577709198,0.09000163525342941,0.1472754031419754,0.04090983420610428,1.0472917556762695,0.10636556893587112,0.04090983420610428,0.008181966841220856,0.008181966841220856,0.09818360209465027,0.008181966841220856,0.04090983420610428,2.3318605422973633,0.01636393368244171,0.06545573472976685,0.43364423513412476
1986-07-01 00:00:00+00:00,0.04290740564465523,0.1544666588306427,0.03432592377066612,0.01716296188533306,0.2917703688144684,0.04290740564465523,0.07723332941532135,0.12014073878526688,0.06007036939263344,0.39474812150001526,0.025744443759322166,0.07723332941532135,0.20595555007457733,0.025744443759322166,0.42049258947372437,0.6607740521430969,0.01716296188533306,0.01716296188533306,0.03432592377066612,0.3175148069858551,0.2831888794898987,0.20595555007457733,0.1373036950826645,0.12014073878526688,0.12872222065925598,0.03432592377066612,0.04290740564465523,0.00858148094266653,0.09439629316329956,0.18021109700202942,0.10297777503728867,0.10297777503728867,0.9525443911552429,0.05148888751864433,0.01716296188533306,0.06865184754133224,0.025744443759322166,0.03432592377066612,0.0,0.03432592377066612,2.256929636001587,0.00858148094266653,0.06865184754133224,0.6178666353225708
1986-08-01 00:00:00+00:00,0.06666111201047897,0.14998750388622284,0.11665694415569305,0.03333055600523949,0.38330137729644775,0.05832847207784653,0.04166319593787193,0.14998750388622284,0.08332639187574387,0.4082992970943451,0.04999583214521408,0.24164652824401855,0.13332222402095795,0.05832847207784653,0.41663193702697754,0.6249479055404663,0.04999583214521408,0.02499791607260704,0.04166319593787193,0.4416298568248749,0.3583034873008728,0.20831596851348877,0.24164652824401855,0.09165903180837631,0.19165068864822388,0.016665278002619743,0.08332639187574387,0.03333055600523949,0.05832847207784653,0.13332222402095795,0.07499375194311142,0.04999583214521408,1.1165735721588135,0.06666111201047897,0.16665278375148773,0.04999583214521408,0.04999583214521408,0.08332639187574387,0.02499791607260704,0.05832847207784653,2.524789571762085,0.02499791607260704,0.07499375194311142,0.6249479055404663
1986-09-01 00:00:00+00:00,0.03282724693417549,0.057447683066129684,0.14772261679172516,0.09027493000030518,0.4185473918914795,0.22158391773700714,0.12310217320919037,0.18054986000061035,0.016413623467087746,0.5908904671669006,0.07386130839586258,0.22158391773700714,0.16413623094558716,0.09848173707723618,1.132539987564087,0.7139925956726074,0.04924086853861809,0.024620434269309044,0.057447683066129684,0.26261797547340393,0.8124743700027466,0.3610997200012207,0.25441116094589233,0.11489536613225937,0.10668855160474777,0.03282724693417549,0.14772261679172516,0.09027493000030518,0.03282724693417549,0.21337710320949554,0.26261797547340393,0.09848173707723618,1.2966762781143188,0.057447683066129684,0.2790316045284271,0.024620434269309044,0.08206811547279358,0.2954452335834503,0.03282724693417549,0.04924086853861809,2.9872794151306152,0.024620434269309044,0.11489536613225937,0.5498563647270203
1986-10-01 00:00:00+00:00,0.05319957435131073,0.04559963569045067,0.12919896841049194,0.015199878253042698,0.28879767656326294,0.06839945167303085,0.04559963569045067,0.1975984126329422,0.04559963569045067,0.3951968252658844,0.015199878253042698,0.0987992063164711,0.11399909108877182,0.05319957435131073,0.5927952527999878,0.7219942212104797,0.0,0.03799969702959061,0.007599939126521349,0.1975984126329422,0.3115974962711334,0.1975984126329422,0.15199878811836243,0.05319957435131073,0.0987992063164711,0.007599939126521349,0.06079951301217079,0.03799969702959061,0.03799969702959061,0.1367989033460617,0.1975984126329422,0.06839945167303085,1.4363884925842285,0.06839945167303085,0.09119927138090134,0.06079951301217079,0.03799969702959061,0.06839945167303085,0.0,0.04559963569045067,2.51557993888855,0.0,0.09119927138090134,0.2583979368209839
1986-11-01 00:00:00+00:00,0.07952918857336044,0.047717511653900146,0.07952918857336044,0.047717511653900146,0.31016382575035095,0.11134086549282074,0.06362334638834,0.23858755826950073,0.047717511653900146,0.389693021774292,0.09543502330780029,0.10338794440031052,0.07952918857336044,0.11134086549282074,0.5964689254760742,0.7952919006347656,0.0079529182985425,0.015905836597085,0.015905836597085,0.25449338555336,0.8271035552024841,0.1988229751586914,0.30221089720726013,0.20677588880062103,0.07952918857336044,0.0079529182985425,0.047717511653900146,0.047717511653900146,0.047717511653900146,0.31016382575035095,0.15110544860363007,0.06362334638834,1.01797354221344,0.1670112907886505,0.05567043274641037,0.023858755826950073,0.015905836597085,0.14315253496170044,0.047717511653900146,0.023858755826950073,2.7994272708892822,0.015905836597085,0.06362334638834,0.2703992426395416
1986-12-01 00:00:00+00:00,0.05625201016664505,0.016072003170847893,0.13661202788352966,0.05625201016664505,0.24911603331565857,0.12857602536678314,0.008036001585423946,0.1125040203332901,0.016072003170847893,0.2250080406665802,0.008036001585423946,0.09643201529979706,0.08036001026630402,0.008036001585423946,0.42590805888175964,0.4901960790157318,0.008036001585423946,0.008036001585423946,0.0,0.32144004106521606,0.47412407398223877,0.10446801781654358,0.12054002285003662,0.08036001026630402,0.024108003824949265,0.0,0.04018000513315201,0.04821600764989853,0.032144006341695786,0.12054002285003662,0.07232401520013809,0.08036001026630402,0.9964641332626343,0.1125040203332901,0.08036001026630402,0.024108003824949265,0.008036001585423946,0.08036001026630402,0.0,0.04018000513315201,2.242044448852539,0.0,0.1125040203332901,0.24108004570007324
1987-01-01 00:00:00+00:00,0.02573174610733986,0.006432936526834965,0.03216468170285225,0.006432936526834965,0.22515277564525604,0.08362817764282227,0.03216468170285225,0.09649404883384705,0.01929881051182747,0.34737858176231384,0.01929881051182747,0.09649404883384705,0.09006111323833466,0.01286587305366993,0.379543274641037,0.34094563126564026,0.006432936526834965,0.01929881051182747,0.01286587305366993,0.3152138888835907,0.5275008082389832,0.16082341969013214,0.128658726811409,0.07076230645179749,0.03216468170285225,0.0,0.0643293634057045,0.01929881051182747,0.04503055661916733,0.20585396885871887,0.08362817764282227,0.07076230645179749,0.8427147269248962,0.1801222264766693,0.01286587305366993,0.02573174610733986,0.03216468170285225,0.05789643153548241,0.01286587305366993,0.0,2.4187841415405273,0.02573174610733986,0.05146349221467972,0.23158572614192963
1987-02-01 00:00:00+00:00,0.034394990652799606,0.07566898316144943,0.06878998130559921,0.027515994384884834,0.30955493450164795,0.14445896446704865,0.027515994384884834,0.10318497568368912,0.04127398878335953,0.37834492325782776,0.034394990652799606,0.0963059812784195,0.10318497568368912,0.034394990652799606,0.4608928859233856,0.5090458989143372,0.034394990652799606,0.013757997192442417,0.006878998596221209,0.3921028971672058,0.5709568858146667,0.19949094951152802,0.14445896446704865,0.04127398878335953,0.08942697942256927,0.006878998596221209,0.04815299063920975,0.04815299063920975,0.034394990652799606,0.2545229494571686,0.08942697942256927,0.05503198876976967,0.9699387550354004,0.15133796632289886,0.04127398878335953,0.04127398878335953,0.020636994391679764,0.05503198876976967,0.013757997192442417,0.013757997192442417,2.565866470336914,0.013757997192442417,0.06191098690032959,0.24076494574546814
1987-03-01 00:00:00+00:00,0.036650173366069794,0.018325086683034897,0.15270905196666718,0.05497526004910469,0.25655120611190796,0.12216724455356598,0.012216724455356598,0.12216724455356598,0.030541811138391495,0.4642355442047119,0.04275853559374809,0.06719198822975159,0.09162543714046478,0.036650173366069794,0.5008857250213623,0.5864027738571167,0.018325086683034897,0.012216724455356598,0.0,0.16492578387260437,0.4031519293785095,0.17714250087738037,0.14660069346427917,0.036650173366069794,0.06108362227678299,0.006108362227678299,0.07940871268510818,0.024433448910713196,0.024433448910713196,0.14049233496189117,0.15270905196666718,0.04275853559374809,1.044529914855957,0.07330034673213959,0.030541811138391495,0.012216724455356598,0.012216724455356598,0.15270905196666718,0.012216724455356598,0.006108362227678299,2.278419256210327,0.006108362227678299,0.04275853559374809,0.21379268169403076
1987-04-01 00:00:00+00:00,0.13326381146907806,0.057940784841775894,0.19699867069721222,0.07532302290201187,0.36502695083618164,0.1274697333574295,0.08111710101366043,0.16223420202732086,0.005794078577309847,0.6373486518859863,0.023176314309239388,0.11588156968355179,0.08691117912530899,0.07532302290201187,0.5504374504089355,0.596790075302124,0.028970392420887947,0.017382236197590828,0.040558550506830215,0.34764471650123596,0.4577322006225586,0.31867432594299316,0.4113795757293701,0.14485196769237518,0.028970392420887947,0.023176314309239388,0.13905788958072662,0.034764472395181656,0.08691117912530899,0.20279274880886078,0.26073354482650757,0.023176314309239388,1.5180485248565674,0.046352628618478775,0.046352628618478775,0.017382236197590828,0.023176314309239388,0.06373486667871475,0.052146706730127335,0.005794078577309847,2.8680689334869385,0.023176314309239388,0.034764472395181656,0.28970393538475037
1987-05-01 00:00:00+00:00,0.040218327194452286,0.12065498530864716,0.12640045583248138,0.022981902584433556,0.33898305892944336,0.07469118386507034,0.05170927941799164,0.22981901466846466,0.022981902584433556,0.4309106469154358,0.028727376833558083,0.0861821323633194,0.057454753667116165,0.028727376833558083,0.46538349986076355,0.6607296466827393,0.011490951292216778,0.04596380516886711,0.022981902584433556,0.4079287648200989,0.33898305892944336,0.12640045583248138,0.3274920880794525,0.07469118386507034,0.08043665438890457,0.011490951292216778,0.04596380516886711,0.13789141178131104,0.040218327194452286,0.0861821323633194,0.17810973525047302,0.03447285294532776,1.1663315296173096,0.17810973525047302,0.04596380516886711,0.040218327194452286,0.005745475646108389,0.03447285294532776,0.01723642647266388,0.0,2.5165183544158936,0.040218327194452286,0.0861821323633194,0.11490950733423233
1987-06-01 00:00:00+00:00,0.017729448154568672,0.05909816175699234,0.08273742347955704,0.053188346326351166,0.37231841683387756,0.053188346326351166,0.035458896309137344,0.33094969391822815,0.011819632723927498,0.6146208643913269,0.017729448154568672,0.09455706179141998,0.07091779261827469,0.023639265447854996,0.5141540169715881,0.4964245557785034,0.0,0.017729448154568672,0.023639265447854996,0.3427693545818329,0.224573016166687,0.3132202625274658,0.35458898544311523,0.2068435698747635,0.04727853089570999,0.0,0.04727853089570999,0.08864724636077881,0.035458896309137344,0.09455706179141998,0.2068435698747635,0.035458896309137344,1.2292417287826538,0.12410613894462585,0.04727853089570999,0.011819632723927498,0.005909816361963749,0.06500797718763351,0.017729448154568672,0.011819632723927498,2.3698363304138184,0.023639265447854996,0.05909816175699234,0.14774540066719055
1987-07-01 00:00:00+00:00,0.04143482819199562,0.02959630638360977,0.07695039361715317,0.017757784575223923,0.2308511883020401,0.08878891915082932,0.017757784575223923,0.24860897660255432,0.011838522739708424,0.33739790320396423,0.011838522739708424,0.047354090958833694,0.06511187553405762,0.011838522739708424,0.6451994776725769,0.57416832447052,0.017757784575223923,0.011838522739708424,0.02959630638360977,0.3729134500026703,0.33739790320396423,0.14798152446746826,0.2722860276699066,0.17757783830165863,0.035515569150447845,0.0,0.05327335000038147,0.12430448830127716,0.005919261369854212,0.14798152446746826,0.07103113830089569,0.05327335000038147,1.136498212814331,0.19533562660217285,0.05919261276721954,0.011838522739708424,0.011838522739708424,0.08286965638399124,0.0,0.005919261369854212,2.5334439277648926,0.011838522739708424,0.08286965638399124,0.17165857553482056
1987-08-01 00:00:00+00:00,0.04206225275993347,0.04807114601135254,0.012017786502838135,0.06609782576560974,0.22833794355392456,0.04206225275993347,0.02403557300567627,0.21031126379966736,0.030044466257095337,0.4927292466163635,0.02403557300567627,0.07811561226844788,0.06609782576560974,0.030044466257095337,0.4747025668621063,0.6609782576560974,0.0,0.02403557300567627,0.030044466257095337,0.3905780613422394,0.36053359508514404,0.17425790429115295,0.26439130306243896,0.15623122453689575,0.10816007852554321,0.012017786502838135,0.09013339877128601,0.060088932514190674,0.054080039262771606,0.28241798281669617,0.04807114601135254,0.04807114601135254,1.2258142232894897,0.4206225275993347,0.12017786502838135,0.012017786502838135,0.04206225275993347,0.09013339877128601,0.030044466257095337,0.006008893251419067,2.7580819129943848,0.04206225275993347,0.09013339877128601,0.2043023705482483
