known_date,report_date,AUD_lev_net,CAD_lev_net,CHF_lev_net,DX_lev_net,EUR_lev_net,GBP_lev_net,JPY_lev_net,NZD_lev_net,AUD_lev_net_oi,CAD_lev_net_oi,CHF_lev_net_oi,DX_lev_net_oi,EUR_lev_net_oi,GBP_lev_net_oi,JPY_lev_net_oi,NZD_lev_net_oi,AUD_am_net,CAD_am_net,CHF_am_net,DX_am_net,EUR_am_net,GBP_am_net,JPY_am_net,NZD_am_net,AUD_am_net_oi,CAD_am_net_oi,CHF_am_net_oi,DX_am_net_oi,EUR_am_net_oi,GBP_am_net_oi,JPY_am_net_oi,NZD_am_net_oi,AUD_oi,CAD_oi,CHF_oi,DX_oi,EUR_oi,GBP_oi,JPY_oi,NZD_oi,AUD_nc_net,CAD_nc_net,CHF_nc_net,DX_nc_net,EUR_nc_net,GBP_nc_net,JPY_nc_net,NZD_nc_net,AUD_nc_net_oi,CAD_nc_net_oi,CHF_nc_net_oi,DX_nc_net_oi,EUR_nc_net_oi,GBP_nc_net_oi,JPY_nc_net_oi,NZD_nc_net_oi
1986-06-16 00:00:00+00:00,1986-06-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,2425.0,,,,9714.0,,,0.011669865642994243,0.08660095707449468,,,,0.21949070203583615,
1986-07-03 00:00:00+00:00,1986-06-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,8605.0,,0.0,,19552.0,,,0.05159574468085106,0.26678861536553605,,0.0,,0.5221803808455519,
1986-07-18 00:00:00+00:00,1986-07-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,7443.0,,0.0,,25150.0,,,0.06121908127208481,0.22832689122032027,,0.0,,0.4506683869118016,
1986-08-03 00:00:00+00:00,1986-07-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-926.0,11710.0,,0.0,,17016.0,,,-0.0673014027182208,0.3301753792364518,,0.0,,0.35802053526342364,
1986-08-18 00:00:00+00:00,1986-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1377.0,6963.0,,-30.0,,7516.0,,,-0.08920704845814978,0.18990345279005072,,-0.048939641109298535,,0.17562389008318535,
1986-09-01 00:00:00+00:00,1986-08-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2822.0,-2241.0,,125.0,,-7391.0,,,-0.16124792868978916,-0.05011516872777691,,0.3263707571801567,,-0.149099271751629,
1986-09-18 00:00:00+00:00,1986-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-743.0,2998.0,,,,-8580.0,,,-0.046117559431444355,0.08200891758076428,,,,-0.18507333908541845,
1986-10-03 00:00:00+00:00,1986-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-746.0,5536.0,,,,6137.0,,,-0.07971788843770036,0.20797174950223524,,,,0.20145750582674063,
1986-10-18 00:00:00+00:00,1986-10-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1711.0,10377.0,,,,3011.0,,,-0.15421360973411447,0.3059257075471698,,,,0.09396454874547497,
1986-11-03 00:00:00+00:00,1986-10-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2268.0,-4274.0,,,,-9650.0,,,-0.183243112224287,-0.13101989515955978,,,,-0.2240954902233988,
1986-11-17 00:00:00+00:00,1986-11-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,983.0,,,,-6376.0,,,0.155549881917406,0.029524839310386256,,,,-0.15724961156189113,
1986-12-01 00:00:00+00:00,1986-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.0,1543.0,,,,-5903.0,,,-0.008874931731294375,0.04473112045223945,,,,-0.14379323784468478,
1986-12-18 00:00:00+00:00,1986-12-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,436.0,,,,-5133.0,,,0.10782551870609378,0.01500653954705032,,,,-0.13848270652349862,
1987-01-03 00:00:00+00:00,1986-12-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.0,2252.0,,,,3792.0,,,0.12097476066144473,0.0973290690638776,,,,0.16364577938891767,
1987-01-18 00:00:00+00:00,1987-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,3710.0,,,,9264.0,,,0.13095779959685286,0.118712402406246,,,,0.2801584661444945,
1987-02-02 00:00:00+00:00,1987-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,5165.0,2224.0,,,,5464.0,,0.1078838174273859,0.2235350125508526,0.06622792650605998,,,,0.16987936823778138,
1987-02-16 00:00:00+00:00,1987-02-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.0,-3380.0,,,,6970.0,,,0.13033605812897367,-0.0970344213820228,,,,0.23009375412650204,
1987-03-02 00:00:00+00:00,1987-02-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5770.0,-1502.0,,,,7544.0,,,0.2323146917904739,-0.04148025407346037,,,,0.23583843941478055,
1987-03-16 00:00:00+00:00,1987-03-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,-2771.0,,,,7508.0,,,0.3190248149760557,-0.08825683982546104,,,,0.20141646099366886,
1987-04-03 00:00:00+00:00,1987-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7386.0,-1009.0,,,,15925.0,,,0.264134749490398,-0.03467115662153804,,,,0.3679358624832494,
1987-04-18 00:00:00+00:00,1987-04-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.0,393.0,,,,16273.0,,,0.11008712487899322,0.01266026673539076,,,,0.3504242215427021,
1987-05-03 00:00:00+00:00,1987-04-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132.0,191.0,,,,14076.0,,,-0.00537963076170681,0.0059961072392792115,,,,0.29689938831470153,
1987-05-18 00:00:00+00:00,1987-05-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,3720.0,,,,10245.0,,,0.016624092770546973,0.1089886323684519,,,,0.22966217579412226,
1987-06-01 00:00:00+00:00,1987-05-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0,356.0,2608.0,,,,10211.0,,0.31793068809643393,0.014012438006770054,0.07773240737980984,,,,0.19757744625684487,
1987-06-18 00:00:00+00:00,1987-06-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0,2007.0,,,,6542.0,,,0.03590240123934934,0.06367183782240411,,,,0.1600645934770375,
1987-07-03 00:00:00+00:00,1987-06-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.0,-737.0,,,,-1234.0,,,0.14948663210328353,-0.03026569750728923,,,,-0.044120276019879154,
1987-07-18 00:00:00+00:00,1987-07-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652.0,-1167.0,,,,-410.0,,,0.20154232735464864,-0.04299609461351411,,,,-0.011393952867941308,
1987-08-03 00:00:00+00:00,1987-07-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,2247.0,1444.0,,,,2525.0,,0.36896221903395504,0.11805810959911732,0.049137373668628984,,,,0.06586841967965774,
1987-08-17 00:00:00+00:00,1987-08-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,2530.0,-1387.0,,,,-1868.0,,0.36720609233698237,0.13808536186005896,-0.043576612523170695,,,,-0.050053590568060025,
1987-09-03 00:00:00+00:00,1987-08-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,5064.0,2980.0,,,,19778.0,,0.37252535007242876,0.21595803659004648,0.09342278512759421,,,,0.3738399017106134,
1987-09-18 00:00:00+00:00,1987-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290.0,361.0,,,,2129.0,,,0.3199389623601221,0.0177605037882515,,,,0.052011824200522805,
1987-10-03 00:00:00+00:00,1987-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8694.0,-1657.0,,,,988.0,,,0.40584445896741667,-0.07103052126200274,,,,0.02666090992498246,
1987-10-18 00:00:00+00:00,1987-10-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10116.0,4214.0,,,,11807.0,,,0.433474739683764,0.17543713572023314,,,,0.2397993378962975,
1987-11-02 00:00:00+00:00,1987-10-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,4014.0,,,,7590.0,,,0.09995819834883478,0.13465731825958602,,,,0.16394150808907704,
1987-11-16 00:00:00+00:00,1987-11-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,2705.0,,,,6465.0,,,0.09423911252677247,0.07822666936580006,,,,0.12255459508644222,
1987-12-03 00:00:00+00:00,1987-11-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.0,5541.0,,,,8903.0,,,0.10594689715853217,0.13590208966938094,,,,0.14764755634421797,
1987-12-18 00:00:00+00:00,1987-12-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.0,4375.0,,,,6951.0,,,0.2302831350020517,0.21358133177113844,,,,0.18992841138860048,
1988-01-03 00:00:00+00:00,1987-12-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238.0,1570.0,,,,6895.0,,,0.28427689830963243,0.06461437155321426,,,,0.1616419729932483,
1988-01-18 00:00:00+00:00,1988-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7731.0,3363.0,,,,2330.0,,,0.35590645428597734,0.1333571258624792,,,,0.04793745499434215,
1988-02-01 00:00:00+00:00,1988-01-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870.0,1591.0,,,,3234.0,,,0.3485813094395976,0.056260829590862475,,,,0.05955472073366112,
1988-02-15 00:00:00+00:00,1988-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8375.0,212.0,,,,4572.0,,,0.33163063277104615,0.006452201966095505,,,,0.0854675290686806,
1988-03-03 00:00:00+00:00,1988-02-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8798.0,2285.0,,,,3311.0,,,0.3758062449275981,0.07032067458607744,,,,0.05355871886120996,
1988-03-18 00:00:00+00:00,1988-03-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5965.0,3552.0,,,,3706.0,,,0.3139804189914728,0.1803961401726765,,,,0.0871610338907312,
1988-04-03 00:00:00+00:00,1988-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8295.0,4665.0,,,,14140.0,,,0.34081104400345125,0.18783974229917455,,,,0.2639438512655865,
1988-04-18 00:00:00+00:00,1988-04-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.0,3213.0,,,,9896.0,,,0.22903945761569883,0.11693416311824435,,,,0.21759971854523066,
1988-05-02 00:00:00+00:00,1988-04-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4035.0,-215.0,,,0.0,5654.0,,,0.15555127216653816,-0.007815055795863474,,,0.0,0.12997999954021933,
1988-05-16 00:00:00+00:00,1988-05-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,7102.0,-1921.0,,,231.0,4956.0,,0.15626140927345747,0.25166548547129697,-0.05508243727598566,,,0.057022957294495184,0.09691233696396097,
1988-06-03 00:00:00+00:00,1988-05-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,4028.0,-5839.0,,,-267.0,-656.0,,0.0949714413708142,0.13495945855391006,-0.14092631477324838,,,-0.04384236453201971,-0.01318248497879951,
1988-06-18 00:00:00+00:00,1988-06-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2033.0,18117.0,-3291.0,,,-3136.0,-4490.0,,-0.4842782277274893,0.5004972650422675,-0.12168607875762617,,,-0.18468786808009424,-0.12565767379379827,
1988-07-03 00:00:00+00:00,1988-06-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,18013.0,916.0,,,-2660.0,-457.0,,0.047275641025641024,0.5321732450957221,0.035894823464869316,,,-0.16091954022988506,-0.01074030552291422,
1988-07-18 00:00:00+00:00,1988-07-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17166.0,754.0,,,-1751.0,5572.0,,0.0,0.5198195197286739,0.023570602394573134,,,-0.09738598442714126,0.10550632432023026,
1988-08-01 00:00:00+00:00,1988-07-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0,9078.0,111.0,,,-1400.0,-1795.0,,0.1556266465939029,0.30190561708071434,0.0038118131868131867,,,-0.08642508796839311,-0.036437822256506026,
1988-08-18 00:00:00+00:00,1988-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.0,3643.0,2193.0,,,176.0,-1073.0,,0.15688024272711049,0.12969028123887505,0.06513603421646667,,,0.00888709351646132,-0.022650989001709906,
1988-09-03 00:00:00+00:00,1988-08-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.0,-429.0,3201.0,,,2222.0,-14103.0,,0.23381770145310435,-0.015045768596780416,0.09016901408450705,,,0.11351793195054664,-0.22123741097480626,
1988-09-18 00:00:00+00:00,1988-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,-931.0,138.0,,,-632.0,-7879.0,,0.1395415064787128,-0.03696498054474708,0.003693987900851223,,,-0.03201458892659946,-0.13598315527864552,
1988-10-03 00:00:00+00:00,1988-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.0,-402.0,,,435.0,-5782.0,,,0.07031206230040898,-0.019861660079051383,,,0.03401094605160281,-0.1824550331334806,
1988-10-17 00:00:00+00:00,1988-10-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488.0,4975.0,,,5558.0,5191.0,,,0.2069537950751637,0.19218882793788147,,,0.25237251963855967,0.1072232664780121,
1988-11-03 00:00:00+00:00,1988-10-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.0,9805.0,,,3407.0,6748.0,,,0.2051424185570527,0.28637770897832815,,,0.17862947622293293,0.13804672476576244,
1988-11-18 00:00:00+00:00,1988-11-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,9216.0,,,4097.0,11532.0,,,0.03327576280944156,0.25076868656635193,,,0.21191744685253194,0.22491808394445312,
1988-12-03 00:00:00+00:00,1988-11-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,9853.0,,,8470.0,9227.0,,,0.24274630672760122,0.2624387385467718,,,0.2970470645998457,0.16613849976592604,
1988-12-18 00:00:00+00:00,1988-12-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.0,1292.0,,,4050.0,-792.0,,,0.09618616205158179,0.03701263356919816,,,0.14000276548672566,-0.014641180167855955,
1989-01-02 00:00:00+00:00,1988-12-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570.0,1360.0,,,344.0,-6752.0,,,0.2989897151178666,0.06332060713288015,,,0.021134115623272103,-0.20681839066376695,
1989-01-16 00:00:00+00:00,1989-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864.0,-1939.0,,,-5483.0,-6716.0,,,0.2252164652498032,-0.07013165509259259,,,-0.22509134200911368,-0.17529298149453187,
1989-02-03 00:00:00+00:00,1989-01-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9077.0,-8812.0,,,-2864.0,-5254.0,,,0.30835343275469645,-0.2856124201860435,,,-0.1157967088505236,-0.10091425937307928,
1989-02-18 00:00:00+00:00,1989-02-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6497.0,1607.0,,,-3760.0,-185.0,,,0.22683471824593254,0.053196067397133305,,,-0.15896503614763455,-0.003860439881474062,
1989-03-03 00:00:00+00:00,1989-02-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-213.0,-2384.0,1492.0,,,-5451.0,-3128.0,,-0.058276333789329685,-0.07769774793859792,0.04705288719291053,,,-0.21437841664372517,-0.061650045330915684,
1989-03-18 00:00:00+00:00,1989-03-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,-7115.0,,,-3633.0,-18573.0,,,0.11361435672325866,-0.2345166287616599,,,-0.1763506625891947,-0.37296678581469134,
1989-04-03 00:00:00+00:00,1989-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084.0,-8337.0,,,-7383.0,-16706.0,,,0.258978146808619,-0.225373053633218,,,-0.3447905477980666,-0.32209304567451363,
1989-04-17 00:00:00+00:00,1989-04-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040.0,-1233.0,,,-2483.0,-12080.0,,,0.289092040396305,-0.03556491390002596,,,-0.1088653104173974,-0.24216181541175527,
1989-05-01 00:00:00+00:00,1989-04-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212.0,-5152.0,,,-1693.0,-11018.0,,,0.2716578475532427,-0.14955875522526707,,,-0.09355658709106986,-0.21186424382270935,
1989-05-18 00:00:00+00:00,1989-05-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-201.0,9150.0,-6036.0,,,-10869.0,-16140.0,,-0.07107496463932107,0.36061955622117997,-0.13746612311826734,,,-0.391859249378087,-0.23477388104208183,
1989-06-03 00:00:00+00:00,1989-05-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1354.0,-3246.0,2620.0,,,-9087.0,-6488.0,,-0.3287205632435057,-0.11085308380575097,0.059937774524158126,,,-0.3287626628075253,-0.08592467023361763,
1989-06-18 00:00:00+00:00,1989-06-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-261.0,-5141.0,5320.0,,,-5240.0,-860.0,,-0.05976643004350813,-0.17574265887259427,0.12123974475843209,,,-0.17876637554585154,-0.00871062493669604,
1989-07-03 00:00:00+00:00,1989-06-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,-1214.0,5465.0,,,-7944.0,-5131.0,,0.010025062656641603,-0.0674931895257686,0.2064835455472853,,,-0.3396323215049166,-0.1165315346006223,
1989-07-17 00:00:00+00:00,1989-07-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-203.0,323.0,3865.0,,,-3700.0,-5304.0,,-0.09873540856031128,0.018092197389794434,0.10435228684054215,,,-0.15592734628513633,-0.11585339216285877,
1989-08-03 00:00:00+00:00,1989-07-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-203.0,5784.0,9864.0,,,8278.0,-4128.0,,-0.09115401885945218,0.2122023700333859,0.24754686676537757,,,0.31421522110457395,-0.07282606778046327,
1989-08-18 00:00:00+00:00,1989-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-417.0,7876.0,2486.0,,,-6046.0,-6571.0,,-0.16213063763608088,0.2667027869018997,0.06270177562550444,,,-0.26069334253190757,-0.11647611450855269,
1989-09-03 00:00:00+00:00,1989-08-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9388.0,-4136.0,,,-3667.0,-16636.0,,0.0,0.27134516446037343,-0.09104917888433936,,,-0.16700063758083614,-0.22678754004498672,
1989-09-18 00:00:00+00:00,1989-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,1860.0,-9059.0,,,-7474.0,-21004.0,,0.038707799767171126,0.06161592738596085,-0.18489264429749366,,,-0.21698359703875744,-0.2336009965077741,
1989-10-02 00:00:00+00:00,1989-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5229.0,148.0,,,3636.0,-1447.0,,,0.25739601279842483,0.005021545143012248,,,0.14876641708604393,-0.027799123952970108,
1989-10-16 00:00:00+00:00,1989-10-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11781.0,-2102.0,,,-4310.0,-5302.0,,,0.43236200822078685,-0.07951278559540022,,,-0.20525764358510334,-0.10466883821932682,
1989-11-03 00:00:00+00:00,1989-10-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9332.0,3305.0,,,-658.0,-8362.0,,,0.3552746792553394,0.08450524162618256,,,-0.028714815622954398,-0.1502713582288035,
1989-11-18 00:00:00+00:00,1989-11-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11706.0,-450.0,,,3130.0,-4907.0,,,0.3966253303516975,-0.01200800533689126,,,0.11946564885496183,-0.08223149498097967,
1989-12-03 00:00:00+00:00,1989-11-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11396.0,9480.0,,,-3391.0,530.0,,,0.36944822667444727,0.1891271820448878,,,-0.14473515728370823,0.008010035213928393,
