observation_date,ULQELP01FRQ657S
1960-01-01,1.99982380407011995
1960-04-01,2.42389270921007016
1960-07-01,1.64042371482498006
1960-10-01,1.04872206305748006
1961-01-01,1.40958004332333009
1961-04-01,0.67406362347526205
1961-07-01,0.99756682671083896
1961-10-01,1.82311961670607992
1962-01-01,2.14837283053776984
1962-04-01,1.52933990308263001
1962-07-01,1.87642183554356001
1962-10-01,0.94581187697830704
1963-01-01,-0.74771924569745996
1963-04-01,3.89187438995447987
1963-07-01,2.93153843360807009
1963-10-01,-0.26750504511575202
1964-01-01,1.78530110929185004
1964-04-01,0.89769856151045002
1964-07-01,0.76400398935215796
1964-10-01,1.34823171869281011
1965-01-01,0.61828493380135596
1965-04-01,1.64863709873388009
1965-07-01,1.32403472688777990
1965-10-01,1.29832621005358995
1966-01-01,0.66018528557832101
1966-04-01,1.29083305075168009
1966-07-01,1.06839682710559991
1966-10-01,0.57960095604282402
1967-01-01,1.51891639179544002
1967-04-01,1.10461884098348007
1967-07-01,1.28934275856688996
1967-10-01,1.15193548266878998
1968-01-01,2.72564493666688978
1968-04-01,-4.99139229610501989
1968-07-01,7.57698729975374086
1968-10-01,0.95751201276371400
1969-01-01,0.47583737878137999
1969-04-01,1.60155993251977002
1969-07-01,0.92304444641166805
1969-10-01,1.10858835476177009
1970-01-01,1.18619014411127011
1970-04-01,1.36244424365932004
1970-07-01,0.81265988329536598
1970-10-01,1.18442297163129995
1971-01-01,1.53285664776507002
1971-04-01,0.97457702540412705
1971-07-01,1.27728541076267010
1971-10-01,0.84662032728341796
1972-01-01,0.98956725849157101
1972-04-01,0.66420500983690600
1972-07-01,1.17393866158010995
1972-10-01,1.23750721805178010
1973-01-01,1.34513495225336999
1973-04-01,1.21991345156616005
1973-07-01,1.19675163340296997
1973-10-01,0.74171894327828303
1974-01-01,1.33667603343694008
1974-04-01,0.55155701001819601
1974-07-01,0.97646849992405005
1974-10-01,-1.50137279243197996
1975-01-01,-0.22455867917915001
1975-04-01,-0.03983108668793180
1975-07-01,0.07379066326737679
1975-10-01,1.90304051438411004
1976-01-01,0.62491237749809103
1976-04-01,1.05653552706325993
1976-07-01,0.81707223786711403
1976-10-01,0.42075303235094702
1977-01-01,0.93137224754945003
1977-04-01,0.12604303220540000
1977-07-01,0.73261569972752805
1977-10-01,0.65979740896824601
1978-01-01,0.81220302246182996
1978-04-01,0.93229586148067500
1978-07-01,0.68134573788158204
1978-10-01,0.95685250511568298
1979-01-01,0.68864151844336996
1979-04-01,0.32924555098612901
1979-07-01,1.07615826107792989
1979-10-01,0.11812864737420900
1980-01-01,5.57955436548130024
1980-04-01,-0.85562778808695505
1980-07-01,0.11845110270306400
1980-10-01,-0.20056377610830500
1981-01-01,0.28245455567487299
1981-04-01,0.79557262673494900
1981-07-01,0.91838754067275996
1981-10-01,0.53577224093258602
1982-01-01,0.66000362888592601
1982-04-01,0.55353186375756303
1982-07-01,-0.20495660357628701
1982-10-01,0.60251063562252405
1983-01-01,0.47681541760222002
1983-04-01,0.14764519246076899
1983-07-01,0.21012488456808101
1983-10-01,0.66225409869327401
1984-01-01,0.55176578978808699
1984-04-01,0.65603644646924797
1984-07-01,0.79891373223499396
1984-10-01,0.02866570826930090
1985-01-01,0.36170209709647599
1985-04-01,0.86292403720778399
1985-07-01,0.48290052504611503
1985-10-01,0.37776990070653599
1986-01-01,0.22334681152202199
1986-04-01,0.89743256797248405
1986-07-01,0.28973570399514997
1986-10-01,-0.05361792683823180
1987-01-01,-0.11353943934003199
1987-04-01,1.20192625026662991
1987-07-01,0.42716734909088699
1987-10-01,1.33976486094418989
1988-01-01,1.04951996502948997
1988-04-01,0.56009880169564796
1988-07-01,0.92761262397599198
1988-10-01,0.33993000125632200
1989-01-01,0.56139670045055401
1989-04-01,0.80310551515763196
1989-07-01,0.92856473083651103
1989-10-01,0.91995766067542994
1990-01-01,0.07028205515649159
1990-04-01,0.47494304299801998
1990-07-01,0.48141190585189397
1990-10-01,-0.26211290272914800
1991-01-01,0.04460887842694430
1991-04-01,0.34613146445854098
1991-07-01,0.45332673918555300
1991-10-01,0.69363439556904005
1992-01-01,1.01063687869070007
1992-04-01,0.28170484875102503
1992-07-01,-0.00649298543182020
1992-10-01,0.25177266949477201
1993-01-01,-0.24997937715966900
1993-04-01,0.21470874345459501
1993-07-01,0.21626591048987001
1993-10-01,0.30344857873225001
1994-01-01,0.51469720796223595
1994-04-01,0.73173269704754296
1994-07-01,0.50113482052179703
1994-10-01,0.57751895133458298
1995-01-01,0.13196445218709299
1995-04-01,0.41833555852247400
1995-07-01,-0.02133191514507230
1995-10-01,-0.22376693249579699
1996-01-01,0.59467358705046003
1996-04-01,0.06035831048550460
1996-07-01,0.34592403442292802
1996-10-01,0.19125034089010001
1997-01-01,0.04495550107823130
1997-04-01,0.79099000423608001
1997-07-01,0.80039799308388904
1997-10-01,0.62847300007888196
1998-01-01,0.52582662601068297
1998-04-01,0.20494929782093399
1998-07-01,-0.01159003983792620
1998-10-01,0.29114827424759199
1999-01-01,0.07081944327985799
1999-04-01,-0.09732197551720310
1999-07-01,0.81180652879462201
1999-10-01,0.73342747348371895
2000-01-01,0.26161371239791698
2000-04-01,0.33668347022751899
2000-07-01,0.14361854382225600
2000-10-01,0.15510050789877000
2001-01-01,0.17764690851792000
2001-04-01,-0.09440769660125969
2001-07-01,0.48292893998230202
2001-10-01,-0.55111250922555399
2002-01-01,0.45573165087007000
2002-04-01,0.29919484382966199
2002-07-01,0.43491218604844101
2002-10-01,-0.06104155361409310
2003-01-01,0.11592402383223301
2003-04-01,-0.20579997640510000
2003-07-01,1.00818986654523002
2003-10-01,0.39841630467115802
2004-01-01,0.96011139235041898
2004-04-01,0.52643395520393199
2004-07-01,0.28406613391416702
2004-10-01,0.48088700825604203
2005-01-01,0.06052901408421590
2005-04-01,0.03464996155278080
2005-07-01,0.46104863918159900
2005-10-01,0.39086689743627201
2006-01-01,0.51328938041438799
2006-04-01,0.72754222412918501
2006-07-01,-0.24071079388092201
2006-10-01,0.29144424052147000
2007-01-01,0.34911930591055501
2007-04-01,0.28346647823756599
2007-07-01,0.16799913846596701
2007-10-01,-0.02698017597013670
2008-01-01,0.27233263295675703
2008-04-01,-0.62643093198071298
2008-07-01,0.02672407546262580
2008-10-01,-1.24017959946175993
2009-01-01,-1.23608815555981000
2009-04-01,0.42129482578526400
2009-07-01,0.25303826889091702
2009-10-01,0.84232611556281900
2010-01-01,0.19181738279526001
2010-04-01,0.40692866216377399
2010-07-01,0.45149101891837601
2010-10-01,0.41177554843933800
2011-01-01,0.87018192621195101
2011-04-01,-0.29801779387751698
2011-07-01,0.28726544649185298
2011-10-01,0.14611107280610200
2012-01-01,-0.14468292771828101
2012-04-01,-0.12588111712266101
2012-07-01,0.23030304876160199
2012-10-01,-0.12504114861613400
2013-01-01,-0.02058738966604980
2013-04-01,0.71243993051593801
2013-07-01,-0.19987692134146801
2013-10-01,0.43794559665104998
2014-01-01,-0.24316329319464999
2014-04-01,0.00876312958554220
2014-07-01,0.57166856517837705
2014-10-01,-0.08967922776721179
2015-01-01,0.50803702851712496
2015-04-01,0.07778748459210530
2015-07-01,0.05386084072735390
2015-10-01,0.08684804828433940
2016-01-01,0.48312087126942599
2016-04-01,-0.55734940152776602
2016-07-01,0.12323837588252400
2016-10-01,0.40526602141062601
2017-01-01,0.35479242191520999
2017-04-01,0.42431481326099801
2017-07-01,0.60623575026528498
2017-10-01,0.38021086241377999
2018-01-01,-0.35599485109291601
2018-04-01,0.23282164992258000
2018-07-01,0.40048590405586998
2018-10-01,0.42480475385300498
2019-01-01,0.27488499339607803
2019-04-01,0.20058633670649301
2019-07-01,-0.25910511336992298
2019-10-01,-0.75758598673283495
2020-01-01,-5.27929787529726013
2020-04-01,-11.25789051137950025
2020-07-01,15.45245019744129955
2020-10-01,-1.34008281635700000
2021-01-01,-0.36895574865535202
2021-04-01,0.02653889960858500
2021-07-01,1.68749748558444002
2021-10-01,-0.31655427095362498
2022-01-01,-0.63386306809419501
2022-04-01,-0.03149843569566320
2022-07-01,0.05962818111794940
2022-10-01,-0.32252814349950498
2023-01-01,-0.25029778641625899
2023-04-01,0.33948193166133600
2023-07-01,-0.22494760088824600
