observation_date,PIEAMP01USM661N
1970-02-01,20.2335823228240
1970-03-01,20.2853306386419
1970-04-01,20.1818340070062
1970-05-01,20.2335823228240
1970-06-01,20.2853306386419
1970-07-01,20.3888272702776
1970-08-01,20.2853306386419
1970-09-01,20.3888272702776
1970-10-01,20.4405755860954
1970-11-01,20.5440722177311
1970-12-01,20.5440722177311
1971-01-01,20.6993171651846
1971-02-01,20.8028137968203
1971-03-01,20.8545621126381
1971-04-01,20.8545621126381
1971-05-01,20.9580587442738
1971-06-01,21.0098070600916
1971-07-01,21.0098070600916
1971-08-01,21.0615553759095
1971-09-01,21.0098070600916
1971-10-01,21.0098070600916
1971-11-01,21.0615553759095
1971-12-01,21.2168003233630
1972-01-01,21.3202964160604
1972-02-01,21.4237930476960
1972-03-01,21.4237930476960
1972-04-01,21.3720447318782
1972-05-01,21.4755413635139
1972-06-01,21.5790379951496
1972-07-01,21.7342829426031
1972-08-01,21.7342829426031
1972-09-01,21.7860312584209
1972-10-01,21.6825346267852
1972-11-01,21.8377795742388
1972-12-01,22.0447728375101
1973-01-01,22.3035144165993
1973-02-01,22.6140037725680
1973-03-01,22.9762419832929
1973-04-01,23.1314869307464
1973-05-01,23.2867318781999
1973-06-01,23.4937251414713
1973-07-01,23.5454734572891
1973-08-01,24.3216976556184
1973-09-01,24.2182010239828
1973-10-01,24.2182010239828
1973-11-01,24.3216976556184
1973-12-01,24.6321875505255
1974-01-01,25.3566634330369
1974-02-01,25.8223982753975
1974-03-01,25.9776432228510
1974-04-01,26.1846359471840
1974-05-01,26.4951258420911
1974-06-01,26.5468741579089
1974-07-01,27.3230983562382
1974-08-01,27.7888331985988
1974-09-01,28.0475747776880
1974-10-01,28.6168057127459
1974-11-01,29.0825405551064
1974-12-01,29.1342888709243
1975-01-01,29.3930304500135
1975-02-01,29.3930304500135
1975-03-01,29.2895338183778
1975-04-01,29.4965270816492
1975-05-01,29.7035203449205
1975-06-01,29.9622613850714
1975-07-01,30.3244995957963
1975-08-01,30.3762479116141
1975-09-01,30.6349894907033
1975-10-01,30.9972271624899
1975-11-01,30.9972271624899
1975-12-01,31.0489754783077
1976-01-01,31.1007237941256
1976-02-01,30.9972271624899
1976-03-01,30.9972271624899
1976-04-01,31.2042204257613
1976-05-01,31.2559687415791
1976-06-01,31.3594653732148
1976-07-01,31.4629620048504
1976-08-01,31.4112136890326
1976-09-01,31.5147103206683
1976-10-01,31.8769485313932
1976-11-01,31.9804451630288
1976-12-01,32.2391862031797
1977-01-01,32.3944311506333
1977-02-01,32.7049210455403
1977-03-01,32.9119143088116
1977-04-01,33.1706558879008
1977-05-01,33.4293969280517
1977-06-01,33.4811452438696
1977-07-01,33.6363901913231
1977-08-01,33.6363901913231
1977-09-01,33.7916351387766
1977-10-01,34.1538733495015
1977-11-01,34.2573699811372
1977-12-01,34.4126149285907
1978-01-01,34.7231042845594
1978-02-01,34.9818458636486
1978-03-01,35.0853424952843
1978-04-01,35.5510773376448
1978-05-01,35.8615666936136
1978-06-01,36.1203082727028
1978-07-01,36.4307981676098
1978-08-01,36.3273015359741
1978-09-01,36.5860431150633
1978-10-01,37.0517774184856
1978-11-01,37.2070223659391
1978-12-01,37.6210088924818
1979-01-01,38.1384920506602
1979-02-01,38.6042263540825
1979-03-01,38.8629679331716
1979-04-01,39.2769544597144
1979-05-01,39.5356954998653
1979-06-01,39.6909404473188
1979-07-01,40.1049269738615
1979-08-01,40.3636685529507
1979-09-01,40.9846478038265
1979-10-01,41.6573759094584
1979-11-01,42.0196135812450
1979-12-01,42.4336001077877
1980-01-01,43.2098243061170
1980-02-01,43.8308040959310
1980-03-01,44.2447906224737
1980-04-01,44.6587766100782
1980-05-01,44.8657698733495
1980-06-01,45.1762597682565
1980-07-01,45.9524839665858
1980-08-01,46.3664704931285
1980-09-01,46.3664704931285
1980-10-01,47.0909463756400
1980-11-01,47.2461913230935
1980-12-01,47.4531845863649
1981-01-01,48.1259121530585
1981-02-01,48.5398986796012
1981-03-01,49.0573818377796
1981-04-01,49.5231161412018
1981-05-01,49.7301094044732
1981-06-01,49.8853543519267
1981-07-01,50.1440959310159
1981-08-01,50.0405992993802
1981-09-01,50.0405992993802
1981-10-01,50.6098302344382
1981-11-01,50.6615785502560
1981-12-01,50.8168234977095
1982-01-01,51.2308100242522
1982-02-01,51.2308100242522
1982-03-01,51.1273133926166
1982-04-01,51.1273133926166
1982-05-01,51.2308100242522
1982-06-01,51.5930476960388
1982-07-01,51.9552859067637
1982-08-01,52.0587825383994
1982-09-01,51.8517892751280
1982-10-01,52.3692724333064
1982-11-01,52.5245173807599
1982-12-01,52.6280140123956
1983-01-01,52.3692724333064
1983-02-01,52.3692724333064
1983-03-01,52.2657758016707
1983-04-01,52.2140274858529
1983-05-01,52.4210207491242
1983-06-01,52.5762656965778
1983-07-01,52.6797623282134
1983-08-01,52.7832584209108
1983-09-01,52.5762656965778
1983-10-01,53.0420000000000
1983-11-01,52.8867550525465
1983-12-01,52.9385033683643
1984-01-01,53.4042382107249
1984-02-01,53.6112314739962
1984-03-01,53.7147281056319
1984-04-01,53.7147281056319
1984-05-01,53.6629797898141
1984-06-01,53.6629797898141
1984-07-01,53.9217213689033
1984-08-01,53.7147281056319
1984-09-01,53.4042382107249
1984-10-01,53.7664764214497
1984-11-01,53.9217213689033
1984-12-01,53.8182247372676
1985-01-01,53.8699730530854
1985-02-01,53.9217213689033
1985-03-01,53.8699730530854
1985-04-01,54.0252180005389
1985-05-01,54.2322107248720
1985-06-01,54.2322107248720
1985-07-01,54.3874556723255
1985-08-01,54.1287140932363
1985-09-01,53.4559865265427
1985-10-01,54.3357073565077
1985-11-01,54.6461972514147
1985-12-01,54.8014421988682
1986-01-01,54.5944489355969
1986-02-01,53.8399353274050
1986-03-01,52.9776340609000
1986-04-01,52.7620587442738
1986-05-01,52.9237402317435
1986-06-01,52.9237402317435
1986-07-01,52.5464834276475
1986-08-01,52.4925895984910
1986-09-01,52.6003772568041
1986-10-01,52.9237402317435
1986-11-01,52.9776340609000
1986-12-01,52.9776340609000
1987-01-01,53.4087846941525
1987-02-01,53.6243600107788
1987-03-01,53.6243600107788
1987-04-01,54.0016168148747
1987-05-01,54.2171921315009
1987-06-01,54.3788736189706
1987-07-01,54.5944489355969
1987-08-01,54.7561304230666
1987-09-01,54.5944489355969
1987-10-01,54.9717057396928
1987-11-01,55.0794933980059
1987-12-01,55.0255995688494
1988-01-01,55.1872810563191
1988-02-01,55.2950687146322
1988-03-01,55.4028563729453
1988-04-01,55.7262193478847
1988-05-01,55.9956884936675
1988-06-01,56.2112638102937
1988-07-01,56.5346267852331
1988-08-01,56.6424144435462
1988-09-01,56.6424144435462
1988-10-01,56.9118835893290
1988-11-01,57.1813527351118
1988-12-01,57.3430342225815
1989-01-01,57.9358663433037
1989-02-01,58.1514416599299
1989-03-01,58.4748046348693
1989-04-01,58.9598490972784
1989-05-01,59.3371059013743
1989-06-01,59.3371059013743
1989-07-01,59.2293182430612
1989-08-01,59.0676367555915
1989-09-01,59.2293182430612
1989-10-01,59.7143627054702
1989-11-01,59.7143627054702
1989-12-01,59.8221503637834
1990-01-01,60.7383454594449
1990-02-01,60.4688763136621
1990-03-01,60.5227701428186
1990-04-01,60.6844516302883
1990-05-01,60.9539207760711
1990-06-01,60.9539207760711
1990-07-01,61.0078146052277
1990-08-01,61.7623282134196
1990-09-01,62.6246294799246
1990-10-01,63.6486122338992
1990-11-01,63.7025060630558
1990-12-01,63.1635677714902
1991-01-01,63.0018862840205
1991-02-01,62.6246294799246
1991-03-01,62.1395850175155
1991-04-01,62.1934788466721
1991-05-01,62.3012665049852
1991-06-01,62.3012665049852
1991-07-01,62.1934788466721
1991-08-01,62.3551603341417
1991-09-01,62.3551603341417
1991-10-01,62.7324171382377
1991-11-01,62.7863109673942
1991-12-01,62.5168418216114
1992-01-01,62.4629479924549
1992-02-01,62.6785233090811
1992-03-01,62.7324171382377
1992-04-01,63.0018862840205
1992-05-01,63.3791430881164
1992-06-01,63.5408245755861
1992-07-01,63.4869307464295
1992-08-01,63.3791430881164
1992-09-01,63.3791430881164
1992-10-01,63.7563998922123
1992-11-01,63.7025060630558
1992-12-01,63.5408245755861
1993-01-01,63.8102937213689
1993-02-01,64.0797628671517
1993-03-01,64.2953381837780
1993-04-01,64.5109135004042
1993-05-01,64.5648073295608
1993-06-01,64.4031258420911
1993-07-01,64.2953381837780
1993-08-01,63.9180813796820
1993-09-01,63.8102937213689
1993-10-01,64.3492320129345
1993-11-01,64.2953381837780
1993-12-01,64.0258690379952
1994-01-01,64.2953381837780
1994-02-01,64.5648073295608
1994-03-01,64.6187011587173
1994-04-01,64.7264888170305
1994-05-01,64.8881703045002
1994-06-01,64.8881703045002
1994-07-01,65.1576394502830
1994-08-01,65.4810024252223
1994-09-01,65.2654271085961
1994-10-01,65.4810024252223
1994-11-01,65.6965777418486
1994-12-01,65.5887900835354
1995-01-01,66.0738345459445
1995-02-01,66.3433036917273
1995-03-01,66.5049851791970
1995-04-01,66.8822419832929
1995-05-01,67.0978172999192
1995-06-01,67.0439234707626
1995-07-01,67.0439234707626
1995-08-01,67.0439234707626
1995-09-01,66.9900296416060
1995-10-01,67.4211802748585
1995-11-01,67.4211802748585
1995-12-01,67.5289679331716
1996-01-01,67.7984370789545
1996-02-01,67.7445432497979
1996-03-01,67.9062247372676
1996-04-01,68.3373753705201
1996-05-01,68.6607383454594
1996-06-01,68.4990568579898
1996-07-01,68.4990568579898
1996-08-01,68.6607383454594
1996-09-01,68.7146321746160
1996-10-01,69.0918889787119
1996-11-01,68.9841013203988
1996-12-01,68.9841013203988
1997-01-01,69.0379951495554
1997-02-01,68.9302074912423
1997-03-01,68.8763136620857
1997-04-01,68.8224198329291
1997-05-01,68.7685260037726
1997-06-01,68.5529506871463
1997-07-01,68.3912691996766
1997-08-01,68.6607383454594
1997-09-01,68.6068445163029
1997-10-01,68.7685260037726
1997-11-01,68.7146321746160
1997-12-01,68.4451630288332
1998-01-01,68.1218000538938
1998-02-01,67.9601185664241
1998-03-01,67.8523309081110
1998-04-01,68.0140123955807
1998-05-01,68.1218000538938
1998-06-01,68.0140123955807
1998-07-01,68.0140123955807
1998-08-01,67.9062247372676
1998-09-01,67.8523309081110
1998-10-01,68.1218000538938
1998-11-01,68.0140123955807
1998-12-01,67.8523309081110
1999-01-01,68.0140123955807
1999-02-01,67.8523309081110
1999-03-01,68.0679062247373
1999-04-01,68.6607383454594
1999-05-01,68.8224198329291
1999-06-01,68.8763136620857
1999-07-01,69.1457828078685
1999-08-01,69.5230396119644
1999-09-01,69.9002964160604
1999-10-01,70.1697655618432
1999-11-01,70.2236593909997
1999-12-01,70.3314470493129
2000-01-01,70.4931285367826
2000-02-01,71.2476421449744
2000-03-01,71.6248989490704
2000-04-01,71.4632174616006
2000-05-01,71.7326866073834
2000-06-01,72.3255187281056
2000-07-01,72.1638372406360
2000-08-01,71.9482619240097
2000-09-01,72.5949878738884
2000-10-01,72.7027755322016
2000-11-01,72.7027755322016
2000-12-01,72.3794125572622
2001-01-01,72.6488817030450
2001-02-01,72.6488817030450
2001-03-01,72.4872002155753
2001-04-01,73.0800323362975
2001-05-01,73.5650767987066
2001-06-01,73.1878199946106
2001-07-01,72.4333063864188
2001-08-01,72.5410940447319
2001-09-01,73.0800323362975
2001-10-01,72.0560495823228
2001-11-01,71.5171112907572
2001-12-01,70.9242791700350
2002-01-01,70.9781729991916
2002-02-01,71.1398544866613
2002-03-01,71.5710051199138
2002-04-01,72.1099434114794
2002-05-01,71.9482619240097
2002-06-01,72.0021557531663
2002-07-01,72.0021557531663
2002-08-01,72.0560495823228
2002-09-01,72.7566693613581
2002-10-01,73.0800323362975
2002-11-01,72.5410940447319
2002-12-01,72.2177310697925
2003-01-01,73.1339261654541
2003-02-01,74.1579089194287
2003-03-01,74.7507410401509
2003-04-01,73.4572891403934
2003-05-01,73.1878199946106
2003-06-01,73.4572891403934
2003-07-01,73.5111829695500
2003-08-01,73.8345459444894
2003-09-01,73.8884397736459
2003-10-01,74.4812718943681
2003-11-01,74.2118027485853
2003-12-01,74.2118027485853
2004-01-01,74.8585286984640
2004-02-01,75.0741040150903
2004-03-01,75.6130423066559
2004-04-01,76.4214497440043
2004-05-01,77.2298571813527
2004-06-01,77.0142818647265
2004-07-01,77.1759633521962
2004-08-01,77.4454324979790
2004-09-01,77.7149016437618
2004-10-01,78.9544597143627
2004-11-01,78.7388843977364
2004-12-01,78.1460522770143
2005-01-01,78.7927782268930
2005-02-01,79.2239288601455
2005-03-01,80.2479116141202
2005-04-01,80.6251684182161
2005-05-01,80.5173807599030
2005-06-01,80.6251684182161
2005-07-01,81.3796820264080
2005-08-01,81.8108326596605
2005-09-01,83.1042845594179
2005-10-01,84.3977364591754
2005-11-01,82.2958771220695
2005-12-01,82.3497709512261
2006-01-01,83.0503907302614
2006-02-01,82.7270277553220
2006-03-01,83.5354351926704
2006-04-01,84.7210994341148
2006-05-01,85.4217192131501
2006-06-01,85.9606575047157
2006-07-01,85.9067636755592
2006-08-01,86.1223389921854
2006-09-01,84.5055241174886
2006-10-01,84.0204796550795
2006-11-01,84.2899488008623
2006-12-01,84.5594179466451
2007-01-01,84.2899488008623
2007-02-01,84.9905685798976
2007-03-01,86.2840204796551
2007-04-01,87.4157908919429
2007-05-01,88.2780921584479
2007-06-01,88.2241983292913
2007-07-01,88.8709242791700
2007-08-01,87.8469415251954
2007-09-01,88.2241983292913
2007-10-01,88.6553489625438
2007-11-01,90.5416329830234
2007-12-01,89.9488008623013
2008-01-01,90.8111021288062
2008-02-01,91.4039342495284
2008-03-01,93.4518997574778
2008-04-01,94.4758825114524
2008-05-01,96.6855295068715
2008-06-01,98.0867690649421
2008-07-01,100.0269469145780
2008-08-01,98.4101320398814
2008-09-01,98.5718135273511
2008-10-01,95.2842899488009
2008-11-01,91.2961465912153
2008-12-01,88.4397736459176
2009-01-01,88.7631366208569
2009-02-01,88.3319859876044
2009-03-01,87.7930476960388
2009-04-01,88.4936674750741
2009-05-01,89.3559687415791
2009-06-01,90.7572082996497
2009-07-01,90.0565885206144
2009-08-01,91.2961465912153
2009-09-01,90.8649959579628
2009-10-01,91.0266774454325
2009-11-01,91.9967663702506
2009-12-01,92.0506601994072
2010-01-01,93.2902182700081
2010-02-01,92.8051738075990
2010-03-01,93.7213689032606
2010-04-01,94.4219886822959
2010-05-01,94.9070331447049
2010-06-01,94.2064133656696
2010-07-01,94.1525195365131
2010-08-01,94.4758825114524
2010-09-01,94.5836701697656
2010-10-01,95.5537590945837
2010-11-01,96.0388035569927
2010-12-01,96.5238480194018
2011-01-01,97.6017246025330
2011-02-01,98.7873888439774
2011-03-01,100.9431420102400
2011-04-01,102.5060630557800
2011-05-01,103.4222581514420
2011-06-01,102.9911075181890
2011-07-01,103.3144704931290
2011-08-01,102.7755322015630
2011-09-01,103.2066828348150
2011-10-01,102.5060630557800
2011-11-01,102.7216383724060
2011-12-01,102.1827000808410
2012-01-01,102.9911075181890
2012-02-01,103.5300458097550
2012-03-01,104.7157100511990
2012-04-01,104.9312853678250
2012-05-01,104.3384532471030
2012-06-01,103.3144704931290
2012-07-01,103.0450013473460
2012-08-01,104.2845594179470
2012-09-01,105.3085421719210
2012-10-01,105.1468606844520
2012-11-01,103.7995149555380
2012-12-01,103.3683643222850
2013-01-01,103.7995149555380
2013-02-01,105.2007545136080
2013-03-01,104.8234977095120
2013-04-01,104.5540285637290
2013-05-01,104.5540285637290
2013-06-01,104.5001347345730
2013-07-01,104.5540285637290
2013-08-01,104.8773915386690
2013-09-01,104.7157100511990
2013-10-01,104.3923470762600
2013-11-01,103.8534087846940
2013-12-01,104.1228779304770
2014-01-01,104.6618162220430
2014-02-01,105.2007545136080
2014-03-01,105.7396928051740
2014-04-01,106.4403125842090
2014-05-01,106.2786310967390
2014-06-01,106.2786310967390
2014-07-01,106.3864187550530
2014-08-01,106.3864187550530
2014-09-01,106.0630557801130
2014-10-01,104.9851791969820
2014-11-01,103.8534087846940
2014-12-01,101.9132309350580
2015-01-01,99.7035839396389
2015-02-01,99.9191592562652
2015-03-01,100.3503098895180
2015-04-01,100.0808407437350
2015-05-01,101.4281864726490
2015-06-01,101.8054432767450
2015-07-01,101.5898679601190
2015-08-01,100.7814605227700
2015-09-01,99.3263271355430
2015-10-01,99.0029641606036
2015-11-01,98.5718135273511
2015-12-01,97.4400431150633
2016-01-01,96.8472109943411
2016-02-01,96.3082727027755
2016-03-01,96.6316356777149
2016-04-01,97.2783616275936
2016-05-01,98.0328752357855
2016-06-01,98.9490703314470
2016-07-01,98.8412826731339
2016-08-01,98.3562382107249
2016-09-01,98.6257073565077
2016-10-01,99.0029641606036
2016-11-01,98.7334950148208
2016-12-01,99.1107518189168
2017-01-01,100.0269469145780
2017-02-01,100.3503098895180
2017-03-01,100.6197790353000
2017-04-01,101.1048234977100
2017-05-01,100.9431420102400
2017-06-01,101.1048234977100
2017-07-01,100.9431420102400
2017-08-01,101.5359741309620
2017-09-01,102.1827000808410
2017-10-01,102.5060630557800
2017-11-01,103.0450013473460
2017-12-01,103.0988951765020
2018-01-01,103.7995149555380
2018-02-01,104.2845594179470
2018-03-01,104.5540285637290
2018-04-01,105.2546483427650
2018-05-01,106.5481002425220
2018-06-01,106.9253570466180
2018-07-01,106.9792508757750
2018-08-01,107.0331447049310
2018-09-01,107.1948261924010
2018-10-01,108.0032336297490
2018-11-01,106.9253570466180
2018-12-01,105.2007545136080
2019-01-01,104.7157100511990
2019-02-01,105.3085421719210
2019-03-01,106.3864187550530
2019-04-01,107.3565076798710
2019-05-01,107.3026138507140
2019-06-01,106.1708434384260
2019-07-01,106.4403125842090
2019-08-01,105.8474804634870
2019-09-01,105.5780113177040
2019-10-01,105.9552681218000
2019-11-01,105.9013742926440
2019-12-01,105.8474804634870
2020-01-01,105.9552681218000
2020-02-01,105.1468606844520
2020-03-01,103.6378334680680
2020-04-01,100.2964160603610
2020-05-01,101.8054432767450
2020-06-01,102.5060630557800
2020-07-01,103.6378334680680
2020-08-01,104.0150902721640
2020-09-01,103.9611964430070
2020-10-01,104.3923470762600
2020-11-01,104.8234977095120
2020-12-01,106.0091619509570
2021-01-01,107.5720829964970
2021-02-01,109.4583670169770
2021-03-01,112.0452708164920
2021-04-01,113.2309350579360
2021-05-01,115.9256265157640
2021-06-01,117.4346537321480
2021-07-01,118.2926434923200
2021-08-01,118.6278631096740
2021-09-01,119.5736998113720
2021-10-01,121.5187281056320
2021-11-01,122.3977364591750
2021-12-01,122.0533548908650
2022-01-01,124.7615198059820
2022-02-01,127.8604149824850
2022-03-01,132.2576125033680
2022-04-01,134.4974400431150
2022-05-01,138.1816222042580
2022-06-01,141.4271085960660
2022-07-01,138.2516841821610
2022-08-01,135.5397466990030
2022-09-01,135.8286176232820
2022-10-01,136.8897871193750
2022-11-01,136.2721638372410
2022-12-01,131.7499326327140
