date,EUR,GBP,JPY,AUD,CAD,CHF,NZD
2003-01-21 00:00:00+00:00,19.76001,26.079987,36.349998,15.670015,18.799999,15.740005,3.029994
2003-01-22 00:00:00+00:00,20.505003,30.169991,38.750011,19.200037,19.98999,15.820005,15.040016
2003-01-23 00:00:00+00:00,23.015017,28.089985,38.680012,16.270014,22.640022,16.810009,6.1699982
2003-01-24 00:00:00+00:00,23.890018,29.03002,39.380005,13.809993,24.200024,19.700006,8.4600153
2003-01-27 00:00:00+00:00,20.409994,30.879997,38.450005,9.8300066,23.480009,16.409986,4.8799877
2003-01-28 00:00:00+00:00,22.020006,30.170006,37.460007,12.819996,21.440033,16.560017,8.1600323
2003-01-29 00:00:00+00:00,21.490009,32.980026,38.140015,5.7800159,20.740007,15.829996,5.7999802
2003-01-30 00:00:00+00:00,19.110001,31.879972,35.359993,18.759972,15.419975,12.669982,8.9999876
2003-01-31 00:00:00+00:00,19.050009,33.399975,35.599991,13.250003,18.269979,12.009999,2.7899845
2003-02-03 00:00:00+00:00,18.110004,33.920013,36.015003,11.249975,19.679977,14.449987,0.25999251
2003-02-04 00:00:00+00:00,18.960001,33.82999,38.399998,19.710035,19.320017,15.020007,4.8700132
2003-02-05 00:00:00+00:00,11.190013,32.699989,36.780014,9.9799948,16.74999,10.220004,0.65001088
2003-02-06 00:00:00+00:00,18.169981,47.09,38.349995,14.590011,18.039999,11.379991,8.7399721
2003-02-07 00:00:00+00:00,19.460003,52.570019,40.040005,11.650033,21.219994,14.820013,3.4999955
2003-02-10 00:00:00+00:00,16.039989,50.809994,40.209988,12.649971,20.52998,12.809993,-2.1600225
2003-02-11 00:00:00+00:00,15.860019,44.710022,35.660015,15.570024,17.209993,9.4800129,3.0699992
2003-02-12 00:00:00+00:00,16.549992,46.320011,37.23999,12.99,18.630003,7.0799985,0.83997071
2003-02-13 00:00:00+00:00,19.02,49.330002,39.170002,11.970016,18.20002,11.319996,0.85999775
2003-02-14 00:00:00+00:00,17.630016,49.230019,38.39003,9.210041,16.140022,9.8200083,-0.17998116
2003-02-17 00:00:00+00:00,17.969986,50.504993,40.659985,14.819974,17.999979,9.5899944,-1.4300375
2003-02-18 00:00:00+00:00,17.279995,45.850002,40.42001,10.709982,19.159992,11.209991,-3.8300121
2003-02-19 00:00:00+00:00,17.419983,46.01997,39.229973,16.179996,18.339983,9.8299742,2.2699752
2003-02-20 00:00:00+00:00,19.37001,55.01001,40.515011,14.920008,19.619995,11.690009,0.84000975
2003-02-21 00:00:00+00:00,20.099993,51.709995,40.490002,10.489987,19.229984,11.38,-0.77999449
2003-02-24 00:00:00+00:00,16.890001,50.049988,36.91,14.910011,19.049969,7.7799902,-0.94004029
2003-02-25 00:00:00+00:00,19.154999,50.770004,37.290012,10.250022,18.17,9.6499949,-2.8199961
2003-02-26 00:00:00+00:00,18.420012,51.360004,37.07999,18.084982,17.920021,10.460001,-2.1000128
2003-02-27 00:00:00+00:00,17.309994,55.455013,37.239994,7.1299896,16.889988,11.340007,-3.1199973
2003-02-28 00:00:00+00:00,19.789989,55.139992,36.550007,8.000021,16.500004,15.869996,-0.060013391
2003-03-03 00:00:00+00:00,16.93001,53.220013,35.420017,16.225016,16.940016,11.460028,5.2599998
2003-03-04 00:00:00+00:00,17.730001,54.510014,36.390003,9.1799908,15.120014,14.52502,2.5999932
2003-03-05 00:00:00+00:00,16.770006,55.990013,35.859997,4.7900329,18.520025,12.320008,-6.8999882
2003-03-06 00:00:00+00:00,21.74999,55.480007,36.739994,3.840019,17.639992,11.989998,
2003-03-07 00:00:00+00:00,20.840006,55.259998,36.84,9.9999819,18.440012,11.66,1.4900086
2003-03-10 00:00:00+00:00,20.910013,56.780014,37.919994,10.999988,19.489988,11.540002,
2003-03-11 00:00:00+00:00,17.380009,55.62001,36.400002,1.0999892,17.329988,8.869998,-1.6500218
2003-03-12 00:00:00+00:00,17.919971,53.22998,36.889973,5.9000025,16.959982,10.919988,
2003-03-13 00:00:00+00:00,18.199991,51.709991,37.150013,-4.4099746,15.630012,13.199998,-13.940011
2003-03-14 00:00:00+00:00,20.204987,57.099983,40.719997,13.880008,21.209982,16.859993,
2003-03-17 00:00:00+00:00,18.849995,56.489998,38.209991,-8.0300083,20.509974,19.9,
2003-03-18 00:00:00+00:00,17.735004,56.840019,39.270012,2.9099936,19.600031,15.060012,-5.539978
2003-03-19 00:00:00+00:00,21.079985,49.039982,39.829983,6.3999877,20.639959,12.369994,-1.4000047
2003-03-20 00:00:00+00:00,25.360008,50.519978,43.55999,16.309986,21.309992,13.589995,10.449991
2003-03-21 00:00:00+00:00,22.920006,39.420017,42.349991,0.62001586,21.119991,15.099991,5.3099957
2003-03-24 00:00:00+00:00,20.605011,43.570015,40.770016,15.880018,21.289986,12.610008,8.4599991
2003-03-25 00:00:00+00:00,18.419985,41.929989,38.770004,5.6199827,18.899998,9.0100031,2.6500111
2003-03-26 00:00:00+00:00,19.210007,42.179993,39.130013,15.040006,21.160004,6.7000141,
2003-03-27 00:00:00+00:00,16.710016,41.56004,37.660007,10.640021,18.650021,6.570024,1.1799955
2003-03-28 00:00:00+00:00,19.980011,45.230007,38.160011,12.120018,20.310047,10.200016,0.8900311
2003-03-31 00:00:00+00:00,18.489998,44.369999,34.939999,8.4600344,18.77,8.0300045,1.0199819
2003-04-01 00:00:00+00:00,18.300003,46.41,35.170013,9.189991,17.940023,6.2499957,-3.6799779
2003-04-02 00:00:00+00:00,17.275005,48.98999,37.160004,5.690002,19.829983,3.4199948,-3.730005
2003-04-03 00:00:00+00:00,20.690016,54.090004,38.320023,16.020027,20.509995,10.860019,2.9200475
2003-04-04 00:00:00+00:00,18.15501,48.540005,35.95002,15.850004,19.199986,5.6300101,1.0400244
2003-04-07 00:00:00+00:00,18.505011,43.700001,35.690014,21.780005,18.144987,9.2700062,3.0300114
2003-04-08 00:00:00+00:00,16.560005,42.310032,35.370007,10.020014,17.120008,2.8000159,4.970037
2003-04-09 00:00:00+00:00,23.039968,48.489983,34.659988,16.329958,17.629969,8.3299656,-1.7200103
2003-04-10 00:00:00+00:00,15.760009,47.209999,33.649998,10.689975,16.579988,3.7000005,-5.0999942
2003-04-11 00:00:00+00:00,18.819981,47.549984,37.730003,7.2600112,19.350004,10.229995,0.57997572
2003-04-14 00:00:00+00:00,16.92,43.220005,37.599987,5.090024,18.819988,7.2599831,-2.6699884
2003-04-15 00:00:00+00:00,14.530005,41.659977,34.139996,11.3,15.489985,3.8700027,-2.0199907
2003-04-16 00:00:00+00:00,17.6,43.939999,36.339996,16.910021,15.000013,8.5400114,2.240005
2003-04-17 00:00:00+00:00,15.019992,51.659988,37.459988,14.970002,17.740005,5.2699943,1.8000211
2003-04-18 00:00:00+00:00,13.420005,46.010002,33.180004,8.0799999,13.670021,2.2400041,-1.9599624
2003-04-21 00:00:00+00:00,14.609982,47.79998,33.849998,12.410007,21.219992,3.6099811,-3.3200209
2003-04-22 00:00:00+00:00,8.9099884,45.700001,30.499998,7.1399875,8.5199966,4.400002,-5.3400116
2003-04-23 00:00:00+00:00,12.674991,44.679981,30.645,8.6299868,8.5099964,5.5799923,7.6900177
2003-04-24 00:00:00+00:00,11.224991,43.999996,30.099989,10.500024,17.680019,4.6899967,-2.9199846
2003-04-25 00:00:00+00:00,18.169987,51.849995,36.030003,14.09,16.020012,12.880002,2.0599833
2003-04-28 00:00:00+00:00,15.019975,49.819977,31.049986,7.3499708,11.719979,6.9999752,-5.030026
2003-04-29 00:00:00+00:00,16.580029,48.510033,31.340017,6.5600023,14.070039,6.8700199,-3.0399616
2003-04-30 00:00:00+00:00,13.590003,43.200001,27.460007,14.040022,9.9299965,4.2400002,2.7100275
2003-05-01 00:00:00+00:00,16.2225,42.890007,30.350008,5.5999813,11.46,10.130013,-3.6699672
2003-05-02 00:00:00+00:00,12.78999,44.779991,30.469999,-1.5199958,11.83002,2.5300071,-3.6699853
2003-05-05 00:00:00+00:00,13.944983,44.519985,,-1.6900048,12.609986,-0.060007229,-4.5199881
2003-05-06 00:00:00+00:00,13.26002,43.540001,27.24501,17.959999,10.420023,2.7700012,2.150001
2003-05-07 00:00:00+00:00,10.419999,39.219982,25.780001,4.6799827,8.7099743,1.5999812,-4.2900062
2003-05-08 00:00:00+00:00,12.860006,29.340008,25.540009,-3.3399789,7.9500098,-1.4699994,-13.779981
2003-05-09 00:00:00+00:00,11.089988,32.179985,28.869989,3.4399757,10.579974,2.8999913,-7.7499905
2003-05-12 00:00:00+00:00,9.0499983,32.60001,26.420008,5.1999941,10.120007,-0.49999809,-6.8799682
2003-05-13 00:00:00+00:00,12.859994,27.589985,26.444994,-0.059995461,8.3199749,-1.7900074,-7.7699757
2003-05-14 00:00:00+00:00,12.985025,27.470003,29.95002,14.20004,9.1899939,4.3000154,-1.9999776
2003-05-15 00:00:00+00:00,12.990002,27.409985,27.700001,3.8400211,7.4999723,5.9600048,-9.8000269
2003-05-16 00:00:00+00:00,11.305015,28.780008,26.374994,16.749998,9.4900084,4.0700045,-8.8200102
2003-05-19 00:00:00+00:00,10.654998,27.619984,24.599983,0.82998472,14.320008,2.1099925,-14.90004
2003-05-20 00:00:00+00:00,2.6300223,15.080016,15.160026,-9.7499876,-2.0899811,-11.269986,-14.179992
2003-05-21 00:00:00+00:00,8.0799875,27.819984,21.600008,3.6499946,3.0299804,-3.4699996,-19.710011
2003-05-22 00:00:00+00:00,3.8449826,32.289997,19.069992,-2.1000004,-0.83000934,-6.4700069,-9.7399931
2003-05-23 00:00:00+00:00,21.51,40.640011,35.734993,9.9799891,18.479998,4.9200101,2.269994
2003-05-26 00:00:00+00:00,24.729994,39.899998,37.949997,13.479971,19.574987,13.159998,3.4599717
2003-05-27 00:00:00+00:00,18.610004,35.890003,31.409994,9.9999695,14.199988,9.1500063,-8.3599997
2003-05-28 00:00:00+00:00,15.129987,33.020004,25.789999,1.2099986,4.8499889,6.4600024,-7.4900212
2003-05-29 00:00:00+00:00,19.709984,34.289986,29.659977,16.559977,10.919971,12.649986,-1.0600444
2003-05-30 00:00:00+00:00,,15.25,34.915009,19.060022,16.769983,15.489997,1.869983
2003-06-02 00:00:00+00:00,18.719986,36.539997,30.699986,6.8199835,11.949992,7.5099826,-9.9300308
2003-06-03 00:00:00+00:00,,30.060022,29.135015,9.7000294,11.950022,8.4000158,-2.7200093
2003-06-04 00:00:00+00:00,16.650024,28.980021,30.79002,0.13003498,12.74003,6.8500166,-10.189995
2003-06-05 00:00:00+00:00,15.869998,27.360004,31.279991,5.3599739,12.130011,8.9400024,-4.8900175
2003-06-06 00:00:00+00:00,16.580008,26.590008,30.380007,4.7900248,9.579999,10.690006,-6.4099984
2003-06-09 00:00:00+00:00,15.220027,31.970013,30.710018,8.5500002,11.370018,16.990026,-1.0799829
2003-06-10 00:00:00+00:00,15.275013,22.740009,30.60001,-0.3199771,10.530015,12.379999,-3.3200078
2003-06-11 00:00:00+00:00,13.664975,23.729975,30.76498,0.020003548,9.2299805,11.779981,-7.1500182
2003-06-12 00:00:00+00:00,14.240009,23.93001,31.899994,-0.15997857,10.370018,12.230002,-5.5999937
2003-06-13 00:00:00+00:00,15.00001,24.430017,32.730026,1.7400085,12.62002,16.490013,-6.4500146
2003-06-16 00:00:00+00:00,11.050012,17.770002,31.919998,-1.1099857,7.0500169,13.759996,-17.829994
2003-06-17 00:00:00+00:00,14.320018,24.450008,33.09,-1.4199958,10.650009,14.540002,-15.329987
2003-06-18 00:00:00+00:00,17.939989,29.259979,31.489994,-7.7900128,14.529984,11.439989,-15.260001
2003-06-19 00:00:00+00:00,19.95499,33.32999,36.119995,1.189998,13.209997,14.46,-7.330019
2003-06-20 00:00:00+00:00,15.584996,29.560001,34.799999,-2.2399871,12.429977,13.889996,-7.4299951
2003-06-23 00:00:00+00:00,14.87,24.000015,32.430019,-5.339992,10.420003,10.98001,-9.6499958
2003-06-24 00:00:00+00:00,15.84999,24.349987,31.359985,-5.5000124,11.229984,11.459992,-9.8800125
2003-06-25 00:00:00+00:00,14.910021,23.710011,31.170012,-10.320008,9.5600138,12.920012,-28.140009
2003-06-26 00:00:00+00:00,19.749996,29.689999,36.590004,1.0400177,12.959984,14.969995,-12.23
2003-06-27 00:00:00+00:00,14.32501,28.960018,32.680004,-1.7099912,8.4300089,11.330016,-10.81997
2003-06-30 00:00:00+00:00,14.435004,25.039995,29.620003,1.7899977,7.0399857,13.129995,-14.060022
2003-07-01 00:00:00+00:00,14.160028,29.060005,32.480007,2.2700329,5.8800206,15.890028,-12.450001
2003-07-02 00:00:00+00:00,17.444981,33.449982,30.809994,1.2299939,9.1799726,11.669985,-8.0700178
2003-07-03 00:00:00+00:00,14.909996,31.640007,35.205002,7.1999989,4.6799965,9.8000107,-18.220011
2003-07-04 00:00:00+00:00,17.305014,31.750025,39.395008,2.7299883,8.7100086,9.0700169,-11.38997
2003-07-07 00:00:00+00:00,15.039988,29.190002,34.560009,0.029976998,7.9300175,9.6100063,-17.43001
2003-07-08 00:00:00+00:00,15.290005,33.240009,35.830013,2.91998,7.2599883,7.4000058,-12.139983
2003-07-09 00:00:00+00:00,15.394998,32.609989,34.449989,0.029983178,5.5100036,6.1099977,-14.510012
2003-07-10 00:00:00+00:00,16.744986,32.289986,33.429993,0.5699988,4.4199734,7.9299941,-13.130028
2003-07-11 00:00:00+00:00,17.459997,34.659996,34.260002,0.94998276,4.8599744,8.3100014,-10.640015
2003-07-14 00:00:00+00:00,15.680005,36.049992,33.439999,2.8500192,5.4999938,8.2200041,-12.629982
2003-07-15 00:00:00+00:00,9.9499941,40.759972,33.819981,5.0699835,11.399977,10.709992,-7.7900267
2003-07-16 00:00:00+00:00,22.609989,48.199982,44.399994,11.850009,14.309977,15.679996,-0.37003407
2003-07-17 00:00:00+00:00,22.074999,54.489994,34.140003,3.7100244,10.479975,6.9300046,-8.8999977
2003-07-18 00:00:00+00:00,21.569992,46.819992,35.569977,4.3600101,9.9199915,9.6299915,-7.3700156
2003-07-21 00:00:00+00:00,21.184978,45.119972,36.229988,9.0299892,11.769972,10.199987,-11.770009
2003-07-22 00:00:00+00:00,17.594986,44.950005,35.389996,8.6100111,11.08,8.4999981,-6.1600251
2003-07-23 00:00:00+00:00,23.500008,41.880001,33.549988,6.3299861,9.2999773,8.5800037,-11.849995
2003-07-24 00:00:00+00:00,20.869997,37.970009,34.18499,7.2699718,12.849988,8.5199909,-10.69002
2003-07-25 00:00:00+00:00,20.704983,35.98999,34.559982,6.280005,10.829967,5.7899933,-10.56003
2003-07-28 00:00:00+00:00,23.110003,43.440018,35.900009,2.8700113,14.149987,6.9400101,-15.109988
2003-07-29 00:00:00+00:00,25.59001,47.979992,44.739994,15.709989,20.270014,15.880005,-1.5000086
2003-07-30 00:00:00+00:00,26.159996,44.249985,43.409992,19.220015,13.739988,14.250001,-4.8699932
2003-07-31 00:00:00+00:00,31.61001,51.330029,51.240009,18.200024,12.12002,20.600014,-1.0199831
2003-08-01 00:00:00+00:00,39.399998,50.459999,59.07502,21.630001,22.589994,15.560012,7.1000075
2003-08-04 00:00:00+00:00,37.339996,45.890022,53.369995,19.939985,21.750008,21.669987,2.970016
2003-08-05 00:00:00+00:00,28.47998,35.279991,43.569981,13.349973,13.680001,12.449996,-11.930035
2003-08-06 00:00:00+00:00,24.889984,28.889999,38.870003,6.610014,12.999971,9.4099846,-6.2100072
2003-08-07 00:00:00+00:00,20.540018,27.380028,34.380016,4.2799873,7.9600105,3.090003,-12.079977
2003-08-08 00:00:00+00:00,24.509987,27.530001,37.690002,5.9899879,11.479978,4.9999905,-11.750015
2003-08-11 00:00:00+00:00,25.240009,29.120012,38.55999,7.4499846,13.099987,10.370005,-14.149993
2003-08-12 00:00:00+00:00,24.339994,27.360016,38.160004,5.2600126,13.319996,10.379995,-12.920016
2003-08-13 00:00:00+00:00,30.044985,41.309978,42.759991,12.289987,17.509998,17.509993,-12.410023
2003-08-14 00:00:00+00:00,12.4,26.099987,25.38999,-6.7900085,7.109973,-0.020011939,-16.900011
2003-08-15 00:00:00+00:00,29.344982,38.879971,41.909988,12.440011,17.499996,17.099983,-1.4700083
2003-08-18 00:00:00+00:00,29.499992,36.910023,41.605007,9.2100229,12.859984,,0.1199836
2003-08-19 00:00:00+00:00,28.825003,30.519987,42.770012,9.1200008,13.059993,18.500013,0.63002497
2003-08-20 00:00:00+00:00,26.330009,35.079998,41.849991,10.280014,11.819988,17.709991,-5.98001
2003-08-21 00:00:00+00:00,26.429987,42.669964,41.429993,12.670002,10.949995,16.94998,-3.6099939
2003-08-22 00:00:00+00:00,31.209999,30.880003,42.830002,14.019994,12.84999,20.899988,-0.68999279
2003-08-25 00:00:00+00:00,30.529991,30.150005,45.430012,18.879992,13.819977,22.040009,-2.9199774
2003-08-26 00:00:00+00:00,34.569984,33.369991,43.399979,16.589994,14.129972,22.269987,4.559967
2003-08-27 00:00:00+00:00,31.779982,33.879982,44.749985,16.949978,15.109982,21.679976,-3.8600397
2003-08-28 00:00:00+00:00,34.569992,33.62999,43.559994,17.299978,15.900022,24.980001,6.730011
2003-08-29 00:00:00+00:00,31.849987,21.709999,39.98999,16.109991,12.849985,22.73999,-1.10999
2003-09-01 00:00:00+00:00,28.194998,29.349983,39.259998,15.179987,12.849991,18.91,-2.5199947
2003-09-02 00:00:00+00:00,30.129974,35.25,39.144974,17.779968,12.499988,12.249988,-8.1900301
2003-09-03 00:00:00+00:00,32.360027,32.64003,43.900021,17.920025,12.820024,15.740005,0.16999856
2003-09-04 00:00:00+00:00,32.895004,36.89999,35.459999,17.410009,14.589978,18.530008,0.59998572
2003-09-05 00:00:00+00:00,33.430008,36.709999,45.32,13.42001,12.519992,15.590009,-2.4099805
2003-09-08 00:00:00+00:00,31.67,36.05999,35.200012,10.519987,10.22,15.470008,-7.8499908
2003-09-09 00:00:00+00:00,32.969986,34.709965,39.239994,14.750001,13.80999,18.589994,-1.9100009
2003-09-10 00:00:00+00:00,27.440016,27.99,34.720028,10.269993,10.610002,12.830004,-6.6899772
2003-09-11 00:00:00+00:00,27.070004,26.210028,33.430019,9.6100368,7.600018,10.62001,-8.3699608
2003-09-12 00:00:00+00:00,27.20999,29.790018,34.609985,8.2499943,9.9399977,15.149995,-12.020004
2003-09-15 00:00:00+00:00,25.77002,27.300022,30.14003,4.7600145,8.5000238,9.9100132,-7.7799759
2003-09-16 00:00:00+00:00,25.480003,30.300014,29.320009,4.7100077,10.180001,11.730011,-13.489996
2003-09-17 00:00:00+00:00,24.579985,18.519993,26.399973,5.1199751,6.9999614,14.509977,-12.060035
2003-09-18 00:00:00+00:00,24.680014,24.259981,26.159996,4.2899942,7.3499923,15.019993,-13.799976
2003-09-19 00:00:00+00:00,23.529987,12.189981,28.000004,4.0500078,5.6900158,14.349991,-14.630006
2003-09-22 00:00:00+00:00,23.295,10.460011,21.890015,0.050009001,7.4499993,11.750009,-12.139996
2003-09-23 00:00:00+00:00,20.749987,9.5999775,20.240004,-0.12999325,3.7499881,10.930003,-17.010015
2003-09-24 00:00:00+00:00,25.479977,13.659959,22.369976,0.78998345,3.9200103,10.639993,-12.759992
2003-09-25 00:00:00+00:00,23.099974,19.099983,21.829985,3.4999733,8.7199783,7.6399846,-11.830017
2003-09-26 00:00:00+00:00,22.630003,14.129983,20.05999,1.5000118,7.0999951,5.8900023,-17.670025
2003-09-29 00:00:00+00:00,24.550001,16.720011,23.309988,3.0999942,6.519978,7.4099951,-21.410034
2003-09-30 00:00:00+00:00,22.739998,22.849993,26.230001,7.7500091,7.9200068,5.1899972,-6.77
2003-10-01 00:00:00+00:00,25.159998,25.239958,27.899973,4.1299925,8.329998,6.9199834,-15.270041
2003-10-02 00:00:00+00:00,26.93001,24.720018,32.209995,6.5799913,9.8100204,11.810001,-13.819997
2003-10-03 00:00:00+00:00,23.730015,20.860022,29.940004,6.6300192,7.7200179,10.520016,-11.350019
2003-10-06 00:00:00+00:00,26.960014,18.20002,30.710012,8.7600002,9.7800035,14.300013,-8.739975
2003-10-07 00:00:00+00:00,27.520004,18.109989,31.240007,5.7599998,9.310008,11.070014,-17.95999
2003-10-08 00:00:00+00:00,27.425001,18.789991,30.17,5.740005,8.9299793,13.940014,-13.05002
2003-10-09 00:00:00+00:00,25.209999,19.160013,31.030016,4.1700149,9.9399958,13.360002,-17.009985
2003-10-10 00:00:00+00:00,24.939991,18.410004,28.210005,2.459995,8.1300182,14.350011,-15.049996
2003-10-13 00:00:00+00:00,27.710024,22.470015,31.000006,3.6900122,12.930032,15.860028,-14.400012
2003-10-14 00:00:00+00:00,28.004995,13.459991,28.299976,1.9099811,8.7799969,16.269979,-13.88
2003-10-15 00:00:00+00:00,26.830015,21.520002,28.910002,4.1500001,10.490017,18.080002,-15.180014
2003-10-16 00:00:00+00:00,24.185011,34.550011,30.720005,6.1500001,9.1299829,18.930006,-16.550014
2003-10-17 00:00:00+00:00,29.980003,20.449991,28.710012,8.0200033,12.080024,15.450002,-10.729994
2003-10-20 00:00:00+00:00,30.144985,18.729996,29.049994,8.76999,12.269967,21.79999,-7.4300227
2003-10-21 00:00:00+00:00,29.560022,19.74003,30.450012,6.3900442,11.61001,25.000017,-12.619972
2003-10-22 00:00:00+00:00,28.419996,13.749973,27.079977,3.2900198,10.529969,17.979996,-9.2600384
2003-10-23 00:00:00+00:00,26.999994,15.780003,28.359999,3.4599907,10.760008,22.78001,-11.049994
2003-10-24 00:00:00+00:00,31.029972,14.259985,29.969976,2.8300009,11.219973,24.039988,-11.950026
2003-10-27 00:00:00+00:00,28.460005,17.550011,29.610018,2.0200078,9.840003,25.510008,-13.13001
2003-10-28 00:00:00+00:00,26.570017,14.759996,27.710011,11.610035,9.2200384,23.990028,-5.8700094
2003-10-29 00:00:00+00:00,26.629992,16.300009,26.950005,-5.9599805,5.4699831,20.950008,-23.290033
2003-10-30 00:00:00+00:00,28.779997,18.759995,27.679985,0.50999719,9.3200102,22.480009,-15.820004
2003-10-31 00:00:00+00:00,28.245012,18.68004,27.670012,4.8400512,10.730027,19.360023,-14.460006
2003-11-03 00:00:00+00:00,25.994997,12.339996,25.410006,-1.1099681,9.2699957,18.850012,-17.410009
2003-11-04 00:00:00+00:00,25.020004,10.84001,25.759983,0.060028877,6.6599965,18.669996,-13.820014
2003-11-05 00:00:00+00:00,28.32,11.559978,29.940006,-5.4199705,7.4900141,18.24,-18.799992
2003-11-06 00:00:00+00:00,28.02001,18.509989,28.985001,-3.1399963,10.22,19.510012,-14.799985
2003-11-07 00:00:00+00:00,27.85,20.050003,31.720016,-0.94999844,9.1100187,21.830011,-13.570004
2003-11-10 00:00:00+00:00,25.820011,21.749992,32.830006,-5.3899684,8.0999928,20.730011,-16.380005
2003-11-11 00:00:00+00:00,24.849989,22.330017,31.919998,-6.2499828,6.1700153,20.10001,-16.590027
2003-11-12 00:00:00+00:00,26.559996,23.869986,29.309977,-2.6600189,7.1500025,23.849987,-9.9800377
2003-11-13 00:00:00+00:00,23.910004,24.02998,26.649986,-4.1700091,6.9500189,20.520002,-10.830005
2003-11-14 00:00:00+00:00,26.244995,23.730019,30.365,-5.409966,7.7299986,25.880014,
2003-11-17 00:00:00+00:00,24.580002,20.06002,27.230013,-6.5800009,6.0900064,25.110006,-18.909973
2003-11-18 00:00:00+00:00,27.129995,21.039997,30.150003,1.2300198,12.300019,28.690004,
2003-11-19 00:00:00+00:00,24.43,23.130026,27.880016,-10.589971,6.4000149,20.110018,-19.520012
2003-11-20 00:00:00+00:00,26.695011,35.600014,33.200001,5.3900208,13.100017,26.509998,-6.799994
2003-11-21 00:00:00+00:00,26.160025,25.490002,29.460005,-2.3699672,11.559992,25.280008,-9.629981
2003-11-24 00:00:00+00:00,26.35998,22.619968,27.779984,-3.4900005,10.889985,22.539991,-17.130018
2003-11-25 00:00:00+00:00,27.459997,22.140001,28.370001,-0.43999255,13.140021,26.170021,-9.7299929
2003-11-26 00:00:00+00:00,25.839994,16.750004,28.870007,-3.9000273,13.319994,26.809999,-13.820023
2003-11-27 00:00:00+00:00,25.609983,12.669991,27.195,-3.5399899,10.739973,22.759989,-15.129994
2003-11-28 00:00:00+00:00,24.480007,12.72,25.570007,-10.86,12.820009,21.730001,-16.040012
2003-12-01 00:00:00+00:00,29.969976,18.430002,28.739994,-0.5800373,17.48,25.759989,-11.869998
2003-12-02 00:00:00+00:00,29.405014,20.210035,32.800003,-1.2299659,15.180033,26.540026,-12.959997
2003-12-03 00:00:00+00:00,25.899994,21.310007,29.069984,-2.9899828,9.3999834,23.690006,-3.7500212
2003-12-04 00:00:00+00:00,28.219999,18.949987,30.250004,-0.010011329,10.419991,24.280016,-12.819977
2003-12-05 00:00:00+00:00,28.470003,14.650023,31.020004,-8.1599808,9.3500032,25.850014,-14.559985
2003-12-08 00:00:00+00:00,27.234982,23.230009,33.069981,-8.0900068,11.309985,21.38999,-13.380001
2003-12-09 00:00:00+00:00,28.375,18.800032,31.380005,-7.8900104,8.3300133,25.090006,-20.80999
2003-12-10 00:00:00+00:00,26.599981,20.32999,29.774992,-3.4300437,12.619989,24.88999,-14.110023
2003-12-11 00:00:00+00:00,28.48999,20.390013,30.939997,-1.2699741,12.590009,26.110004,
2003-12-12 00:00:00+00:00,27.140005,22.390018,30.310015,-7.7599778,12.380015,26.370016,-16.169964
2003-12-15 00:00:00+00:00,30.109997,20.410015,32.150002,-6.2600112,13.209979,24.230003,-12.36999
2003-12-16 00:00:00+00:00,25.699997,19.350014,28.510014,-4.4299903,11.849993,26.000017,-12.799997
2003-12-17 00:00:00+00:00,28.130005,20.299995,29.880007,-10.840011,12.100023,25.240005,-13.149985
2003-12-18 00:00:00+00:00,28.790012,21.549988,32.970016,-7.1299725,16.130022,25.050016,-11.759992
2003-12-19 00:00:00+00:00,29.209995,11.969999,31.390003,-8.2199841,13.430006,23.320019,
2003-12-22 00:00:00+00:00,29.555006,11.950004,31.960001,-7.2200103,13.580007,24.590012,-13.75998
2003-12-23 00:00:00+00:00,30.314999,12.560016,34.129993,-7.8699851,15.080006,23.069998,-17.470018
2003-12-24 00:00:00+00:00,27.58,9.6600189,32.310009,-9.8800144,13.659989,19.330008,-14.789968
2003-12-25 00:00:00+00:00,28.589996,10.290016,29.290003,-11.1,14.599985,20.129997,-13.799972
2003-12-26 00:00:00+00:00,29.45999,11.060009,34.049999,-10.37,15.539978,21.029989,-12.959979
2003-12-29 00:00:00+00:00,30.359995,12.669991,34.350006,-12.320007,16.050001,28.829996,-16.620005
2003-12-30 00:00:00+00:00,31.519991,10.969981,34.63998,-8.7799911,15.439981,25.309998,-13.940008
2003-12-31 00:00:00+00:00,30.23,11.439983,33.349987,-9.1800175,15.49999,26.240004,-12.990014
2004-01-01 00:00:00+00:00,26.850008,7.8099937,30.359997,-16.519993,12.309994,21.290016,-16.010004
2004-01-02 00:00:00+00:00,31.630014,4.2100387,34.590012,-6.4399924,15.270002,22.160015,-10.709996
2004-01-05 00:00:00+00:00,28.56002,6.7200146,30.600031,-10.569966,13.600002,24.020018,-12.069956
2004-01-06 00:00:00+00:00,28.199993,7.7999954,29.950001,-3.720021,13.269997,23.489986,-9.0999975
2004-01-07 00:00:00+00:00,27.350004,7.7600169,31.720007,-10.559995,14.329991,24.270008,-11.600003
2004-01-08 00:00:00+00:00,27.425003,10.159972,31.669996,-8.3800011,11.820015,26.190001,-17.300011
2004-01-09 00:00:00+00:00,24.700006,11.820012,33.169998,-9.0700159,12.699994,25.659988,-16.949987
2004-01-12 00:00:00+00:00,24.17001,10.460028,34.18,-11.409961,10.540009,22.890017,-17.579971
2004-01-13 00:00:00+00:00,24.480021,11.510016,28.980026,-9.699976,13.300027,21.340025,-12.409958
2004-01-14 00:00:00+00:00,26.749994,6.0700145,28.760008,-10.169972,12.089999,21.67001,-17.809965
