observation_date,ULQELP01GBQ657S
2003-10-01,0.615537596319705949
2004-01-01,-0.166924112268759001
2004-04-01,0.545053035308781020
2004-07-01,0.219184701116765995
2004-10-01,-0.032788959650776099
2005-01-01,0.333874599592879018
2005-04-01,0.783806585478398987
2005-07-01,0.342629917414134011
2005-10-01,1.104865761852720007
2006-01-01,-0.068710555374999996
2006-04-01,0.189630509801367003
2006-07-01,0.001511506445075500
2006-10-01,0.415201260129884009
2007-01-01,1.010360295002010078
2007-04-01,0.290336102397931006
2007-07-01,0.337512504770480004
2007-10-01,0.060706502802010502
2008-01-01,0.121649294389807996
2008-04-01,-0.617096147911035953
2008-07-01,-1.070641267865940049
2008-10-01,-1.949112518657249993
2009-01-01,-1.500112140562190000
2009-04-01,0.627143187960380044
2009-07-01,0.123140015635988004
2009-10-01,0.185159353295889006
2010-01-01,1.245331876411639893
2010-04-01,0.468775276882892000
2010-07-01,-0.109620848307991001
2010-10-01,0.295355700390611986
2011-01-01,-0.141905878877994995
2011-04-01,0.096602450566033907
2011-07-01,0.873634210037521952
2011-10-01,-0.069509897078226301
2012-01-01,0.489330322398632001
2012-04-01,-0.853801232978914970
2012-07-01,0.647242214346628986
2012-10-01,-0.609547636128556003
2013-01-01,0.513416460933750041
2013-04-01,0.391986274390329015
2013-07-01,0.269836003163401006
2013-10-01,0.090813815860995406
2014-01-01,0.025499463770638699
2014-04-01,0.308982038471739995
2014-07-01,0.333097743106442024
2014-10-01,0.345463199729791004
2015-01-01,-0.385440023633549012
2015-04-01,0.734967378913027991
2015-07-01,-0.318016576650578975
2015-10-01,-0.080481519665851903
2016-01-01,0.259037893600836011
2016-04-01,0.008236199762709400
2016-07-01,0.171572359447987988
2016-10-01,0.527643770259337952
2017-01-01,0.524188721894520038
2017-04-01,0.269587850087063985
2017-07-01,0.642060458191510031
2017-10-01,0.438803445070092002
2018-01-01,-0.529298608080843946
2018-04-01,0.032381169733951498
2018-07-01,0.196044344027963002
2018-10-01,-0.384325574357301025
2019-01-01,0.421984719414145004
2019-04-01,-0.027684706500539599
2019-07-01,0.906405431319866950
2019-10-01,-0.569863411459496039
2020-01-01,-2.871232870007020210
2020-04-01,-19.284628969332800352
2020-07-01,17.594897991615198407
2020-10-01,1.904655237875970020
2021-01-01,-1.040327237600030097
2021-04-01,6.868763439252750125
2021-07-01,0.813705468636812035
2021-10-01,1.596394156426000022
2022-01-01,0.325955904811773001
2022-04-01,-0.398597306732407008
2022-07-01,0.074515933954288099
2022-10-01,-0.091835913670162805
2023-01-01,-0.231825212077665987
2023-04-01,0.387650991000450973
