observation_date,ULQELP01AUQ659S
1968-01-01,-0.68546828388374803
1968-04-01,3.13393604754219002
1968-07-01,2.64009691054515994
1968-10-01,5.90608939430456026
1969-01-01,5.50514760112563994
1969-04-01,3.82963420969779023
1969-07-01,4.16734889027742028
1969-10-01,1.84729811863508009
1970-01-01,4.57936118069805964
1970-04-01,4.03680020956899011
1970-07-01,2.10977672966372021
1970-10-01,0.70599994269951305
1971-01-01,0.45224291446662601
1971-04-01,-0.92518103535782403
1971-07-01,3.01514952920480006
1971-10-01,3.02534443969220002
1972-01-01,0.98034104361201202
1972-04-01,3.09216321173532016
1972-07-01,-1.55383588937447992
1972-10-01,-1.08181168819451989
1973-01-01,2.35175109433775020
1973-04-01,0.62606901192842601
1973-07-01,1.73138500507425008
1973-10-01,3.45927884242219985
1974-01-01,0.29703630331035502
1974-04-01,-1.91495506892136991
1974-07-01,0.35318579490340901
1974-10-01,-1.40334599874908994
1975-01-01,0.86336053822872005
1975-04-01,6.15444724081916039
1975-07-01,2.75885176283131983
1975-10-01,-0.06391434322009901
1976-01-01,2.75176891343462993
1976-04-01,-0.15210060153177701
1976-07-01,3.00542675387850000
1976-10-01,6.29371493104076940
1977-01-01,0.80430441325216395
1977-04-01,1.88887439635236998
1977-07-01,-0.32085537100582801
1977-10-01,-0.58178707209720704
1978-01-01,1.20898041529445011
1978-04-01,0.37481800559992901
1978-07-01,2.52036528710732988
1978-10-01,2.99121122825089003
1979-01-01,5.02127464112259059
1979-04-01,2.70473317192801010
1979-07-01,1.58274587659629007
1979-10-01,1.76044866416649004
1980-01-01,-0.97827441780235402
1980-04-01,0.54190004804030800
1980-07-01,-0.12984440925412499
1980-10-01,0.43397097657759298
1981-01-01,0.51388626663140802
1981-04-01,1.85724182358542000
1981-07-01,3.74586925972062001
1981-10-01,2.01578090519359998
1982-01-01,0.98968924190810204
1982-04-01,1.25991397336120992
1982-07-01,-0.60777089974769805
1982-10-01,-0.97397469758382804
1983-01-01,0.35578156336030498
1983-04-01,-0.60664185753428601
1983-07-01,1.88403563709787991
1983-10-01,3.24049879995577017
1984-01-01,4.81062086208395989
1984-04-01,4.62866721513960044
1984-07-01,2.64873605230317022
1984-10-01,2.14409305249933002
1985-01-01,1.20773346953651006
1985-04-01,2.75104807223342007
1985-07-01,2.45749133964439004
1985-10-01,0.67307476285167600
1986-01-01,-0.46203170630848900
1986-04-01,-3.43953597975189984
1986-07-01,-3.21137327790688021
1986-10-01,-0.55426391621798199
1987-01-01,0.38793716097069902
1987-04-01,2.81731294269952981
1987-07-01,3.66487952234979053
1987-10-01,4.02395536853735969
1988-01-01,2.31037712171387000
1988-04-01,0.76840988071598604
1988-07-01,-0.24742493440816701
1988-10-01,-1.27991049307599991
1989-01-01,-0.44521386220002102
1989-04-01,1.02469625549002008
1989-07-01,0.85307359588218701
1989-10-01,-0.63960395400837700
1990-01-01,0.17586579842892100
1990-04-01,-1.03175891965539002
1990-07-01,-1.23063341701471995
1990-10-01,1.02401218939541994
1991-01-01,0.30116194754037301
1991-04-01,1.21164037101071997
1991-07-01,2.60936619194967001
1991-10-01,1.74690898364030001
1992-01-01,2.41316072765813017
1992-04-01,2.75422115589472005
1992-07-01,2.35952847354469997
1992-10-01,4.71977021193043011
1993-01-01,4.76779168211707027
1993-04-01,4.54231536222073995
1993-07-01,3.55458705857564006
1993-10-01,1.56454426725671003
1994-01-01,2.00668395924108012
1994-04-01,1.80808071316105989
1994-07-01,1.51381493953727997
1994-10-01,1.21182537259176004
1995-01-01,-0.70839975182333303
1995-04-01,-1.83727278144301009
1995-07-01,0.37526436294549098
1995-10-01,-0.53534048510244703
1996-01-01,1.85892274873735008
1996-04-01,2.99607342650226993
