date,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Mexico,Pakistan,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China
1987-10-01 00:00:00+00:00,,,,,125.1819237436665,,,121.7726379317888,,,,38.43615851777289,,98.61417388673041,,,,,,,,170.3220901425827,,
1987-11-01 00:00:00+00:00,,,,,137.5159118881149,,,152.8100269876358,,,,35.35654383691484,,104.0077698821849,,,,,,,,183.1025342795171,,
1987-12-01 00:00:00+00:00,,,,,117.4072303869523,,,94.86508632951801,,,,35.96860502289604,,99.0998594094448,,,,,,,,149.0111468068191,,
1988-01-01 00:00:00+00:00,,,,,88.00508060735777,,,102.4827984903342,,,,69.34558566641311,,64.16561038774334,,,,,,,,142.8728466506383,,
1988-02-01 00:00:00+00:00,,,,,74.21217586505333,,,80.34039845193568,,,,28.44373834427476,,52.1689136203424,,,,,,,,102.032894303291,,
1988-03-01 00:00:00+00:00,,,,,57.29201836636499,,,92.95789770739076,,,,36.39103779457715,,52.85461121105621,,,,,,,,82.3536346655524,,
1988-04-01 00:00:00+00:00,,,,,61.04705212624698,,,80.04028792768311,,,,43.78571100866971,,51.75037204796099,,,,,,,,97.8568013114887,,
1988-05-01 00:00:00+00:00,,,,,48.3789869071376,,,88.5670918804006,,,,33.88666656198156,,58.48437836174897,,,,,,,,99.127443743271,,
1988-06-01 00:00:00+00:00,,,,,43.1921472246272,,,80.08071231552537,,,,12.05094981415945,,62.27909843227445,,,,,,,,88.2859453115135,,
1988-07-01 00:00:00+00:00,,,,,56.56837753191427,,,54.98030183211694,,,,51.69877086579035,,67.76048297763768,,,,,,,,80.83589433203447,,
1988-08-01 00:00:00+00:00,,,,,82.5141262144287,,,84.88539560127386,,,,12.13729941156673,,70.76541061955179,,,,,,,,94.88969063887849,,
1988-09-01 00:00:00+00:00,,,,,62.38471124511974,,,89.29540982676325,,,,11.54499390593136,,54.89329603589168,,,,,,,,85.35680233220376,,
1988-10-01 00:00:00+00:00,,,,,61.03736058853983,,,63.3286182116896,,,,50.19800574556221,,53.7120423418064,,,,,,,,98.25379827201358,,
1988-11-01 00:00:00+00:00,,,,,123.8536981407071,,,101.4379169217486,,,,50.38914522484087,,73.1396206356784,,,,,,,,102.23399611028,,
1988-12-01 00:00:00+00:00,,,,,57.62167778234246,,,75.76390154966796,,,,46.82104899540621,,60.85299732623321,,,,,,,,77.82810148147189,,
1989-01-01 00:00:00+00:00,,,,,47.27500715785965,,,58.82336000067044,,,,62.12555536363284,,76.38830688993599,,,,,,,,87.42640643008654,,
1989-02-01 00:00:00+00:00,,,,,40.65641577737832,,,58.72575920545404,,,,39.25565482915993,,65.75940627305602,,,,,,,,51.35064106080927,,
1989-03-01 00:00:00+00:00,,,,,69.56887522788541,,,58.73699787006544,,,,34.18759766977095,,81.44337825903594,,,,,,,,72.52324803386588,,
1989-04-01 00:00:00+00:00,,,,,59.6572667847295,,,50.24378557940315,,,,68.78241090463932,,94.44272546232932,,,,,,,,92.37982687533714,,
1989-05-01 00:00:00+00:00,,,,,88.94496955122233,,,54.23666693003656,,,,48.83692194036475,,86.48157725865492,,,,,,,,83.75286515339579,,
1989-06-01 00:00:00+00:00,,,,,64.56142732257373,,,100.2526503128188,,,,66.65325967516728,,85.29341624156874,,,,,,,,95.7862993902311,,
1989-07-01 00:00:00+00:00,,,,,69.98060978581474,,,87.73610513080133,,,,45.31518207271939,,90.42271901058703,,,,,,,,78.25659479674692,,
1989-08-01 00:00:00+00:00,,,,,61.02228348478206,,,70.94529380829715,,,,29.06853215743841,,85.16597092377947,,,,,,,,83.10930612101801,,
1989-09-01 00:00:00+00:00,,,,,59.10854500796668,,,79.52281477472742,,,,18.3851104111243,,83.234696299431,,,,,,,,74.69547791556961,,
1989-10-01 00:00:00+00:00,,,,,76.84035966339049,,,91.5479145821785,,,,73.77532691107365,,67.26531167487492,,,,,,,,76.44955399464676,,
1989-11-01 00:00:00+00:00,,,,,75.00902325393731,,,108.7742166664619,,,,84.73644351567037,,66.34648972415363,,,,,,,,105.0474780917237,,
1989-12-01 00:00:00+00:00,,,,,57.92606431821795,,,67.24017927028106,,,,46.75356074739859,,74.27729832721698,,,,,,,,103.796680676249,,
1990-01-01 00:00:00+00:00,,,,,90.46779716304985,,,75.87445529789109,,,,27.15249913244182,,87.5428562037764,129.6386566162109,,,,,,,92.32149379247754,,
1990-02-01 00:00:00+00:00,,,,,77.06073287020952,,,113.9344468884284,,,,47.87981643500081,,99.68787655217982,73.56221008300781,,,,,,,110.4462668829509,,
1990-03-01 00:00:00+00:00,,,,,92.6895356915816,,,134.3750887045808,,,,72.97618501444951,,102.1044876998494,102.0125732421875,,,,,,,104.4614083156184,,
1990-04-01 00:00:00+00:00,,,,,109.2704563584408,,,96.06861919570355,,,,83.24326411926255,,92.58997897498935,118.5013732910156,,,,,,,88.44817178422947,,
1990-05-01 00:00:00+00:00,,,,,130.707426037105,,,63.14082666694084,,,,63.37795606927853,,95.74323036953882,45.04403305053711,,,,,,,97.38793637078642,,
1990-06-01 00:00:00+00:00,,,,,164.1713356660209,,,101.2841764898607,,,,44.61757654209863,,78.41441283965831,41.99311828613281,,,,,,,100.8643396347432,,
1990-07-01 00:00:00+00:00,,,,,88.3875682834003,,,63.8117490321663,,,,64.53701444799026,,87.14466671622385,55.29328918457031,,,,,,,86.28017835824672,,
1990-08-01 00:00:00+00:00,,,,,116.5748332037027,,,55.49462268258615,,,,102.7578180449769,,76.8776875305881,36.80561065673828,,,,,,,139.3226840178918,,
1990-09-01 00:00:00+00:00,,,,,118.0033600491231,,,157.4201504860533,,,,113.2576561833546,,105.5804522656004,38.5994758605957,,,,,,,165.9384418554189,,
1990-10-01 00:00:00+00:00,,,,,166.1151887951626,,,157.2135268210133,,,,138.1112617687987,,113.877951134944,63.6545295715332,,,,,,,137.6742366499334,,
1990-11-01 00:00:00+00:00,,,,,148.1475562521375,,,123.071024033586,,,,96.86897607659152,,84.85538196074472,58.35234069824219,,,,,,,152.4486032546545,,
1990-12-01 00:00:00+00:00,,,,,123.4866902283017,,,119.0586151398963,,,,90.46096159563423,,97.25762330623694,48.80547714233398,,,,,,,134.0615437084288,,
1991-01-01 00:00:00+00:00,,,,111.8543786191425,182.0740836865739,,,102.5611988411898,,,,124.3063727405761,,85.66273939646199,78.8904800415039,,,,,,,204.0105505822787,,
1991-02-01 00:00:00+00:00,,,,146.8242172780591,129.9660619259717,,,120.2046148323472,,,,132.1967876595929,,85.42877687894931,65.68365478515625,,,,,,,106.5180636916813,,
1991-03-01 00:00:00+00:00,,,,124.6512010636595,145.063400281052,,,129.1983032435222,,,,86.46664144350439,,81.87651844532319,65.2398681640625,,,,,,,107.9374781057991,,
1991-04-01 00:00:00+00:00,,,,153.1076816349006,128.0671245794782,,,120.8372825213892,,,,66.95183817700597,,87.97007731315817,52.19230270385742,,,,,,,93.01464313403947,,
1991-05-01 00:00:00+00:00,,,,119.1041994555684,92.5836900487162,,,116.2811334064755,,,,60.22981822039294,,82.53017113505697,34.96854019165039,,,,,,,82.14782292687619,,
1991-06-01 00:00:00+00:00,,,,63.61285631407247,93.47289497054535,,,149.9643326794913,,,,55.98497838042871,,66.06326504490109,46.43428039550781,,,,,,,85.9190353459905,,
1991-07-01 00:00:00+00:00,,,,86.64367670239272,90.35232422047282,,,98.35049349114426,,,,61.87797743311889,,76.33519326054089,29.32018280029297,,,,,,,80.64899574924756,,
1991-08-01 00:00:00+00:00,,,,68.60401888640737,76.4275081837518,,,97.80922497824967,,,,98.7974048339604,,97.82446546940528,127.9773941040039,,,,,,,99.1220876351474,,
1991-09-01 00:00:00+00:00,,,,79.24053714111913,115.7734444473238,,,76.76366456697582,,,,57.32902208522961,,81.1977881597115,84.74686431884766,,,,,,,127.2944517285536,,
1991-10-01 00:00:00+00:00,,,,136.5848918471461,133.4071262833988,,,128.879061524339,,,,96.18861475742482,,85.37290138368739,38.97079849243164,,,,,,,108.1209636534533,,
1991-11-01 00:00:00+00:00,,,,143.6332902849708,112.891151025684,,,99.00207952530998,,,,134.89754602114,,87.5474412041468,142.0084991455078,,,,,,,140.6123629340645,,
1991-12-01 00:00:00+00:00,,,,59.77561967314315,137.7946613825073,,,103.4796818680266,,,,135.8068262730376,,93.65852536125003,152.4228515625,,,,,,,171.0109781598804,,
1992-01-01 00:00:00+00:00,,,,67.27913741123234,127.4257807074645,,,64.89086357659781,,,,107.9701711342149,,86.63191578976368,68.06641387939453,,,,,,,116.3648599106834,,
1992-02-01 00:00:00+00:00,,,,76.46195520604387,114.889163862655,,,73.68728217688044,,,,59.58268279822448,,80.52536351093819,35.32372283935547,,,,,,,154.5969438782896,,
1992-03-01 00:00:00+00:00,,,,12.84349431917189,136.2338143556917,,,68.80318893662755,,,,64.22705406515108,,84.06695808773256,35.29611968994141,,,,,,,96.82840989020882,,
1992-04-01 00:00:00+00:00,,,,34.62159338211552,114.8409645633398,,,86.34409780526734,,,,97.28144884938017,,93.82271981060653,68.3915786743164,,,,,,,89.85422177022748,,
1992-05-01 00:00:00+00:00,,,,16.70135291242127,73.99919554229281,,,112.5864376461965,,,,82.70905790421148,,87.64698399493146,46.31071853637695,,,,,,,78.68047116353368,,
1992-06-01 00:00:00+00:00,,,,81.7866760144106,101.0193308039038,,,138.4561734379348,,,,180.8206841674441,,100.4698426270357,35.90690994262695,,,,,,,122.2935048603586,,
1992-07-01 00:00:00+00:00,,,,107.3151767687998,74.1517446091908,,,125.3459312084015,,,,54.16607527111317,,102.1722405389217,65.81402587890625,,,,,,,119.613172953599,,
1992-08-01 00:00:00+00:00,,,,89.90446023420321,64.91373113782709,,,90.83674286500552,,,,70.52801892188768,,121.5886060625233,70.07499694824219,,,,,,,122.4071178343021,,
1992-09-01 00:00:00+00:00,,,,126.9112692101754,205.459269657245,,,220.3040837938287,,,,168.7973598284256,,104.469504188234,67.21442413330078,,,,,,,141.4432517121603,,
1992-10-01 00:00:00+00:00,,,,82.98873252387989,254.3539215230664,,,165.4728929527845,,,,152.1862006788366,,95.32143701829273,94.09913635253906,,,,,,,161.2542436336425,,
1992-11-01 00:00:00+00:00,,,,135.0963774726272,132.2935823233024,,,139.1133084033654,,,,126.641704488252,,95.47983666117797,115.837760925293,,,,,,,108.1500623642074,,
1992-12-01 00:00:00+00:00,,,,125.348172245017,112.216302959362,,,121.1379766545161,,,,188.6529454922056,,81.01321723151008,127.093017578125,,,,,,,87.87209518675475,,
1993-01-01 00:00:00+00:00,,,,128.7315596886974,102.5922561287285,53.08919525146484,,129.5369965505419,178.7527486509535,,,153.8927433285378,,63.22166477423913,78.63812255859375,,,,,,,83.46497781036663,,
1993-02-01 00:00:00+00:00,,,,78.50812020451549,91.44817481212019,32.65639495849609,,99.1498189712016,114.2130407258399,,,142.4719175492835,,83.7287082711145,62.49166870117188,,,,,,,106.9761210799595,,
1993-03-01 00:00:00+00:00,,,,123.4763789292538,120.154676613846,68.9522705078125,,142.0204083297315,139.1031009416884,,,54.51238487057233,,79.76223236626147,50.93001174926758,,,,,,,109.796813640726,,
1993-04-01 00:00:00+00:00,,,,76.80232638979098,89.43315845336495,62.09404754638672,,129.2575942717166,56.50121227449036,,,43.42172534935276,,79.48866822719376,51.74676513671875,,,,,,,89.65112958727644,,
1993-05-01 00:00:00+00:00,,,,113.6884236194963,108.1047184825019,94.27544403076172,,163.3103226712726,120.8239988179307,,,61.66616674197918,,79.3090492342674,35.01927185058594,,,,,,,133.5057690106763,,
1993-06-01 00:00:00+00:00,,,,56.74964797588845,86.66848483928705,65.24942779541016,,119.8784573096851,88.19376002860977,,,61.19514110831832,,87.62083505303842,77.18458557128906,,,,,,,120.6800582833072,,
1993-07-01 00:00:00+00:00,,,,75.42728734128009,121.6606745094728,57.47238159179688,,114.9053996374552,97.81392018387797,,,78.92713279129524,,90.36771029859028,68.02714538574219,,,,,,,106.5029878371963,,
1993-08-01 00:00:00+00:00,,,,91.92247148087108,109.6159401748243,53.18274688720703,,63.69197914617204,123.0051111023039,,,88.24462368206137,,99.13636925720549,185.0961303710938,,,,,,,115.5761799875649,,
1993-09-01 00:00:00+00:00,,,,91.64659011542969,128.0231273779409,75.97728729248047,,88.68943154910359,170.8386394319528,,,64.02359903427515,,98.1199589041317,74.0445556640625,,,,,,,116.0272916282491,,
1993-10-01 00:00:00+00:00,,,,99.83420658842864,124.1698607038711,48.84930038452148,,88.74532544121037,103.0076432685473,,,56.17382291618229,,89.99311781429364,64.39230346679688,,,,,,,78.82250778696172,,
1993-11-01 00:00:00+00:00,,,,36.05482881319922,105.7496271886636,77.716064453125,,126.6450605430364,93.76765931780463,,,26.11864986448782,,96.75314746519847,109.6651229858398,,,,,,,89.25749665503251,,
1993-12-01 00:00:00+00:00,,,,143.6617663536237,92.60972046547928,93.59331512451172,,105.4830135100054,39.29359551848601,,,61.51516218326013,,129.8338622425272,49.16217422485352,,,,,,,77.27201262059008,,
1994-01-01 00:00:00+00:00,,,,104.1311000954397,76.55685096123409,84.0694351196289,,109.182206076978,94.05158522631835,,,47.31993235641193,,110.7828167399763,83.14531707763672,,,312.8876090560739,,,,82.292792334517,,
1994-02-01 00:00:00+00:00,,,,158.2762472765108,69.11225583354832,41.64948654174805,,95.9490853652317,46.18509948375507,,,43.29158123759471,,97.2970581217684,61.2951545715332,,,229.4243749185546,,,,96.14565340898578,,
1994-03-01 00:00:00+00:00,,,,107.248054841409,140.4945371187101,84.89714813232422,,78.75139412721286,104.7105733552203,,,29.42298950630973,,92.9709257582712,28.13357734680176,,,177.6276188790228,,,,83.22688321376525,,
1994-04-01 00:00:00+00:00,,,,110.3231377440989,161.9582452865055,61.83404541015625,,74.15968583634772,74.11193390248036,,,41.15721983711954,,98.4952968341552,44.39804458618164,,,100.2562409299392,,,,106.3544522885795,,
1994-05-01 00:00:00+00:00,,,,122.6108205562907,115.2581892112356,82.81485748291016,,86.5576172421585,59.12601179698732,,,54.66485066302446,,93.39654122410775,45.75222396850586,,,119.0542861043027,,,,94.50387600337432,,
1994-06-01 00:00:00+00:00,,,,113.004636662824,186.3149079381653,39.78335952758789,,136.3363495578345,81.18618770923234,,,42.99191639284901,,87.1709662860326,94.24958038330078,,,139.9515395312254,,,,87.46889796697059,,
1994-07-01 00:00:00+00:00,,,,75.21645444172374,132.9911867846519,74.13777923583984,,95.00139729623696,95.34849977065036,,,43.06186459930473,,93.64020443321617,160.6613464355469,,,83.8635315363255,,,,75.43204598904657,,
1994-08-01 00:00:00+00:00,,,,63.97792292132682,133.9589614983603,62.37543106079102,,115.1094654957752,68.0547209291962,,,45.40750337439017,,68.36388763370834,90.06111907958984,,,82.39778783915189,,,,88.99729445095,,
1994-09-01 00:00:00+00:00,,,,39.36958117377704,126.1141204437822,59.28423690795898,,77.29765072149,46.68276921038753,,,53.07754875323536,,64.69488755577275,62.24712371826172,,,97.43924280582704,,,,85.29349647378884,,
1994-10-01 00:00:00+00:00,,,,47.87550397747754,88.68996921484477,48.44005966186523,,148.3224469609566,73.98386267176011,,,23.89787677593469,,65.88070853411462,43.92985916137695,,,88.98473164864737,,,,61.68622431713445,,
1994-11-01 00:00:00+00:00,,,,40.91065346437137,93.38709939352859,45.12579727172852,,98.58875559676162,114.6206582694366,,,18.91168169299584,,82.96432793599978,53.13112258911133,,,45.36542356880098,,,,94.68728008930799,,
1994-12-01 00:00:00+00:00,,,,41.50466518630379,101.59998837323,106.2481002807617,,115.6113176011106,113.4272800763191,,,101.1824086723451,,67.40073575513082,57.01769256591797,,,70.38546396798748,,,,94.76318667221287,,
1995-01-01 00:00:00+00:00,,,,58.10653126082531,194.2714275588943,86.12602233886719,,150.7179551768868,107.0569811249959,,,38.99358899351407,,58.97435074058079,86.16311645507812,,,85.99311334572432,,,,122.4063772141977,292.4248910468094,
1995-02-01 00:00:00+00:00,,,,60.68673418095371,126.4515862544078,92.8146743774414,,85.12711278785635,133.1592205657055,,,66.83560234683756,,81.34686173610986,61.41931533813477,,,170.021632065404,,,,100.5155575460657,196.9392123376472,
1995-03-01 00:00:00+00:00,,,,47.97483838210305,162.7197705841316,79.89568328857422,,124.2191462541949,98.76192422424626,,,63.36666599587301,,123.86804193565,69.10100555419922,,,109.7327943322417,,,,86.48618206747146,123.282620733385,
1995-04-01 00:00:00+00:00,,,,65.06704125899532,128.5614654624335,58.98063659667969,,92.98819451102179,78.15822591211243,,,16.74126809525846,,90.86946591031415,43.5045051574707,,,228.194766835025,,,,65.99556422083535,202.8753233478245,
1995-05-01 00:00:00+00:00,,,,12.68998641894274,96.1779778356079,64.18070220947266,,91.00518259562163,57.67823731410169,,,21.42345918058496,,105.9065196580679,51.07299423217773,,,271.7930838516337,,,,67.30165511787013,146.0081017033258,
1995-06-01 00:00:00+00:00,,,,24.82884870610512,102.1671362997701,65.63619995117188,,61.66780935796733,79.87621378578694,,,22.25979691282396,,108.2379783844837,42.15624237060547,,,178.8963875853015,,,,75.8233853357174,93.39020761359207,
1995-07-01 00:00:00+00:00,,,,46.04296569557542,109.0884113592308,57.96390533447266,,60.23466839524322,58.48723912359131,,,13.14037163227853,,106.2565547522135,44.56906890869141,,,167.5427574984127,,,,81.6529427313606,35.71213557059082,
1995-08-01 00:00:00+00:00,,,,41.37702623716245,63.02977919023978,61.96572113037109,,59.16340075489995,81.35251671798325,,,11.77833422407463,,100.3550615252944,34.543701171875,,,207.6034593444732,,,,55.88800948073219,57.52724100963952,
1995-09-01 00:00:00+00:00,,,,39.50910715549155,135.6432953033584,96.59937286376953,,122.8426314876998,86.26076435012683,,,32.66398172974002,,95.93843318750964,34.69182205200195,,,226.5756465381912,,,,70.38091610462732,52.94848790753031,
1995-10-01 00:00:00+00:00,,,,39.81483238943284,241.1322489096017,67.57488250732422,,133.4619076495582,75.79679801749275,,,30.15097020075207,,89.48722031185612,44.4003791809082,,,200.4594109578986,,,,79.90552416007453,132.9518458889447,
1995-11-01 00:00:00+00:00,,,,74.45338202832501,240.9737962398258,90.69586181640625,,93.4821228436166,74.94922502613225,,,29.34144302577951,,83.18002028134188,56.08380126953125,,,186.3850735772444,,,,101.2001238730434,141.1959677534142,
1995-12-01 00:00:00+00:00,,,,61.93418371689555,191.775120343361,128.8102416992188,,128.4617039003832,58.76146762821608,,,55.95766308298756,,87.6829732428306,55.08826065063477,,,231.3260571262869,,,,90.67060646748811,146.2725245997737,
1996-01-01 00:00:00+00:00,,,,39.87179209242203,212.9531464109563,76.61521911621094,,51.32093380617327,76.96334104089829,,,52.10874197738672,,96.27441765968959,90.64860534667969,200.4036546552447,,421.6544630225657,,,,101.57821855006,186.5976555253962,
1996-02-01 00:00:00+00:00,,,,14.63012213784934,107.9932074412907,75.28402709960938,,98.08697355150963,123.007182662364,,,29.20485354962501,,100.032209112876,65.5183334350586,121.8169628778793,,151.1040377794402,,,,82.02139498574057,109.9785489890167,
1996-03-01 00:00:00+00:00,,,,67.86368774734541,202.9208561015542,92.32820129394531,,73.1959844845927,136.3991279191212,,,33.56731890281895,,96.69870624500491,55.35959243774414,174.6514666759489,,208.0931273989264,,,,76.6304553233783,128.7289901281278,
1996-04-01 00:00:00+00:00,,,,72.42979795803703,118.0784042821368,63.84078598022461,,83.35416623047979,69.27929218650081,,,34.50563263145754,,91.74867302779263,63.59253311157227,103.5821284842359,,261.9437014551754,,,,70.88105946563621,110.1055450040156,
1996-05-01 00:00:00+00:00,,,,62.98391564430056,122.1422036168629,33.7897834777832,,53.38554416214728,127.698425690061,,,12.50897134116472,,78.7674329207822,33.82215881347656,125.6151625451096,,173.503103289914,,,,62.1096105748348,108.765857764423,
1996-06-01 00:00:00+00:00,,,,70.79921343309017,118.0581704756919,58.97838592529297,,83.0648956019664,104.2719038440432,,,14.49579107038667,,80.58238997851359,35.1960334777832,94.26124460275116,,221.4238196045971,,,,82.24293662564388,58.94986211652395,
1996-07-01 00:00:00+00:00,,,,49.00287063314812,103.0493004273148,99.28533172607422,,81.57214513681572,100.2553238099152,,,29.18185307429552,,67.2019586513703,39.50112152099609,152.3137263486872,,229.8002750413048,,,,69.6936720887051,47.18419891471051,
1996-08-01 00:00:00+00:00,,,,29.64934326872659,125.9228833233628,66.08776092529297,,45.33016221383785,53.11515792190792,,,34.66096799423472,,66.3206998595557,42.75604248046875,60.99988040229331,,206.9558821950848,,,,88.64742317687785,52.71673916985625,
1996-09-01 00:00:00+00:00,,,,18.50827847654875,97.34151126341942,57.71502304077148,,81.54113905163022,81.13969907614396,,,44.07069135321537,,83.30792822033932,45.21398544311523,116.9217623537837,,271.2508403820456,,,,78.98076227056822,50.65147515191367,
1996-10-01 00:00:00+00:00,,,,91.75434624725267,184.9878824873402,75.92684173583984,,92.87281398253197,80.00974713409086,,,58.26046846082821,,75.30504216963867,29.6941967010498,156.2420423926499,,182.8879905537362,,,,55.67024217978777,48.02085085223921,
1996-11-01 00:00:00+00:00,,,,66.43714582265315,136.5016888703954,50.14237976074219,,76.70374113290411,100.1725025922689,,,25.0821545786513,,93.31503651425898,35.81261444091797,113.2069471872283,,153.8631046808736,,,,74.3711974271964,99.58370963287467,
1996-12-01 00:00:00+00:00,,,,50.50943138076918,94.35478652959148,75.32172393798828,,75.19550701909225,80.4757702188804,,,70.56159569833228,,70.3753945754037,65.27201080322266,148.7913197306173,,290.2890513296586,,,,67.17334641709162,88.3906391411147,
1997-01-01 00:00:00+00:00,77.59255058560618,81.83133599326386,54.350528405145,45.3484192638964,101.6433850031509,112.5136337280273,83.42498382772015,88.7641348466974,86.68221571865736,94.2837948066428,43.478308806992,48.70529214936418,147.8701439607061,99.75146324018773,96.73699951171875,134.0295212547553,64.8832133942658,196.8446110495011,31.01816940307617,,59.41170471260128,75.44551573321536,94.1410174632359,
1997-02-01 00:00:00+00:00,77.92197938624899,78.88492875831257,88.882165657238,58.59738801072903,79.92736913561093,58.92809677124023,45.55174437808181,68.00467423017723,56.29587475907292,108.668319442117,67.3841518481573,95.60178355042807,193.4988627853617,90.98735489185327,95.54317474365234,122.4823414560752,48.6752299922654,116.4906709857777,50.6950798034668,,57.93270044549443,92.08614082091208,141.8450607869913,
1997-03-01 00:00:00+00:00,68.7960295583882,68.23191285211122,75.453990671426,52.28419886470598,127.8049643045069,70.88688659667969,36.2335319526392,62.07292338982985,47.05063576030318,108.366711220769,61.9747284324776,34.4915802459428,164.8762423175821,89.09002638750944,58.50379180908203,121.9279020841433,46.8633981725595,62.81001695784882,43.75434112548828,,95.8373053575066,70.45269280548638,36.83891898524566,
1997-04-01 00:00:00+00:00,73.75483593099494,75.23871835220314,65.8833027527021,56.69753626975817,66.19479606247526,64.55810546875,59.37230401271802,93.86884800390176,101.5680607802444,98.9872420918097,55.6728082771835,45.60577776742893,142.6888233503346,89.08836405431701,42.15412139892578,134.9743616934971,60.477297758732,110.0900846678778,43.42786407470703,,95.51236737403657,71.10443874077556,130.6183588677774,
