observation_date,CPGRLE01JPM657N
1985-07-01,0.04656275651517290
1985-08-01,-0.25813509389782702
1985-09-01,0.41658649220703298
1985-10-01,0.57997119306078404
1985-11-01,-0.11986600409609000
1985-12-01,0.08996765297283731
1986-01-01,-0.26156101263974302
1986-02-01,-0.02866086867905540
1986-03-01,0.30596285123610500
1986-04-01,0.47509031003135899
1986-05-01,0.56624318271972995
1986-06-01,-0.03410073072995510
1986-07-01,-0.07278352168493291
1986-08-01,-0.35553038526281799
1986-09-01,0.56993100835163002
1986-10-01,0.29292643873032898
1986-11-01,-0.02019139564806410
1986-12-01,-0.10003804263591499
1987-01-01,-0.29273582628916800
1987-02-01,-0.04447937131632440
1987-03-01,0.22013720837719100
1987-04-01,0.77977052467415098
1987-05-01,0.27742446721893199
1987-06-01,-0.03865745304827590
1987-07-01,-0.05746501623000720
1987-08-01,-0.14017094017092099
1987-09-01,0.35605464069292497
1987-10-01,0.14080007939387101
1987-11-01,0.06317804129493000
1987-12-01,-0.06128114738117580
1988-01-01,-0.33307216098950199
1988-02-01,-0.22667422765301801
1988-03-01,0.25490660172283203
1988-04-01,0.77333718526385198
1988-05-01,0.10634821797377700
1988-06-01,0.02909921755440640
1988-07-01,-0.25458256309538002
1988-08-01,0.01898039772419350
1988-09-01,0.40545544310045700
1988-10-01,0.46605038814481298
1988-11-01,-0.00367072945038840
1988-12-01,0.06745212963656901
1989-01-01,-0.36210064227391903
1989-02-01,-0.27490185911586701
1989-03-01,0.55239610076960799
1989-04-01,1.71554978980155992
1989-05-01,0.59183434052958295
1989-06-01,-0.10780228373379699
1989-07-01,-0.05268703898840800
1989-08-01,-0.14032323764797200
1989-09-01,0.50164440385299103
1989-10-01,0.49943893325689398
1989-11-01,-0.18737963976187699
1989-12-01,0.14845954626122501
1990-01-01,-0.03178682035247570
1990-02-01,-0.20474844024183400
1990-03-01,0.38413264189454599
1990-04-01,1.03793551985027999
1990-05-01,0.34893228482385702
1990-06-01,0.02252785994107980
1990-07-01,-0.20138880763785200
1990-08-01,0.09173841362887450
1990-09-01,0.63528457498597801
1990-10-01,0.40605813716646000
1990-11-01,0.08157871476574539
1990-12-01,0.10757296284605999
1991-01-01,-0.07361480510874779
1991-02-01,-0.04718291920433350
1991-03-01,0.43729963133612798
1991-04-01,0.80231019200662101
1991-05-01,0.49958022674908498
1991-06-01,0.00199237206123460
1991-07-01,-0.12409384454684100
1991-08-01,-0.05713699485054540
1991-09-01,0.43198022300442401
1991-10-01,0.55305479018412995
1991-11-01,0.15387938397427200
1991-12-01,0.07851296168649601
1992-01-01,-0.36465096888142001
1992-02-01,-0.01625659982613140
1992-03-01,0.64527987105712403
1992-04-01,0.98966922992636497
1992-05-01,0.36110774948915603
1992-06-01,0.15149100132363899
1992-07-01,-0.62096242948953495
1992-08-01,0.03523181279510900
1992-09-01,0.55126024216471503
1992-10-01,0.14993479290173101
1992-11-01,0.15966336603552500
1992-12-01,0.04540736896731140
1993-01-01,-0.59444239813158795
1993-02-01,-0.04746229384430850
1993-03-01,0.24742096274799799
1993-04-01,0.95677080159330896
1993-05-01,0.23184986006696900
1993-06-01,0.06405606274207901
1993-07-01,-0.07181176290353040
1993-08-01,-0.20874597736238701
1993-09-01,0.37735176152359901
1993-10-01,0.17737595640212500
1993-11-01,-0.05729275369437210
1993-12-01,-0.04845377850750750
1994-01-01,-0.49856479976842499
1994-02-01,-0.12777035919804700
1994-03-01,0.32663661847967002
1994-04-01,0.72552003363934903
1994-05-01,0.36062301296991700
1994-06-01,-0.14186107640985901
1994-07-01,-0.34124876695897999
1994-08-01,-0.09721110330519001
1994-09-01,0.46785777559727898
1994-10-01,0.33016686041701698
1994-11-01,-0.04434607787336920
1994-12-01,-0.10320447877680500
1995-01-01,-0.44519908035518002
1995-02-01,-0.22862723016956699
1995-03-01,0.21729143634551801
1995-04-01,0.45254777459934897
1995-05-01,0.12132734279581101
1995-06-01,-0.08845081242208140
1995-07-01,-0.27208490131846402
1995-08-01,-0.12243291300748500
1995-09-01,0.69880461194736798
1995-10-01,-0.09271630430381041
1995-11-01,0.05700522637963900
1995-12-01,-0.06034791178675420
1996-01-01,-0.45808353303848298
1996-02-01,-0.27250507893554299
1996-03-01,0.36605661766405001
1996-04-01,0.50871196354412895
1996-05-01,0.24713308089426800
1996-06-01,-0.07185793121823809
1996-07-01,-0.32978767814121601
1996-08-01,-0.20225629939879000
1996-09-01,0.55885510517116799
1996-10-01,0.17407553505004800
1996-11-01,-0.00322548563717940
1996-12-01,-0.18815939788991701
1997-01-01,-0.31158688480441199
1997-02-01,-0.25853126148128402
1997-03-01,0.32569452156082301
1997-04-01,1.86480784312668990
1997-05-01,0.24753459256176999
1997-06-01,-0.04679382955944120
1997-07-01,-0.26912436058165201
1997-08-01,-0.15687137740496601
1997-09-01,1.01509021991187010
1997-10-01,0.30424109989599601
1997-11-01,-0.16384954679215499
1997-12-01,-0.13076958425514501
1998-01-01,-0.63458967276627298
1998-02-01,-0.16366287300447899
1998-03-01,0.38020898904695699
1998-04-01,0.38735025493297298
1998-05-01,0.03156283371121450
1998-06-01,-0.13935853005676499
1998-07-01,-0.37916289259156100
1998-08-01,-0.09224409532065959
1998-09-01,0.56839376182224599
1998-10-01,0.12390057964954400
1998-11-01,-0.05097020738834420
1998-12-01,-0.08503747826418670
1999-01-01,-0.59918915434744602
1999-02-01,-0.29101197794185901
1999-03-01,0.28190698662137997
1999-04-01,0.54436156301780303
1999-05-01,0.03698940470753500
1999-06-01,-0.07079338595025120
1999-07-01,-0.38726923178216299
1999-08-01,-0.06636007080170010
1999-09-01,0.37104303437803898
1999-10-01,0.13811608604316100
1999-11-01,-0.15358698656280600
1999-12-01,-0.08317263396263180
2000-01-01,-0.49127213626865301
2000-02-01,-0.27535171309331602
2000-03-01,0.16284891210278701
2000-04-01,0.26955787730139702
2000-05-01,0.20675405400756899
2000-06-01,-0.22759425083448601
2000-07-01,-0.22731906488059000
2000-08-01,0.20740198166422499
2000-09-01,-0.19492248123609099
2000-10-01,-0.06010348945202490
2000-11-01,-0.19834131433648600
2000-12-01,0.01024272600180330
2001-01-01,-0.55041492516740598
2001-02-01,-0.27364542195194702
2001-03-01,0.01918110022258810
2001-04-01,0.40911833135121300
2001-05-01,0.11326935957716600
2001-06-01,-0.17911816101822700
2001-07-01,-0.18474843288999801
2001-08-01,0.16700684116398501
2001-09-01,-0.12504629500571801
2001-10-01,-0.05063937191228570
2001-11-01,-0.10319176380788400
2001-12-01,-0.03833753537568760
2002-01-01,-0.63174659823633605
2002-02-01,-0.35232313485840699
2002-03-01,0.28350061393754000
2002-04-01,0.30107192333325600
2002-05-01,0.07260193016843620
2002-06-01,-0.03901359730751940
2002-07-01,-0.33040839921676102
2002-08-01,0.17138420234601201
2002-09-01,0.06506276682763661
2002-10-01,-0.16134707414605201
2002-11-01,-0.04502506529304760
2002-12-01,0.06461862276531630
2003-01-01,-0.61736582542536300
2003-02-01,-0.26907921255235601
2003-03-01,0.37970080819906399
2003-04-01,0.29639026019322601
2003-05-01,0.21925260773650199
2003-06-01,-0.19881141852748499
2003-07-01,0.00335592091836640
2003-08-01,0.15678336378171201
2003-09-01,-0.00964959893852590
2003-10-01,0.01635228724268230
2003-11-01,-0.30179778744162100
2003-12-01,-0.00618326941717850
2004-01-01,-0.68289023883683797
2004-02-01,-0.15930873274436100
2004-03-01,0.34867957269129402
2004-04-01,0.22155814820619199
2004-05-01,0.04232650178201290
2004-06-01,0.02425333415976360
2004-07-01,-0.09752864567195660
2004-08-01,0.12189498154045200
2004-09-01,0.11178059758177800
2004-10-01,0.08905558036796100
2004-11-01,-0.34138959003681602
2004-12-01,-0.08874167541045100
2005-01-01,-0.33489916578929102
2005-02-01,-0.34780771434256302
2005-03-01,0.37131118241951899
2005-04-01,0.25984999383888502
2005-05-01,0.03200877337518930
2005-06-01,-0.10720182972192800
2005-07-01,-0.17192325626971000
2005-08-01,0.08313103427731150
2005-09-01,0.16625924808614301
2005-10-01,0.00202583342786840
2005-11-01,-0.32682783870911303
2005-12-01,0.07750351949984520
2006-01-01,-0.54711394348518805
2006-02-01,-0.13722463182142000
2006-03-01,0.36507196470880399
2006-04-01,0.22166925643004201
2006-05-01,0.07765658712175480
2006-06-01,-0.03141771065103960
2006-07-01,-0.19940260496744400
2006-08-01,0.24852965728428500
2006-09-01,0.11156785329367799
2006-10-01,-0.02759038556212790
2006-11-01,-0.19507998008613500
2006-12-01,0.08580235366834900
2007-01-01,-0.61418655832061897
2007-02-01,-0.30892292597842302
2007-03-01,0.31616803791282200
2007-04-01,0.35577732781385402
2007-05-01,0.17189479386879000
2007-06-01,-0.17607280386789800
2007-07-01,-0.13714180190747899
2007-08-01,0.28390626742119901
2007-09-01,-0.03809952517957770
2007-10-01,0.26788342255999398
2007-11-01,-0.08968719055890920
2007-12-01,-0.03168271788975310
2008-01-01,-0.47078645446063000
2008-02-01,-0.19826824863952500
2008-03-01,0.46727187942284598
2008-04-01,0.09269400257588070
2008-05-01,0.27796007137473100
2008-06-01,-0.01392708696723930
2008-07-01,-0.01812125826443120
2008-08-01,0.15744005713289999
2008-09-01,0.22984687228639999
2008-10-01,0.01886296727951910
2008-11-01,-0.20314278593897600
2008-12-01,-0.09826855662657220
2009-01-01,-0.85096723546446396
2009-02-01,-0.18983348346486201
2009-03-01,0.30351934987057200
2009-04-01,0.14360951280305601
2009-05-01,-0.12478149645367000
2009-06-01,-0.11255253358883301
2009-07-01,-0.23148999715236901
2009-08-01,0.09095353721857700
2009-09-01,0.03220049446860500
2009-10-01,-0.14335519352267800
2009-11-01,-0.02854828553202020
2009-12-01,-0.23063764203072801
2010-01-01,-0.33415685651523402
2010-02-01,-0.07351365017947450
2010-03-01,0.19952669133596099
2010-04-01,-0.12831562074567901
2010-05-01,-0.19581249819648799
2010-06-01,-0.21450836555090499
2010-07-01,-0.34977385430089097
2010-08-01,-0.02021547480749880
2010-09-01,0.02672859946293010
2010-10-01,0.39805279495366802
2010-11-01,-0.25374375466289301
2010-12-01,-0.02212080447836040
2011-01-01,-0.44114953407067198
2011-02-01,-0.05591300937168070
2011-03-01,0.11021860022377600
2011-04-01,0.12622260774796601
2011-05-01,0.01027389652798540
2011-06-01,-0.12577289247114401
2011-07-01,-0.11369954408982701
2011-08-01,0.03478880412789840
2011-09-01,0.01363246864532540
2011-10-01,-0.06064230774581680
2011-11-01,-0.41139319781664102
2011-12-01,0.02012359239661290
2012-01-01,-0.28279136312701603
2012-02-01,0.23287160675804799
2012-03-01,0.18787743234173701
2012-04-01,0.25533553600930198
2012-05-01,-0.17257360124922100
2012-06-01,-0.26795149548163799
2012-07-01,-0.20073472263382400
2012-08-01,0.23363438739608700
2012-09-01,-0.10564502154824600
2012-10-01,-0.01286986883924260
2012-11-01,-0.26470571775542001
2012-12-01,-0.14897652287112401
2013-01-01,-0.36779891037114198
2013-02-01,-0.06768342207381160
2013-03-01,0.40891542872623099
2013-04-01,0.41652496760831398
2013-05-01,0.05737748507483280
2013-06-01,-0.05594593384953610
2013-07-01,-0.01763283401623560
2013-08-01,0.17439988802573000
2013-09-01,-0.02962151528022720
2013-10-01,0.26359778835028902
2013-11-01,0.10984568632642699
2013-12-01,-0.02255771014175350
2014-01-01,-0.50306686945331502
2014-02-01,0.09154740307733460
2014-03-01,0.38543406084708198
2014-04-01,1.95097757852533005
2014-05-01,0.12763084895014501
2014-06-01,-0.10781568158619800
2014-07-01,0.08170046260498220
2014-08-01,0.00846370164085260
2014-09-01,0.08572185170116890
2014-10-01,0.15847687628713600
2014-11-01,-0.20779093454177300
2014-12-01,0.02210499600199460
2015-01-01,-0.29657802976149600
2015-02-01,0.04734187676336460
2015-03-01,0.22401531728664101
2015-04-01,0.40854868333793798
2015-05-01,0.01114384805226370
2015-06-01,-0.00489187595289100
2015-07-01,0.06414106686160111
2015-08-01,0.18822570788350801
2015-09-01,0.11792836461821300
2015-10-01,0.00189546253350250
2015-11-01,0.06390295415776150
2015-12-01,-0.05249684748314880
2016-01-01,-0.48648312851565900
2016-02-01,0.13326548575202299
2016-03-01,0.27139539259623002
2016-04-01,0.32161519864667998
2016-05-01,0.08082871276179469
2016-06-01,-0.12264582096983000
2016-07-01,-0.28069705752992902
2016-08-01,0.20478021398505100
2016-09-01,-0.07053555073776210
2016-10-01,0.22762403731720399
2016-11-01,-0.06742241645214930
2016-12-01,-0.21824638077029901
2017-01-01,-0.31357702278394300
2017-02-01,-0.14773908399020300
2017-03-01,0.12636905539474200
2017-04-01,0.40225007347347003
2017-05-01,0.05006271517734500
2017-06-01,-0.19974051505983201
2017-07-01,-0.01383584387689870
2017-08-01,0.14687205005705201
2017-09-01,-0.05034482098170960
2017-10-01,0.28442726504980198
2017-11-01,-0.02620555803508060
2017-12-01,-0.03494990286384490
2018-01-01,-0.45109331745471798
2018-02-01,0.13060453987965001
2018-03-01,0.12193952347680700
2018-04-01,0.18172861130878501
2018-05-01,-0.01953317087564050
2018-06-01,-0.16695243495071199
2018-07-01,-0.05925638032470230
2018-08-01,0.38601103671144699
2018-09-01,-0.12317404369608900
2018-10-01,0.26331387614959700
2018-11-01,-0.00599345623550920
2018-12-01,-0.03964091596397560
2019-01-01,-0.28332009174173400
2019-02-01,0.12723446126932200
2019-03-01,0.04190262485142060
2019-04-01,0.42580884580013201
2019-05-01,-0.09061527363230330
2019-06-01,-0.28419443794770899
2019-07-01,0.04759164459814160
2019-08-01,0.26578670821118400
2019-09-01,-0.12275342873571600
2019-10-01,0.42152227112987900
2019-11-01,0.14610708646476400
2019-12-01,0.01624051114299440
2020-01-01,-0.33328236445096598
2020-02-01,-0.02715362161426080
2020-03-01,0.02444489712772890
2020-04-01,0.00543087179070730
2020-05-01,0.03421263423704270
2020-06-01,-0.09785266997998140
2020-07-01,0.09889947167577290
2020-08-01,-0.35259198538604197
2020-09-01,0.09097954186080640
2020-10-01,0.07674523982206520
2020-11-01,0.02325065978843530
2020-12-01,0.04295614395202910
2021-01-01,0.22792548494630699
2021-02-01,0.10526060402483600
2021-03-01,0.06304009440445760
2021-04-01,-1.25921638590437990
2021-05-01,0.11150043119544500
2021-06-01,-0.20820964806004300
