observation_date,ULQELP01CAQ659S
2005-07-01,1.67577064107867990
2005-10-01,1.89987822535713002
2006-01-01,2.14812815100580012
2006-04-01,0.96902761672642701
2006-07-01,0.39952966499095999
2006-10-01,-0.17327321680945701
2007-01-01,-0.68749812626552598
2007-04-01,0.66492098315434700
2007-07-01,0.20256317660548301
2007-10-01,-0.20237447371578501
2008-01-01,-0.33614437649602003
2008-04-01,-0.77833245593265799
2008-07-01,0.27357406096538400
2008-10-01,-0.55262091815389303
2009-01-01,-1.27445314108030994
2009-04-01,-2.18338388113989978
2009-07-01,-2.36438906954141004
2009-10-01,-0.49453398609718602
2010-01-01,1.44683340572240993
2010-04-01,1.93187905815132011
2010-07-01,1.59953611451393996
2010-10-01,1.82763824851993006
2011-01-01,1.05627783687349996
2011-04-01,1.23350345514250992
2011-07-01,2.00670746449800008
2011-10-01,1.93258653457440999
2012-01-01,1.61154056704394999
2012-04-01,1.22990181087134998
2012-07-01,-0.00505610499072670
2012-10-01,-1.16613668552897010
2013-01-01,-0.40778772634949900
2013-04-01,0.37938282442199500
2013-07-01,1.44355638685549992
2013-10-01,2.79366406687472013
2014-01-01,2.31360396278180991
2014-04-01,2.80423886624026020
2014-07-01,2.65151251074196992
2014-10-01,2.08748322951467991
2015-01-01,1.10330818923302010
2015-04-01,-0.00344732680580140
2015-07-01,-0.49361734950113700
2015-10-01,-0.87998154799300998
2016-01-01,0.51323962496581899
2016-04-01,-0.07048739746144600
2016-07-01,0.53186505787390104
2016-10-01,0.57302020415023103
2017-01-01,0.53299208372428497
2017-04-01,1.94902977674130007
2017-07-01,0.60594278782239297
2017-10-01,0.40675131834514500
2018-01-01,0.79604252061350600
2018-04-01,0.75676935624312502
2018-07-01,1.24805569639442004
2018-10-01,0.96011634799486001
2019-01-01,-0.31285800149488802
2019-04-01,-0.44395062453994799
2019-07-01,-0.24498369107871701
2019-10-01,0.40420239847748202
2020-01-01,0.50298468843376398
2020-04-01,0.92168071817533404
2020-07-01,0.84554157412493003
2020-10-01,0.09838679845045950
2021-01-01,1.54119198904108989
2021-04-01,-0.14345924115480799
2021-07-01,-0.42260981701673500
2021-10-01,0.10077402403508599
2022-01-01,-0.92061669441300098
2022-04-01,-0.08227671500771960
2022-07-01,0.64085365692775198
2022-10-01,-0.18168392555441101
2023-01-01,-0.87798266911626899
2023-04-01,-0.89868011957251204
2023-07-01,-2.00579722966525997
