time,wui_ew
2011-10-31 00:00:00+00:00,0.00796133158431056
2011-11-30 00:00:00+00:00,-0.013868631745688753
2011-12-31 00:00:00+00:00,0.0038287731895616517
2012-01-31 00:00:00+00:00,0.0022171358966451837
2012-02-29 00:00:00+00:00,-0.0010889669071880714
2012-03-31 00:00:00+00:00,-0.0008331921916899798
2012-04-30 00:00:00+00:00,0.0017640650101522493
2012-05-31 00:00:00+00:00,-0.0022511700814378255
2012-06-30 00:00:00+00:00,0.006172413211317673
2012-07-31 00:00:00+00:00,0.006195180920234522
2012-08-31 00:00:00+00:00,-0.00273307510262899
2012-09-30 00:00:00+00:00,0.002298677701338514
2012-10-31 00:00:00+00:00,-0.0016941634318385912
2012-11-30 00:00:00+00:00,0.00019260126546782885
2012-12-31 00:00:00+00:00,-0.0036095781240703673
2013-01-31 00:00:00+00:00,0.001417765392943915
2013-02-28 00:00:00+00:00,0.006353981252167573
2013-03-31 00:00:00+00:00,0.002364813283825651
2013-04-30 00:00:00+00:00,-0.0006763312469248994
2013-05-31 00:00:00+00:00,-0.01674843705145468
2013-06-30 00:00:00+00:00,-0.014833359513446887
2013-07-31 00:00:00+00:00,-0.0006656461527418944
2013-08-31 00:00:00+00:00,-0.006663833986980561
2013-09-30 00:00:00+00:00,-0.007942399163948788
2013-10-31 00:00:00+00:00,-0.0017218080345220432
2013-11-30 00:00:00+00:00,-0.0014458644942152432
2013-12-31 00:00:00+00:00,-0.008029649980789144
2014-01-31 00:00:00+00:00,0.003702222246289688
2014-02-28 00:00:00+00:00,-0.0029182519971217014
2014-03-31 00:00:00+00:00,0.003959595384654291
2014-04-30 00:00:00+00:00,-0.003434141873778551
2014-05-31 00:00:00+00:00,0.0017320812122749718
2014-06-30 00:00:00+00:00,0.0009185742465753766
2014-07-31 00:00:00+00:00,0.0001663681341119716
2014-08-31 00:00:00+00:00,0.00279302310777374
2014-09-30 00:00:00+00:00,0.0030268223312448495
2014-10-31 00:00:00+00:00,-0.00011552552887061918
2014-11-30 00:00:00+00:00,0.003497418617540049
2014-12-31 00:00:00+00:00,-0.0004843000016995225
2015-01-31 00:00:00+00:00,-0.02772474318410134
2015-02-28 00:00:00+00:00,0.006197637407422851
2015-03-31 00:00:00+00:00,0.002791427773650712
2015-04-30 00:00:00+00:00,-0.00472188533273632
2015-05-31 00:00:00+00:00,-0.002497218605620133
2015-06-30 00:00:00+00:00,-0.00712809253579294
2015-07-31 00:00:00+00:00,-0.005214231455763052
2015-08-31 00:00:00+00:00,-0.0016473681635202908
2015-09-30 00:00:00+00:00,0.0015289721879103713
2015-10-31 00:00:00+00:00,0.0011493996835945097
2015-11-30 00:00:00+00:00,0.002675367048079469
2015-12-31 00:00:00+00:00,0.005099978075324474
2016-01-31 00:00:00+00:00,0.003871143628265017
2016-02-29 00:00:00+00:00,-0.011537271986532649
2016-03-31 00:00:00+00:00,0.002008726556482765
2016-04-30 00:00:00+00:00,-0.0018830749745728514
2016-05-31 00:00:00+00:00,-0.002123699399571133
2016-06-30 00:00:00+00:00,0.004197637191060588
2016-07-31 00:00:00+00:00,-0.001346719320242662
2016-08-31 00:00:00+00:00,0.004556692134644269
2016-09-30 00:00:00+00:00,0.00207628724465847
2016-10-31 00:00:00+00:00,0.009026643806673507
2016-11-30 00:00:00+00:00,-0.0011419073801590685
2016-12-31 00:00:00+00:00,0.0022429241209829254
2017-01-31 00:00:00+00:00,-0.001901906660205288
2017-02-28 00:00:00+00:00,0.00026460658251448166
2017-03-31 00:00:00+00:00,0.003937799226230387
2017-04-30 00:00:00+00:00,-0.0008644837341268419
2017-05-31 00:00:00+00:00,0.0023181857387906124
2017-06-30 00:00:00+00:00,-0.0038116302098778476
2017-07-31 00:00:00+00:00,-0.0019121415120242347
2017-08-31 00:00:00+00:00,0.004666544539648765
2017-09-30 00:00:00+00:00,-0.0031443048638526427
2017-10-31 00:00:00+00:00,0.003764181200710537
2017-11-30 00:00:00+00:00,0.005798018739739952
2017-12-31 00:00:00+00:00,-0.0009931348024909692
2018-01-31 00:00:00+00:00,-0.0014784774882765639
2018-02-28 00:00:00+00:00,0.0004197044650011694
2018-03-31 00:00:00+00:00,-0.002014873070643297
2018-04-30 00:00:00+00:00,-0.0034630914479809594
2018-05-31 00:00:00+00:00,0.006431087166324456
2018-06-30 00:00:00+00:00,0.0027398555513249434
2018-07-31 00:00:00+00:00,-0.0008834286779367817
2018-08-31 00:00:00+00:00,0.009083799324915987
2018-09-30 00:00:00+00:00,5.380109109132114e-05
2018-10-31 00:00:00+00:00,0.0009827174462309074
2018-11-30 00:00:00+00:00,0.00470633956655786
2018-12-31 00:00:00+00:00,0.003531880613059979
2019-01-31 00:00:00+00:00,-0.00573907654060668
2019-02-28 00:00:00+00:00,-0.0064118377143682626
2019-03-31 00:00:00+00:00,0.0020766043028561665
2019-04-30 00:00:00+00:00,0.0023607010912849447
