time,rr_chg_xs
2011-10-31 00:00:00+00:00,0.017335485866362133
2011-11-30 00:00:00+00:00,-0.017587449750713358
2011-12-31 00:00:00+00:00,0.009973026741654012
2012-01-31 00:00:00+00:00,0.0054534108330863695
2012-02-29 00:00:00+00:00,-0.0035503388939632785
2012-03-31 00:00:00+00:00,0.005413116246129501
2012-04-30 00:00:00+00:00,0.00649808255799722
2012-05-31 00:00:00+00:00,-0.01165211290660284
2012-06-30 00:00:00+00:00,0.008389459175984104
2012-07-31 00:00:00+00:00,0.01591876498700695
2012-08-31 00:00:00+00:00,0.00569345382197306
2012-09-30 00:00:00+00:00,-0.0056757420324408114
2012-10-31 00:00:00+00:00,-0.0027215911884590493
2012-11-30 00:00:00+00:00,-0.0030642267926231925
2012-12-31 00:00:00+00:00,-0.007053255929618141
2013-01-31 00:00:00+00:00,-0.014402854311677649
2013-02-28 00:00:00+00:00,-0.011862558620469477
2013-03-31 00:00:00+00:00,-0.010897067922523873
2013-04-30 00:00:00+00:00,0.011810090986400956
2013-05-31 00:00:00+00:00,0.009302064284202327
2013-06-30 00:00:00+00:00,0.019349986915249806
2013-07-31 00:00:00+00:00,-0.0008982967350793514
2013-08-31 00:00:00+00:00,-0.007788768655149991
2013-09-30 00:00:00+00:00,0.01343091813751518
2013-10-31 00:00:00+00:00,0.0030792384537638995
2013-11-30 00:00:00+00:00,-0.008686914807939594
2013-12-31 00:00:00+00:00,-0.00451986742984789
2014-01-31 00:00:00+00:00,-0.013392387206520251
2014-02-28 00:00:00+00:00,0.004833732372601318
2014-03-31 00:00:00+00:00,-0.007608561526789126
2014-04-30 00:00:00+00:00,0.0011918157299564136
2014-05-31 00:00:00+00:00,-0.011133171871559266
2014-06-30 00:00:00+00:00,0.0001414538822321898
2014-07-31 00:00:00+00:00,-0.004173648264433671
2014-08-31 00:00:00+00:00,-0.010123401410544908
2014-09-30 00:00:00+00:00,-0.01915890371037532
2014-10-31 00:00:00+00:00,0.002837238467438441
2014-11-30 00:00:00+00:00,0.0023504063576447187
2014-12-31 00:00:00+00:00,0.0011660377677218392
2015-01-31 00:00:00+00:00,0.025835561497838055
2015-02-28 00:00:00+00:00,0.009783328826766358
2015-03-31 00:00:00+00:00,0.003246009957734941
2015-04-30 00:00:00+00:00,0.0015177521004612338
2015-05-31 00:00:00+00:00,0.022016980742132874
2015-06-30 00:00:00+00:00,0.0034299172545944057
2015-07-31 00:00:00+00:00,0.00916542390286823
2015-08-31 00:00:00+00:00,-0.0026676241014428337
2015-09-30 00:00:00+00:00,-0.00032222557856120826
2015-10-31 00:00:00+00:00,0.006781073915294034
2015-11-30 00:00:00+00:00,0.004441565304430517
2015-12-31 00:00:00+00:00,0.007566257747902094
2016-01-31 00:00:00+00:00,-0.012361369212150475
2016-02-29 00:00:00+00:00,0.0066347160434805375
2016-03-31 00:00:00+00:00,0.011489564859700652
2016-04-30 00:00:00+00:00,-0.019586408036116665
2016-05-31 00:00:00+00:00,-0.004699033948776354
2016-06-30 00:00:00+00:00,-0.006874521915314236
2016-07-31 00:00:00+00:00,-0.002604520513756703
2016-08-31 00:00:00+00:00,-0.000895898449490784
2016-09-30 00:00:00+00:00,8.558737797659255e-05
2016-10-31 00:00:00+00:00,0.001333449123601671
2016-11-30 00:00:00+00:00,-0.01685555491676205
2016-12-31 00:00:00+00:00,-0.0037965219428216512
2017-01-31 00:00:00+00:00,-0.0005536891969718516
2017-02-28 00:00:00+00:00,0.0016780919222398882
2017-03-31 00:00:00+00:00,-0.0039528474944275915
2017-04-30 00:00:00+00:00,-0.018606917910857446
2017-05-31 00:00:00+00:00,-0.011417824067554205
2017-06-30 00:00:00+00:00,-0.004453066029263986
2017-07-31 00:00:00+00:00,0.0010000549039388407
2017-08-31 00:00:00+00:00,0.0014007265080588915
2017-09-30 00:00:00+00:00,-0.006897735611461453
2017-10-31 00:00:00+00:00,0.004423625302623524
2017-11-30 00:00:00+00:00,-0.012278075634793106
2017-12-31 00:00:00+00:00,0.014189474730357254
2018-01-31 00:00:00+00:00,-0.0019054430051774762
2018-02-28 00:00:00+00:00,0.008992434393475968
2018-03-31 00:00:00+00:00,0.014205729101518516
2018-04-30 00:00:00+00:00,-0.004361339104890116
2018-05-31 00:00:00+00:00,-0.018663912562360663
2018-06-30 00:00:00+00:00,-0.006774766588639181
2018-07-31 00:00:00+00:00,-0.009960202326515066
2018-08-31 00:00:00+00:00,0.003637466942486345
2018-09-30 00:00:00+00:00,9.443724903235307e-05
2018-10-31 00:00:00+00:00,0.0029391971507248815
2018-11-30 00:00:00+00:00,0.0070814190416126355
2018-12-31 00:00:00+00:00,-0.007178892237623358
2019-01-31 00:00:00+00:00,0.006123889344773259
2019-02-28 00:00:00+00:00,0.001722363620840106
2019-03-31 00:00:00+00:00,-0.004223870322510481
2019-04-30 00:00:00+00:00,0.007251395149851847
2019-05-31 00:00:00+00:00,0.01134190283931713
2019-06-30 00:00:00+00:00,0.0003607695151714996
2019-07-31 00:00:00+00:00,-0.011683460563566728
2019-08-31 00:00:00+00:00,0.0009183396138581212
2019-09-30 00:00:00+00:00,-0.009118288631814075
2019-10-31 00:00:00+00:00,-0.014769833921973063
2019-11-30 00:00:00+00:00,0.0032678484489689907
2019-12-31 00:00:00+00:00,-0.012288434605229992
2020-01-31 00:00:00+00:00,0.019881599024457408
2020-02-29 00:00:00+00:00,0.008392653977697506
2020-03-31 00:00:00+00:00,-0.0076862133723502035
2020-04-30 00:00:00+00:00,0.01931639019741138
2020-05-31 00:00:00+00:00,-0.01951883935957821
2020-06-30 00:00:00+00:00,-0.012418011921493721
2020-07-31 00:00:00+00:00,-0.009614228398601599
2020-08-31 00:00:00+00:00,0.012567918830072466
2020-09-30 00:00:00+00:00,-0.006246128745342805
2020-10-31 00:00:00+00:00,0.008002112760008728
2020-11-30 00:00:00+00:00,0.003342427506413337
2020-12-31 00:00:00+00:00,-0.005388034883774817
2021-01-31 00:00:00+00:00,-0.003990576457749251
2021-02-28 00:00:00+00:00,-0.0006734640825498683
2021-03-31 00:00:00+00:00,-0.007796212997067897
2021-04-30 00:00:00+00:00,-0.0015642969830693687
2021-05-31 00:00:00+00:00,0.003842351042925518
2021-06-30 00:00:00+00:00,-0.0021522411382125517
2021-07-31 00:00:00+00:00,0.01317666874923673
2021-08-31 00:00:00+00:00,0.0017144168104779034
2021-09-30 00:00:00+00:00,0.0008587120365339818
2021-10-31 00:00:00+00:00,-0.000507521037189318
2021-11-30 00:00:00+00:00,0.001783733169598678
2021-12-31 00:00:00+00:00,0.0047128635758508786
2022-01-31 00:00:00+00:00,-0.008187207900515414
2022-02-28 00:00:00+00:00,0.011404909882447356
2022-03-31 00:00:00+00:00,0.024363469157480333
2022-04-30 00:00:00+00:00,0.013689471849907875
2022-05-31 00:00:00+00:00,-0.0028560676658281325
2022-06-30 00:00:00+00:00,-0.0044904714837925574
2022-07-31 00:00:00+00:00,0.008530187643793319
2022-08-31 00:00:00+00:00,0.004385072481064345
2022-09-30 00:00:00+00:00,-0.016764370348236746
2022-10-31 00:00:00+00:00,0.0011977360589543462
2022-11-30 00:00:00+00:00,-0.0027641787044150323
2022-12-31 00:00:00+00:00,-0.007989532604173455
2023-01-31 00:00:00+00:00,-0.0059966981648523765
2023-02-28 00:00:00+00:00,-0.0021716254761747766
2023-03-31 00:00:00+00:00,0.007056081740101083
2023-04-30 00:00:00+00:00,-0.01086984035922789
2023-05-31 00:00:00+00:00,-0.0010411413454063378
2023-06-30 00:00:00+00:00,0.0035886898297037284
2023-07-31 00:00:00+00:00,-0.007315984331500713
2023-08-31 00:00:00+00:00,0.0031474683149539384
2023-09-30 00:00:00+00:00,-6.079793207991457e-06
2023-10-31 00:00:00+00:00,0.0006531353839471787
2023-11-30 00:00:00+00:00,0.0034081442042255272
2023-12-31 00:00:00+00:00,-0.008037987341110053
2024-01-31 00:00:00+00:00,-0.004562019019279995
2024-02-29 00:00:00+00:00,0.005654344811647505
2024-03-31 00:00:00+00:00,0.005400872105730814
2024-04-30 00:00:00+00:00,0.0020737638467867026
2024-05-31 00:00:00+00:00,0.0059717815166080435
2024-06-30 00:00:00+00:00,0.00277593897003392
2024-07-31 00:00:00+00:00,-0.0066013342169312095
2024-08-31 00:00:00+00:00,0.0005768979427447363
2024-09-30 00:00:00+00:00,0.002464461482254654
2024-10-31 00:00:00+00:00,-0.01733735289759253
2024-11-30 00:00:00+00:00,0.003710589914307283
2024-12-31 00:00:00+00:00,-0.013389372754312734
2025-01-31 00:00:00+00:00,0.003623182739662223
2025-02-28 00:00:00+00:00,-0.006603213463372892
2025-03-31 00:00:00+00:00,-0.01391056922835232
2025-04-30 00:00:00+00:00,-0.0023198358045309897
2025-05-31 00:00:00+00:00,-0.0012891065577360639
2025-06-30 00:00:00+00:00,0.009963726471845291
2025-07-31 00:00:00+00:00,-0.00021019549826362116
2025-08-31 00:00:00+00:00,0.0022340727825773676
2025-09-30 00:00:00+00:00,0.006747826096563214
2025-10-31 00:00:00+00:00,0.001133207097093969
2025-11-30 00:00:00+00:00,-0.0011478425367266176
2025-12-31 00:00:00+00:00,-0.003040425569489247
2026-01-31 00:00:00+00:00,0.0033160932044462577
2026-02-28 00:00:00+00:00,0.0028178859970409142
2026-03-31 00:00:00+00:00,-0.003967519769423111
2026-04-30 00:00:00+00:00,-0.004170004790599813
2026-05-31 00:00:00+00:00,0.004849561572064509
2026-06-30 00:00:00+00:00,-0.0025259424893103732
2026-07-31 00:00:00+00:00,-0.004119998259925928
2026-08-31 00:00:00+00:00,-0.003295118356782978
2026-09-30 00:00:00+00:00,-0.001510775752940563
