time,tb_chg_xs
2011-10-31 00:00:00+00:00,-0.0004022908398471081
2011-11-30 00:00:00+00:00,-0.011384301229692806
2011-12-31 00:00:00+00:00,-0.003221528933930684
2012-01-31 00:00:00+00:00,-0.0009750086836983751
2012-02-29 00:00:00+00:00,-0.004003081380044682
2012-03-31 00:00:00+00:00,0.00684662683397641
2012-04-30 00:00:00+00:00,-4.6501430708723035e-05
2012-05-31 00:00:00+00:00,-0.015415199968522364
2012-06-30 00:00:00+00:00,0.00816838969240008
2012-07-31 00:00:00+00:00,-0.005612311856237673
2012-08-31 00:00:00+00:00,0.0037071435782822793
2012-09-30 00:00:00+00:00,0.005805938198418126
2012-10-31 00:00:00+00:00,0.005010587418883272
2012-11-30 00:00:00+00:00,-0.004085450565597393
2012-12-31 00:00:00+00:00,0.006065918931132952
2013-01-31 00:00:00+00:00,-0.0029298601595652007
2013-02-28 00:00:00+00:00,-0.0035312186411483593
2013-03-31 00:00:00+00:00,-0.012279560796506717
2013-04-30 00:00:00+00:00,0.007030298887196862
2013-05-31 00:00:00+00:00,-0.0025413341144816526
2013-06-30 00:00:00+00:00,0.007950928641067279
2013-07-31 00:00:00+00:00,-0.0024520918953817583
2013-08-31 00:00:00+00:00,0.009395076858425444
2013-09-30 00:00:00+00:00,-0.011288757810302363
2013-10-31 00:00:00+00:00,0.0021582816908105595
2013-11-30 00:00:00+00:00,-0.014350162696393998
2013-12-31 00:00:00+00:00,-0.0039696537484053
2014-01-31 00:00:00+00:00,-0.0027258633949991395
2014-02-28 00:00:00+00:00,0.007552045565372145
2014-03-31 00:00:00+00:00,0.016145039455603305
2014-04-30 00:00:00+00:00,0.0018331468940959716
2014-05-31 00:00:00+00:00,-0.006107273380848044
2014-06-30 00:00:00+00:00,0.011535056422158352
2014-07-31 00:00:00+00:00,-0.00270205810185864
2014-08-31 00:00:00+00:00,-0.006732177749366408
2014-09-30 00:00:00+00:00,0.0035043251655388907
2014-10-31 00:00:00+00:00,0.003509864032109178
2014-11-30 00:00:00+00:00,-0.0018756613986119497
2014-12-31 00:00:00+00:00,0.01155751637901492
2015-01-31 00:00:00+00:00,0.02295610379078261
2015-02-28 00:00:00+00:00,-0.02372464948305597
2015-03-31 00:00:00+00:00,0.0028451371830520156
2015-04-30 00:00:00+00:00,-0.004002417633987787
2015-05-31 00:00:00+00:00,0.006990434960546299
2015-06-30 00:00:00+00:00,0.009504135519621038
2015-07-31 00:00:00+00:00,0.011084388787738986
2015-08-31 00:00:00+00:00,0.010896028098411836
2015-09-30 00:00:00+00:00,0.0010197531320903508
2015-10-31 00:00:00+00:00,-0.020002966074609496
2015-11-30 00:00:00+00:00,-0.008884736289018202
2015-12-31 00:00:00+00:00,-0.0006543912621633785
2016-01-31 00:00:00+00:00,-0.00759776331333939
2016-02-29 00:00:00+00:00,0.010164768109198308
2016-03-31 00:00:00+00:00,-0.020836852561292307
2016-04-30 00:00:00+00:00,-0.0007113694490551437
2016-05-31 00:00:00+00:00,0.011602137693962344
2016-06-30 00:00:00+00:00,0.0016562204120786905
2016-07-31 00:00:00+00:00,-0.004259245309327642
2016-08-31 00:00:00+00:00,0.006969628543185502
2016-09-30 00:00:00+00:00,0.004326628113707542
2016-10-31 00:00:00+00:00,0.010088552278867402
2016-11-30 00:00:00+00:00,-0.016816345164620827
2016-12-31 00:00:00+00:00,-0.010128225110294209
2017-01-31 00:00:00+00:00,-0.0015303488630613593
2017-02-28 00:00:00+00:00,0.009710899839539655
2017-03-31 00:00:00+00:00,-0.007720107034222323
2017-04-30 00:00:00+00:00,-0.019805675818958646
2017-05-31 00:00:00+00:00,-0.008966026153521822
2017-06-30 00:00:00+00:00,-0.005048866494789306
2017-07-31 00:00:00+00:00,0.005484448220358873
2017-08-31 00:00:00+00:00,-0.003521471740061788
2017-09-30 00:00:00+00:00,-0.0020468200975917172
2017-10-31 00:00:00+00:00,-0.010278199005007926
2017-11-30 00:00:00+00:00,0.005655961466439985
2017-12-31 00:00:00+00:00,0.0009824636680448862
2018-01-31 00:00:00+00:00,0.0009620360787896409
2018-02-28 00:00:00+00:00,0.0007644468389320647
2018-03-31 00:00:00+00:00,0.009338330654934612
2018-04-30 00:00:00+00:00,0.0009038916414358944
2018-05-31 00:00:00+00:00,-0.005998412681140097
2018-06-30 00:00:00+00:00,-0.003853820069340985
2018-07-31 00:00:00+00:00,-0.0010606820681697826
2018-08-31 00:00:00+00:00,0.0017754569196375414
2018-09-30 00:00:00+00:00,0.010783135563606105
2018-10-31 00:00:00+00:00,-0.00508921697400444
2018-11-30 00:00:00+00:00,0.006610922991199253
2018-12-31 00:00:00+00:00,-0.01489432648781952
2019-01-31 00:00:00+00:00,0.0061352280169646445
2019-02-28 00:00:00+00:00,-0.005419600218366738
2019-03-31 00:00:00+00:00,0.0059341534149432995
2019-04-30 00:00:00+00:00,0.0007668795997617384
2019-05-31 00:00:00+00:00,-0.006083133857874956
2019-06-30 00:00:00+00:00,-0.005565268998875439
2019-07-31 00:00:00+00:00,0.0026709402020774764
2019-08-31 00:00:00+00:00,-0.01760998421490312
2019-09-30 00:00:00+00:00,0.0038774761133724134
2019-10-31 00:00:00+00:00,0.008924432125476223
2019-11-30 00:00:00+00:00,-0.009335878221014005
2019-12-31 00:00:00+00:00,-0.007898234300402596
2020-01-31 00:00:00+00:00,-0.01662853751235005
2020-02-29 00:00:00+00:00,-0.003308986829551497
2020-03-31 00:00:00+00:00,-0.01899855092392777
2020-04-30 00:00:00+00:00,-0.003988661579556574
2020-05-31 00:00:00+00:00,-0.011531383242536664
2020-06-30 00:00:00+00:00,0.0006025999457788256
2020-07-31 00:00:00+00:00,0.0030694222498648394
2020-08-31 00:00:00+00:00,0.004814783363435771
2020-09-30 00:00:00+00:00,-0.011463266689246021
2020-10-31 00:00:00+00:00,-0.0013571387759762077
2020-11-30 00:00:00+00:00,-0.004551229809616086
2020-12-31 00:00:00+00:00,-0.0008980459028371524
2021-01-31 00:00:00+00:00,-0.008420991570380454
2021-02-28 00:00:00+00:00,-0.007762019489043648
2021-03-31 00:00:00+00:00,-0.012588955413711633
2021-04-30 00:00:00+00:00,0.001440214401533746
2021-05-31 00:00:00+00:00,-0.01109352198258795
2021-06-30 00:00:00+00:00,-0.002636467278427701
2021-07-31 00:00:00+00:00,0.011637380909462758
2021-08-31 00:00:00+00:00,-0.00010392528027414194
2021-09-30 00:00:00+00:00,0.003360364119015413
2021-10-31 00:00:00+00:00,-0.007256108920098647
2021-11-30 00:00:00+00:00,0.0018277614987824986
2021-12-31 00:00:00+00:00,4.173320406586356e-06
2022-01-31 00:00:00+00:00,0.0010012874875207078
2022-02-28 00:00:00+00:00,0.0020770249981314493
2022-03-31 00:00:00+00:00,0.0198767970208098
2022-04-30 00:00:00+00:00,0.016025675586240906
2022-05-31 00:00:00+00:00,0.0033378807140833633
2022-06-30 00:00:00+00:00,0.01779777196970933
2022-07-31 00:00:00+00:00,0.003852067106564716
2022-08-31 00:00:00+00:00,0.01156517519104594
2022-09-30 00:00:00+00:00,-0.0035308287821879114
2022-10-31 00:00:00+00:00,-0.004809084988271373
2022-11-30 00:00:00+00:00,-0.02100502141878169
2022-12-31 00:00:00+00:00,-0.016211757429967943
2023-01-31 00:00:00+00:00,0.0011389558000420852
2023-02-28 00:00:00+00:00,0.003233216182043641
2023-03-31 00:00:00+00:00,-0.004592234284855001
2023-04-30 00:00:00+00:00,-0.005060608305220704
2023-05-31 00:00:00+00:00,0.007658689911740124
2023-06-30 00:00:00+00:00,-0.0016698156547608756
2023-07-31 00:00:00+00:00,-4.7069878461813985e-05
2023-08-31 00:00:00+00:00,0.008591037502558851
2023-09-30 00:00:00+00:00,-0.015282476093230635
2023-10-31 00:00:00+00:00,0.0019416657428439343
2023-11-30 00:00:00+00:00,-0.0028952105026947006
