,USD,JPY,CAD,AUD,GBP,EUR,CHF,NZD
1997-03-01 00:00:00+00:00,77.17245,72.48896,74.6,73.89251,76.39362,,,75.20863
1997-04-01 00:00:00+00:00,77.1603,72.61294,74.7,73.95277,76.39362,,,75.20863
1997-05-01 00:00:00+00:00,77.42275,72.57682,74.6,73.76847,76.39362,,,75.20863
1997-06-01 00:00:00+00:00,77.31186,72.6142,74.7,73.66158,76.57216,,,75.45509
1997-07-01 00:00:00+00:00,77.35021,72.68946,74.8,73.63473,76.57216,,,75.45509
1997-08-01 00:00:00+00:00,77.35616,72.77469,74.9,73.4268,76.57216,,,75.45509
1997-09-01 00:00:00+00:00,77.48337,72.76279,74.8,73.58534,76.35439,,,75.51803
1997-10-01 00:00:00+00:00,77.5492,72.64457,75.1,73.27252,76.35439,,,75.51803
1997-11-01 00:00:00+00:00,77.46114,72.66285,75.0,73.35345,76.35439,,,75.51803
1997-12-01 00:00:00+00:00,77.34168,72.69287,75.1,73.24316,76.23889,,,75.19932
1998-01-01 00:00:00+00:00,77.4062,72.53584,75.1,73.60542,76.23889,,,75.19932
1998-02-01 00:00:00+00:00,77.39589,72.66875,74.9,73.37071,76.23889,,,75.19932
1998-03-01 00:00:00+00:00,77.37165,72.76958,75.0,73.35202,76.16513,,,75.19753
1998-04-01 00:00:00+00:00,77.38287,72.62344,75.0,73.33555,76.16513,,,75.19753
1998-05-01 00:00:00+00:00,77.50274,72.70195,75.0,73.32282,76.16513,,,75.19753
1998-06-01 00:00:00+00:00,77.2368,72.61239,75.1,73.31711,76.09344,,81.0,75.0557
1998-07-01 00:00:00+00:00,77.33899,72.72974,75.0,73.51456,76.09344,,81.0,75.0557
1998-08-01 00:00:00+00:00,77.35265,72.76655,75.1,73.63892,76.09344,,81.0,75.0557
1998-09-01 00:00:00+00:00,77.26742,72.63286,75.3,73.67177,76.36649,,81.0,74.83289
1998-10-01 00:00:00+00:00,77.31698,72.69385,75.2,73.6104,76.36649,,81.0,74.83289
1998-11-01 00:00:00+00:00,77.49034,72.61509,75.4,73.78575,76.36649,,81.0,74.83289
1998-12-01 00:00:00+00:00,77.39227,72.6194,75.4,73.61641,76.52837,,81.0,74.64177
1999-01-01 00:00:00+00:00,77.32446,72.62978,75.5,73.61091,76.52837,,81.0,74.64177
1999-02-01 00:00:00+00:00,77.39634,72.63179,75.6,73.3588,76.52837,,81.0,74.64177
1999-03-01 00:00:00+00:00,77.46238,72.67711,75.7,73.20024,76.6364,,81.0,74.8711
1999-04-01 00:00:00+00:00,77.36211,72.60829,75.6,73.24007,76.6364,,81.0,74.8711
1999-05-01 00:00:00+00:00,77.21898,72.60896,75.6,73.25873,76.6364,,81.0,74.8711
1999-06-01 00:00:00+00:00,77.16911,72.5667,76.1,73.20353,76.5633,,81.0,74.772
1999-07-01 00:00:00+00:00,77.23743,72.5733,76.0,73.15614,76.5633,,81.0,74.772
1999-08-01 00:00:00+00:00,77.22691,72.55191,75.7,73.15494,76.5633,,81.0,74.772
1999-09-01 00:00:00+00:00,77.22269,72.45466,75.9,73.24297,76.66685,,81.0,74.85927
1999-10-01 00:00:00+00:00,77.16485,72.54615,75.8,73.39589,76.66685,,81.0,74.85927
1999-11-01 00:00:00+00:00,77.10949,72.63554,75.9,73.47793,76.66685,,81.0,74.85927
1999-12-01 00:00:00+00:00,77.154,72.51001,75.9,73.53032,76.77404,,81.0,75.05926
2000-01-01 00:00:00+00:00,77.19971,72.4902,75.8,73.2714,76.77404,,81.0,75.05926
2000-02-01 00:00:00+00:00,77.23925,72.51971,75.9,73.69419,76.77404,,81.0,75.05926
2000-03-01 00:00:00+00:00,77.42062,72.44389,76.0,73.26581,76.75793,,81.0,74.87579
2000-04-01 00:00:00+00:00,77.46825,72.429,76.1,73.44611,76.75793,,81.0,74.87579
2000-05-01 00:00:00+00:00,77.40768,72.40344,76.1,73.63605,76.75793,,81.0,74.87579
2000-06-01 00:00:00+00:00,77.51677,72.50562,76.1,73.82745,76.73589,,80.5,74.49416
2000-07-01 00:00:00+00:00,77.21585,72.55585,76.0,73.8153,76.73589,,80.5,74.49416
2000-08-01 00:00:00+00:00,77.3147,72.49872,76.0,73.85979,76.73589,,80.5,74.49416
2000-09-01 00:00:00+00:00,76.95737,72.46595,76.0,74.24062,76.75391,,80.5,75.15832
2000-10-01 00:00:00+00:00,77.06945,72.51643,76.2,74.22476,76.75391,,80.5,75.15832
2000-11-01 00:00:00+00:00,76.9063,72.63672,76.3,74.0228,76.75391,,80.5,75.15832
2000-12-01 00:00:00+00:00,76.89761,72.70498,76.5,73.79975,76.53146,,80.5,75.46267
2001-01-01 00:00:00+00:00,76.98676,72.8091,76.5,73.47795,76.53146,,80.5,75.46267
2001-02-01 00:00:00+00:00,77.17432,72.77081,76.5,73.69149,76.53146,,80.5,75.46267
2001-03-01 00:00:00+00:00,77.25952,72.76398,76.5,73.54781,76.56496,,80.5,75.17619
2001-04-01 00:00:00+00:00,77.17731,72.80791,76.4,73.78336,76.56496,,80.5,75.17619
2001-05-01 00:00:00+00:00,77.29684,72.71864,76.5,73.5756,76.56496,,80.5,75.17619
2001-06-01 00:00:00+00:00,76.98562,72.74631,76.5,74.29359,76.56354,,81.2,75.42097
2001-07-01 00:00:00+00:00,76.78332,72.78403,76.4,74.2858,76.56354,,81.2,75.42097
2001-08-01 00:00:00+00:00,76.672,72.60973,76.3,74.27355,76.56354,,81.2,75.42097
2001-09-01 00:00:00+00:00,76.65603,72.68391,76.2,74.17591,76.4648,,81.2,75.48615
2001-10-01 00:00:00+00:00,76.37178,72.66133,76.2,74.30657,76.4648,,81.2,75.48615
2001-11-01 00:00:00+00:00,76.63781,72.48101,76.2,74.04082,76.4648,,81.2,75.48615
2001-12-01 00:00:00+00:00,76.60359,72.47415,76.2,74.35276,76.59309,,81.2,76.14642
2002-01-01 00:00:00+00:00,76.59787,72.64058,76.4,74.2979,76.59309,,81.2,76.14642
2002-02-01 00:00:00+00:00,76.65037,72.48274,76.6,74.01562,76.59309,,81.2,76.14642
2002-03-01 00:00:00+00:00,76.44282,72.41444,76.9,74.20827,76.44392,,81.2,76.47563
2002-04-01 00:00:00+00:00,76.74209,72.44654,76.8,74.09854,76.44392,,81.2,76.47563
2002-05-01 00:00:00+00:00,76.65093,72.49515,77.1,73.85496,76.44392,,81.2,76.47563
2002-06-01 00:00:00+00:00,76.53812,72.37989,77.0,73.74509,76.67302,,81.3,76.14185
2002-07-01 00:00:00+00:00,76.50183,72.1899,77.2,73.79429,76.67302,,81.3,76.14185
2002-08-01 00:00:00+00:00,76.31269,72.29704,77.3,74.08486,76.67302,,81.3,76.14185
2002-09-01 00:00:00+00:00,76.18043,72.38387,77.5,73.7598,76.67627,,81.3,76.16789
2002-10-01 00:00:00+00:00,76.31493,72.48626,77.7,74.35481,76.67627,,81.3,76.16789
2002-11-01 00:00:00+00:00,76.43332,72.35651,77.7,74.27473,76.67627,,81.3,76.16789
2002-12-01 00:00:00+00:00,76.29742,72.4357,77.7,74.10759,76.85163,,81.3,75.95219
2003-01-01 00:00:00+00:00,76.1099,72.33236,77.8,74.48307,76.85163,,81.3,75.95219
2003-02-01 00:00:00+00:00,76.16787,72.33507,78.0,74.64905,76.85163,,81.3,75.95219
2003-03-01 00:00:00+00:00,76.09948,72.40887,77.9,74.89244,76.68397,,81.3,75.71091
2003-04-01 00:00:00+00:00,76.05468,72.3374,78.1,74.93604,76.68397,,81.3,75.71091
2003-05-01 00:00:00+00:00,75.94995,72.51526,78.0,74.48521,76.68397,,81.3,75.71091
2003-06-01 00:00:00+00:00,76.05968,72.37089,78.0,74.40546,76.70559,,81.3,75.54642
2003-07-01 00:00:00+00:00,75.90416,72.37018,78.1,74.51691,76.70559,,81.3,75.54642
2003-08-01 00:00:00+00:00,76.04565,72.51545,78.0,74.31586,76.70559,,81.3,75.54642
2003-09-01 00:00:00+00:00,75.65823,72.40369,78.2,74.17661,76.6945,,81.3,76.06277
2003-10-01 00:00:00+00:00,75.64009,72.33542,78.3,74.35426,76.6945,,81.3,76.06277
2003-11-01 00:00:00+00:00,75.55938,72.38808,78.2,74.34972,76.6945,,81.3,76.06277
2003-12-01 00:00:00+00:00,75.63569,72.39472,78.2,74.48067,76.54719,,81.3,75.96809
2004-01-01 00:00:00+00:00,75.65818,72.51048,78.2,74.2364,76.54719,,81.3,75.96809
2004-02-01 00:00:00+00:00,75.48029,72.57279,78.3,74.41211,76.54719,,81.3,75.96809
2004-03-01 00:00:00+00:00,75.6694,72.38969,78.2,74.17546,76.75069,,81.3,75.87537
2004-04-01 00:00:00+00:00,75.49294,72.39959,78.2,74.18779,76.75069,,81.3,75.87537
2004-05-01 00:00:00+00:00,75.46873,72.24973,78.2,74.15322,76.75069,,81.3,75.87537
2004-06-01 00:00:00+00:00,75.45267,72.34725,78.2,74.28967,76.60246,,81.0,75.80975
2004-07-01 00:00:00+00:00,75.39778,72.26395,78.2,74.24009,76.60246,,81.0,75.80975
2004-08-01 00:00:00+00:00,75.35976,72.23965,78.3,74.26009,76.60246,,81.0,75.80975
2004-09-01 00:00:00+00:00,75.49992,72.40753,78.1,74.32053,76.49187,,81.0,76.28463
2004-10-01 00:00:00+00:00,75.37563,72.53933,77.9,74.18137,76.49187,,81.0,76.28463
2004-11-01 00:00:00+00:00,75.24242,72.37744,78.0,74.41895,76.49187,,81.0,76.28463
2004-12-01 00:00:00+00:00,75.39375,72.45658,78.1,74.56277,76.69756,,81.0,77.16604
2005-01-01 00:00:00+00:00,75.4847,72.43695,78.2,74.75694,76.69756,,81.0,77.16604
2005-02-01 00:00:00+00:00,75.41868,72.47164,78.1,74.71495,76.69756,,81.0,77.16604
2005-03-01 00:00:00+00:00,75.31878,72.57304,78.0,74.89727,76.71172,73.34699,81.0,76.84531
2005-04-01 00:00:00+00:00,75.31908,72.48915,78.0,75.04449,76.71172,73.34699,81.0,76.84531
2005-05-01 00:00:00+00:00,75.22157,72.53677,77.8,75.25683,76.71172,73.34699,81.0,76.84531
2005-06-01 00:00:00+00:00,75.39189,72.5395,77.7,75.47726,76.5786,73.71286,80.9,76.73656
2005-07-01 00:00:00+00:00,75.45314,72.66061,77.7,75.34853,76.5786,73.71286,80.9,76.73656
2005-08-01 00:00:00+00:00,75.32716,72.64588,77.7,75.49464,76.5786,73.71286,80.9,76.73656
2005-09-01 00:00:00+00:00,75.42807,72.89771,77.6,75.40051,76.70789,73.94919,80.9,77.60062
2005-10-01 00:00:00+00:00,75.5646,72.77811,77.7,75.61294,76.70789,73.94919,80.9,77.60062
2005-11-01 00:00:00+00:00,75.54321,72.98015,77.7,75.52995,76.70789,73.94919,80.9,77.60062
2005-12-01 00:00:00+00:00,75.46819,72.99736,77.7,75.50137,76.65878,74.15533,80.9,77.66697
2006-01-01 00:00:00+00:00,75.42956,72.8571,77.5,75.39906,76.65878,74.15533,80.9,77.66697
2006-02-01 00:00:00+00:00,75.3513,72.8829,77.6,75.47923,76.65878,74.15533,80.9,77.66697
2006-03-01 00:00:00+00:00,75.27057,73.00232,77.8,75.47919,76.97888,74.55404,80.9,78.08268
2006-04-01 00:00:00+00:00,75.4484,73.06444,77.8,75.48316,76.97888,74.55404,80.9,78.08268
2006-05-01 00:00:00+00:00,75.42304,73.11944,77.9,75.54985,76.97888,74.55404,80.9,78.08268
2006-06-01 00:00:00+00:00,75.43322,73.08749,77.9,75.5898,77.11524,74.80044,81.2,77.99346
2006-07-01 00:00:00+00:00,75.42099,73.16273,78.0,75.62571,77.11524,74.80044,81.2,77.99346
2006-08-01 00:00:00+00:00,75.55972,73.19498,77.9,75.84351,77.11524,74.80044,81.2,77.99346
2006-09-01 00:00:00+00:00,75.65388,73.16956,78.1,75.90833,77.09534,75.0253,81.2,77.76655
2006-10-01 00:00:00+00:00,75.64983,73.20622,77.9,75.97697,77.09534,75.0253,81.2,77.76655
2006-11-01 00:00:00+00:00,75.52932,73.26334,78.0,76.18546,77.09534,75.0253,81.2,77.76655
2006-12-01 00:00:00+00:00,75.61044,73.32559,77.8,75.77291,77.00743,75.37989,81.2,77.40097
2007-01-01 00:00:00+00:00,75.63206,73.29025,77.9,75.85603,77.00743,75.37989,81.2,77.40097
2007-02-01 00:00:00+00:00,75.7596,73.30927,78.1,76.13509,77.00743,75.37989,81.2,77.40097
2007-03-01 00:00:00+00:00,75.66791,73.36482,78.3,75.97997,76.78934,75.38948,81.2,78.13422
2007-04-01 00:00:00+00:00,75.45457,73.59645,78.3,76.01266,76.78934,75.38948,81.2,78.13422
2007-05-01 00:00:00+00:00,75.37197,73.71558,78.3,75.97313,76.78934,75.38948,81.2,78.13422
2007-06-01 00:00:00+00:00,75.1433,73.82363,78.2,76.06422,76.80447,75.44485,81.6,78.03596
2007-07-01 00:00:00+00:00,75.13393,73.8068,78.2,76.12737,76.80447,75.44485,81.6,78.03596
2007-08-01 00:00:00+00:00,75.24667,73.81401,78.3,76.10581,76.80447,75.44485,81.6,78.03596
2007-09-01 00:00:00+00:00,75.27162,73.74136,78.4,76.02872,76.82203,75.73297,81.6,77.78041
2007-10-01 00:00:00+00:00,75.07062,73.67134,78.3,76.20044,76.82203,75.73297,81.6,77.78041
2007-11-01 00:00:00+00:00,75.31418,73.72786,78.4,76.32249,76.82203,75.73297,81.6,77.78041
2007-12-01 00:00:00+00:00,75.15771,73.82566,78.4,76.31546,76.94073,75.79411,81.6,77.99207
2008-01-01 00:00:00+00:00,75.37,73.88698,78.5,76.53798,76.94073,75.79411,81.6,77.99207
2008-02-01 00:00:00+00:00,75.36742,73.86869,78.6,76.5396,76.94073,75.79411,81.6,77.99207
2008-03-01 00:00:00+00:00,75.44427,73.80107,78.6,76.57852,77.02567,75.81068,81.6,76.87685
2008-04-01 00:00:00+00:00,75.13834,73.82443,78.6,76.36748,77.02567,75.81068,81.6,76.87685
2008-05-01 00:00:00+00:00,75.26141,73.76104,78.6,76.35462,77.02567,75.81068,81.6,76.87685
2008-06-01 00:00:00+00:00,75.23756,73.89344,78.4,76.69376,77.08438,75.83493,82.3,77.95328
2008-07-01 00:00:00+00:00,75.38015,74.04266,78.4,76.44505,77.08438,75.83493,82.3,77.95328
2008-08-01 00:00:00+00:00,75.37878,73.94122,78.5,76.67967,77.08438,75.83493,82.3,77.95328
2008-09-01 00:00:00+00:00,75.36671,73.76168,78.2,76.45231,77.00409,75.95761,82.3,77.97816
2008-10-01 00:00:00+00:00,75.3658,74.03432,78.3,76.4408,77.00409,75.95761,82.3,77.97816
2008-11-01 00:00:00+00:00,75.26479,74.00803,78.4,76.4955,77.00409,75.95761,82.3,77.97816
2008-12-01 00:00:00+00:00,75.36028,73.91809,78.6,76.5431,77.14922,75.96936,82.3,78.27908
2009-01-01 00:00:00+00:00,75.14622,74.10656,78.5,76.44652,77.14922,75.96936,82.3,78.27908
2009-02-01 00:00:00+00:00,75.16737,74.1329,78.6,76.39679,77.14922,75.96936,82.3,78.27908
2009-03-01 00:00:00+00:00,74.96984,74.09487,78.4,76.52112,77.21339,74.73405,82.3,77.33255
2009-04-01 00:00:00+00:00,75.04234,74.07655,78.6,76.71646,77.21339,74.73405,82.3,77.33255
2009-05-01 00:00:00+00:00,74.84481,73.97289,78.6,76.60674,77.21339,74.73405,82.3,77.33255
2009-06-01 00:00:00+00:00,74.98551,74.04013,78.4,76.59386,76.90213,75.00891,82.5,77.77734
2009-07-01 00:00:00+00:00,74.90138,74.07485,78.4,76.553,76.90213,75.00891,82.5,77.77734
2009-08-01 00:00:00+00:00,74.9482,74.01886,78.2,76.3244,76.90213,75.00891,82.5,77.77734
2009-09-01 00:00:00+00:00,74.817,74.11531,78.1,76.22343,76.7291,74.92257,82.5,77.13251
2009-10-01 00:00:00+00:00,74.58434,74.25259,78.0,76.12984,76.7291,74.92257,82.5,77.13251
2009-11-01 00:00:00+00:00,74.30746,74.21895,77.8,76.17527,76.7291,74.92257,82.5,77.13251
2009-12-01 00:00:00+00:00,74.15623,74.12204,77.8,76.14954,76.60374,75.22369,82.5,77.35708
2010-01-01 00:00:00+00:00,74.11357,74.06763,78.2,76.30825,76.60374,75.22369,82.5,77.35708
2010-02-01 00:00:00+00:00,73.8652,74.05282,78.0,76.31066,76.60374,75.22369,82.5,77.35708
2010-03-01 00:00:00+00:00,74.09729,74.14919,78.0,76.44408,76.41106,75.31374,81.02053,76.91074
2010-04-01 00:00:00+00:00,74.05993,74.09737,78.0,76.15406,76.41106,75.31374,81.02053,76.91074
2010-05-01 00:00:00+00:00,74.17754,74.2667,78.0,76.18045,76.41106,75.31374,81.02053,76.91074
2010-06-01 00:00:00+00:00,74.41255,74.09039,78.0,76.27274,76.54784,75.3302,81.26637,77.20614
2010-07-01 00:00:00+00:00,74.05569,74.09663,78.0,75.97522,76.54784,75.3302,81.26637,77.20614
2010-08-01 00:00:00+00:00,73.77462,74.06374,78.1,76.20503,76.54784,75.3302,81.26637,77.20614
2010-09-01 00:00:00+00:00,73.74467,74.18726,78.2,76.40685,76.78217,75.32001,81.62868,77.15504
2010-10-01 00:00:00+00:00,73.89452,74.23185,78.2,76.40058,76.78217,75.32001,81.62868,77.15504
2010-11-01 00:00:00+00:00,73.80965,74.36699,78.1,76.58334,76.78217,75.32001,81.62868,77.15504
2010-12-01 00:00:00+00:00,73.59137,74.27956,77.9,76.78088,76.53246,75.43557,81.27451,76.89353
2011-01-01 00:00:00+00:00,73.65161,74.29521,77.9,76.86677,76.53246,75.43557,81.27451,76.89353
2011-02-01 00:00:00+00:00,73.52934,74.33492,78.0,76.83351,76.53246,75.43557,81.27451,76.89353
2011-03-01 00:00:00+00:00,73.4696,74.45068,78.3,76.94062,76.64064,75.75324,81.85672,77.23696
2011-04-01 00:00:00+00:00,73.30674,74.48622,78.2,76.68668,76.64064,75.75324,81.85672,77.23696
2011-05-01 00:00:00+00:00,73.35413,74.66026,78.1,76.78838,76.64064,75.75324,81.85672,77.23696
2011-06-01 00:00:00+00:00,73.34575,74.71304,78.2,76.536,76.67316,76.02588,81.96725,77.24483
2011-07-01 00:00:00+00:00,73.28187,74.77645,77.8,76.49445,76.67316,76.02588,81.96725,77.24483
2011-08-01 00:00:00+00:00,73.12271,74.82155,77.9,76.5543,76.67316,76.02588,81.96725,77.24483
2011-09-01 00:00:00+00:00,73.02518,74.6871,77.9,76.62424,76.6023,76.04401,82.02486,77.184
2011-10-01 00:00:00+00:00,73.33894,74.52005,77.9,76.71767,76.6023,76.04401,82.02486,77.184
2011-11-01 00:00:00+00:00,73.44131,73.71336,77.9,76.78868,76.6023,76.04401,82.02486,77.184
2011-12-01 00:00:00+00:00,73.28876,73.87375,77.8,76.63695,76.78382,76.23917,82.33005,77.22613
2012-01-01 00:00:00+00:00,73.20443,73.99882,77.7,76.62099,76.78382,76.23917,82.33005,77.22613
2012-02-01 00:00:00+00:00,73.22851,74.08355,77.7,76.33414,76.78382,76.23917,82.33005,77.22613
2012-03-01 00:00:00+00:00,73.02524,73.9245,77.9,76.56824,76.89575,75.76669,82.0354,77.58333
2012-04-01 00:00:00+00:00,73.08208,73.92386,77.7,76.33894,76.89575,75.76669,82.0354,77.58333
2012-05-01 00:00:00+00:00,73.0611,73.76131,77.8,76.5363,76.89575,75.76669,82.0354,77.58333
2012-06-01 00:00:00+00:00,72.98488,73.88573,78.1,76.25996,77.2199,75.8904,82.11581,77.37645
2012-07-01 00:00:00+00:00,73.13702,73.79201,78.1,76.56742,77.2199,75.8904,82.11581,77.37645
2012-08-01 00:00:00+00:00,73.14899,74.04602,77.8,76.33298,77.2199,75.8904,82.11581,77.37645
2012-09-01 00:00:00+00:00,73.0651,74.08022,77.9,76.36102,77.34504,75.99683,82.67926,77.26673
2012-10-01 00:00:00+00:00,72.95603,73.97599,78.1,76.24639,77.34504,75.99683,82.67926,77.26673
2012-11-01 00:00:00+00:00,73.1288,73.99809,78.3,76.64547,77.34504,75.99683,82.67926,77.26673
2012-12-01 00:00:00+00:00,73.3744,74.16839,78.3,76.4475,77.59645,76.0002,82.29147,75.9687
2013-01-01 00:00:00+00:00,73.02251,74.22109,78.3,76.32507,77.59645,76.0002,82.29147,75.9687
2013-02-01 00:00:00+00:00,73.21241,74.08697,78.5,76.52206,77.59645,76.0002,82.29147,75.9687
2013-03-01 00:00:00+00:00,73.10992,74.53336,78.3,76.7719,77.39313,76.14132,82.44965,76.69981
2013-04-01 00:00:00+00:00,72.90181,74.56462,78.5,76.58336,77.39313,76.14132,82.44965,76.69981
2013-05-01 00:00:00+00:00,72.68595,74.58926,78.3,76.50626,77.39313,76.14132,82.44965,76.69981
2013-06-01 00:00:00+00:00,72.85791,74.81345,78.3,76.57257,77.4582,76.31989,82.28449,77.18661
2013-07-01 00:00:00+00:00,72.95819,74.8182,78.3,76.36481,77.4582,76.31989,82.28449,77.18661
2013-08-01 00:00:00+00:00,72.96687,74.89233,78.3,76.5612,77.4582,76.31989,82.28449,77.18661
2013-09-01 00:00:00+00:00,72.93041,74.94519,78.3,76.28851,77.70368,76.17103,82.35597,77.70121
2013-10-01 00:00:00+00:00,72.7933,75.11712,78.3,76.41708,77.70368,76.17103,82.35597,77.70121
2013-11-01 00:00:00+00:00,72.85213,75.06233,78.0,76.34276,77.70368,76.17103,82.35597,77.70121
2013-12-01 00:00:00+00:00,72.50478,75.142,78.2,76.33183,77.70811,76.20047,82.50571,78.10658
2014-01-01 00:00:00+00:00,72.61302,75.37281,78.1,76.1957,77.70811,76.20047,82.50571,78.10658
2014-02-01 00:00:00+00:00,72.50419,75.26299,78.1,76.03276,77.70811,76.20047,82.50571,78.10658
2014-03-01 00:00:00+00:00,72.52142,75.25761,78.0,76.20863,77.81926,76.2163,82.52027,78.46224
2014-04-01 00:00:00+00:00,72.60767,75.36452,78.0,76.05486,77.81926,76.2163,82.52027,78.46224
2014-05-01 00:00:00+00:00,72.84811,75.55563,78.0,76.28516,77.81926,76.2163,82.52027,78.46224
2014-06-01 00:00:00+00:00,72.52924,75.51596,77.8,76.12016,77.81432,76.19448,82.85073,78.19379
2014-07-01 00:00:00+00:00,72.67747,75.65819,78.0,76.04216,77.81432,76.19448,82.85073,78.19379
2014-08-01 00:00:00+00:00,72.65026,75.59215,78.0,76.2904,77.81432,76.19448,82.85073,78.19379
2014-09-01 00:00:00+00:00,72.7342,75.60946,78.0,76.40363,77.78922,76.32832,82.91595,78.48922
2014-10-01 00:00:00+00:00,72.72499,75.62714,77.7,76.27323,77.78922,76.32832,82.91595,78.48922
2014-11-01 00:00:00+00:00,72.67854,75.77824,78.0,76.28872,77.78922,76.32832,82.91595,78.48922
2014-12-01 00:00:00+00:00,72.86829,75.71706,77.9,76.32909,77.71956,76.16168,83.22586,79.30489
2015-01-01 00:00:00+00:00,72.82897,75.65488,78.0,76.23962,77.71956,76.16168,83.22586,79.30489
2015-02-01 00:00:00+00:00,72.6144,75.81383,77.9,76.48164,77.71956,76.16168,83.22586,79.30489
2015-03-01 00:00:00+00:00,72.70772,75.79811,77.9,76.64169,77.8275,76.17919,83.17596,79.30699
2015-04-01 00:00:00+00:00,72.5658,75.97353,78.2,76.7756,77.8275,76.17919,83.17596,79.30699
2015-05-01 00:00:00+00:00,72.43707,75.95127,78.2,76.79821,77.8275,76.17919,83.17596,79.30699
2015-06-01 00:00:00+00:00,72.69738,75.81756,78.1,76.69522,77.82038,75.92765,83.18684,78.99631
2015-07-01 00:00:00+00:00,72.94225,75.85145,78.2,76.80652,77.82038,75.92765,83.18684,78.99631
2015-08-01 00:00:00+00:00,72.57503,75.94895,78.1,76.76948,77.82038,75.92765,83.18684,78.99631
2015-09-01 00:00:00+00:00,72.50442,76.00424,78.2,77.1312,77.98834,75.87971,83.22531,78.20872
2015-10-01 00:00:00+00:00,72.49297,76.08129,78.3,76.86276,77.98834,75.87971,83.22531,78.20872
2015-11-01 00:00:00+00:00,72.34207,76.38647,78.2,76.93832,77.98834,75.87971,83.22531,78.20872
2015-12-01 00:00:00+00:00,72.49076,76.36011,78.1,77.15881,78.13824,76.11703,83.55884,78.23874
2016-01-01 00:00:00+00:00,72.65243,76.34072,78.0,77.16348,78.13824,76.11703,83.55884,78.23874
2016-02-01 00:00:00+00:00,72.8064,76.49811,78.1,77.13291,78.13824,76.11703,83.55884,78.23874
2016-03-01 00:00:00+00:00,72.78539,76.65422,78.2,77.38029,78.1418,76.08343,83.94193,78.95007
2016-04-01 00:00:00+00:00,72.89194,76.68629,78.2,77.08957,78.1418,76.08343,83.94193,78.95007
2016-05-01 00:00:00+00:00,72.98505,76.71062,78.2,76.97505,78.1418,76.08343,83.94193,78.95007
2016-06-01 00:00:00+00:00,72.89677,76.8214,78.4,76.88161,78.31483,76.07555,83.73978,79.8396
2016-07-01 00:00:00+00:00,72.84277,76.80793,78.2,76.90279,78.31483,76.07555,83.73978,79.8396
2016-08-01 00:00:00+00:00,72.81129,76.90453,78.0,76.94743,78.31483,76.07555,83.73978,79.8396
2016-09-01 00:00:00+00:00,72.8596,76.96333,77.8,76.97025,78.27817,76.39025,83.83824,79.96579
2016-10-01 00:00:00+00:00,72.97684,77.18343,77.9,76.65371,78.27817,76.39025,83.83824,79.96579
2016-11-01 00:00:00+00:00,73.12057,77.20484,78.1,76.56535,78.27817,76.39025,83.83824,79.96579
2016-12-01 00:00:00+00:00,73.07328,77.26985,78.2,76.53007,78.31147,76.35394,83.96766,80.78092
2017-01-01 00:00:00+00:00,73.03694,77.15974,78.2,76.71244,78.31147,76.35394,83.96766,80.78092
2017-02-01 00:00:00+00:00,73.05143,77.39356,78.3,76.81863,78.31147,76.35394,83.96766,80.78092
2017-03-01 00:00:00+00:00,73.14661,77.38692,78.6,76.73922,78.37569,76.27348,83.80322,80.96468
2017-04-01 00:00:00+00:00,73.13609,77.22954,78.5,76.67701,78.37569,76.27348,83.80322,80.96468
2017-05-01 00:00:00+00:00,73.27876,77.1926,78.6,76.90566,78.37569,76.27348,83.80322,80.96468
2017-06-01 00:00:00+00:00,73.34764,77.35046,78.5,76.93134,78.58855,76.36459,83.92945,80.24768
2017-07-01 00:00:00+00:00,73.21838,77.62061,78.6,76.97076,78.58855,76.36459,83.92945,80.24768
2017-08-01 00:00:00+00:00,73.30381,77.64879,78.6,77.18334,78.58855,76.36459,83.92945,80.24768
2017-09-01 00:00:00+00:00,73.41569,77.78374,78.6,77.21403,78.33881,76.41031,84.13969,81.17422
2017-10-01 00:00:00+00:00,73.42445,77.77776,78.5,77.38428,78.33881,76.41031,84.13969,81.17422
2017-11-01 00:00:00+00:00,73.64592,77.914,78.4,77.53032,78.33881,76.41031,84.13969,81.17422
2017-12-01 00:00:00+00:00,73.31054,77.94543,78.6,77.3969,78.57506,76.63641,83.93274,81.37027
2018-01-01 00:00:00+00:00,73.41385,78.02099,78.7,77.69082,78.57506,76.63641,83.93274,81.37027
2018-02-01 00:00:00+00:00,73.34786,78.15563,78.8,77.78893,78.57506,76.63641,83.93274,81.37027
2018-03-01 00:00:00+00:00,73.36064,78.36644,78.4,77.82446,78.83268,76.57967,84.00323,81.27731
2018-04-01 00:00:00+00:00,73.67572,78.46972,78.4,77.73808,78.83268,76.57967,84.00323,81.27731
2018-05-01 00:00:00+00:00,73.54471,78.68926,78.5,77.72492,78.83268,76.57967,84.00323,81.27731
2018-06-01 00:00:00+00:00,73.532,78.802,78.3,77.67356,78.68575,76.57289,84.24521,81.383
2018-07-01 00:00:00+00:00,73.52705,78.92997,78.4,77.52143,78.68575,76.57289,84.24521,81.383
2018-08-01 00:00:00+00:00,73.6904,78.96203,78.7,77.76322,78.68575,76.57289,84.24521,81.383
2018-09-01 00:00:00+00:00,73.71609,79.02088,78.8,77.58745,78.71806,76.74792,84.20137,81.3177
2018-10-01 00:00:00+00:00,73.36864,79.05733,78.8,77.83943,78.71806,76.74792,84.20137,81.3177
