time,innov_21d
2015-07-02 23:00:00+00:00,-0.0007723600695247572
2015-07-05 23:00:00+00:00,-0.0007543094873047268
2015-07-06 23:00:00+00:00,-0.0005608249602782533
2015-07-07 23:00:00+00:00,-0.0007602487257985114
2015-07-08 23:00:00+00:00,-0.000988699565439944
2015-07-09 23:00:00+00:00,-0.0008750659697252337
2015-07-12 23:00:00+00:00,-0.000996329911960316
2015-07-13 23:00:00+00:00,-0.0008288786631376914
2015-07-14 23:00:00+00:00,-0.0006279098245074895
2015-07-15 23:00:00+00:00,-0.000479663267947978
2015-07-16 23:00:00+00:00,-0.00011759135546500314
2015-07-19 23:00:00+00:00,-0.0003475208256228301
2015-07-20 23:00:00+00:00,-0.000307210875641839
2015-07-21 23:00:00+00:00,-0.0002928580249131202
2015-07-22 23:00:00+00:00,-0.0001898423685462473
2015-07-23 23:00:00+00:00,-0.0003136337058222286
2015-07-26 23:00:00+00:00,-0.0003055252123621722
2015-07-27 23:00:00+00:00,-0.00022103542678337737
2015-07-28 23:00:00+00:00,-0.0004577944483940598
2015-07-29 23:00:00+00:00,-0.000576344774291364
2015-07-30 23:00:00+00:00,-0.0005977250382659238
2015-08-02 23:00:00+00:00,-0.0008879385271057727
2015-08-03 23:00:00+00:00,-0.0008520961283758188
2015-08-04 23:00:00+00:00,-0.001074080030489184
2015-08-05 23:00:00+00:00,-0.0008685674425756105
2015-08-06 23:00:00+00:00,-0.0009533951141239361
2015-08-09 23:00:00+00:00,-0.0009909233250234347
2015-08-10 23:00:00+00:00,-0.0008665178203009268
2015-08-11 23:00:00+00:00,-0.0009266931992375806
2015-08-12 23:00:00+00:00,-0.0009140382205101343
2015-08-13 23:00:00+00:00,-0.0006933387804540546
2015-08-16 23:00:00+00:00,-0.0009987159574942261
2015-08-17 23:00:00+00:00,-0.0010612687802626303
2015-08-18 23:00:00+00:00,-0.00108000126988754
2015-08-19 23:00:00+00:00,-0.0010208501168929695
2015-08-20 23:00:00+00:00,-0.0010202909521714598
2015-08-23 23:00:00+00:00,-0.0009399794408219732
2015-08-24 23:00:00+00:00,-0.0006721875595391358
2015-08-25 23:00:00+00:00,-0.00019637552814051173
2015-08-26 23:00:00+00:00,-0.00011676314551014536
2015-08-27 23:00:00+00:00,3.996714982046606e-05
2015-08-30 23:00:00+00:00,0.00017247805989823155
2015-08-31 23:00:00+00:00,0.0001948241301650295
2015-09-01 23:00:00+00:00,0.0003529847157498619
2015-09-02 23:00:00+00:00,0.0005883659956830269
2015-09-03 23:00:00+00:00,0.0005472034651918334
2015-09-06 23:00:00+00:00,0.0006916946816527582
2015-09-07 23:00:00+00:00,0.0008866727523325589
2015-09-08 23:00:00+00:00,0.0008028234954550375
2015-09-09 23:00:00+00:00,0.0010162712289405488
2015-09-10 23:00:00+00:00,0.0010350735005697125
2015-09-13 23:00:00+00:00,0.0009124671495179693
2015-09-14 23:00:00+00:00,0.0009075684829915999
2015-09-15 23:00:00+00:00,0.0009027967958363907
2015-09-16 23:00:00+00:00,0.0009482665106572237
2015-09-17 23:00:00+00:00,0.0010558203075567959
2015-09-20 23:00:00+00:00,0.0010091842064841377
2015-09-21 23:00:00+00:00,0.0009725065916798038
2015-09-22 23:00:00+00:00,0.0008301989251481923
2015-09-23 23:00:00+00:00,0.0004537428886933377
2015-09-24 23:00:00+00:00,0.00047732684127576187
2015-09-27 23:00:00+00:00,0.000152855144707492
2015-09-28 23:00:00+00:00,-9.854052054373598e-05
2015-09-29 23:00:00+00:00,1.0456725675411088e-05
2015-09-30 23:00:00+00:00,-0.00012563817692648731
2015-10-01 23:00:00+00:00,-0.0002456023142848162
2015-10-04 23:00:00+00:00,-0.00036499763747731284
2015-10-05 23:00:00+00:00,-0.0003722592781516274
2015-10-06 23:00:00+00:00,-0.0004776138079554855
2015-10-07 23:00:00+00:00,-0.0002933301492723346
2015-10-08 23:00:00+00:00,-0.0004516383292898843
2015-10-11 23:00:00+00:00,-0.0004595876640249843
2015-10-12 23:00:00+00:00,-0.000546944578573778
2015-10-13 23:00:00+00:00,-0.0005364000197689645
2015-10-14 23:00:00+00:00,-0.0003653566165729861
2015-10-15 23:00:00+00:00,7.643780040908228e-05
2015-10-18 23:00:00+00:00,-4.758522179233553e-06
2015-10-19 23:00:00+00:00,-1.4868099223645272e-05
2015-10-20 23:00:00+00:00,-6.370625969683193e-05
2015-10-21 23:00:00+00:00,-0.0001846657974711157
2015-10-22 23:00:00+00:00,-0.00023561510993710955
2015-10-26 00:00:00+00:00,-6.5712604618684e-05
2015-10-27 00:00:00+00:00,4.848933234709047e-05
2015-10-28 00:00:00+00:00,9.830372034096927e-05
2015-10-29 00:00:00+00:00,6.504509258240757e-05
2015-10-30 00:00:00+00:00,0.00029528713817377015
2015-11-02 00:00:00+00:00,0.00023316526591624
2015-11-03 00:00:00+00:00,0.00037899146698641695
2015-11-04 00:00:00+00:00,0.0002217998170434745
2015-11-05 00:00:00+00:00,0.00021761868651704042
2015-11-06 00:00:00+00:00,0.0001818120473943037
2015-11-09 00:00:00+00:00,8.256584175786192e-05
2015-11-10 00:00:00+00:00,0.0003230648105175416
2015-11-11 00:00:00+00:00,0.00020468775590718434
2015-11-12 00:00:00+00:00,0.0001276735020514794
2015-11-13 00:00:00+00:00,-7.158962644115367e-05
2015-11-16 00:00:00+00:00,-0.0005157305296464385
2015-11-17 00:00:00+00:00,-0.00047914076759901416
2015-11-18 00:00:00+00:00,-0.0005796567163242703
2015-11-19 00:00:00+00:00,-0.0006164171262989307
2015-11-20 00:00:00+00:00,-0.0006507283367494241
2015-11-23 00:00:00+00:00,-0.0005911122438770795
2015-11-24 00:00:00+00:00,-0.0007654310980122845
2015-11-25 00:00:00+00:00,-0.0008521289548101751
2015-11-26 00:00:00+00:00,-0.0008042599839116369
2015-11-27 00:00:00+00:00,-0.0009189098323910388
2015-11-30 00:00:00+00:00,-0.0012093878449596896
2015-12-01 00:00:00+00:00,-0.0011099790392520015
2015-12-02 00:00:00+00:00,-0.0011896454943148421
2015-12-03 00:00:00+00:00,-0.0009744325306944883
2015-12-04 00:00:00+00:00,-0.0009788285733028429
2015-12-07 00:00:00+00:00,-0.0006656436950347299
2015-12-08 00:00:00+00:00,-0.0006328920287282614
2015-12-09 00:00:00+00:00,-0.0008016292876425069
2015-12-10 00:00:00+00:00,-0.0006757264313974054
2015-12-11 00:00:00+00:00,-0.00033711601933312813
2015-12-14 00:00:00+00:00,-0.0002096200873177084
2015-12-15 00:00:00+00:00,-5.179479493987692e-05
2015-12-16 00:00:00+00:00,-3.790786058692312e-05
2015-12-17 00:00:00+00:00,9.519634762391541e-05
2015-12-18 00:00:00+00:00,0.00014252699265077627
2015-12-21 00:00:00+00:00,0.0003613132164121983
2015-12-22 00:00:00+00:00,0.00023151722457065167
2015-12-23 00:00:00+00:00,0.00013067302319898916
2015-12-24 00:00:00+00:00,0.00020151866124087665
2015-12-25 00:00:00+00:00,0.0001427610165702876
2015-12-28 00:00:00+00:00,0.00024689103562620506
2015-12-29 00:00:00+00:00,0.0002078749766191105
2015-12-30 00:00:00+00:00,7.83466044988676e-05
2015-12-31 00:00:00+00:00,8.248653213302568e-05
2016-01-01 00:00:00+00:00,-9.038140141129272e-05
2016-01-04 00:00:00+00:00,-5.635537036385169e-05
2016-01-05 00:00:00+00:00,-0.0005665249872617642
2016-01-06 00:00:00+00:00,-0.00041759590074842267
2016-01-07 00:00:00+00:00,-0.00054424712369921
2016-01-08 00:00:00+00:00,-0.00048783197979557127
2016-01-11 00:00:00+00:00,-0.0005387999210756649
2016-01-12 00:00:00+00:00,-0.00041707233307420894
2016-01-13 00:00:00+00:00,-0.0004494422357310948
2016-01-14 00:00:00+00:00,-0.000546916440380605
2016-01-15 00:00:00+00:00,-0.0004995195209685898
2016-01-18 00:00:00+00:00,-0.000515898048448659
2016-01-19 00:00:00+00:00,-0.0003147472624678528
2016-01-20 00:00:00+00:00,-0.00033666958307949305
2016-01-21 00:00:00+00:00,-0.00028432838194587286
2016-01-22 00:00:00+00:00,-0.0002726042019869819
2016-01-25 00:00:00+00:00,-5.671835993774268e-05
2016-01-26 00:00:00+00:00,4.971416708496497e-05
2016-01-27 00:00:00+00:00,0.00027868751800816643
2016-01-28 00:00:00+00:00,0.0005213496919799117
2016-01-29 00:00:00+00:00,0.0005658836915587466
2016-02-01 00:00:00+00:00,0.0007395500389985226
2016-02-02 00:00:00+00:00,0.0007942858068300902
2016-02-03 00:00:00+00:00,0.0010674862662960992
2016-02-04 00:00:00+00:00,0.000973264610498333
2016-02-05 00:00:00+00:00,0.0015016639930608847
2016-02-08 00:00:00+00:00,0.0015728282828353255
2016-02-09 00:00:00+00:00,0.0016263496097939619
2016-02-10 00:00:00+00:00,0.0014360210756255449
2016-02-11 00:00:00+00:00,0.001416579038778027
2016-02-12 00:00:00+00:00,0.001439515363644563
2016-02-15 00:00:00+00:00,0.001285264186759942
2016-02-16 00:00:00+00:00,0.0014196939914956873
2016-02-17 00:00:00+00:00,0.0010847121295347135
2016-02-18 00:00:00+00:00,0.00121422410236298
2016-02-19 00:00:00+00:00,0.0012982732126410775
2016-02-22 00:00:00+00:00,0.0011900412743284057
2016-02-23 00:00:00+00:00,0.000943412525576808
2016-02-24 00:00:00+00:00,0.001076185313641345
2016-02-25 00:00:00+00:00,0.001099591696312405
2016-02-26 00:00:00+00:00,0.0008746264577627425
2016-02-29 00:00:00+00:00,0.0008886707454935968
2016-03-01 00:00:00+00:00,0.0010796068954709286
2016-03-02 00:00:00+00:00,0.0008617746211157769
2016-03-03 00:00:00+00:00,0.000683616852097133
2016-03-04 00:00:00+00:00,0.0006608777536004848
2016-03-07 00:00:00+00:00,0.00017729792030290927
2016-03-08 00:00:00+00:00,6.378866322170537e-05
2016-03-09 00:00:00+00:00,-0.0002101367159300961
2016-03-10 00:00:00+00:00,-0.0001857619989799877
2016-03-11 00:00:00+00:00,-0.00017169953985964742
2016-03-14 00:00:00+00:00,7.01345478550143e-05
2016-03-15 00:00:00+00:00,0.0002430849456975144
2016-03-16 00:00:00+00:00,0.0002289883644913471
2016-03-17 00:00:00+00:00,0.00031008159703972086
2016-03-18 00:00:00+00:00,0.0006268619378697882
2016-03-21 00:00:00+00:00,0.0008968556117736623
2016-03-22 00:00:00+00:00,0.0009729595117019428
2016-03-23 00:00:00+00:00,0.0009870344129531599
2016-03-24 00:00:00+00:00,0.0007116485312770289
2016-03-25 00:00:00+00:00,0.0006961164222190376
2016-03-27 23:00:00+00:00,0.0005982678558626902
2016-03-28 23:00:00+00:00,0.0003980475075356432
2016-03-29 23:00:00+00:00,0.00022472702465757294
2016-03-30 23:00:00+00:00,0.0005896127593682512
2016-03-31 23:00:00+00:00,0.0005328599970868238
2016-04-03 23:00:00+00:00,0.0003953452612518865
2016-04-04 23:00:00+00:00,0.00022731600072269185
2016-04-05 23:00:00+00:00,0.00017403883769588277
2016-04-06 23:00:00+00:00,0.00021522246419109978
2016-04-07 23:00:00+00:00,0.00017645422404586643
2016-04-10 23:00:00+00:00,0.00013814718329811706
2016-04-11 23:00:00+00:00,-1.6262369185115165e-05
2016-04-12 23:00:00+00:00,-0.00014285521329371158
2016-04-13 23:00:00+00:00,-0.00012822322421286118
2016-04-14 23:00:00+00:00,-0.00014177933936946035
2016-04-17 23:00:00+00:00,-0.0006058151809822882
2016-04-18 23:00:00+00:00,-0.000994898590623747
2016-04-19 23:00:00+00:00,-0.0007525998932032107
2016-04-20 23:00:00+00:00,-0.0006826408237290789
2016-04-21 23:00:00+00:00,-0.0006487471797417925
2016-04-24 23:00:00+00:00,-0.0007442006286969153
2016-04-25 23:00:00+00:00,-0.0005690746211862848
2016-04-26 23:00:00+00:00,-0.0005622083802512366
2016-04-27 23:00:00+00:00,-0.0007149421417398764
2016-04-28 23:00:00+00:00,-0.0009342685458369627
2016-05-01 23:00:00+00:00,-0.0008936919580080117
2016-05-02 23:00:00+00:00,-0.0007785265643364906
2016-05-03 23:00:00+00:00,-0.0007212133880229333
2016-05-04 23:00:00+00:00,-0.00043830022153264377
2016-05-05 23:00:00+00:00,-0.0003751188496352196
2016-05-08 23:00:00+00:00,-0.0003601940379020646
2016-05-09 23:00:00+00:00,-0.00031878528905357646
2016-05-10 23:00:00+00:00,-0.00039643357646078695
2016-05-11 23:00:00+00:00,-0.0003965551581432301
2016-05-12 23:00:00+00:00,-0.0005276623598492285
2016-05-15 23:00:00+00:00,-0.00069069064660015
2016-05-16 23:00:00+00:00,-0.0005030585572971032
2016-05-17 23:00:00+00:00,-0.0005444498685052866
2016-05-18 23:00:00+00:00,-0.000915380879202672
2016-05-19 23:00:00+00:00,-0.0007257616640833076
2016-05-22 23:00:00+00:00,-0.0008663500791594586
2016-05-23 23:00:00+00:00,-0.0009657942572033774
2016-05-24 23:00:00+00:00,-0.001139431826997773
2016-05-25 23:00:00+00:00,-0.0010054894793171858
2016-05-26 23:00:00+00:00,-0.0009604086455324914
2016-05-29 23:00:00+00:00,-0.0010093094822799416
2016-05-30 23:00:00+00:00,-0.0008938677514993866
2016-05-31 23:00:00+00:00,-0.0009833355126153834
2016-06-01 23:00:00+00:00,-0.0009031922031220458
2016-06-02 23:00:00+00:00,-0.0012001507059480527
2016-06-05 23:00:00+00:00,-0.0013397439683136628
2016-06-06 23:00:00+00:00,-0.0008894611757532481
2016-06-07 23:00:00+00:00,-0.0009269057687849996
2016-06-08 23:00:00+00:00,-0.0008421878577487855
2016-06-09 23:00:00+00:00,-0.0006050127983381146
2016-06-12 23:00:00+00:00,-0.000475346665900221
2016-06-13 23:00:00+00:00,-0.000203517202756711
2016-06-14 23:00:00+00:00,-0.0003895239976627919
2016-06-15 23:00:00+00:00,-0.0002894927704747731
2016-06-16 23:00:00+00:00,-4.580284961502347e-05
2016-06-19 23:00:00+00:00,-0.00027830501393406783
2016-06-20 23:00:00+00:00,5.036939939308087e-05
2016-06-21 23:00:00+00:00,0.00012972321815396277
2016-06-22 23:00:00+00:00,0.00017628381123383201
2016-06-23 23:00:00+00:00,0.00022545687219888144
2016-06-26 23:00:00+00:00,0.0002629406918343109
2016-06-27 23:00:00+00:00,0.0013096140533718622
2016-06-28 23:00:00+00:00,0.0014072077105843211
2016-06-29 23:00:00+00:00,0.0015786318590029665
2016-06-30 23:00:00+00:00,0.0015904203122896936
2016-07-03 23:00:00+00:00,0.0015822347899310443
2016-07-04 23:00:00+00:00,0.001628958673025675
2016-07-05 23:00:00+00:00,0.001188807229361274
2016-07-06 23:00:00+00:00,0.0014948262832325237
2016-07-07 23:00:00+00:00,0.0014011608986453988
2016-07-10 23:00:00+00:00,0.0012071330728069662
2016-07-11 23:00:00+00:00,0.0011632702555680998
2016-07-12 23:00:00+00:00,0.0009765277706785874
2016-07-13 23:00:00+00:00,0.0012679368925060074
2016-07-14 23:00:00+00:00,0.0012725055149116933
2016-07-17 23:00:00+00:00,0.001297763565770214
2016-07-18 23:00:00+00:00,0.0014071587867636156
2016-07-19 23:00:00+00:00,0.0010982615844091588
2016-07-20 23:00:00+00:00,0.0011891176448800486
2016-07-21 23:00:00+00:00,0.001337058756550948
2016-07-24 23:00:00+00:00,0.0011934408946147421
2016-07-25 23:00:00+00:00,0.0011636562995926657
2016-07-26 23:00:00+00:00,2.953783816994973e-05
2016-07-27 23:00:00+00:00,-0.00013233057319704967
2016-07-28 23:00:00+00:00,-0.0001871632538802872
2016-07-31 23:00:00+00:00,-0.0003627443501203944
2016-08-01 23:00:00+00:00,-0.00011265576262305729
2016-08-02 23:00:00+00:00,-0.0001087015668466279
2016-08-03 23:00:00+00:00,-1.2863366316435629e-05
2016-08-04 23:00:00+00:00,-0.0003642246517986487
2016-08-07 23:00:00+00:00,-0.0002818593644013552
2016-08-08 23:00:00+00:00,-0.00019253213175753504
2016-08-09 23:00:00+00:00,-0.0002786766385618252
2016-08-10 23:00:00+00:00,-0.000361760980918795
2016-08-11 23:00:00+00:00,-0.0004283452613764666
2016-08-14 23:00:00+00:00,-0.0004456649740305135
2016-08-15 23:00:00+00:00,-0.0006635737785618779
2016-08-16 23:00:00+00:00,-0.0008380813043339028
2016-08-17 23:00:00+00:00,-0.0005489541228954099
2016-08-18 23:00:00+00:00,-0.0007423705341114382
2016-08-21 23:00:00+00:00,-0.0007628192869464628
2016-08-22 23:00:00+00:00,-0.0005444083911562408
2016-08-23 23:00:00+00:00,-0.0006036270641903074
2016-08-24 23:00:00+00:00,-0.0006280532471772621
2016-08-25 23:00:00+00:00,-0.0007238075374779301
2016-08-28 23:00:00+00:00,-0.0008650611647359587
2016-08-29 23:00:00+00:00,-0.0005639406199190889
2016-08-30 23:00:00+00:00,-0.0008991157923865737
2016-08-31 23:00:00+00:00,-0.0008519103772423693
2016-09-01 23:00:00+00:00,-0.001073717600930382
2016-09-04 23:00:00+00:00,-0.0010409850942299731
2016-09-05 23:00:00+00:00,-0.0011723122077233602
2016-09-06 23:00:00+00:00,-0.0013712578341700116
2016-09-07 23:00:00+00:00,-0.0010297697971247957
2016-09-08 23:00:00+00:00,-0.00098490160250645
2016-09-11 23:00:00+00:00,-0.001176591650893205
2016-09-12 23:00:00+00:00,-0.0010700442480277928
2016-09-13 23:00:00+00:00,-0.0010526894845510918
2016-09-14 23:00:00+00:00,-0.0007090340524251119
2016-09-15 23:00:00+00:00,-0.0009427613778600821
2016-09-18 23:00:00+00:00,-0.000890882750195025
2016-09-19 23:00:00+00:00,-0.0007941940074172376
2016-09-20 23:00:00+00:00,-0.0010012605499573257
2016-09-21 23:00:00+00:00,-0.001025588626370682
2016-09-22 23:00:00+00:00,-0.0007839391118365574
2016-09-25 23:00:00+00:00,-0.0007297091227637274
2016-09-26 23:00:00+00:00,-0.0005495222675352997
2016-09-27 23:00:00+00:00,-0.0007933705277927252
2016-09-28 23:00:00+00:00,-0.0007309410988387971
2016-09-29 23:00:00+00:00,-0.0007452120934240605
2016-10-02 23:00:00+00:00,-0.0005430888293126461
2016-10-03 23:00:00+00:00,-0.0006153501345161592
2016-10-04 23:00:00+00:00,-0.0005381567460278364
2016-10-05 23:00:00+00:00,-0.00024118956727011906
2016-10-06 23:00:00+00:00,-0.0005801974389951304
2016-10-09 23:00:00+00:00,-0.00032466365205477757
2016-10-10 23:00:00+00:00,-0.0002809489961768316
2016-10-11 23:00:00+00:00,-0.00033427594247572613
2016-10-12 23:00:00+00:00,-0.00018380462993364353
2016-10-13 23:00:00+00:00,-0.0003773919226610998
2016-10-16 23:00:00+00:00,-0.0003137233054481348
2016-10-17 23:00:00+00:00,-0.00023644615931723168
2016-10-18 23:00:00+00:00,-0.00031364520092401135
2016-10-19 23:00:00+00:00,-0.00025212047863215886
2016-10-20 23:00:00+00:00,-0.00020847363664987587
2016-10-23 23:00:00+00:00,-0.0002150983357766395
2016-10-24 23:00:00+00:00,-0.0001628413976253254
2016-10-25 23:00:00+00:00,-0.0003174546851771468
2016-10-26 23:00:00+00:00,-0.00031251114972015697
2016-10-27 23:00:00+00:00,-0.00030721613558599634
2016-10-31 00:00:00+00:00,-0.0002718310902241486
2016-11-01 00:00:00+00:00,-0.00027257672250694236
2016-11-02 00:00:00+00:00,-0.0003237733863620607
2016-11-03 00:00:00+00:00,-0.0001822249386228495
2016-11-04 00:00:00+00:00,-0.0003382008479983021
2016-11-07 00:00:00+00:00,-0.0002446269069635255
2016-11-08 00:00:00+00:00,-0.0004711215040256655
2016-11-09 00:00:00+00:00,-0.00046224702056749155
2016-11-10 00:00:00+00:00,-0.0004984336159515722
2016-11-11 00:00:00+00:00,-0.0003553521385339111
2016-11-14 00:00:00+00:00,-0.0002632000099684808
2016-11-15 00:00:00+00:00,-0.00018583045214821438
2016-11-16 00:00:00+00:00,-0.0001039746287716881
2016-11-17 00:00:00+00:00,-8.827518934098437e-05
2016-11-18 00:00:00+00:00,-0.00012130534539997028
2016-11-21 00:00:00+00:00,0.00017324564263049898
2016-11-22 00:00:00+00:00,0.00013964413828436353
2016-11-23 00:00:00+00:00,0.00028700223821609156
2016-11-24 00:00:00+00:00,0.00035065714658086364
2016-11-25 00:00:00+00:00,0.0005521966823907173
2016-11-28 00:00:00+00:00,0.0005603157783390308
2016-11-29 00:00:00+00:00,0.0005716322262289521
2016-11-30 00:00:00+00:00,0.0005848488619253833
2016-12-01 00:00:00+00:00,0.0006859280915515334
2016-12-02 00:00:00+00:00,0.0007432341250904074
2016-12-05 00:00:00+00:00,0.0008047091166740522
2016-12-06 00:00:00+00:00,0.0007642899749232311
2016-12-07 00:00:00+00:00,0.0009300630545408389
2016-12-08 00:00:00+00:00,0.0008600847931826295
2016-12-09 00:00:00+00:00,0.0008321032057960085
2016-12-12 00:00:00+00:00,0.0006682032468337852
2016-12-13 00:00:00+00:00,0.0005942484609953716
2016-12-14 00:00:00+00:00,0.0006035223334288579
2016-12-15 00:00:00+00:00,0.00038455197251675583
2016-12-16 00:00:00+00:00,0.0007117325267454013
2016-12-19 00:00:00+00:00,0.0009457677931182171
2016-12-20 00:00:00+00:00,0.0007649611475047226
2016-12-21 00:00:00+00:00,0.0007365966387262628
2016-12-22 00:00:00+00:00,0.0004977454435801561
2016-12-23 00:00:00+00:00,0.0005048992336183526
2016-12-26 00:00:00+00:00,0.0002524384063123013
2016-12-27 00:00:00+00:00,0.0002297029977156393
2016-12-28 00:00:00+00:00,5.7257971126261666e-05
2016-12-29 00:00:00+00:00,-0.00010719299146452841
2016-12-30 00:00:00+00:00,-0.00016108339445756927
2017-01-02 00:00:00+00:00,-0.00013842456970893698
2017-01-03 00:00:00+00:00,-0.00022873943323067046
2017-01-04 00:00:00+00:00,-0.00022557183193358445
2017-01-05 00:00:00+00:00,-0.0004063422743963577
2017-01-06 00:00:00+00:00,-0.00018529860505131154
2017-01-09 00:00:00+00:00,6.793940381313607e-05
2017-01-10 00:00:00+00:00,0.00021014790626973975
2017-01-11 00:00:00+00:00,0.00024451110130435313
2017-01-12 00:00:00+00:00,6.621733283182583e-05
2017-01-13 00:00:00+00:00,0.0003334433131066362
2017-01-16 00:00:00+00:00,-6.26383457881562e-05
2017-01-17 00:00:00+00:00,-0.0002783954379917417
2017-01-18 00:00:00+00:00,-0.00042716240295493334
2017-01-19 00:00:00+00:00,-5.013330593793379e-05
2017-01-20 00:00:00+00:00,0.0002970441614407772
2017-01-23 00:00:00+00:00,0.00036416381371349917
2017-01-24 00:00:00+00:00,0.0004414110216610645
2017-01-25 00:00:00+00:00,0.0005872848990105973
2017-01-26 00:00:00+00:00,0.0007321819401966204
2017-01-27 00:00:00+00:00,0.0008527991702045185
2017-01-30 00:00:00+00:00,0.0009354238759052532
2017-01-31 00:00:00+00:00,0.0006461640990623619
2017-02-01 00:00:00+00:00,0.0006174841167693578
2017-02-02 00:00:00+00:00,0.0006697109688651604
2017-02-03 00:00:00+00:00,0.0006979632260878535
2017-02-06 00:00:00+00:00,0.0005680499022003788
2017-02-07 00:00:00+00:00,0.0002049300189497479
2017-02-08 00:00:00+00:00,-3.7841578468346404e-05
2017-02-09 00:00:00+00:00,-0.0001040845670543019
2017-02-10 00:00:00+00:00,-5.4341312963702114e-05
2017-02-13 00:00:00+00:00,-0.00016688655243061318
2017-02-14 00:00:00+00:00,-0.0002152313842516745
2017-02-15 00:00:00+00:00,-0.0002535112287265712
2017-02-16 00:00:00+00:00,-0.0002458715671863308
2017-02-17 00:00:00+00:00,-0.000714856881766846
2017-02-20 00:00:00+00:00,-0.0009967629830817588
2017-02-21 00:00:00+00:00,-0.0010347234046710137
2017-02-22 00:00:00+00:00,-0.0011062495805532796
2017-02-23 00:00:00+00:00,-0.0012028632300105872
2017-02-24 00:00:00+00:00,-0.0012746957713393324
2017-02-27 00:00:00+00:00,-0.001226410776039928
2017-02-28 00:00:00+00:00,-0.0012057249636817902
2017-03-01 00:00:00+00:00,-0.0011720243950842871
2017-03-02 00:00:00+00:00,-0.001138703513112637
2017-03-03 00:00:00+00:00,-0.001106704595572528
2017-03-06 00:00:00+00:00,-0.001053332792783529
2017-03-07 00:00:00+00:00,-0.0010444859024164232
2017-03-08 00:00:00+00:00,-0.0009669668422492045
2017-03-09 00:00:00+00:00,-0.0010229746255467462
2017-03-10 00:00:00+00:00,-0.0010168727445458085
2017-03-13 00:00:00+00:00,-0.0010139291722206858
2017-03-14 00:00:00+00:00,-0.0010051263407373778
2017-03-15 00:00:00+00:00,-0.001009378897101378
2017-03-16 00:00:00+00:00,-0.0009913194865961749
2017-03-17 00:00:00+00:00,-0.0004876093561785237
2017-03-20 00:00:00+00:00,-0.00043051400287452343
2017-03-21 00:00:00+00:00,-0.00042862387316589326
2017-03-22 00:00:00+00:00,-0.0005165122350627941
2017-03-23 00:00:00+00:00,-0.00032550040917303253
2017-03-24 00:00:00+00:00,-0.00041416903691524976
2017-03-26 23:00:00+00:00,-0.0003914558393594992
2017-03-27 23:00:00+00:00,-0.0004903409425217847
2017-03-28 23:00:00+00:00,-0.0006177434245762089
2017-03-29 23:00:00+00:00,-0.0004974325647969084
2017-03-30 23:00:00+00:00,-0.0005306214936971884
2017-04-02 23:00:00+00:00,-0.0006028391893095897
2017-04-03 23:00:00+00:00,-0.0006761106849819858
2017-04-04 23:00:00+00:00,-0.0007323622990715113
2017-04-05 23:00:00+00:00,-0.0007377136302236346
2017-04-06 23:00:00+00:00,-0.0006968307614443141
2017-04-09 23:00:00+00:00,-0.0007785062906143538
2017-04-10 23:00:00+00:00,-0.0006918669398546782
2017-04-11 23:00:00+00:00,-0.0007305529517664172
2017-04-12 23:00:00+00:00,-0.0006817123788567091
2017-04-13 23:00:00+00:00,-0.0005210896886363565
2017-04-16 23:00:00+00:00,-0.0009388026789346263
2017-04-17 23:00:00+00:00,-0.000981380966954467
2017-04-18 23:00:00+00:00,-0.001011271420079768
2017-04-19 23:00:00+00:00,-0.0006697640547060138
2017-04-20 23:00:00+00:00,-0.0007323752723302928
2017-04-23 23:00:00+00:00,-0.0006362854578705695
2017-04-24 23:00:00+00:00,-0.00043749586575092753
2017-04-25 23:00:00+00:00,-0.00040373172483794623
2017-04-26 23:00:00+00:00,-0.00020419018346471557
2017-04-27 23:00:00+00:00,-0.00026050895781352815
2017-04-30 23:00:00+00:00,-0.00028116721748604884
2017-05-01 23:00:00+00:00,-0.00033984101712862145
2017-05-02 23:00:00+00:00,-0.00025522867595473633
2017-05-03 23:00:00+00:00,-0.00021106595185768065
2017-05-04 23:00:00+00:00,9.570844285454027e-06
2017-05-07 23:00:00+00:00,0.00012379614753854672
2017-05-08 23:00:00+00:00,0.00016443438919612387
2017-05-09 23:00:00+00:00,0.00015361066960173624
2017-05-10 23:00:00+00:00,0.00020728102888794816
2017-05-11 23:00:00+00:00,0.00024406855504419556
2017-05-14 23:00:00+00:00,9.774317377663931e-05
2017-05-15 23:00:00+00:00,0.00010588019327671498
2017-05-16 23:00:00+00:00,0.00019272050457267917
2017-05-17 23:00:00+00:00,0.00030628391937869304
2017-05-18 23:00:00+00:00,0.00017549246469792225
2017-05-21 23:00:00+00:00,9.507810377339717e-05
2017-05-22 23:00:00+00:00,0.00021594073740369537
2017-05-23 23:00:00+00:00,8.74495865407672e-05
2017-05-24 23:00:00+00:00,0.00011016694720368666
2017-05-25 23:00:00+00:00,5.116591791370223e-05
2017-05-28 23:00:00+00:00,5.012169789699993e-05
2017-05-29 23:00:00+00:00,0.00013160843812227985
2017-05-30 23:00:00+00:00,0.0001227756539392273
2017-05-31 23:00:00+00:00,7.818220646006171e-05
2017-06-01 23:00:00+00:00,0.00010865805640724148
2017-06-04 23:00:00+00:00,-5.4095108182557194e-05
2017-06-05 23:00:00+00:00,4.265654185460011e-05
2017-06-06 23:00:00+00:00,3.112170700522677e-05
2017-06-07 23:00:00+00:00,1.0627469894876947e-05
2017-06-08 23:00:00+00:00,-2.9622070150500408e-05
