time,high_emp_z_xs
2016-11-30 00:00:00+00:00,-0.01290164509702918
2016-12-31 00:00:00+00:00,-0.0023202336772870646
2017-01-31 00:00:00+00:00,0.003127298704020287
2017-02-28 00:00:00+00:00,-0.009988935167741353
2017-03-31 00:00:00+00:00,-0.004099730858873829
2017-04-30 00:00:00+00:00,-0.002867327599835434
2017-05-31 00:00:00+00:00,0.0031335171884243618
2017-06-30 00:00:00+00:00,0.003467806192687828
2017-07-31 00:00:00+00:00,0.01584555446996294
2017-08-31 00:00:00+00:00,0.001253025766563498
2017-09-30 00:00:00+00:00,-0.01111724128712932
2017-10-31 00:00:00+00:00,-0.0027406968771088724
2017-11-30 00:00:00+00:00,-0.011457453455370525
2017-12-31 00:00:00+00:00,0.011321167601488158
2018-01-31 00:00:00+00:00,-0.01021248758902904
2018-02-28 00:00:00+00:00,-0.012567763310039726
2018-03-31 00:00:00+00:00,-0.0035927281669784206
2018-04-30 00:00:00+00:00,0.009516408582444624
2018-05-31 00:00:00+00:00,0.010707875678956036
2018-06-30 00:00:00+00:00,-0.003851324808859413
2018-07-31 00:00:00+00:00,-0.003231263134824691
2018-08-31 00:00:00+00:00,-0.009198353389748948
2018-09-30 00:00:00+00:00,-0.0052399960337358165
2018-10-31 00:00:00+00:00,0.009680601054642635
2018-11-30 00:00:00+00:00,-0.01874729215482307
2018-12-31 00:00:00+00:00,0.00046944595040621095
2019-01-31 00:00:00+00:00,-0.0008641095870268733
2019-02-28 00:00:00+00:00,-0.0005054181063969265
2019-03-31 00:00:00+00:00,0.00021931668952879235
2019-04-30 00:00:00+00:00,0.003998323887868471
2019-05-31 00:00:00+00:00,0.007550276930230249
2019-06-30 00:00:00+00:00,0.002417993078921876
2019-07-31 00:00:00+00:00,0.008906378403553017
2019-08-31 00:00:00+00:00,0.0016140650302709503
2019-09-30 00:00:00+00:00,0.007389583803897759
2019-10-31 00:00:00+00:00,0.002563589114592535
2019-11-30 00:00:00+00:00,-0.006207221517129824
2019-12-31 00:00:00+00:00,-0.00689358425733233
2020-01-31 00:00:00+00:00,-0.003937266712023879
2020-02-29 00:00:00+00:00,0.0005972941218919114
2020-03-31 00:00:00+00:00,0.0004228339393683722
2020-04-30 00:00:00+00:00,-0.009119880016899784
2020-05-31 00:00:00+00:00,0.00701908242839
2020-06-30 00:00:00+00:00,0.007104755168274357
2020-07-31 00:00:00+00:00,0.0009938192750367225
2020-08-31 00:00:00+00:00,-0.011550681168981836
2020-09-30 00:00:00+00:00,0.003992129409263523
2020-10-31 00:00:00+00:00,0.0023705901917490113
2020-11-30 00:00:00+00:00,-0.0028402282135774337
2020-12-31 00:00:00+00:00,0.0056312846290556
2021-01-31 00:00:00+00:00,-0.016330398604939234
2021-02-28 00:00:00+00:00,-0.004528888030178035
2021-03-31 00:00:00+00:00,0.0033391603875931875
2021-04-30 00:00:00+00:00,-7.699232620728136e-05
2021-05-31 00:00:00+00:00,-0.000506343907785145
2021-06-30 00:00:00+00:00,0.0002563562656179297
2021-07-31 00:00:00+00:00,-0.010564011669567441
2021-08-31 00:00:00+00:00,-0.0017349105757628047
2021-09-30 00:00:00+00:00,0.00586380287283661
2021-10-31 00:00:00+00:00,0.00851961916277233
2021-11-30 00:00:00+00:00,-0.008586924431903675
2021-12-31 00:00:00+00:00,0.001398121380974171
2022-01-31 00:00:00+00:00,-0.006421270676744362
2022-02-28 00:00:00+00:00,0.0004660222387933288
2022-03-31 00:00:00+00:00,0.016970268830477586
2022-04-30 00:00:00+00:00,0.011834442052471639
2022-05-31 00:00:00+00:00,-0.0006168171395983801
2022-06-30 00:00:00+00:00,0.01159625075075077
2022-07-31 00:00:00+00:00,-0.01126080673404406
2022-08-31 00:00:00+00:00,0.001539694217687515
2022-09-30 00:00:00+00:00,0.010354108127050843
2022-10-31 00:00:00+00:00,0.015986222783378246
2022-11-30 00:00:00+00:00,-0.014997621054958943
2022-12-31 00:00:00+00:00,-0.005263710022001655
2023-01-31 00:00:00+00:00,0.005807448094987233
2023-02-28 00:00:00+00:00,0.006262170116346777
2023-03-31 00:00:00+00:00,-0.004005810386242259
2023-04-30 00:00:00+00:00,0.008524542271150404
2023-05-31 00:00:00+00:00,-0.004572472206847422
2023-06-30 00:00:00+00:00,0.008884426988939209
2023-07-31 00:00:00+00:00,0.008220543554412485
2023-08-31 00:00:00+00:00,-0.001111730916288356
2023-09-30 00:00:00+00:00,-0.0030510672108496895
2023-10-31 00:00:00+00:00,0.004144294335598486
2023-11-30 00:00:00+00:00,0.0137152905027762
2023-12-31 00:00:00+00:00,-0.0004067820243095488
2024-01-31 00:00:00+00:00,0.005261880335489133
2024-02-29 00:00:00+00:00,-0.0003179302092605196
2024-03-31 00:00:00+00:00,-0.0095693171917266
2024-04-30 00:00:00+00:00,-0.0033010268873758797
2024-05-31 00:00:00+00:00,-0.010701722313077089
2024-06-30 00:00:00+00:00,-0.003223523180201582
2024-07-31 00:00:00+00:00,0.02622527119864637
2024-08-31 00:00:00+00:00,0.0027655841141525084
2024-09-30 00:00:00+00:00,-0.001192827873537916
2024-10-31 00:00:00+00:00,0.0010146347532207223
2024-11-30 00:00:00+00:00,0.007591166687274997
2024-12-31 00:00:00+00:00,0.004435048173378808
2025-01-31 00:00:00+00:00,0.003960097270702567
2025-02-28 00:00:00+00:00,0.007942203985024543
2025-03-31 00:00:00+00:00,-8.007060931569665e-05
2025-04-30 00:00:00+00:00,-0.009157010092234463
2025-05-31 00:00:00+00:00,-0.0011634755355598436
2025-06-30 00:00:00+00:00,-0.005806887112276948
2025-07-31 00:00:00+00:00,-0.006085868374438919
2025-08-31 00:00:00+00:00,0.007151456190776395
2025-09-30 00:00:00+00:00,0.00024679651028813865
2025-10-31 00:00:00+00:00,-0.011259126423232346
2025-11-30 00:00:00+00:00,-0.0008018060070584809
2025-12-31 00:00:00+00:00,-0.0026790696773142386
2026-01-31 00:00:00+00:00,-0.014074316755202099
2026-02-28 00:00:00+00:00,-0.00984351033719666
2026-03-31 00:00:00+00:00,0.00515617929986667
2026-04-30 00:00:00+00:00,-0.005915077323361273
2026-05-31 00:00:00+00:00,0.00019134121494657208
2026-06-30 00:00:00+00:00,0.005714175808487321
2026-07-31 00:00:00+00:00,0.007595151400863642
2026-08-31 00:00:00+00:00,-0.007944325163605326
2026-09-30 00:00:00+00:00,0.003041976799671886
