time,rr_xs
2015-03-31 00:00:00+00:00,-0.010497369393678624
2015-04-30 00:00:00+00:00,0.0069454253752117
2015-05-31 00:00:00+00:00,-0.015132931162121777
2015-06-30 00:00:00+00:00,-0.0007352657569250631
2015-07-31 00:00:00+00:00,0.0026318360542270103
2015-08-31 00:00:00+00:00,-0.016852215558672223
2015-09-30 00:00:00+00:00,-0.0011678763009467241
2015-10-31 00:00:00+00:00,0.012717635359253965
2015-11-30 00:00:00+00:00,-0.007339103355581855
2015-12-31 00:00:00+00:00,0.01780912052179473
2016-01-31 00:00:00+00:00,-0.01810447559368844
2016-02-29 00:00:00+00:00,-0.012893820341731366
2016-03-31 00:00:00+00:00,0.011133878533651886
2016-04-30 00:00:00+00:00,-0.0073616912725096295
2016-05-31 00:00:00+00:00,-0.003751125374614195
2016-06-30 00:00:00+00:00,0.018572288347962873
2016-07-31 00:00:00+00:00,0.008300814606964968
2016-08-31 00:00:00+00:00,0.004585568904714288
2016-09-30 00:00:00+00:00,0.0002510726283475595
2016-10-31 00:00:00+00:00,0.006603550553846871
2016-11-30 00:00:00+00:00,-0.004065980246299006
2016-12-31 00:00:00+00:00,-0.008618164242610526
2017-01-31 00:00:00+00:00,0.013592022434631312
2017-02-28 00:00:00+00:00,-0.0012696924959010314
2017-03-31 00:00:00+00:00,-0.009884881865120598
2017-04-30 00:00:00+00:00,-0.027004852916422406
2017-05-31 00:00:00+00:00,0.00021473035343588798
2017-06-30 00:00:00+00:00,0.010541872729582957
2017-07-31 00:00:00+00:00,0.0054106202352808275
2017-08-31 00:00:00+00:00,-0.0114677099426852
2017-09-30 00:00:00+00:00,-0.002396250188722804
2017-10-31 00:00:00+00:00,-0.012490039703250022
2017-11-30 00:00:00+00:00,-0.010198788272846704
2017-12-31 00:00:00+00:00,0.016550943541293606
2018-01-31 00:00:00+00:00,-0.005527435298938177
2018-02-28 00:00:00+00:00,-0.007373802805415108
2018-03-31 00:00:00+00:00,-0.0045353244557942984
2018-04-30 00:00:00+00:00,-0.0004785025443764246
2018-05-31 00:00:00+00:00,0.007616484065560591
2018-06-30 00:00:00+00:00,-0.008342164967855004
2018-07-31 00:00:00+00:00,0.003608975294254302
2018-08-31 00:00:00+00:00,-0.01434424318655303
2018-09-30 00:00:00+00:00,0.0005037144701096619
2018-10-31 00:00:00+00:00,0.0048123787371787685
2018-11-30 00:00:00+00:00,0.01743657898223705
2018-12-31 00:00:00+00:00,-0.025021746548269608
2019-01-31 00:00:00+00:00,0.014163905508443042
2019-02-28 00:00:00+00:00,0.0007996242869041659
2019-03-31 00:00:00+00:00,0.0027384865847226436
2019-04-30 00:00:00+00:00,-0.002749925941996967
2019-05-31 00:00:00+00:00,-0.0054552961691866075
2019-06-30 00:00:00+00:00,0.0038904190283566287
2019-07-31 00:00:00+00:00,-0.004789698534454656
2019-08-31 00:00:00+00:00,-0.020431820067873585
2019-09-30 00:00:00+00:00,-0.0038271383923070834
2019-10-31 00:00:00+00:00,-0.003181457223776496
2019-11-30 00:00:00+00:00,0.00021462486602485953
2019-12-31 00:00:00+00:00,0.0019381601481132105
2020-01-31 00:00:00+00:00,0.010809882415321548
2020-02-29 00:00:00+00:00,0.003406382773384342
2020-03-31 00:00:00+00:00,-0.014178143119148667
2020-04-30 00:00:00+00:00,-0.005954571411791898
2020-05-31 00:00:00+00:00,-0.009524092446907106
2020-06-30 00:00:00+00:00,-0.019707535175134905
2020-07-31 00:00:00+00:00,-0.009500164019131785
2020-08-31 00:00:00+00:00,0.007110648717923551
2020-09-30 00:00:00+00:00,0.0022002509315517393
2020-10-31 00:00:00+00:00,0.0005185210418596764
2020-11-30 00:00:00+00:00,-0.013335294717285784
2020-12-31 00:00:00+00:00,-0.00022304409481832543
2021-01-31 00:00:00+00:00,-0.007282026676891706
2021-02-28 00:00:00+00:00,-0.01456956718882152
2021-03-31 00:00:00+00:00,-0.004066131817189067
2021-04-30 00:00:00+00:00,0.001194299045226055
2021-05-31 00:00:00+00:00,-0.005631720498420423
2021-06-30 00:00:00+00:00,0.004190149299229118
2021-07-31 00:00:00+00:00,0.014025801103041635
2021-08-31 00:00:00+00:00,0.0017196880809322579
2021-09-30 00:00:00+00:00,-0.0036217815840224876
2021-10-31 00:00:00+00:00,-0.006884784931460941
2021-11-30 00:00:00+00:00,0.0021588436944790512
2021-12-31 00:00:00+00:00,0.006730650262635862
2022-01-31 00:00:00+00:00,-0.000825800374797736
2022-02-28 00:00:00+00:00,0.0066729111892840365
2022-03-31 00:00:00+00:00,0.017998263419334304
2022-04-30 00:00:00+00:00,0.004657066892254091
2022-05-31 00:00:00+00:00,-0.0008433126634505017
2022-06-30 00:00:00+00:00,0.003600841459320714
2022-07-31 00:00:00+00:00,0.009485409185741034
2022-08-31 00:00:00+00:00,0.004159278949664724
2022-09-30 00:00:00+00:00,0.0033345334222287804
2022-10-31 00:00:00+00:00,-0.01516857407499439
2022-11-30 00:00:00+00:00,0.010280548942895207
2022-12-31 00:00:00+00:00,0.003930593840937302
2023-01-31 00:00:00+00:00,-0.006488336467061928
2023-02-28 00:00:00+00:00,-0.0034344506814951714
2023-03-31 00:00:00+00:00,-0.0034655456653264194
2023-04-30 00:00:00+00:00,-0.004701928807982814
2023-05-31 00:00:00+00:00,0.008263632660450604
2023-06-30 00:00:00+00:00,0.0012987353683513447
2023-07-31 00:00:00+00:00,0.0013103339864708463
2023-08-31 00:00:00+00:00,-0.0026955172311903253
2023-09-30 00:00:00+00:00,0.007448919719100777
2023-10-31 00:00:00+00:00,-0.0033221015961444333
2023-11-30 00:00:00+00:00,-0.006790321970878366
2023-12-31 00:00:00+00:00,0.01106552622183199
2024-01-31 00:00:00+00:00,-0.0002088883126657448
2024-02-29 00:00:00+00:00,0.0021363129483433774
2024-03-31 00:00:00+00:00,0.0029049831298226803
2024-04-30 00:00:00+00:00,0.001293226734491837
2024-05-31 00:00:00+00:00,0.0039396354947554
2024-06-30 00:00:00+00:00,0.000275728293285038
2024-07-31 00:00:00+00:00,-0.005501252805875989
2024-08-31 00:00:00+00:00,0.0005768979427449583
2024-09-30 00:00:00+00:00,0.002464461482254876
2024-10-31 00:00:00+00:00,-0.01733735289759286
2024-11-30 00:00:00+00:00,0.006037927680702548
2024-12-31 00:00:00+00:00,-0.008159318562881879
2025-01-31 00:00:00+00:00,0.0014079785442400183
2025-02-28 00:00:00+00:00,-0.00211290877065895
2025-03-31 00:00:00+00:00,-0.012055531868690239
2025-04-30 00:00:00+00:00,-0.009364187065159513
2025-05-31 00:00:00+00:00,0.005909715236135815
2025-06-30 00:00:00+00:00,0.0005557813134067224
2025-07-31 00:00:00+00:00,-0.006148428722317578
2025-08-31 00:00:00+00:00,0.005220814330119339
2025-09-30 00:00:00+00:00,0.001953489636005834
2025-10-31 00:00:00+00:00,-0.0060150347258378645
2025-11-30 00:00:00+00:00,0.003979643471411665
2025-12-31 00:00:00+00:00,-0.002535969639401614
2026-01-31 00:00:00+00:00,-0.001419262929578391
2026-02-28 00:00:00+00:00,-0.002772894886681976
2026-03-31 00:00:00+00:00,0.002558062884820078
2026-04-30 00:00:00+00:00,-0.0008071214740821286
2026-05-31 00:00:00+00:00,-0.0003161165839242752
2026-06-30 00:00:00+00:00,0.00700859527575548
2026-07-31 00:00:00+00:00,0.002128926599622716
2026-08-31 00:00:00+00:00,0.0016776606371080582
2026-09-30 00:00:00+00:00,0.0013384999545733578
