time,money_ew
2011-10-31 00:00:00+00:00,0.011890552976061564
2011-11-30 00:00:00+00:00,-0.013350419886340559
2011-12-31 00:00:00+00:00,0.003143505208536901
2012-01-31 00:00:00+00:00,-0.005931245063167778
2012-02-29 00:00:00+00:00,-0.0006145304125375617
2012-03-31 00:00:00+00:00,0.003991712981016526
2012-04-30 00:00:00+00:00,0.0024163213027654784
2012-05-31 00:00:00+00:00,0.006719829288991175
2012-06-30 00:00:00+00:00,0.003442473360039333
2012-07-31 00:00:00+00:00,0.0019013327687020798
2012-08-31 00:00:00+00:00,-0.004617007938219508
2012-09-30 00:00:00+00:00,-0.0006431520494274423
2012-10-31 00:00:00+00:00,-0.000244189275555029
2012-11-30 00:00:00+00:00,-0.0013176372265727432
2012-12-31 00:00:00+00:00,0.0008435076086925619
2013-01-31 00:00:00+00:00,0.0028614914929139257
2013-02-28 00:00:00+00:00,0.005108604648648596
2013-03-31 00:00:00+00:00,0.0011398704822902506
2013-04-30 00:00:00+00:00,0.002144348666265339
2013-05-31 00:00:00+00:00,0.0047187759515083805
2013-06-30 00:00:00+00:00,-0.0020270125089321134
2013-07-31 00:00:00+00:00,0.006969883205194982
2013-08-31 00:00:00+00:00,0.0065715519928537525
2013-09-30 00:00:00+00:00,-0.0016051306699381707
2013-10-31 00:00:00+00:00,0.00477910632881029
2013-11-30 00:00:00+00:00,-0.007697658918983885
2013-12-31 00:00:00+00:00,-0.004450062874592375
2014-01-31 00:00:00+00:00,0.005941748469745267
2014-02-28 00:00:00+00:00,0.002749548556568504
2014-03-31 00:00:00+00:00,-0.0055071387753528045
2014-04-30 00:00:00+00:00,0.0016387195560949586
2014-05-31 00:00:00+00:00,-0.006841894917390512
2014-06-30 00:00:00+00:00,-0.0017941040908754369
2014-07-31 00:00:00+00:00,0.00465451651101545
2014-08-31 00:00:00+00:00,-0.00566841709305177
2014-09-30 00:00:00+00:00,0.0024582272387165816
2014-10-31 00:00:00+00:00,-0.0033762627903873854
2014-11-30 00:00:00+00:00,0.004974724727435209
2014-12-31 00:00:00+00:00,0.008635447108983785
2015-01-31 00:00:00+00:00,0.0034000112236516333
2015-02-28 00:00:00+00:00,0.0015566169879619451
2015-03-31 00:00:00+00:00,-0.0012029345097648303
2015-04-30 00:00:00+00:00,0.0007280643018439115
2015-05-31 00:00:00+00:00,0.004113120616096033
2015-06-30 00:00:00+00:00,0.0023317282791059935
2015-07-31 00:00:00+00:00,0.007492184200603269
2015-08-31 00:00:00+00:00,-0.0038615219705726567
2015-09-30 00:00:00+00:00,-0.0030907256397310068
2015-10-31 00:00:00+00:00,-0.000927640798349838
2015-11-30 00:00:00+00:00,0.0034751124230851804
2015-12-31 00:00:00+00:00,0.013241078013248586
2016-01-31 00:00:00+00:00,0.002520502649902445
2016-02-29 00:00:00+00:00,0.0001785093144119898
2016-03-31 00:00:00+00:00,-0.004098073449541384
2016-04-30 00:00:00+00:00,-0.008221822767737641
2016-05-31 00:00:00+00:00,-0.0037715374089611897
2016-06-30 00:00:00+00:00,0.018798646878758207
2016-07-31 00:00:00+00:00,-0.0009768498269975279
2016-08-31 00:00:00+00:00,-0.0013058957759006784
2016-09-30 00:00:00+00:00,0.0036515422757288363
2016-10-31 00:00:00+00:00,0.005217761730811121
2016-11-30 00:00:00+00:00,-0.01567992283795383
2016-12-31 00:00:00+00:00,3.7656693941956476e-05
2017-01-31 00:00:00+00:00,0.0021136557446521653
2017-02-28 00:00:00+00:00,0.0011766257245267031
2017-03-31 00:00:00+00:00,0.0010246867621872546
2017-04-30 00:00:00+00:00,0.0031520047513626803
2017-05-31 00:00:00+00:00,0.002531361206218108
2017-06-30 00:00:00+00:00,0.00358379646044904
2017-07-31 00:00:00+00:00,0.0009381223080242584
2017-08-31 00:00:00+00:00,0.001878567284207433
2017-09-30 00:00:00+00:00,-0.0009173133055014882
2017-10-31 00:00:00+00:00,-0.003228999618685502
2017-11-30 00:00:00+00:00,0.0011372915092306979
2017-12-31 00:00:00+00:00,0.00404346673615219
2018-01-31 00:00:00+00:00,-0.0024998401182303454
2018-02-28 00:00:00+00:00,0.0008763523532391293
2018-03-31 00:00:00+00:00,0.0016925607821391964
2018-04-30 00:00:00+00:00,-0.004159171593810296
2018-05-31 00:00:00+00:00,-0.0013213188223003547
2018-06-30 00:00:00+00:00,0.0007904936441516242
2018-07-31 00:00:00+00:00,-0.00018622214198438236
2018-08-31 00:00:00+00:00,-0.0034040353080372343
2018-09-30 00:00:00+00:00,-0.002473765830957042
2018-10-31 00:00:00+00:00,0.006490469013623823
2018-11-30 00:00:00+00:00,-0.00034232305086112635
2018-12-31 00:00:00+00:00,0.012732423577846763
2019-01-31 00:00:00+00:00,-0.006620363817392172
2019-02-28 00:00:00+00:00,-0.0074408048526889425
2019-03-31 00:00:00+00:00,0.0052786279220595755
2019-04-30 00:00:00+00:00,-0.002292613187476422
2019-05-31 00:00:00+00:00,-0.0015257918798059489
2019-06-30 00:00:00+00:00,-0.001508278228342541
2019-07-31 00:00:00+00:00,-0.0028506899417066744
2019-08-31 00:00:00+00:00,0.004739579624495338
2019-09-30 00:00:00+00:00,0.0044097874983042296
2019-10-31 00:00:00+00:00,0.0017901837353417882
2019-11-30 00:00:00+00:00,-0.0016716340836773202
2019-12-31 00:00:00+00:00,0.0010078982958467986
2020-01-31 00:00:00+00:00,-0.0009425470566073457
2020-02-29 00:00:00+00:00,-0.002092039727131123
2020-03-31 00:00:00+00:00,-0.002841134288110281
2020-04-30 00:00:00+00:00,-0.006786860528197103
2020-05-31 00:00:00+00:00,0.0006135262818978138
2020-06-30 00:00:00+00:00,-0.00078563757349015
2020-07-31 00:00:00+00:00,0.0070678921496116764
2020-08-31 00:00:00+00:00,-0.007770647991553914
2020-09-30 00:00:00+00:00,-0.002614036187073898
2020-10-31 00:00:00+00:00,-0.005549010828196366
2020-11-30 00:00:00+00:00,-0.0005132883409851852
2020-12-31 00:00:00+00:00,-0.0006007440691383481
2021-01-31 00:00:00+00:00,0.0067790966383851625
2021-02-28 00:00:00+00:00,-0.001311585601473042
2021-03-31 00:00:00+00:00,0.008847086336137178
2021-04-30 00:00:00+00:00,-0.0007530358163252426
2021-05-31 00:00:00+00:00,-0.00580519318388939
2021-06-30 00:00:00+00:00,0.001990999024187534
2021-07-31 00:00:00+00:00,-0.0020616608468280173
2021-08-31 00:00:00+00:00,-0.0010449981618284587
2021-09-30 00:00:00+00:00,-0.00015514669369387502
2021-10-31 00:00:00+00:00,-0.008407805694497616
2021-11-30 00:00:00+00:00,0.009242082402537433
2021-12-31 00:00:00+00:00,-0.0015406939355741
2022-01-31 00:00:00+00:00,0.0038875661962052277
2022-02-28 00:00:00+00:00,-0.0027794625486735614
2022-03-31 00:00:00+00:00,-0.012189989818028102
2022-04-30 00:00:00+00:00,-0.0019448367743054584
2022-05-31 00:00:00+00:00,0.00024185402187781868
2022-06-30 00:00:00+00:00,-0.00458385024925978
2022-07-31 00:00:00+00:00,-0.0066825548525110134
2022-08-31 00:00:00+00:00,-0.00901988959158151
2022-09-30 00:00:00+00:00,-0.00015376502289221605
2022-10-31 00:00:00+00:00,0.009584050151490331
2022-11-30 00:00:00+00:00,-0.00964367442875691
2022-12-31 00:00:00+00:00,-0.0021750958832996714
2023-01-31 00:00:00+00:00,0.0016423442022945878
2023-02-28 00:00:00+00:00,-0.0029133896542340443
2023-03-31 00:00:00+00:00,0.007846169147104343
2023-04-30 00:00:00+00:00,0.002823250462290039
2023-05-31 00:00:00+00:00,-0.004695351821386362
2023-06-30 00:00:00+00:00,0.008241573782908906
2023-07-31 00:00:00+00:00,-0.00012639464522368193
2023-08-31 00:00:00+00:00,0.0049943105215704
2023-09-30 00:00:00+00:00,0.0032447159807185155
2023-10-31 00:00:00+00:00,-0.0005792735134165783
2023-11-30 00:00:00+00:00,0.007866462760170778
2023-12-31 00:00:00+00:00,-0.006045684526255757
2024-01-31 00:00:00+00:00,0.009123416265168549
2024-02-29 00:00:00+00:00,-0.00018923912241441965
2024-03-31 00:00:00+00:00,-0.0024533779778747045
2024-04-30 00:00:00+00:00,-0.007308377009763056
2024-05-31 00:00:00+00:00,0.001733029411874698
2024-06-30 00:00:00+00:00,-0.002435802422487643
2024-07-31 00:00:00+00:00,0.010915727407477593
2024-08-31 00:00:00+00:00,0.0028987008772625167
2024-09-30 00:00:00+00:00,0.002887839667806702
2024-10-31 00:00:00+00:00,-0.007289936308019884
2024-11-30 00:00:00+00:00,0.00572717631888664
2024-12-31 00:00:00+00:00,0.003369978078038738
2025-01-31 00:00:00+00:00,0.00371442258139143
2025-02-28 00:00:00+00:00,0.002256862203240173
2025-03-31 00:00:00+00:00,-0.00810226648174639
2025-04-30 00:00:00+00:00,-0.0024077307567309525
2025-05-31 00:00:00+00:00,-0.0014050490051611408
2025-06-30 00:00:00+00:00,-0.005392626387422328
2025-07-31 00:00:00+00:00,-0.008667546521556324
2025-08-31 00:00:00+00:00,0.002404842874986546
2025-09-30 00:00:00+00:00,-0.0028136408925404366
2025-10-31 00:00:00+00:00,0.0017262975698109084
2025-11-30 00:00:00+00:00,-0.0014419860213058522
2025-12-31 00:00:00+00:00,-0.0028154106730229334
2026-01-31 00:00:00+00:00,-0.002394302060652387
2026-02-28 00:00:00+00:00,-0.005474370284481056
2026-03-31 00:00:00+00:00,0.00015872376749692663
2026-04-30 00:00:00+00:00,-0.002437452346994773
2026-05-31 00:00:00+00:00,-0.0009058249106228544
2026-06-30 00:00:00+00:00,-0.000703513034838732
2026-07-31 00:00:00+00:00,-7.841353144832919e-05
2026-08-31 00:00:00+00:00,-0.0012639446548312616
2026-09-30 00:00:00+00:00,0.005184909365972823
