time,cot_lev_chg_xs
2011-10-31 00:00:00+00:00,-0.00120398309008507
2011-11-30 00:00:00+00:00,-0.017299877954743748
2011-12-31 00:00:00+00:00,-0.0025875359902861605
2012-01-31 00:00:00+00:00,0.011702628220923827
2012-02-29 00:00:00+00:00,0.0047567675051651825
2012-03-31 00:00:00+00:00,0.0064091429918908815
2012-04-30 00:00:00+00:00,-0.00043871327625411016
2012-05-31 00:00:00+00:00,0.0201842081072916
2012-06-30 00:00:00+00:00,-0.002210740931235522
2012-07-31 00:00:00+00:00,0.004474835504532981
2012-08-31 00:00:00+00:00,-0.011226167014560584
2012-09-30 00:00:00+00:00,-0.007152015014555646
2012-10-31 00:00:00+00:00,0.006679201227880904
2012-11-30 00:00:00+00:00,0.0013115623976620583
2012-12-31 00:00:00+00:00,0.0013542424685757393
2013-01-31 00:00:00+00:00,0.004054349526039669
2013-02-28 00:00:00+00:00,0.0032368846372616833
2013-03-31 00:00:00+00:00,0.0069153880000660806
2013-04-30 00:00:00+00:00,-0.013068791233633137
2013-05-31 00:00:00+00:00,0.005881803040469258
2013-06-30 00:00:00+00:00,0.0010391593067762273
2013-07-31 00:00:00+00:00,0.0032723019403497755
2013-08-31 00:00:00+00:00,-0.011257505082245989
2013-09-30 00:00:00+00:00,-0.012819542434833853
2013-10-31 00:00:00+00:00,-0.008127637341249438
2013-11-30 00:00:00+00:00,-0.012097218020413525
2013-12-31 00:00:00+00:00,0.0031477156245234283
2014-01-31 00:00:00+00:00,0.006407616173621733
2014-02-28 00:00:00+00:00,-0.006333339481667033
2014-03-31 00:00:00+00:00,0.007864266798895736
2014-04-30 00:00:00+00:00,0.00016232568034890704
2014-05-31 00:00:00+00:00,0.00182864146460604
2014-06-30 00:00:00+00:00,-0.0037588939094378437
2014-07-31 00:00:00+00:00,-0.006853010750465627
2014-08-31 00:00:00+00:00,-0.00016759384430120594
2014-09-30 00:00:00+00:00,-0.0036220533842153957
2014-10-31 00:00:00+00:00,-0.006773555426414446
2014-11-30 00:00:00+00:00,-0.0023453814043726817
2014-12-31 00:00:00+00:00,0.0019892301971817794
2015-01-31 00:00:00+00:00,-0.046700869961418756
2015-02-28 00:00:00+00:00,-0.007678227282415961
2015-03-31 00:00:00+00:00,-0.0011320910291015007
2015-04-30 00:00:00+00:00,-0.008786010016190504
2015-05-31 00:00:00+00:00,-0.01413810006511218
2015-06-30 00:00:00+00:00,0.004288903840659941
2015-07-31 00:00:00+00:00,0.00622448197537917
2015-08-31 00:00:00+00:00,0.00021933198753631977
2015-09-30 00:00:00+00:00,-0.006474242865197377
2015-10-31 00:00:00+00:00,-0.004035870476583159
2015-11-30 00:00:00+00:00,-0.0018516106659612896
2015-12-31 00:00:00+00:00,-0.00705049967253446
2016-01-31 00:00:00+00:00,0.02119526535085825
2016-02-29 00:00:00+00:00,-0.01176216639145955
2016-03-31 00:00:00+00:00,0.012374981260896645
2016-04-30 00:00:00+00:00,-0.011836602893899428
2016-05-31 00:00:00+00:00,-0.01376021902010971
2016-06-30 00:00:00+00:00,0.007518754748518486
2016-07-31 00:00:00+00:00,-0.023091786632346456
2016-08-31 00:00:00+00:00,0.0014391781584814911
2016-09-30 00:00:00+00:00,-0.010297232456518701
2016-10-31 00:00:00+00:00,-0.007143350955673866
2016-11-30 00:00:00+00:00,-0.011326827984310506
2016-12-31 00:00:00+00:00,0.01101267261089478
2017-01-31 00:00:00+00:00,-0.01790591968102362
2017-02-28 00:00:00+00:00,0.005360961516847063
2017-03-31 00:00:00+00:00,0.00461748669113482
2017-04-30 00:00:00+00:00,-0.0034993205117228587
2017-05-31 00:00:00+00:00,0.005564228181347275
2017-06-30 00:00:00+00:00,-0.0010762976072077324
2017-07-31 00:00:00+00:00,0.00868124770440759
2017-08-31 00:00:00+00:00,0.009225075052619713
2017-09-30 00:00:00+00:00,-0.004370192985638233
2017-10-31 00:00:00+00:00,0.0022064477787953063
2017-11-30 00:00:00+00:00,0.005916801490019941
2017-12-31 00:00:00+00:00,-0.003943752780690812
2018-01-31 00:00:00+00:00,-0.009739873589553527
2018-02-28 00:00:00+00:00,0.003811028850574605
2018-03-31 00:00:00+00:00,0.009706889760173532
2018-04-30 00:00:00+00:00,-0.007554564142156939
2018-05-31 00:00:00+00:00,-0.0022563493368892296
2018-06-30 00:00:00+00:00,0.008314831662381117
2018-07-31 00:00:00+00:00,0.011240396059892799
2018-08-31 00:00:00+00:00,-0.0036421697737745173
2018-09-30 00:00:00+00:00,0.003089746543762928
2018-10-31 00:00:00+00:00,-0.0086436686742003
2018-11-30 00:00:00+00:00,-0.0053923009187202275
2018-12-31 00:00:00+00:00,-0.020028060821869698
2019-01-31 00:00:00+00:00,-0.0019820636088596633
2019-02-28 00:00:00+00:00,0.001214488321189977
2019-03-31 00:00:00+00:00,-0.0028508870766623673
2019-04-30 00:00:00+00:00,-0.002057281753933937
2019-05-31 00:00:00+00:00,0.009071853886270631
2019-06-30 00:00:00+00:00,-0.004141334060628332
2019-07-31 00:00:00+00:00,0.008951039033577857
2019-08-31 00:00:00+00:00,-0.006345779547766162
2019-09-30 00:00:00+00:00,-0.004622861228102515
2019-10-31 00:00:00+00:00,0.010762052244412068
2019-11-30 00:00:00+00:00,-0.009399234870426154
2019-12-31 00:00:00+00:00,0.01239952532269073
2020-01-31 00:00:00+00:00,-0.011229280439304268
2020-02-29 00:00:00+00:00,0.0033301407646317838
2020-03-31 00:00:00+00:00,-0.03805466389988488
2020-04-30 00:00:00+00:00,-0.0079955462559409
2020-05-31 00:00:00+00:00,-0.004703099902867325
2020-06-30 00:00:00+00:00,-0.017668116382808186
2020-07-31 00:00:00+00:00,-0.0073011373750317965
2020-08-31 00:00:00+00:00,0.005884286395874572
2020-09-30 00:00:00+00:00,0.0014180598093258556
2020-10-31 00:00:00+00:00,-0.010758722234579965
2020-11-30 00:00:00+00:00,-0.004120516297144605
2020-12-31 00:00:00+00:00,-0.007838208725133189
2021-01-31 00:00:00+00:00,-0.005861723295378596
2021-02-28 00:00:00+00:00,0.005903268018445873
2021-03-31 00:00:00+00:00,0.009955117663916546
2021-04-30 00:00:00+00:00,0.0038817678995608507
2021-05-31 00:00:00+00:00,-0.0012948495327579357
2021-06-30 00:00:00+00:00,0.003970567642783029
2021-07-31 00:00:00+00:00,-0.00638860484624415
2021-08-31 00:00:00+00:00,0.006016355083435787
2021-09-30 00:00:00+00:00,-0.0014148141521903579
2021-10-31 00:00:00+00:00,0.0043667755267930985
2021-11-30 00:00:00+00:00,-0.018091750069016754
2021-12-31 00:00:00+00:00,-0.01765259350893844
2022-01-31 00:00:00+00:00,0.0042480082672513575
2022-02-28 00:00:00+00:00,-0.01163964781412663
2022-03-31 00:00:00+00:00,-0.010875037150091749
2022-04-30 00:00:00+00:00,0.016871514768421303
2022-05-31 00:00:00+00:00,0.0007970197637110488
2022-06-30 00:00:00+00:00,0.0022906678788887636
2022-07-31 00:00:00+00:00,-0.003104214132567229
2022-08-31 00:00:00+00:00,-0.002537735962375498
2022-09-30 00:00:00+00:00,-0.0008950171088490944
2022-10-31 00:00:00+00:00,-0.006110825503488404
2022-11-30 00:00:00+00:00,-0.0012466763829027672
2022-12-31 00:00:00+00:00,0.0056313436032853215
2023-01-31 00:00:00+00:00,-0.02217513310552688
2023-02-28 00:00:00+00:00,-0.004566803256727203
2023-03-31 00:00:00+00:00,-0.017936541903478598
2023-04-30 00:00:00+00:00,0.002687654031120923
2023-05-31 00:00:00+00:00,-0.0073578874821300655
2023-06-30 00:00:00+00:00,0.002111245471970724
2023-07-31 00:00:00+00:00,-0.004275237109776064
2023-08-31 00:00:00+00:00,-0.007587088644498308
2023-09-30 00:00:00+00:00,-0.009273605361388326
2023-10-31 00:00:00+00:00,-0.0002535457316574785
2023-11-30 00:00:00+00:00,-0.0039962281925398635
2023-12-31 00:00:00+00:00,0.0035169158003554024
2024-01-31 00:00:00+00:00,0.0037023922931558317
2024-02-29 00:00:00+00:00,0.001757897862170621
2024-03-31 00:00:00+00:00,-0.0007899781534140837
2024-04-30 00:00:00+00:00,-0.001725702306897614
2024-05-31 00:00:00+00:00,0.0009620475765175218
2024-06-30 00:00:00+00:00,-0.002105740633942532
2024-07-31 00:00:00+00:00,0.02974994944813636
2024-08-31 00:00:00+00:00,-0.0028524466994372943
2024-09-30 00:00:00+00:00,-0.004233567317742271
2024-10-31 00:00:00+00:00,-0.009433750324344792
2024-11-30 00:00:00+00:00,-0.007611123335186432
2024-12-31 00:00:00+00:00,0.005386601669318036
2025-01-31 00:00:00+00:00,-0.0050373142732133
2025-02-28 00:00:00+00:00,-0.0015143794365245489
2025-03-31 00:00:00+00:00,-0.0037424471459146513
2025-04-30 00:00:00+00:00,-0.008497236219908166
2025-05-31 00:00:00+00:00,-0.003600537325272657
2025-06-30 00:00:00+00:00,0.0017531721466252925
2025-07-31 00:00:00+00:00,-0.0019171544777649707
2025-08-31 00:00:00+00:00,-0.005649897973354356
2025-09-30 00:00:00+00:00,0.0010492862598081576
2025-10-31 00:00:00+00:00,-0.006242513630551838
2025-11-30 00:00:00+00:00,0.00023991597501082929
2025-12-31 00:00:00+00:00,0.00021807721251332346
2026-01-31 00:00:00+00:00,0.007159084421841433
2026-02-28 00:00:00+00:00,0.004869838359051304
2026-03-31 00:00:00+00:00,-0.0039466442827590376
2026-04-30 00:00:00+00:00,-0.006045316448959004
2026-05-31 00:00:00+00:00,0.004485789600180201
2026-06-30 00:00:00+00:00,-0.006805512120266366
2026-07-31 00:00:00+00:00,-0.005286433874226004
2026-08-31 00:00:00+00:00,-0.004890600752114338
2026-09-30 00:00:00+00:00,-0.013204389920046022
