start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.00012296694074073004,0.20555555555555555,0.23495319629158554,0.3071695221275099,0.29587504033855666,0.07871589414311518,us_real_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0008690278724961884,0.09090909090909091,1.0,-1.0897440428559997,-1.1605417122060382,-0.9971961197703052,us_real_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0008300587834545055,0.0,,-1.6522995705529506,-1.1831674767712155,-0.8140183545618467,us_real_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0004207011808851774,0.25,1.0,0.17866742415272277,0.33094290764978623,0.2605701193854058,us_real_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.00028046745392345157,0.16666666666666666,1.0,0.18273310546282098,0.33094290764978623,0.21936949199866607,us_real_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0008441185719192964,0.2777777777777778,0.2031944187286267,2.462775493908236,2.2381147145040323,0.6545539697738576,us_real_chg_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0013399761569622517,0.36363636363636365,0.959933674237683,0.9432619169812202,0.8715571102871137,1.0140187776169594,us_real_chg_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,5.319198898231817e-05,0.18181818181818182,1.0,0.09799085761526322,0.18557857065570857,0.38630441903717866,us_real_chg_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.00015193899827294077,0.375,1.0,0.08416316289158161,0.23202090987141472,0.16380475250114296,us_real_chg_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0002811366419880427,0.4166666666666667,0.8723491875562429,0.23781783425510641,0.5840788756536791,0.22742024115183393,us_real_chg_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0006229102091196432,0.16111111111111112,0.3453851101018458,-1.8082126781877226,-1.970348088823823,-0.5128998066825031,us_be_fx,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0010662417750916253,0.09090909090909091,1.0,-0.7467413692706762,-1.014544121713243,-1.0054258068762656,us_be_fx,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0005167328629288189,0.18181818181818182,1.0,0.7878525471677786,1.10438491005012,0.5275535248437718,us_be_fx,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.00024562486369800185,0.125,1.0,0.29444718674113857,0.5176918183994943,0.23332150351827452,us_be_fx,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.00016374990913200124,0.08333333333333333,1.0,0.30075610292528976,0.5176918183994943,0.1964308934420459,us_be_fx,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0005339747921180527,0.18888888888888888,0.249254139764047,1.5444717127992382,1.725151391072551,0.43662573513225317,us_be_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0009935590663659607,0.18181818181818182,1.0,0.7092397031400574,0.9845691694047938,0.9338001663450026,us_be_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0006792568097986844,0.18181818181818182,1.0,-0.970488869201251,-1.2228179173199079,-0.6428981543156497,us_be_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0004777064989172075,0.125,1.0,-0.5322850335017015,-0.7525480292992598,-0.4428253249208591,us_be_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0003184709992781383,0.08333333333333333,1.0,-0.5411726414092217,-0.7525480292992599,-0.3727791430972561,us_be_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0006774867335433107,0.5,0.10272627805896048,-1.0406419124895718,-1.1554912699233912,-0.22314964057287426,rr_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0010335227781770923,0.7272727272727273,0.6562959041459103,-0.5060592030972777,-0.6463491524541632,-0.47700904966324953,rr_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0018738742549987016,0.45454545454545453,0.8575851229327797,-1.0337833251209116,-1.1070693722385718,-0.461499598044534,rr_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0013519515508988444,0.625,0.7949828168215264,1.3213859756488886,1.1243072532053209,0.7398749075057691,rr_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0004020823819820922,0.5,0.7247348904917619,0.40243851261654306,0.4292506494034867,0.2636133477975829,rr_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0005602591434935566,0.4888888888888889,0.1360622396515675,-0.9374332917780459,-1.0416264189235238,-0.1531557261984758,rr_z_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0003073592989030104,0.5454545454545454,0.6957634151697739,0.22925276933975844,0.26737160637858326,0.2520470516010262,rr_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0021401639423500093,0.45454545454545453,0.8575851229327797,-1.1659435833427858,-1.131348473452006,-0.5439571970875348,rr_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0013519515508988444,0.625,0.7949828168215264,1.3213859756488886,1.1243072532053209,0.7398749075057691,rr_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0004020823819820922,0.5,0.7247348904917619,0.40243851261654306,0.4292506494034867,0.2636133477975829,rr_z_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00034053567478845704,0.5,0.12230579021111765,-0.5144159060478638,-0.4781505801198845,-0.10376334688258636,rr_chg_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0007908553889748416,0.7272727272727273,0.5947537897530676,-0.32646111186808424,-0.33827386683417576,-0.5567465971356866,rr_chg_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0007674869282173757,0.36363636363636365,0.9435621020283905,-0.40279562683386333,-0.34378310147015967,-0.15028930384966369,rr_chg_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0014902389812346123,0.25,1.0,-1.2217492151514775,-1.283379056397772,-0.7286227765342423,rr_chg_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0009717399712126651,0.3333333333333333,0.9064759695264877,-1.0521499335870093,-1.217357785825315,-0.4488341461922421,rr_chg_xs,holdout_365d,confirm_only,True,False
