time,high_ip_xs
2011-10-31 00:00:00+00:00,0.015988944660741078
2011-11-30 00:00:00+00:00,-0.018993303144497875
2011-12-31 00:00:00+00:00,0.008598204740236648
2012-01-31 00:00:00+00:00,-0.006948903721080146
2012-02-29 00:00:00+00:00,-0.00043298752568809995
2012-03-31 00:00:00+00:00,0.002025422771893881
2012-04-30 00:00:00+00:00,-0.00045944806823938755
2012-05-31 00:00:00+00:00,-0.016698166174592965
2012-06-30 00:00:00+00:00,-0.004790872444146332
2012-07-31 00:00:00+00:00,-0.010082787099730428
2012-08-31 00:00:00+00:00,0.0022334128774010864
2012-09-30 00:00:00+00:00,-0.002894215070310402
2012-10-31 00:00:00+00:00,-0.0007192805161266858
2012-11-30 00:00:00+00:00,-0.00103477396556384
2012-12-31 00:00:00+00:00,0.007863189265586046
2013-01-31 00:00:00+00:00,-0.003636228370631156
2013-02-28 00:00:00+00:00,5.773189860458494e-05
2013-03-31 00:00:00+00:00,-0.005458290345675243
2013-04-30 00:00:00+00:00,0.012100858842680529
2013-05-31 00:00:00+00:00,-0.001875275775392704
2013-06-30 00:00:00+00:00,0.005405087953341603
2013-07-31 00:00:00+00:00,-0.0031453674245995877
2013-08-31 00:00:00+00:00,0.010626784161058334
2013-09-30 00:00:00+00:00,-0.0010074157263156858
2013-10-31 00:00:00+00:00,-0.0033222323942477816
2013-11-30 00:00:00+00:00,0.00743602466349369
2013-12-31 00:00:00+00:00,0.0012991892781069048
2014-01-31 00:00:00+00:00,-0.004136658637437951
2014-02-28 00:00:00+00:00,-0.00795878797887195
2014-03-31 00:00:00+00:00,-0.009466417786678893
2014-04-30 00:00:00+00:00,0.001955510918311143
2014-05-31 00:00:00+00:00,0.00710257474889997
2014-06-30 00:00:00+00:00,-0.0009995070368359338
2014-07-31 00:00:00+00:00,-0.002459036346601162
2014-08-31 00:00:00+00:00,0.0019292865986657581
2014-09-30 00:00:00+00:00,-0.0017875141424550378
2014-10-31 00:00:00+00:00,-9.113758486223311e-05
2014-11-30 00:00:00+00:00,0.008200597025573853
2014-12-31 00:00:00+00:00,0.009842070633635958
2015-01-31 00:00:00+00:00,0.02173956060686666
2015-02-28 00:00:00+00:00,-0.004100768863227189
2015-03-31 00:00:00+00:00,-0.002271326431914078
2015-04-30 00:00:00+00:00,0.014030614499089378
2015-05-31 00:00:00+00:00,-0.006481438952580132
2015-06-30 00:00:00+00:00,-0.007860470468754599
2015-07-31 00:00:00+00:00,0.012591417932578786
2015-08-31 00:00:00+00:00,0.0006280065692354508
2015-09-30 00:00:00+00:00,0.006171223713025142
2015-10-31 00:00:00+00:00,0.01115857581651758
2015-11-30 00:00:00+00:00,-0.01628956063105158
2015-12-31 00:00:00+00:00,0.014402136975912416
2016-01-31 00:00:00+00:00,0.0004372648495738485
2016-02-29 00:00:00+00:00,-0.004903739649366523
2016-03-31 00:00:00+00:00,-0.008118636663567047
2016-04-30 00:00:00+00:00,-0.002667676684746212
2016-05-31 00:00:00+00:00,0.010342883302845163
2016-06-30 00:00:00+00:00,0.007489037803904974
2016-07-31 00:00:00+00:00,-0.0044234390444040095
2016-08-31 00:00:00+00:00,-0.0007663863182488795
2016-09-30 00:00:00+00:00,0.0017533459499647908
2016-10-31 00:00:00+00:00,0.004614173913249919
2016-11-30 00:00:00+00:00,-0.02092369858041232
2016-12-31 00:00:00+00:00,-0.003677546986877833
2017-01-31 00:00:00+00:00,0.012808009909917928
2017-02-28 00:00:00+00:00,-0.011147455012875063
2017-03-31 00:00:00+00:00,-0.00015933961297653898
2017-04-30 00:00:00+00:00,-0.004508114404024655
2017-05-31 00:00:00+00:00,0.012302145079500226
2017-06-30 00:00:00+00:00,0.0012385247416020206
2017-07-31 00:00:00+00:00,0.00019459219100892433
2017-08-31 00:00:00+00:00,0.007337658325504703
2017-09-30 00:00:00+00:00,-0.008754275866737382
2017-10-31 00:00:00+00:00,0.0018118400653042155
2017-11-30 00:00:00+00:00,0.000711269837150752
2017-12-31 00:00:00+00:00,-0.007902199051008862
2018-01-31 00:00:00+00:00,0.005731609097313406
2018-02-28 00:00:00+00:00,0.007320606202826152
2018-03-31 00:00:00+00:00,-0.005666879706828998
2018-04-30 00:00:00+00:00,-0.002099609246502765
2018-05-31 00:00:00+00:00,-0.005972503907839877
2018-06-30 00:00:00+00:00,0.005926427439221449
2018-07-31 00:00:00+00:00,0.0008635470888098684
2018-08-31 00:00:00+00:00,0.003099326851302653
2018-09-30 00:00:00+00:00,0.005834274052062716
2018-10-31 00:00:00+00:00,-0.00943421424940738
2018-11-30 00:00:00+00:00,-0.008455670516199776
2018-12-31 00:00:00+00:00,-0.014253548115934156
2019-01-31 00:00:00+00:00,-0.003960767768097173
2019-02-28 00:00:00+00:00,-0.0034209218847612854
2019-03-31 00:00:00+00:00,0.009921982835577658
2019-04-30 00:00:00+00:00,-0.010130027931938734
2019-05-31 00:00:00+00:00,-0.0025579111082458805
2019-06-30 00:00:00+00:00,0.00868815478405538
2019-07-31 00:00:00+00:00,-0.003005534270223764
2019-08-31 00:00:00+00:00,0.000343241669033878
2019-09-30 00:00:00+00:00,-0.0001467882692590683
2019-10-31 00:00:00+00:00,0.007584660753245043
2019-11-30 00:00:00+00:00,0.006730630430227258
2019-12-31 00:00:00+00:00,-0.0008674094201950311
2020-01-31 00:00:00+00:00,0.0020855917205897523
2020-02-29 00:00:00+00:00,0.0014864831030478864
2020-03-31 00:00:00+00:00,-0.011176175688663692
2020-04-30 00:00:00+00:00,0.011923417500686151
2020-05-31 00:00:00+00:00,-0.0006027693566096337
2020-06-30 00:00:00+00:00,0.009229315368103563
2020-07-31 00:00:00+00:00,0.004268938320250548
2020-08-31 00:00:00+00:00,0.005940254238371301
2020-09-30 00:00:00+00:00,-0.01355440901267213
2020-10-31 00:00:00+00:00,-0.0018175876884536368
2020-11-30 00:00:00+00:00,0.015076615871085552
2020-12-31 00:00:00+00:00,0.005232843997817094
2021-01-31 00:00:00+00:00,0.0036534925421318754
2021-02-28 00:00:00+00:00,0.006648084365582951
2021-03-31 00:00:00+00:00,0.003267186891979579
2021-04-30 00:00:00+00:00,0.004934993582395908
2021-05-31 00:00:00+00:00,-0.0026138048587641682
2021-06-30 00:00:00+00:00,-0.0014219820241258008
2021-07-31 00:00:00+00:00,0.0027547062113495446
2021-08-31 00:00:00+00:00,0.006038163320088552
2021-09-30 00:00:00+00:00,0.001386437651386796
2021-10-31 00:00:00+00:00,-0.014225881517580086
2021-11-30 00:00:00+00:00,0.01012432263569063
2021-12-31 00:00:00+00:00,-0.0012202845538641371
2022-01-31 00:00:00+00:00,-0.0035549435328864343
2022-02-28 00:00:00+00:00,0.007310896062588279
2022-03-31 00:00:00+00:00,0.01799826341933497
2022-04-30 00:00:00+00:00,0.003273050264091859
2022-05-31 00:00:00+00:00,0.0013234418418273108
2022-06-30 00:00:00+00:00,0.016073289241506306
2022-07-31 00:00:00+00:00,-0.00030992127435691685
2022-08-31 00:00:00+00:00,0.005919983800343864
2022-09-30 00:00:00+00:00,0.015455177582935686
2022-10-31 00:00:00+00:00,-0.003603523948571885
2022-11-30 00:00:00+00:00,0.005463176685900573
2022-12-31 00:00:00+00:00,0.010135389724701849
2023-01-31 00:00:00+00:00,-0.007451026342448541
2023-02-28 00:00:00+00:00,0.009836591655725035
2023-03-31 00:00:00+00:00,0.0015689394043043592
2023-04-30 00:00:00+00:00,0.0018720786110326681
2023-05-31 00:00:00+00:00,-0.0025200034123837867
2023-06-30 00:00:00+00:00,0.002739994194862261
2023-07-31 00:00:00+00:00,-0.008240205813840773
2023-08-31 00:00:00+00:00,-0.005201502578498718
2023-09-30 00:00:00+00:00,0.00969055256981588
2023-10-31 00:00:00+00:00,0.01131716891284662
2023-11-30 00:00:00+00:00,0.001293054993894538
2023-12-31 00:00:00+00:00,-0.0003444505656368113
2024-01-31 00:00:00+00:00,-0.006208005113868431
2024-02-29 00:00:00+00:00,0.0014275668049965606
2024-03-31 00:00:00+00:00,0.008605317986684957
2024-04-30 00:00:00+00:00,0.011992788967448487
2024-05-31 00:00:00+00:00,0.0011120239282187416
2024-06-30 00:00:00+00:00,0.002384979692292788
2024-07-31 00:00:00+00:00,-0.012174255097910147
2024-08-31 00:00:00+00:00,-0.003837618953065225
2024-09-30 00:00:00+00:00,-0.008108264972689239
2024-10-31 00:00:00+00:00,0.00506790498569587
2024-11-30 00:00:00+00:00,-0.008892917890049534
2024-12-31 00:00:00+00:00,0.00842054002835435
2025-01-31 00:00:00+00:00,-0.004009837509155401
2025-02-28 00:00:00+00:00,-0.003373870560092973
2025-03-31 00:00:00+00:00,0.0035569942397193355
2025-04-30 00:00:00+00:00,0.0070675252273944
2025-05-31 00:00:00+00:00,-1.1694944573870103e-05
2025-06-30 00:00:00+00:00,0.001487119371509138
2025-07-31 00:00:00+00:00,0.002814059669844715
2025-08-31 00:00:00+00:00,0.001297926258246207
2025-09-30 00:00:00+00:00,0.0031763147402021907
2025-10-31 00:00:00+00:00,0.006946745273490151
2025-11-30 00:00:00+00:00,-0.0023713904951657705
2025-12-31 00:00:00+00:00,-0.0031200357110702237
2026-01-31 00:00:00+00:00,0.008319359781151725
2026-02-28 00:00:00+00:00,-0.0037082755128057254
2026-03-31 00:00:00+00:00,-0.0027198141175187596
2026-04-30 00:00:00+00:00,0.0033004598162069687
2026-05-31 00:00:00+00:00,0.006872555955679038
2026-06-30 00:00:00+00:00,-0.006701472953538623
2026-07-31 00:00:00+00:00,-0.003500868966684112
2026-08-31 00:00:00+00:00,0.006228026902004302
2026-09-30 00:00:00+00:00,0.009377330338414591
