start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.0006217845759224836,0.13333333333333333,0.29926963292271513,1.8006795310344839,1.7672453372564692,0.4162037906221577,nfci_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,nfci_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-9.165422823156153e-05,0.0,,-1.4900354884273237,-1.0953637215330696,-0.16205795191643277,nfci_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,nfci_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,nfci_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00013918390843686352,0.005555555555555556,1.0,-1.1124290067119653,-0.997593426222031,-0.32555752201359417,nfci_lvl_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,nfci_lvl_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0,0.0,,,0.0,,nfci_lvl_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,nfci_lvl_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,nfci_lvl_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0006498204771995086,0.18333333333333332,0.280478351396092,1.7231013841716931,1.8194580702477097,0.40967156518295933,anfci_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,anfci_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0005636249217380343,0.09090909090909091,1.0,0.6632523745792474,0.8494654077315632,0.5166841874663931,anfci_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0010059415950654793,0.375,1.0,-0.6644135622724759,-0.8213913412054428,-0.644814832640612,anfci_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0006706277300436528,0.25,1.0,-0.673011988131942,-0.8213913412054428,-0.5427484053352857,anfci_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0007293481044571084,0.2,0.27157187478595984,2.017006609834683,2.029600212650716,0.5258979029445154,nfci_chg_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.00010147762902783116,0.18181818181818182,1.0,0.07993738616703544,0.12542307823225532,0.089336247942959,nfci_chg_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.002354669425429824,0.09090909090909091,1.0,-0.9987511521873219,-0.9396547352222897,-1.2596214841928688,nfci_chg_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.002096545231357827,0.375,1.0,1.4334259497096946,1.091714185739534,1.5107254571639561,nfci_chg_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.001397696820905218,0.25,1.0,1.400253836862408,1.091714185739534,1.2702146645484427,nfci_chg_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0001492969825843028,0.22777777777777777,0.27548221883992835,0.4089477013767007,0.49799430405025086,0.1087360615200519,cpff_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.00015644901185630675,0.09090909090909091,1.0,0.9999999999999997,0.9999999999999998,0.9837506951656942,cpff_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0017471029271258966,0.18181818181818182,1.0,-0.9691183888230015,-0.974961432812492,-1.1172420475700715,cpff_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-3.510903973374946e-05,0.625,0.9477220468659149,-0.01238693846335594,-0.02964172104488068,-0.13648632523371398,cpff_usd,year_2026,eval,True,False
