strategy,scale,binding,is_total_return,is_static_loss,is_max_daily_dd,is_gates_pass,oos_total_return,oos_static_loss,oos_max_daily_dd,oos_gates_pass,mean_mo_is,mean_mo_oos,n_scales_tried,scaled_full_mean_mo,scaled_full_pct_pos,scaled_ho_mean_mo,scaled_ho_pct_pos,scaled_clears_1pct_is,scaled_clears_1pct_oos
high_ppi_xs,2.053545939802961,daily,0.3767244942663017,0.05126657687533662,0.04999999989422067,True,0.022611146461450238,0.01993671263214521,0.010922846864993771,True,0.0023863494422132125,0.003418555065575627,117,0.0023617845021808278,0.5944444444444444,0.003418555065575627,0.6666666666666666,False,False
low_ppi_xs,0.4532394026600277,static,-0.08211081255341879,0.09999999995739534,0.0059788091248381536,True,-0.005318536709540966,0.011723919269004254,0.0025714716903289083,True,-0.0005734445375706563,-0.000768397735471558,117,-0.0005658299998569064,0.40555555555555556,-0.000768397735471558,0.3333333333333333,False,False
high_ppi_z_xs,2.197815697378224,daily,0.23161034883804432,0.06935176687850908,0.04999999992396348,True,0.0010794394640714078,0.03853090700870292,0.008809237328572635,True,0.0013563082409761707,0.0014183937294329578,117,0.0012715849672133399,0.49444444444444446,0.0014183937294329578,0.5,False,False
ppi_chg_xs,1.244232478382174,static,-0.0029840707522962306,0.09999999993891019,0.02559810185267299,True,-0.026243750373570296,0.03528555638779668,0.004162127458527102,True,0.000216343980694076,-0.002357590147559069,117,5.27932318468131e-05,0.5166666666666667,-0.002357590147559069,0.3333333333333333,False,False
us_ppi_stress_fx,2.4824690827543865,static,-0.029456568189533683,0.09999999989305085,0.02776631843053867,True,0.0,0.0,0.0,True,-0.00014966139758314763,0.0,117,-0.00013968397107760446,0.06111111111111111,0.0,0.0,False,False
us_ppi_haven_usd,5.092263876422514,daily,0.018528962023272477,0.06487830096310339,0.04999999993071877,True,0.0,0.0,0.0,True,0.00022711891326636304,0.0,117,0.00021197765238193883,0.06111111111111111,0.0,0.0,False,False
ppi_ew,3.348024597770906,daily,0.17515423673604724,0.04362102251251286,0.04999999994832469,True,-0.011130806473707677,0.02319702906440085,0.007101149060714524,True,0.0014129389892134736,-0.0002444825990995751,117,0.0012589124503433074,0.49444444444444446,-0.0002444825990995751,0.3333333333333333,False,False
