factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
high_ip_xs,180,0.00100736560395639,1.8133639303123974,1.8835030708518525,4,0.5388888888888889,0.08983693644119055,0.3651202113820443
low_ip_xs,180,-0.0012175322185873922,-2.1886492199158374,-2.227876055555107,4,0.4388888888888889,0.1345885332132045,-0.43597218782213953
high_ip_z_xs,180,0.0007823184167459584,1.2829259296204099,1.3499559580191585,4,0.5388888888888889,0.11099780353460868,0.258557466598609
ip_chg_xs,180,0.0003829504902516773,0.6026797535586497,0.6005802779280848,4,0.5277777777777778,0.08427487431538719,0.1475283677232319
us_ip_stress_fx,180,4.9265919045293146e-05,0.17162350916605784,0.17662612939482208,4,0.10555555555555556,0.44728728205802976,0.04334786178558426
us_ip_haven_usd,180,-5.636595750763757e-05,-0.1970595498872111,-0.2030645210747327,4,0.08333333333333333,0.329463599352201,-0.049176886938352316
ip_ew,180,0.00048342818743341503,1.2837174511748441,1.3235367985635054,4,0.5666666666666667,0.09400949597409829,0.2795529842956663
