time,xval_ew
2011-10-31 00:00:00+00:00,-0.012060549905481888
2011-11-30 00:00:00+00:00,-0.0008721359351068214
2011-12-31 00:00:00+00:00,0.001934337093630667
2012-01-31 00:00:00+00:00,-0.002366134932139885
2012-02-29 00:00:00+00:00,0.0023833683600924527
2012-03-31 00:00:00+00:00,0.0007015615051557678
2012-04-30 00:00:00+00:00,-0.0013238550427727702
2012-05-31 00:00:00+00:00,0.00015489715808469917
2012-06-30 00:00:00+00:00,-0.004065759616048603
2012-07-31 00:00:00+00:00,0.00010723840172466303
2012-08-31 00:00:00+00:00,-0.004747355786679619
2012-09-30 00:00:00+00:00,0.0019256857469993616
2012-10-31 00:00:00+00:00,-0.0021786461264657886
2012-11-30 00:00:00+00:00,-0.0014581836343878773
2012-12-31 00:00:00+00:00,0.003413380212625494
2013-01-31 00:00:00+00:00,-0.006197866050625667
2013-02-28 00:00:00+00:00,-0.0040785066988816565
2013-03-31 00:00:00+00:00,0.005789974372023554
2013-04-30 00:00:00+00:00,0.003550498106740241
2013-05-31 00:00:00+00:00,0.003235176038259624
2013-06-30 00:00:00+00:00,-0.007452074225716476
2013-07-31 00:00:00+00:00,-0.0068460502896543485
2013-08-31 00:00:00+00:00,-0.0004230589361657877
2013-09-30 00:00:00+00:00,-0.010053568216155662
2013-10-31 00:00:00+00:00,0.0010877459226033004
2013-11-30 00:00:00+00:00,-0.004762239278980229
2013-12-31 00:00:00+00:00,-0.006706917956708636
2014-01-31 00:00:00+00:00,-0.004870535360875894
2014-02-28 00:00:00+00:00,0.002399815150714746
2014-03-31 00:00:00+00:00,-0.010885260330356417
2014-04-30 00:00:00+00:00,0.003338958040961071
2014-05-31 00:00:00+00:00,-0.004968418362335636
2014-06-30 00:00:00+00:00,-0.002043560327716243
2014-07-31 00:00:00+00:00,-0.006916481432396537
2014-08-31 00:00:00+00:00,0.0010479050421277059
2014-09-30 00:00:00+00:00,0.0019400417709112272
2014-10-31 00:00:00+00:00,0.0018581654191440755
2014-11-30 00:00:00+00:00,-0.0030335949251284466
2014-12-31 00:00:00+00:00,0.007674975017461394
2015-01-31 00:00:00+00:00,-0.01412784662124611
2015-02-28 00:00:00+00:00,-0.01414158833986967
2015-03-31 00:00:00+00:00,-0.007336832745591049
2015-04-30 00:00:00+00:00,-0.0029479506629699337
2015-05-31 00:00:00+00:00,0.0011951186601653063
2015-06-30 00:00:00+00:00,0.009645189810722377
2015-07-31 00:00:00+00:00,0.0052509747067339685
2015-08-31 00:00:00+00:00,0.00895684169561406
2015-09-30 00:00:00+00:00,0.0006550982110100634
2015-10-31 00:00:00+00:00,-0.006026468721136102
2015-11-30 00:00:00+00:00,0.004413218068936464
2015-12-31 00:00:00+00:00,-0.00040546329162105543
2016-01-31 00:00:00+00:00,0.006744593017571132
2016-02-29 00:00:00+00:00,-0.0028598367337590025
2016-03-31 00:00:00+00:00,0.00545846435304731
2016-04-30 00:00:00+00:00,-0.001955296661649397
2016-05-31 00:00:00+00:00,0.0028932375510417607
2016-06-30 00:00:00+00:00,0.012554075336119519
2016-07-31 00:00:00+00:00,0.00511023783711706
2016-08-31 00:00:00+00:00,4.3563157959614074e-05
2016-09-30 00:00:00+00:00,-0.001455273926268652
2016-10-31 00:00:00+00:00,0.000865358390268911
2016-11-30 00:00:00+00:00,0.005548202420162074
2016-12-31 00:00:00+00:00,0.004753728686699432
2017-01-31 00:00:00+00:00,0.004040167235990433
2017-02-28 00:00:00+00:00,0.002505927058256363
2017-03-31 00:00:00+00:00,0.0007222091782381757
2017-04-30 00:00:00+00:00,-0.001639985795927168
2017-05-31 00:00:00+00:00,0.00862805620769258
2017-06-30 00:00:00+00:00,-0.0025487168480562428
2017-07-31 00:00:00+00:00,-0.0021467589786841046
2017-08-31 00:00:00+00:00,-0.006428211130596662
2017-09-30 00:00:00+00:00,-0.003929355186667038
2017-10-31 00:00:00+00:00,-0.0018399387499336006
2017-11-30 00:00:00+00:00,0.005030456081446921
2017-12-31 00:00:00+00:00,-0.008242686847678815
2018-01-31 00:00:00+00:00,0.0009101187383884213
2018-02-28 00:00:00+00:00,0.0004762288330804054
2018-03-31 00:00:00+00:00,0.0009597415980406865
2018-04-30 00:00:00+00:00,-0.0038570563817790227
2018-05-31 00:00:00+00:00,-0.0005729262372935473
2018-06-30 00:00:00+00:00,-0.0029857856230549595
2018-07-31 00:00:00+00:00,-0.0010066440506825147
2018-08-31 00:00:00+00:00,-0.004287640012448635
2018-09-30 00:00:00+00:00,-0.004142273512983574
2018-10-31 00:00:00+00:00,-0.009960392267980955
2018-11-30 00:00:00+00:00,0.006290140816694434
2018-12-31 00:00:00+00:00,0.0030227709523216184
2019-01-31 00:00:00+00:00,0.003333799570721885
2019-02-28 00:00:00+00:00,-0.0057556791732079615
2019-03-31 00:00:00+00:00,0.0037889919545193163
2019-04-30 00:00:00+00:00,-0.0004513407193157404
2019-05-31 00:00:00+00:00,-0.0037081397564319163
2019-06-30 00:00:00+00:00,0.000914237730899714
2019-07-31 00:00:00+00:00,-0.00010383508057498769
2019-08-31 00:00:00+00:00,-0.0017814194526910576
2019-09-30 00:00:00+00:00,0.004470728287027548
2019-10-31 00:00:00+00:00,-0.001984721428053171
2019-11-30 00:00:00+00:00,-0.00212992437191617
2019-12-31 00:00:00+00:00,-0.002293858323330955
2020-01-31 00:00:00+00:00,0.0011702681479326404
2020-02-29 00:00:00+00:00,-0.0004900268388918771
2020-03-31 00:00:00+00:00,-0.008631739335148936
2020-04-30 00:00:00+00:00,0.002460152621707401
2020-05-31 00:00:00+00:00,-0.00685220314681434
2020-06-30 00:00:00+00:00,-0.005728905192361355
2020-07-31 00:00:00+00:00,0.008307841784009895
2020-08-31 00:00:00+00:00,-0.0022666845063671337
2020-09-30 00:00:00+00:00,-0.006603051020963258
2020-10-31 00:00:00+00:00,-0.0038405936189663814
2020-11-30 00:00:00+00:00,-0.0151566688605268
2020-12-31 00:00:00+00:00,-0.0004988633384185315
2021-01-31 00:00:00+00:00,-0.011148769778225764
2021-02-28 00:00:00+00:00,0.005172450046631694
2021-03-31 00:00:00+00:00,-0.0030513030122030216
2021-04-30 00:00:00+00:00,0.0022148312414331794
2021-05-31 00:00:00+00:00,-0.005471012427405553
2021-06-30 00:00:00+00:00,-0.0013755546935727558
2021-07-31 00:00:00+00:00,0.0036011071612280787
2021-08-31 00:00:00+00:00,0.000759127718000574
2021-09-30 00:00:00+00:00,-0.0006860510575157353
2021-10-31 00:00:00+00:00,0.0022764875227252457
2021-11-30 00:00:00+00:00,-0.0009026017194633251
2021-12-31 00:00:00+00:00,0.0010250719775040107
2022-01-31 00:00:00+00:00,-0.0003616010411146009
2022-02-28 00:00:00+00:00,-0.004456238882884045
2022-03-31 00:00:00+00:00,-0.004391709445348391
2022-04-30 00:00:00+00:00,-0.0018815462060142174
2022-05-31 00:00:00+00:00,0.002980119329512032
2022-06-30 00:00:00+00:00,0.0070057708094335425
2022-07-31 00:00:00+00:00,0.003303767122418755
2022-08-31 00:00:00+00:00,0.006296230675223891
2022-09-30 00:00:00+00:00,-0.0013701081492351053
2022-10-31 00:00:00+00:00,-0.005371365984377263
2022-11-30 00:00:00+00:00,0.001179624643953714
2022-12-31 00:00:00+00:00,-0.0021633582933560103
2023-01-31 00:00:00+00:00,0.006114799464700393
2023-02-28 00:00:00+00:00,0.00016202622190819582
2023-03-31 00:00:00+00:00,0.00021909194932190346
2023-04-30 00:00:00+00:00,0.006965391516736252
2023-05-31 00:00:00+00:00,-0.0009248001784871729
2023-06-30 00:00:00+00:00,-0.0065287348321124705
2023-07-31 00:00:00+00:00,0.0009234345892168427
2023-08-31 00:00:00+00:00,-0.0005535586372603651
2023-09-30 00:00:00+00:00,-0.0024834638195302405
2023-10-31 00:00:00+00:00,0.008169284399850651
2023-11-30 00:00:00+00:00,-0.00602137046431217
2023-12-31 00:00:00+00:00,0.0017940547472472534
2024-01-31 00:00:00+00:00,-0.002746508156828975
2024-02-29 00:00:00+00:00,0.007158029275422306
2024-03-31 00:00:00+00:00,-7.229194326696664e-05
2024-04-30 00:00:00+00:00,-0.003894631378221103
2024-05-31 00:00:00+00:00,0.006674693481084182
2024-06-30 00:00:00+00:00,0.0026540540990780404
2024-07-31 00:00:00+00:00,0.020125220785585318
2024-08-31 00:00:00+00:00,-0.0029416598358907864
2024-09-30 00:00:00+00:00,0.0035102033618465978
2024-10-31 00:00:00+00:00,0.006628264413105045
2024-11-30 00:00:00+00:00,-0.002952628567813975
2024-12-31 00:00:00+00:00,0.0023559836986006832
2025-01-31 00:00:00+00:00,0.005186331809212685
2025-02-28 00:00:00+00:00,-0.004498438395736604
2025-03-31 00:00:00+00:00,-0.004708128712088699
2025-04-30 00:00:00+00:00,0.007925733796477763
2025-05-31 00:00:00+00:00,-0.0022153063980575594
2025-06-30 00:00:00+00:00,0.0018881260113892129
2025-07-31 00:00:00+00:00,0.003323922263714696
2025-08-31 00:00:00+00:00,-0.003537217644598245
2025-09-30 00:00:00+00:00,-0.0009859001680441182
2025-10-31 00:00:00+00:00,-0.000857369326629609
2025-11-30 00:00:00+00:00,0.0019413440902853463
2025-12-31 00:00:00+00:00,-0.003796519111133101
2026-01-31 00:00:00+00:00,0.001018267280076035
2026-02-28 00:00:00+00:00,-0.0005126860260852295
2026-03-31 00:00:00+00:00,-0.00014830563337131508
2026-04-30 00:00:00+00:00,0.0027772334494531314
2026-05-31 00:00:00+00:00,-0.0034327227993479204
2026-06-30 00:00:00+00:00,-0.0036798536430489026
2026-07-31 00:00:00+00:00,0.0006026934065039846
2026-08-31 00:00:00+00:00,0.006496229090994898
2026-09-30 00:00:00+00:00,-0.003619657589009062
