time,low_credit_z_xs
2025-01-31 00:00:00+00:00,-0.003129541168014782
2025-02-28 00:00:00+00:00,-0.009927816374132092
2025-03-31 00:00:00+00:00,0.011110727050467117
2025-04-30 00:00:00+00:00,0.0013963879020324477
2025-05-31 00:00:00+00:00,0.0021716739243187178
2025-06-30 00:00:00+00:00,0.012926961551359417
2025-07-31 00:00:00+00:00,0.0031501640395630304
2025-08-31 00:00:00+00:00,0.0019144415789602576
2025-09-30 00:00:00+00:00,-0.0014857683697773183
2025-10-31 00:00:00+00:00,-0.012216980863035354
2025-11-30 00:00:00+00:00,-0.0027178686775590766
2025-12-31 00:00:00+00:00,-0.008358079712760924
2026-01-31 00:00:00+00:00,-0.002739407877704214
2026-02-28 00:00:00+00:00,-0.006671658613853992
2026-03-31 00:00:00+00:00,0.00644949230571612
2026-04-30 00:00:00+00:00,-0.010815125152354499
2026-05-31 00:00:00+00:00,-0.008052368386292086
2026-06-30 00:00:00+00:00,0.012363187859256053
2026-07-31 00:00:00+00:00,-0.0066437251497603045
2026-08-31 00:00:00+00:00,-0.004611806659953532
2026-09-30 00:00:00+00:00,0.013764869675646718
