date,TPU
1991-09-01 00:00:00+00:00,48.596018489183066
1991-10-01 00:00:00+00:00,56.242613237479695
1991-11-01 00:00:00+00:00,84.76311655213317
1991-12-01 00:00:00+00:00,116.52993821008393
1992-01-01 00:00:00+00:00,207.16960765648722
1992-02-01 00:00:00+00:00,134.77017466574182
1992-03-01 00:00:00+00:00,99.3037472492115
1992-04-01 00:00:00+00:00,164.2729699204039
1992-05-01 00:00:00+00:00,97.65488685614771
1992-06-01 00:00:00+00:00,117.33825727930413
1992-07-01 00:00:00+00:00,167.7134397018038
1992-08-01 00:00:00+00:00,116.55891793262343
1992-09-01 00:00:00+00:00,286.8104685420959
1992-10-01 00:00:00+00:00,284.9667035591361
1992-11-01 00:00:00+00:00,422.2296526760986
1992-12-01 00:00:00+00:00,312.5880100170526
1993-01-01 00:00:00+00:00,132.08090480212618
1993-02-01 00:00:00+00:00,196.4764440099381
1993-03-01 00:00:00+00:00,117.20442754939874
1993-04-01 00:00:00+00:00,135.24284030804972
1993-05-01 00:00:00+00:00,127.18705168201228
1993-06-01 00:00:00+00:00,260.9016410148317
1993-07-01 00:00:00+00:00,192.206231235848
1993-08-01 00:00:00+00:00,386.15421308970815
1993-09-01 00:00:00+00:00,608.1632227307626
1993-10-01 00:00:00+00:00,427.1194886009582
1993-11-01 00:00:00+00:00,354.2460407696068
1993-12-01 00:00:00+00:00,1020.5858812333355
1994-01-01 00:00:00+00:00,488.9748047417782
1994-02-01 00:00:00+00:00,199.74645955677994
1994-03-01 00:00:00+00:00,185.5827827050897
1994-04-01 00:00:00+00:00,268.81275822961436
1994-05-01 00:00:00+00:00,348.21278020650175
1994-06-01 00:00:00+00:00,277.56948420748984
1994-07-01 00:00:00+00:00,201.4422814361709
1994-08-01 00:00:00+00:00,309.59932664133447
1994-09-01 00:00:00+00:00,224.77979515660542
1994-10-01 00:00:00+00:00,160.86254168722547
1994-11-01 00:00:00+00:00,216.2580728909767
1994-12-01 00:00:00+00:00,627.2054709482861
1995-01-01 00:00:00+00:00,362.9744642967612
1995-02-01 00:00:00+00:00,433.5823536670241
1995-03-01 00:00:00+00:00,207.1115153153379
1995-04-01 00:00:00+00:00,179.91477949323317
1995-05-01 00:00:00+00:00,56.04629469499328
1995-06-01 00:00:00+00:00,114.52831435541452
1995-07-01 00:00:00+00:00,122.91698332824504
1995-08-01 00:00:00+00:00,46.227979081686804
1995-09-01 00:00:00+00:00,72.20698301075761
1995-10-01 00:00:00+00:00,22.152602946979922
1995-11-01 00:00:00+00:00,129.49478430866915
1995-12-01 00:00:00+00:00,80.07665671357562
1996-01-01 00:00:00+00:00,38.75243571623328
1996-02-01 00:00:00+00:00,44.639387558965296
1996-03-01 00:00:00+00:00,191.2329726780877
1996-04-01 00:00:00+00:00,138.05753312121985
1996-05-01 00:00:00+00:00,66.90241760416619
1996-06-01 00:00:00+00:00,83.59729987733446
1996-07-01 00:00:00+00:00,84.41484618114566
1996-08-01 00:00:00+00:00,51.91471847982898
1996-09-01 00:00:00+00:00,60.32611108122451
1996-10-01 00:00:00+00:00,51.51241359747064
1996-11-01 00:00:00+00:00,67.01628866229274
1996-12-01 00:00:00+00:00,89.65483342734913
1997-01-01 00:00:00+00:00,118.91940900724327
1997-02-01 00:00:00+00:00,44.15836531321155
1997-03-01 00:00:00+00:00,98.15269557022562
1997-04-01 00:00:00+00:00,50.66429979525895
1997-05-01 00:00:00+00:00,67.0351665300677
1997-06-01 00:00:00+00:00,139.88414143374652
1997-07-01 00:00:00+00:00,68.95702922069094
1997-08-01 00:00:00+00:00,89.93560230732382
1997-09-01 00:00:00+00:00,134.5433659108074
1997-10-01 00:00:00+00:00,114.99463553130873
1997-11-01 00:00:00+00:00,100.84479725108145
1997-12-01 00:00:00+00:00,180.91504908559864
1998-01-01 00:00:00+00:00,66.2842291318601
1998-02-01 00:00:00+00:00,69.24200878610823
1998-03-01 00:00:00+00:00,43.27017765250224
1998-04-01 00:00:00+00:00,38.721524415523724
1998-05-01 00:00:00+00:00,74.51391111860987
1998-06-01 00:00:00+00:00,108.88367999100096
1998-07-01 00:00:00+00:00,55.87252974650395
1998-08-01 00:00:00+00:00,45.71645065792182
1998-09-01 00:00:00+00:00,41.23887201985284
1998-10-01 00:00:00+00:00,66.27179357672799
1998-11-01 00:00:00+00:00,74.20425173961769
1998-12-01 00:00:00+00:00,74.39577129501741
1999-01-01 00:00:00+00:00,67.75290060239011
1999-02-01 00:00:00+00:00,69.51507401379774
1999-03-01 00:00:00+00:00,75.00279156511759
1999-04-01 00:00:00+00:00,119.72146020153535
1999-05-01 00:00:00+00:00,52.66145359889012
1999-06-01 00:00:00+00:00,24.05644140154987
1999-07-01 00:00:00+00:00,59.84002654844766
1999-08-01 00:00:00+00:00,51.20045754728462
1999-09-01 00:00:00+00:00,49.794838332879166
1999-10-01 00:00:00+00:00,37.10517060481472
1999-11-01 00:00:00+00:00,45.31511942353499
1999-12-01 00:00:00+00:00,126.21097933506742
2000-01-01 00:00:00+00:00,128.20257187010236
2000-02-01 00:00:00+00:00,71.91424718351676
2000-03-01 00:00:00+00:00,50.35241290759234
2000-04-01 00:00:00+00:00,88.17975383586639
2000-05-01 00:00:00+00:00,82.57421586475193
2000-06-01 00:00:00+00:00,245.00958401488393
2000-07-01 00:00:00+00:00,35.76592550203761
2000-08-01 00:00:00+00:00,60.7730162096869
2000-09-01 00:00:00+00:00,22.634383774776637
2000-10-01 00:00:00+00:00,99.21129841203721
2000-11-01 00:00:00+00:00,65.76986998489774
2000-12-01 00:00:00+00:00,143.20366143031308
2001-01-01 00:00:00+00:00,98.69861031624568
2001-02-01 00:00:00+00:00,91.79073986944574
2001-03-01 00:00:00+00:00,43.13873890538478
2001-04-01 00:00:00+00:00,31.43932158745316
2001-05-01 00:00:00+00:00,82.43675067024138
2001-06-01 00:00:00+00:00,24.396411475431332
2001-07-01 00:00:00+00:00,48.595180532391595
2001-08-01 00:00:00+00:00,49.25015105087355
2001-09-01 00:00:00+00:00,60.00530132508653
2001-10-01 00:00:00+00:00,148.07043337796316
2001-11-01 00:00:00+00:00,99.35938784269852
2001-12-01 00:00:00+00:00,106.29614334602026
2002-01-01 00:00:00+00:00,130.77364108038395
2002-02-01 00:00:00+00:00,91.46339246894546
2002-03-01 00:00:00+00:00,33.810857177473835
2002-04-01 00:00:00+00:00,86.8898587606275
2002-05-01 00:00:00+00:00,22.86274290184945
2002-06-01 00:00:00+00:00,66.16118958749824
2002-07-01 00:00:00+00:00,57.97449108424607
2002-08-01 00:00:00+00:00,123.75386344188995
2002-09-01 00:00:00+00:00,71.04837939887315
2002-10-01 00:00:00+00:00,34.77410438111175
2002-11-01 00:00:00+00:00,52.47552045835774
2002-12-01 00:00:00+00:00,21.114354854680517
2003-01-01 00:00:00+00:00,53.754726373393446
2003-02-01 00:00:00+00:00,29.585318590120668
2003-03-01 00:00:00+00:00,66.1536300049848
2003-04-01 00:00:00+00:00,79.53238049194812
2003-05-01 00:00:00+00:00,29.72758655921441
2003-06-01 00:00:00+00:00,49.04426985361315
2003-07-01 00:00:00+00:00,27.785250921772818
2003-08-01 00:00:00+00:00,21.313526492932617
2003-09-01 00:00:00+00:00,50.62130026488396
2003-10-01 00:00:00+00:00,76.28768498119294
2003-11-01 00:00:00+00:00,61.65050552274912
2003-12-01 00:00:00+00:00,125.51745620884753
2004-01-01 00:00:00+00:00,86.37821621192109
2004-02-01 00:00:00+00:00,50.050010705257975
2004-03-01 00:00:00+00:00,147.03015210581802
2004-04-01 00:00:00+00:00,61.352914549992875
2004-05-01 00:00:00+00:00,27.145307329787446
2004-06-01 00:00:00+00:00,81.08038270769369
2004-07-01 00:00:00+00:00,43.1816154263494
2004-08-01 00:00:00+00:00,26.126513042198276
2004-09-01 00:00:00+00:00,39.35426241906095
2004-10-01 00:00:00+00:00,32.89349496032668
2004-11-01 00:00:00+00:00,63.260373273663284
2004-12-01 00:00:00+00:00,40.81602708243197
2005-01-01 00:00:00+00:00,32.59009966688517
2005-02-01 00:00:00+00:00,18.4823967002117
2005-03-01 00:00:00+00:00,18.23341731226838
2005-04-01 00:00:00+00:00,25.752851420752464
2005-05-01 00:00:00+00:00,31.989523222747614
2005-06-01 00:00:00+00:00,102.59660382579072
2005-07-01 00:00:00+00:00,62.025687778154534
2005-08-01 00:00:00+00:00,132.53006740360505
2005-09-01 00:00:00+00:00,25.405351802618714
2005-10-01 00:00:00+00:00,21.942887584095082
2005-11-01 00:00:00+00:00,30.771824027922616
2005-12-01 00:00:00+00:00,14.39104363611126
2006-01-01 00:00:00+00:00,29.633586644883177
2006-02-01 00:00:00+00:00,21.522698457213004
2006-03-01 00:00:00+00:00,17.34480215893843
2006-04-01 00:00:00+00:00,47.77774876657805
2006-05-01 00:00:00+00:00,23.070117893773688
2006-06-01 00:00:00+00:00,41.90670034829922
2006-07-01 00:00:00+00:00,23.326821235994167
2006-08-01 00:00:00+00:00,48.56916487906032
2006-09-01 00:00:00+00:00,35.707896592305666
2006-10-01 00:00:00+00:00,15.844100368139449
2006-11-01 00:00:00+00:00,23.571865623700354
2006-12-01 00:00:00+00:00,41.70326976408417
2007-01-01 00:00:00+00:00,18.37326043106117
2007-02-01 00:00:00+00:00,50.287613799814416
2007-03-01 00:00:00+00:00,20.558662847648186
2007-04-01 00:00:00+00:00,22.403890300003496
2007-05-01 00:00:00+00:00,27.83127901420889
2007-06-01 00:00:00+00:00,14.30858356329337
2007-07-01 00:00:00+00:00,22.40590885035037
2007-08-01 00:00:00+00:00,22.25153743110583
2007-09-01 00:00:00+00:00,49.82382816529703
2007-10-01 00:00:00+00:00,30.1434160400047
2007-11-01 00:00:00+00:00,46.92905475542248
2007-12-01 00:00:00+00:00,31.16851382812986
2008-01-01 00:00:00+00:00,35.255457356730645
2008-02-01 00:00:00+00:00,87.34278232615918
2008-03-01 00:00:00+00:00,81.89583957484594
2008-04-01 00:00:00+00:00,72.40856166193299
2008-05-01 00:00:00+00:00,93.69977208202519
2008-06-01 00:00:00+00:00,41.391351580651616
2008-07-01 00:00:00+00:00,43.10307346044523
2008-08-01 00:00:00+00:00,28.957535994515037
2008-09-01 00:00:00+00:00,40.370646482149155
2008-10-01 00:00:00+00:00,30.550759500004766
2008-11-01 00:00:00+00:00,63.263959590133325
2008-12-01 00:00:00+00:00,86.6348179981887
2009-01-01 00:00:00+00:00,35.952156642662295
2009-02-01 00:00:00+00:00,45.713820281257135
2009-03-01 00:00:00+00:00,44.19855724340865
2009-04-01 00:00:00+00:00,59.43964631641906
2009-05-01 00:00:00+00:00,14.439136333031449
2009-06-01 00:00:00+00:00,18.718312628337785
2009-07-01 00:00:00+00:00,42.78323491733735
2009-08-01 00:00:00+00:00,19.639773964288775
2009-09-01 00:00:00+00:00,26.62323300883634
2009-10-01 00:00:00+00:00,10.564281322431555
2009-11-01 00:00:00+00:00,13.894024074629032
2009-12-01 00:00:00+00:00,25.44941316698333
2010-01-01 00:00:00+00:00,23.416495511303086
2010-02-01 00:00:00+00:00,88.89479261127391
2010-03-01 00:00:00+00:00,25.56934442601718
2010-04-01 00:00:00+00:00,49.98270516837515
2010-05-01 00:00:00+00:00,17.375581406492888
2010-06-01 00:00:00+00:00,57.623352667808476
2010-07-01 00:00:00+00:00,47.27035697182556
2010-08-01 00:00:00+00:00,53.77631310657356
2010-09-01 00:00:00+00:00,72.22164056051466
2010-10-01 00:00:00+00:00,60.649333845522875
2010-11-01 00:00:00+00:00,119.90323745596395
2010-12-01 00:00:00+00:00,69.20682254082712
2011-01-01 00:00:00+00:00,77.95711044828802
2011-02-01 00:00:00+00:00,86.6348179981887
2011-03-01 00:00:00+00:00,31.931584788140572
2011-04-01 00:00:00+00:00,64.00142456453953
2011-05-01 00:00:00+00:00,27.715049774084882
2011-06-01 00:00:00+00:00,27.715049774084882
2011-07-01 00:00:00+00:00,118.54931331280598
2011-08-01 00:00:00+00:00,74.26638734493912
2011-09-01 00:00:00+00:00,66.37082430826723
2011-10-01 00:00:00+00:00,178.58756361223612
2011-11-01 00:00:00+00:00,113.82279494272609
2011-12-01 00:00:00+00:00,43.31740899909435
2012-01-01 00:00:00+00:00,52.83169315677552
2012-02-01 00:00:00+00:00,102.96079606687651
2012-03-01 00:00:00+00:00,25.40326008384958
2012-04-01 00:00:00+00:00,27.31396899535742
2012-05-01 00:00:00+00:00,46.40848510557908
2012-06-01 00:00:00+00:00,18.78744767036304
2012-07-01 00:00:00+00:00,34.21148036222307
2012-08-01 00:00:00+00:00,50.93926149053786
2012-09-01 00:00:00+00:00,43.68611020290536
2012-10-01 00:00:00+00:00,59.66230542445861
2012-11-01 00:00:00+00:00,82.02174351585131
2012-12-01 00:00:00+00:00,11.236362837973918
2013-01-01 00:00:00+00:00,34.212079441899384
2013-02-01 00:00:00+00:00,20.04611411527406
2013-03-01 00:00:00+00:00,35.52704185446253
2013-04-01 00:00:00+00:00,28.561545810500082
2013-05-01 00:00:00+00:00,32.31076029638058
2013-06-01 00:00:00+00:00,22.428136934527306
2013-07-01 00:00:00+00:00,57.17888615333739
2013-08-01 00:00:00+00:00,52.83233987341328
2013-09-01 00:00:00+00:00,33.21323640145709
2013-10-01 00:00:00+00:00,84.69245526503012
2013-11-01 00:00:00+00:00,15.591422089657602
2013-12-01 00:00:00+00:00,26.84253283818684
2014-01-01 00:00:00+00:00,17.871691450547395
2014-02-01 00:00:00+00:00,42.482418865161705
2014-03-01 00:00:00+00:00,185.26766344704305
2014-04-01 00:00:00+00:00,167.8730782922803
2014-05-01 00:00:00+00:00,28.513070358116867
2014-06-01 00:00:00+00:00,18.71843317022573
2014-07-01 00:00:00+00:00,15.211177617445864
2014-08-01 00:00:00+00:00,30.181343928875318
2014-09-01 00:00:00+00:00,22.49473841975157
2014-10-01 00:00:00+00:00,12.23521091643739
2014-11-01 00:00:00+00:00,15.874345147508267
2014-12-01 00:00:00+00:00,22.607562030003525
2015-01-01 00:00:00+00:00,17.736289985488977
2015-02-01 00:00:00+00:00,33.80775848783844
2015-03-01 00:00:00+00:00,15.410779413270783
2015-04-01 00:00:00+00:00,27.90761311919028
2015-05-01 00:00:00+00:00,41.6005026109245
2015-06-01 00:00:00+00:00,88.91986018145089
2015-07-01 00:00:00+00:00,100.80303556081515
2015-08-01 00:00:00+00:00,51.49281967826278
2015-09-01 00:00:00+00:00,20.829575502112576
2015-10-01 00:00:00+00:00,19.6096402314235
2015-11-01 00:00:00+00:00,68.60896335299901
2015-12-01 00:00:00+00:00,20.503121626281946
2016-01-01 00:00:00+00:00,20.47554582135494
2016-02-01 00:00:00+00:00,42.781122645061046
2016-03-01 00:00:00+00:00,26.272141839100378
2016-04-01 00:00:00+00:00,49.187943138521874
2016-05-01 00:00:00+00:00,42.92338836801066
2016-06-01 00:00:00+00:00,76.84801711465681
2016-07-01 00:00:00+00:00,271.0724617762237
2016-08-01 00:00:00+00:00,116.30263661925956
2016-09-01 00:00:00+00:00,155.27431498838783
2016-10-01 00:00:00+00:00,93.0794442353595
2016-11-01 00:00:00+00:00,83.53837133955707
2016-12-01 00:00:00+00:00,540.4187012881939
2017-01-01 00:00:00+00:00,275.1201726115303
2017-02-01 00:00:00+00:00,474.8027069808032
2017-03-01 00:00:00+00:00,250.13309315641874
2017-04-01 00:00:00+00:00,151.9431208361034
2017-05-01 00:00:00+00:00,153.35011477760236
2017-06-01 00:00:00+00:00,87.2675111575058
2017-07-01 00:00:00+00:00,86.85827933221465
2017-08-01 00:00:00+00:00,92.14345483723397
2017-09-01 00:00:00+00:00,91.35106687410507
2017-10-01 00:00:00+00:00,76.29107825292681
2017-11-01 00:00:00+00:00,96.8729713755187
2017-12-01 00:00:00+00:00,49.481161423335884
2018-01-01 00:00:00+00:00,182.2997218191179
2018-02-01 00:00:00+00:00,247.78681839219828
2018-03-01 00:00:00+00:00,69.09474188013061
2018-04-01 00:00:00+00:00,524.6518636577001
2018-05-01 00:00:00+00:00,463.180653392348
2018-06-01 00:00:00+00:00,283.0838211175792
2018-07-01 00:00:00+00:00,688.3996379957546
2018-08-01 00:00:00+00:00,904.7191410423941
2018-09-01 00:00:00+00:00,469.2929476685781
2018-10-01 00:00:00+00:00,323.3911902516983
2018-11-01 00:00:00+00:00,443.2303028107881
2018-12-01 00:00:00+00:00,403.07749319330475
2019-01-01 00:00:00+00:00,681.8718892071191
2019-02-01 00:00:00+00:00,715.6202325086874
2019-03-01 00:00:00+00:00,307.09272136420043
2019-04-01 00:00:00+00:00,287.6653462663542
2019-05-01 00:00:00+00:00,335.67498973660054
2019-06-01 00:00:00+00:00,786.542093038192
2019-07-01 00:00:00+00:00,1374.2800979276155
2019-08-01 00:00:00+00:00,600.7882290999281
2019-09-01 00:00:00+00:00,1946.6829997926486
2019-10-01 00:00:00+00:00,919.1153470327997
2019-11-01 00:00:00+00:00,842.4131920259667
2019-12-01 00:00:00+00:00,597.6178517029816
2020-01-01 00:00:00+00:00,851.9762628830999
2020-02-01 00:00:00+00:00,646.8181515433533
2020-03-01 00:00:00+00:00,462.9823234217247
2020-04-01 00:00:00+00:00,194.82834730038613
2020-05-01 00:00:00+00:00,239.9328319488637
2020-06-01 00:00:00+00:00,161.47694159781125
2020-07-01 00:00:00+00:00,57.086247228716886
2020-08-01 00:00:00+00:00,89.80996065840009
2020-09-01 00:00:00+00:00,150.93140279198812
2020-10-01 00:00:00+00:00,96.58192221480674
2020-11-01 00:00:00+00:00,331.1962544546038
2020-12-01 00:00:00+00:00,204.60834443409775
2021-01-01 00:00:00+00:00,123.58402111558088
2021-02-01 00:00:00+00:00,72.34517325202984
2021-03-01 00:00:00+00:00,52.348352128865294
2021-04-01 00:00:00+00:00,47.6738477493963
2021-05-01 00:00:00+00:00,72.41908745550211
2021-06-01 00:00:00+00:00,42.69327133435175
2021-07-01 00:00:00+00:00,40.75057280467272
2021-08-01 00:00:00+00:00,20.807926116076317
2021-09-01 00:00:00+00:00,31.87457746650644
2021-10-01 00:00:00+00:00,7.672618433579734
2021-11-01 00:00:00+00:00,40.94271457360206
2021-12-01 00:00:00+00:00,53.02295865665602
2022-01-01 00:00:00+00:00,24.93045739806856
2022-02-01 00:00:00+00:00,37.45707675166372
2022-03-01 00:00:00+00:00,113.83121370957335
2022-04-01 00:00:00+00:00,70.31172101390274
2022-05-01 00:00:00+00:00,44.537893575411786
2022-06-01 00:00:00+00:00,78.17805781444221
2022-07-01 00:00:00+00:00,97.3423324635886
2022-08-01 00:00:00+00:00,71.54507408753639
2022-09-01 00:00:00+00:00,150.49230233568383
2022-10-01 00:00:00+00:00,50.42583302194797
2022-11-01 00:00:00+00:00,92.84087645140986
2022-12-01 00:00:00+00:00,81.30889157277751
2023-01-01 00:00:00+00:00,16.20506893452441
2023-02-01 00:00:00+00:00,100.53236887153098
2023-03-01 00:00:00+00:00,26.532556240330987
2023-04-01 00:00:00+00:00,85.592664827516
2023-05-01 00:00:00+00:00,46.17331264399524
2023-06-01 00:00:00+00:00,90.05827837925025
2023-07-01 00:00:00+00:00,45.437647365036085
2023-08-01 00:00:00+00:00,6.467276665375605
2023-09-01 00:00:00+00:00,31.831325105956555
2023-10-01 00:00:00+00:00,25.78583853503708
2023-11-01 00:00:00+00:00,33.34133130960348
2023-12-01 00:00:00+00:00,17.44639499780336
2024-01-01 00:00:00+00:00,18.736143852639124
2024-02-01 00:00:00+00:00,45.1614120872313
2024-03-01 00:00:00+00:00,220.06777017427746
2024-04-01 00:00:00+00:00,44.78382596012705
2024-05-01 00:00:00+00:00,46.12796575022687
2024-06-01 00:00:00+00:00,128.79600085457486
2024-07-01 00:00:00+00:00,66.36861949850311
2024-08-01 00:00:00+00:00,161.21280124080587
2024-09-01 00:00:00+00:00,221.59175922425402
2024-10-01 00:00:00+00:00,94.88403949672158
2024-11-01 00:00:00+00:00,194.75613686819582
2024-12-01 00:00:00+00:00,1401.6795495949611
2025-01-01 00:00:00+00:00,1319.005943955016
2025-02-01 00:00:00+00:00,1725.7096538661765
2025-03-01 00:00:00+00:00,2583.898793046654
2025-04-01 00:00:00+00:00,5912.107656695927
2025-05-01 00:00:00+00:00,7955.64698244133
2025-06-01 00:00:00+00:00,5780.037065701709
2025-07-01 00:00:00+00:00,3537.469868426475
2025-08-01 00:00:00+00:00,3371.643927258447
2025-09-01 00:00:00+00:00,2727.1536068089945
2025-10-01 00:00:00+00:00,3767.4312903571195
2025-11-01 00:00:00+00:00,2558.2798789458197
2025-12-01 00:00:00+00:00,3178.6687399548514
2026-01-01 00:00:00+00:00,3115.9806286096605
2026-02-01 00:00:00+00:00,2244.0960861502485
2026-03-01 00:00:00+00:00,3051.5995866672656
2026-04-01 00:00:00+00:00,2194.9699088787365
2026-05-01 00:00:00+00:00,1712.304224278561
2026-06-01 00:00:00+00:00,1631.6443824878002
2026-07-01 00:00:00+00:00,1230.8591361576214
2026-08-01 00:00:00+00:00,1248.2368946779902
2026-09-01 00:00:00+00:00,1234.2418520843146
