time,reer_mom_xs
2011-10-31 00:00:00+00:00,0.014079978159152962
2011-11-30 00:00:00+00:00,-0.009589291537169808
2011-12-31 00:00:00+00:00,0.007797339417984217
2012-01-31 00:00:00+00:00,-0.0020138975395461722
2012-02-29 00:00:00+00:00,-0.0026720198695130426
2012-03-31 00:00:00+00:00,-0.0009505700390667338
2012-04-30 00:00:00+00:00,-0.003666986795285987
2012-05-31 00:00:00+00:00,0.01292633463121895
2012-06-30 00:00:00+00:00,0.005072119157296662
2012-07-31 00:00:00+00:00,0.008363673188071852
2012-08-31 00:00:00+00:00,-0.006956385799595233
2012-09-30 00:00:00+00:00,-0.005125265554172587
2012-10-31 00:00:00+00:00,0.0009555002217938036
2012-11-30 00:00:00+00:00,0.002204257877961524
2012-12-31 00:00:00+00:00,-0.006876525052649907
2013-01-31 00:00:00+00:00,0.003986060962672733
2013-02-28 00:00:00+00:00,-0.0008694258585488779
2013-03-31 00:00:00+00:00,0.014483544419082728
2013-04-30 00:00:00+00:00,-0.002339364827400048
2013-05-31 00:00:00+00:00,-0.028892743489383976
2013-06-30 00:00:00+00:00,-0.024389642146647406
2013-07-31 00:00:00+00:00,-0.003174184849433659
2013-08-31 00:00:00+00:00,-0.0056615318659929414
2013-09-30 00:00:00+00:00,0.022445404971687344
2013-10-31 00:00:00+00:00,-0.001443092208715302
2013-11-30 00:00:00+00:00,-0.003602962083548822
2013-12-31 00:00:00+00:00,0.0009973838035473026
2014-01-31 00:00:00+00:00,0.003420329768948571
2014-02-28 00:00:00+00:00,0.010072907746674353
2014-03-31 00:00:00+00:00,0.0072613983469265175
2014-04-30 00:00:00+00:00,-0.0006867150766575181
2014-05-31 00:00:00+00:00,-0.008449021400641188
2014-06-30 00:00:00+00:00,0.009682079823602585
2014-07-31 00:00:00+00:00,-0.005149940178516665
2014-08-31 00:00:00+00:00,-0.009483388432731665
2014-09-30 00:00:00+00:00,-0.014887943335630038
2014-10-31 00:00:00+00:00,-0.0022081944080202254
2014-11-30 00:00:00+00:00,-0.00041158031775945236
2014-12-31 00:00:00+00:00,0.0027599658246901804
2015-01-31 00:00:00+00:00,-0.005041198619017195
2015-02-28 00:00:00+00:00,0.012322717682687001
2015-03-31 00:00:00+00:00,-0.008640971569620293
2015-04-30 00:00:00+00:00,-0.0077885679906825045
2015-05-31 00:00:00+00:00,0.009137634735041145
2015-06-30 00:00:00+00:00,0.004256037879589725
2015-07-31 00:00:00+00:00,0.004562805027545913
2015-08-31 00:00:00+00:00,-0.007126843876866573
2015-09-30 00:00:00+00:00,-0.0017988099641818023
2015-10-31 00:00:00+00:00,0.0004820362582849125
2015-11-30 00:00:00+00:00,-0.013473816427045038
2015-12-31 00:00:00+00:00,0.012368945101427498
2016-01-31 00:00:00+00:00,0.006092433645461082
2016-02-29 00:00:00+00:00,-0.013609605924789547
2016-03-31 00:00:00+00:00,-0.003928227586289967
2016-04-30 00:00:00+00:00,-0.0049835270020530675
2016-05-31 00:00:00+00:00,0.014478998330868853
2016-06-30 00:00:00+00:00,-0.024944183181103696
2016-07-31 00:00:00+00:00,0.00049188214680429
2016-08-31 00:00:00+00:00,-0.006196112139535193
2016-09-30 00:00:00+00:00,-0.002174635548907955
2016-10-31 00:00:00+00:00,-0.007897074360607603
2016-11-30 00:00:00+00:00,-0.02920329730777671
2016-12-31 00:00:00+00:00,-0.004938890124404627
2017-01-31 00:00:00+00:00,0.005678681977999922
2017-02-28 00:00:00+00:00,-0.0012540308737812866
2017-03-31 00:00:00+00:00,-0.0025554163233939553
2017-04-30 00:00:00+00:00,-0.006333994315794067
2017-05-31 00:00:00+00:00,0.008098116810143496
2017-06-30 00:00:00+00:00,0.003992608709113332
2017-07-31 00:00:00+00:00,-0.008757060326097021
2017-08-31 00:00:00+00:00,0.003923846476323378
2017-09-30 00:00:00+00:00,-0.018198726468265036
2017-10-31 00:00:00+00:00,-0.006732780053633314
2017-11-30 00:00:00+00:00,-0.00047193366502729095
2017-12-31 00:00:00+00:00,0.0022594720036543947
2018-01-31 00:00:00+00:00,-0.0032448118703638507
2018-02-28 00:00:00+00:00,-0.007447110525169109
2018-03-31 00:00:00+00:00,0.0071665870391224296
2018-04-30 00:00:00+00:00,0.004371526190560138
2018-05-31 00:00:00+00:00,-0.0010518606128585573
2018-06-30 00:00:00+00:00,0.008597094884931211
2018-07-31 00:00:00+00:00,-0.004642398846044893
2018-08-31 00:00:00+00:00,0.0010576889247135846
2018-09-30 00:00:00+00:00,-0.0025362453833888132
2018-10-31 00:00:00+00:00,0.0043342576760139195
2018-11-30 00:00:00+00:00,-0.01346840771354918
2018-12-31 00:00:00+00:00,0.01537645813005395
2019-01-31 00:00:00+00:00,-0.01165932568571415
2019-02-28 00:00:00+00:00,-0.0015114545026698734
2019-03-31 00:00:00+00:00,0.002727754170952057
2019-04-30 00:00:00+00:00,0.0015507125456366566
2019-05-31 00:00:00+00:00,0.009168834584186492
2019-06-30 00:00:00+00:00,-0.0020166132954720917
2019-07-31 00:00:00+00:00,0.0024472149714254154
2019-08-31 00:00:00+00:00,0.007265411633192054
2019-09-30 00:00:00+00:00,-0.0058835403621269045
2019-10-31 00:00:00+00:00,-0.007128111363418288
2019-11-30 00:00:00+00:00,1.1338491081147595e-05
2019-12-31 00:00:00+00:00,-0.014269069918996458
2020-01-31 00:00:00+00:00,0.016166109812003837
2020-02-29 00:00:00+00:00,0.00894596112775381
2020-03-31 00:00:00+00:00,0.03645375833423947
2020-04-30 00:00:00+00:00,-0.018787224278326353
2020-05-31 00:00:00+00:00,-0.0032627965005830317
2020-06-30 00:00:00+00:00,-0.005585766713079532
2020-07-31 00:00:00+00:00,0.0035485765006748604
2020-08-31 00:00:00+00:00,-0.01520358530500665
2020-09-30 00:00:00+00:00,0.009093278499231028
2020-10-31 00:00:00+00:00,0.00446370955094344
2020-11-30 00:00:00+00:00,-0.009625045289844425
2020-12-31 00:00:00+00:00,-0.003415266193718902
2021-01-31 00:00:00+00:00,0.004655330896410126
2021-02-28 00:00:00+00:00,-0.019270135483154482
2021-03-31 00:00:00+00:00,0.0024845786224854116
2021-04-30 00:00:00+00:00,0.009305082522666597
2021-05-31 00:00:00+00:00,0.001550741301052705
2021-06-30 00:00:00+00:00,-0.002234021540672426
2021-07-31 00:00:00+00:00,-0.008119978632876279
2021-08-31 00:00:00+00:00,-0.003031314693293763
2021-09-30 00:00:00+00:00,0.0012975664509029539
2021-10-31 00:00:00+00:00,0.012045126688792207
2021-11-30 00:00:00+00:00,-0.013085630282844152
2021-12-31 00:00:00+00:00,0.0006152996286330481
2022-01-31 00:00:00+00:00,-0.0058433486619284825
2022-02-28 00:00:00+00:00,-0.0008429791626861638
2022-03-31 00:00:00+00:00,0.01733767528617869
2022-04-30 00:00:00+00:00,0.0015295946188236265
2022-05-31 00:00:00+00:00,-0.0038050516511073385
2022-06-30 00:00:00+00:00,0.0058965586583012985
2022-07-31 00:00:00+00:00,0.0033188619131765407
2022-08-31 00:00:00+00:00,-0.003176706055213474
2022-09-30 00:00:00+00:00,-0.004753366214640065
2022-10-31 00:00:00+00:00,0.013368810320755653
2022-11-30 00:00:00+00:00,-0.016617286657888863
2022-12-31 00:00:00+00:00,-0.00970960389068487
2023-01-31 00:00:00+00:00,-0.0007643302991863221
2023-02-28 00:00:00+00:00,0.008482921338991645
2023-03-31 00:00:00+00:00,-0.004099601037459655
2023-04-30 00:00:00+00:00,0.009044242824576942
2023-05-31 00:00:00+00:00,-0.006445903394262875
2023-06-30 00:00:00+00:00,0.010393848674967732
2023-07-31 00:00:00+00:00,0.004718267140448429
2023-08-31 00:00:00+00:00,0.00200867158292084
2023-09-30 00:00:00+00:00,-0.012921118229939799
2023-10-31 00:00:00+00:00,0.008585428468744327
2023-11-30 00:00:00+00:00,0.011138759445987745
2023-12-31 00:00:00+00:00,-0.0068135817855625724
2024-01-31 00:00:00+00:00,0.007407793133229035
2024-02-29 00:00:00+00:00,0.003352725388478195
2024-03-31 00:00:00+00:00,-0.00677163260286584
2024-04-30 00:00:00+00:00,0.007307261313090008
2024-05-31 00:00:00+00:00,0.006390222402155699
2024-06-30 00:00:00+00:00,0.005323817403366959
2024-07-31 00:00:00+00:00,-0.010130599411477204
2024-08-31 00:00:00+00:00,-0.0019125310825243158
2024-09-30 00:00:00+00:00,0.007421758061216366
2024-10-31 00:00:00+00:00,0.0025018169537474044
2024-11-30 00:00:00+00:00,-0.00878040637957389
2024-12-31 00:00:00+00:00,0.006476271633080843
2025-01-31 00:00:00+00:00,-0.006235709059056127
2025-02-28 00:00:00+00:00,-0.0012541709942517354
2025-03-31 00:00:00+00:00,0.009862274499236046
2025-04-30 00:00:00+00:00,0.0021681734573131273
2025-05-31 00:00:00+00:00,0.006279184410849625
2025-06-30 00:00:00+00:00,0.00020377729623088925
2025-07-31 00:00:00+00:00,-0.0043031366106977
2025-08-31 00:00:00+00:00,0.005214721053558025
2025-09-30 00:00:00+00:00,0.004933757678468043
2025-10-31 00:00:00+00:00,0.0018544803059841186
2025-11-30 00:00:00+00:00,0.004819705072665936
2025-12-31 00:00:00+00:00,-0.0018513786692138101
2026-01-31 00:00:00+00:00,-0.002476809597784624
2026-02-28 00:00:00+00:00,0.0009348659744488064
2026-03-31 00:00:00+00:00,0.0008700278865148015
2026-04-30 00:00:00+00:00,-0.004023568728902416
2026-05-31 00:00:00+00:00,-0.0006400496551007828
2026-06-30 00:00:00+00:00,-0.004114739882406293
2026-07-31 00:00:00+00:00,-0.007371866749279921
2026-08-31 00:00:00+00:00,0.0037307734684817184
2026-09-30 00:00:00+00:00,-0.003158095610406808
