time,low_ival_xs
2011-10-31 00:00:00+00:00,0.0025636841047054215
2011-11-30 00:00:00+00:00,0.0010943512570895653
2011-12-31 00:00:00+00:00,-0.0008375107501954471
2012-01-31 00:00:00+00:00,-0.00937191476959165
2012-02-29 00:00:00+00:00,0.004914682180521712
2012-03-31 00:00:00+00:00,0.0008253988828672565
2012-04-30 00:00:00+00:00,-0.006627813142037198
2012-05-31 00:00:00+00:00,0.008133605074016392
2012-06-30 00:00:00+00:00,0.0071839883082347455
2012-07-31 00:00:00+00:00,-0.011615589190216213
2012-08-31 00:00:00+00:00,-0.008967087316046451
2012-09-30 00:00:00+00:00,0.0002857248222418729
2012-10-31 00:00:00+00:00,0.001474443500352196
2012-11-30 00:00:00+00:00,-0.002299580696134673
2012-12-31 00:00:00+00:00,-0.0072042560427013624
2013-01-31 00:00:00+00:00,-0.008704742567398727
2013-02-28 00:00:00+00:00,0.009368051606666317
2013-03-31 00:00:00+00:00,-0.0116518647001278
2013-04-30 00:00:00+00:00,-0.007199183178802304
2013-05-31 00:00:00+00:00,0.0048058178462973
2013-06-30 00:00:00+00:00,0.020203523789887656
2013-07-31 00:00:00+00:00,0.007985225126362794
2013-08-31 00:00:00+00:00,0.01244016658801761
2013-09-30 00:00:00+00:00,0.005060662955639117
2013-10-31 00:00:00+00:00,0.0011569505281461279
2013-11-30 00:00:00+00:00,0.010462934705709692
2013-12-31 00:00:00+00:00,-0.00012290500094480628
2014-01-31 00:00:00+00:00,0.0009558628928865165
2014-02-28 00:00:00+00:00,0.0052178229742601
2014-03-31 00:00:00+00:00,-0.0004163454968717506
2014-04-30 00:00:00+00:00,0.0004145205230241533
2014-05-31 00:00:00+00:00,-0.0005967392026737794
2014-06-30 00:00:00+00:00,-0.005637486577848461
2014-07-31 00:00:00+00:00,-0.005027181426655258
2014-08-31 00:00:00+00:00,-0.0055742151264817075
2014-09-30 00:00:00+00:00,0.016434494226415852
2014-10-31 00:00:00+00:00,-0.0014407483409252242
2014-11-30 00:00:00+00:00,0.0017942017504359864
2014-12-31 00:00:00+00:00,0.01198830503592574
2015-01-31 00:00:00+00:00,0.04440578890204039
2015-02-28 00:00:00+00:00,0.01606147246946299
2015-03-31 00:00:00+00:00,0.009921823458818979
2015-04-30 00:00:00+00:00,-0.003079790955300643
2015-05-31 00:00:00+00:00,-0.006192414781855171
2015-06-30 00:00:00+00:00,0.006374552310733028
2015-07-31 00:00:00+00:00,0.006577036082023646
2015-08-31 00:00:00+00:00,0.0012745902842314916
2015-09-30 00:00:00+00:00,0.011745947565931392
2015-10-31 00:00:00+00:00,0.007315177925158345
2015-11-30 00:00:00+00:00,0.012776097892450267
2015-12-31 00:00:00+00:00,0.0020866259223386585
2016-01-31 00:00:00+00:00,-0.022453963968735113
2016-02-29 00:00:00+00:00,0.004847034834848829
2016-03-31 00:00:00+00:00,-0.015204778764148386
2016-04-30 00:00:00+00:00,-0.005270709147095931
2016-05-31 00:00:00+00:00,-0.014537484731519501
2016-06-30 00:00:00+00:00,0.030437489683213803
2016-07-31 00:00:00+00:00,-0.0031003075865101426
2016-08-31 00:00:00+00:00,0.0019773003949965506
2016-09-30 00:00:00+00:00,0.0017773198999386786
2016-10-31 00:00:00+00:00,-0.01156601876571739
2016-11-30 00:00:00+00:00,0.011582890943056201
2016-12-31 00:00:00+00:00,0.0039004848697232752
2017-01-31 00:00:00+00:00,-0.009842877097820724
2017-02-28 00:00:00+00:00,-0.0020939455760468073
2017-03-31 00:00:00+00:00,-0.012746972471648577
2017-04-30 00:00:00+00:00,0.0010057985094433786
2017-05-31 00:00:00+00:00,0.005509393484355307
2017-06-30 00:00:00+00:00,0.004681445968882647
2017-07-31 00:00:00+00:00,-0.0043435134407320275
2017-08-31 00:00:00+00:00,0.008344859007167749
2017-09-30 00:00:00+00:00,0.003974426949044263
2017-10-31 00:00:00+00:00,-0.005111877372365847
2017-11-30 00:00:00+00:00,0.0034103194819390392
2017-12-31 00:00:00+00:00,0.011933210450682408
2018-01-31 00:00:00+00:00,-0.004492402369378423
2018-02-28 00:00:00+00:00,-0.005228095573476144
2018-03-31 00:00:00+00:00,0.0013512303372820167
2018-04-30 00:00:00+00:00,-0.004563536742127061
2018-05-31 00:00:00+00:00,-0.0029880330188089
2018-06-30 00:00:00+00:00,-0.00465029190623667
2018-07-31 00:00:00+00:00,-0.000778079437635637
2018-08-31 00:00:00+00:00,0.013001876928511402
2018-09-30 00:00:00+00:00,0.007595100255664677
2018-10-31 00:00:00+00:00,0.0016927770705057466
2018-11-30 00:00:00+00:00,0.013294796404353937
2018-12-31 00:00:00+00:00,-0.010116696607685438
2019-01-31 00:00:00+00:00,-0.0014257777114238257
2019-02-28 00:00:00+00:00,-0.0024264307214859615
2019-03-31 00:00:00+00:00,0.0012272003236553086
2019-04-30 00:00:00+00:00,0.0018302718999834156
2019-05-31 00:00:00+00:00,0.010938033279664472
2019-06-30 00:00:00+00:00,0.0013528889167668812
2019-07-31 00:00:00+00:00,0.0034357776298670206
2019-08-31 00:00:00+00:00,0.016877495618330185
2019-09-30 00:00:00+00:00,0.00209043287797539
2019-10-31 00:00:00+00:00,0.012957973248201471
2019-11-30 00:00:00+00:00,-0.006245679812340477
2019-12-31 00:00:00+00:00,0.008096570260001323
2020-01-31 00:00:00+00:00,0.0017549857901446586
2020-02-29 00:00:00+00:00,-0.002281838013515225
2020-03-31 00:00:00+00:00,0.005162663780236665
2020-04-30 00:00:00+00:00,-0.010490094139824047
2020-05-31 00:00:00+00:00,-0.0008926199715815208
2020-06-30 00:00:00+00:00,0.0009191131951218345
2020-07-31 00:00:00+00:00,0.0014074511610600027
2020-08-31 00:00:00+00:00,0.00813273715006324
2020-09-30 00:00:00+00:00,0.0021327116948932634
2020-10-31 00:00:00+00:00,-0.004391353616099547
2020-11-30 00:00:00+00:00,-0.003939108855692375
2020-12-31 00:00:00+00:00,-0.006669293971709789
2021-01-31 00:00:00+00:00,0.014113635640909061
2021-02-28 00:00:00+00:00,-0.019497182315228234
2021-03-31 00:00:00+00:00,-0.006684107523979521
2021-04-30 00:00:00+00:00,0.0021704572210032858
2021-05-31 00:00:00+00:00,0.008847112894542652
2021-06-30 00:00:00+00:00,-0.0034393237764673845
2021-07-31 00:00:00+00:00,0.0015829829050577615
2021-08-31 00:00:00+00:00,0.0020263951335783847
2021-09-30 00:00:00+00:00,0.003926055321058941
2021-10-31 00:00:00+00:00,0.0056838026720411605
2021-11-30 00:00:00+00:00,-0.009973567403123829
2021-12-31 00:00:00+00:00,0.005957626507056224
2022-01-31 00:00:00+00:00,0.0013623058584064651
2022-02-28 00:00:00+00:00,-0.006892767159416446
