time,mom_vix_cool
2017-09-30 00:00:00+00:00,0.0026624264524335306
2017-10-31 00:00:00+00:00,-0.002186539345870986
2017-11-30 00:00:00+00:00,-0.0012965561706962392
2017-12-31 00:00:00+00:00,-0.015651080034931097
2018-01-31 00:00:00+00:00,0.0041235453036658765
2018-02-28 00:00:00+00:00,0.002139528033726412
2018-03-31 00:00:00+00:00,0.0003219065989512604
2018-04-30 00:00:00+00:00,-0.0044048587047123
2018-05-31 00:00:00+00:00,-0.0038890384017294943
2018-06-30 00:00:00+00:00,0.0013145872573014916
2018-07-31 00:00:00+00:00,0.0012004113609793698
2018-08-31 00:00:00+00:00,0.01430565417189622
2018-09-30 00:00:00+00:00,-0.0005541916206436293
2018-10-31 00:00:00+00:00,0.002900677296368226
2018-11-30 00:00:00+00:00,-0.005595119100535895
2018-12-31 00:00:00+00:00,0.006937010982642544
2019-01-31 00:00:00+00:00,0.01218977656739928
2019-02-28 00:00:00+00:00,-0.009781723511292806
2019-03-31 00:00:00+00:00,0.0029956587360593367
2019-04-30 00:00:00+00:00,0.0035377273650827323
2019-05-31 00:00:00+00:00,-0.014529872346441874
2019-06-30 00:00:00+00:00,-0.004129910641582746
2019-07-31 00:00:00+00:00,0.0135011651344914
2019-08-31 00:00:00+00:00,0.004280259676234799
2019-09-30 00:00:00+00:00,-0.008468603238019567
2019-10-31 00:00:00+00:00,-0.015641864380547932
2019-11-30 00:00:00+00:00,-0.0015880664380915066
2019-12-31 00:00:00+00:00,-0.0015071636603517513
2020-01-31 00:00:00+00:00,-0.011498336352501859
2020-02-29 00:00:00+00:00,-0.004959266088646941
2020-03-31 00:00:00+00:00,-0.0022786099265880155
2020-04-30 00:00:00+00:00,-0.007203007856460997
2020-05-31 00:00:00+00:00,-0.005726254289106669
2020-06-30 00:00:00+00:00,-0.009351409792205723
2020-07-31 00:00:00+00:00,0.0067473050887099095
2020-08-31 00:00:00+00:00,0.0031613023894774273
2020-09-30 00:00:00+00:00,-0.009314600813978613
2020-10-31 00:00:00+00:00,-0.004109434279807145
2020-11-30 00:00:00+00:00,-0.006907324294067929
2020-12-31 00:00:00+00:00,-0.009286011166505181
2021-01-31 00:00:00+00:00,0.001111789748744485
2021-02-28 00:00:00+00:00,0.023737382669358542
2021-03-31 00:00:00+00:00,-0.0014924451647422288
2021-04-30 00:00:00+00:00,-0.003989252388636566
2021-05-31 00:00:00+00:00,0.005082484778181184
2021-06-30 00:00:00+00:00,-0.005487016435757219
2021-07-31 00:00:00+00:00,0.0017111442634369922
2021-08-31 00:00:00+00:00,-0.005792143606878852
2021-09-30 00:00:00+00:00,0.002845434491930643
2021-10-31 00:00:00+00:00,-0.014686782463681936
2021-11-30 00:00:00+00:00,0.017296542770179002
2021-12-31 00:00:00+00:00,0.005758424544439089
2022-01-31 00:00:00+00:00,0.005109932056454047
2022-02-28 00:00:00+00:00,0.0008763752526181889
2022-03-31 00:00:00+00:00,-0.011059765970605318
2022-04-30 00:00:00+00:00,0.002167310022862079
2022-05-31 00:00:00+00:00,-0.0006968522666943588
2022-06-30 00:00:00+00:00,0.002118441438935248
2022-07-31 00:00:00+00:00,-0.008913551335313574
2022-08-31 00:00:00+00:00,0.004458229478964126
2022-09-30 00:00:00+00:00,0.009769903874377706
2022-10-31 00:00:00+00:00,-0.0016321339758220699
2022-11-30 00:00:00+00:00,-0.00198428121948091
2022-12-31 00:00:00+00:00,0.003684787706188297
2023-01-31 00:00:00+00:00,-0.008305073667412732
2023-02-28 00:00:00+00:00,-0.008555810780355055
2023-03-31 00:00:00+00:00,-0.0032781013929361613
2023-04-30 00:00:00+00:00,0.006501114290027976
2023-05-31 00:00:00+00:00,0.0005372512059018675
2023-06-30 00:00:00+00:00,0.012221702115284172
2023-07-31 00:00:00+00:00,0.004421897839677058
2023-08-31 00:00:00+00:00,0.009365322126202225
2023-09-30 00:00:00+00:00,-0.012114229372633623
2023-10-31 00:00:00+00:00,0.004965814489673148
2023-11-30 00:00:00+00:00,-0.005213343539879345
2023-12-31 00:00:00+00:00,-0.004360412224861943
2024-01-31 00:00:00+00:00,-0.002489795347403012
2024-02-29 00:00:00+00:00,-0.006541879684250906
2024-03-31 00:00:00+00:00,-0.0032681702929250322
2024-04-30 00:00:00+00:00,0.0043056500266960285
2024-05-31 00:00:00+00:00,-0.0002634810984055713
2024-06-30 00:00:00+00:00,0.004707279612852888
2024-07-31 00:00:00+00:00,-0.02241879325502616
2024-08-31 00:00:00+00:00,0.0027841303880098422
2024-09-30 00:00:00+00:00,-0.0017422479546744807
2024-10-31 00:00:00+00:00,-5.143416159480996e-05
2024-11-30 00:00:00+00:00,0.005432134540846123
2024-12-31 00:00:00+00:00,0.004999494359577694
2025-01-31 00:00:00+00:00,-0.0020603213583403335
2025-02-28 00:00:00+00:00,0.0029643555256182452
2025-03-31 00:00:00+00:00,0.0006530517328187102
2025-04-30 00:00:00+00:00,0.0001854995114078939
2025-05-31 00:00:00+00:00,0.003010233297135123
2025-06-30 00:00:00+00:00,0.007813161123678247
2025-07-31 00:00:00+00:00,0.004485888675300753
2025-08-31 00:00:00+00:00,0.0013077744937470825
2025-09-30 00:00:00+00:00,0.008642638924937662
2025-10-31 00:00:00+00:00,0.006384152378583474
2025-11-30 00:00:00+00:00,-0.00035982385852373344
2025-12-31 00:00:00+00:00,0.0068362411831159875
2026-01-31 00:00:00+00:00,0.003844195467807232
2026-02-28 00:00:00+00:00,0.005123617504840805
2026-03-31 00:00:00+00:00,-0.0027564311586730783
2026-04-30 00:00:00+00:00,0.005798280024165825
2026-05-31 00:00:00+00:00,0.008723460211664369
2026-06-30 00:00:00+00:00,-0.0028831310175770897
2026-07-31 00:00:00+00:00,0.00015098965519211305
2026-08-31 00:00:00+00:00,0.004410065767409321
2026-09-30 00:00:00+00:00,0.004704242895046562
