time,ca_ew
2011-10-31 00:00:00+00:00,0.0148681746904602
2011-11-30 00:00:00+00:00,-0.00830343681811796
2011-12-31 00:00:00+00:00,0.006071398932018246
2012-01-31 00:00:00+00:00,0.008885228553138447
2012-02-29 00:00:00+00:00,0.0031132499054975504
2012-03-31 00:00:00+00:00,-0.0056634201401111195
2012-04-30 00:00:00+00:00,0.0016104176914011337
2012-05-31 00:00:00+00:00,0.0009035903484553298
2012-06-30 00:00:00+00:00,0.0020922082680976395
2012-07-31 00:00:00+00:00,0.0039279532517038085
2012-08-31 00:00:00+00:00,-0.0009651924725773142
2012-09-30 00:00:00+00:00,0.0016574420672728074
2012-10-31 00:00:00+00:00,-0.0003059140092764867
2012-11-30 00:00:00+00:00,-0.00047716861645241693
2012-12-31 00:00:00+00:00,-9.790425751377008e-05
2013-01-31 00:00:00+00:00,-0.0006079961767969655
2013-02-28 00:00:00+00:00,0.0018855381115796543
2013-03-31 00:00:00+00:00,0.0051311121574944
2013-04-30 00:00:00+00:00,0.0005672332366579713
2013-05-31 00:00:00+00:00,-0.00531770072164317
2013-06-30 00:00:00+00:00,-0.0037696174873325106
2013-07-31 00:00:00+00:00,-0.0008969235253675212
2013-08-31 00:00:00+00:00,0.00039406456279644786
2013-09-30 00:00:00+00:00,0.004297774198276816
2013-10-31 00:00:00+00:00,3.0961026053377694e-05
2013-11-30 00:00:00+00:00,-0.0037245130171076335
2013-12-31 00:00:00+00:00,-0.0023176902429549173
2014-01-31 00:00:00+00:00,0.0021883537655220664
2014-02-28 00:00:00+00:00,-0.001518001615039677
2014-03-31 00:00:00+00:00,0.0036688903293604636
2014-04-30 00:00:00+00:00,7.82932217848753e-05
2014-05-31 00:00:00+00:00,0.0028309211432826498
2014-06-30 00:00:00+00:00,0.0027165157879276425
2014-07-31 00:00:00+00:00,0.0005068228350681991
2014-08-31 00:00:00+00:00,0.0025467698653245385
2014-09-30 00:00:00+00:00,-0.008822787671863175
2014-10-31 00:00:00+00:00,-0.0014554415042558055
2014-11-30 00:00:00+00:00,-0.00408934195983357
2014-12-31 00:00:00+00:00,0.0015315826768966811
2015-01-31 00:00:00+00:00,-0.012980590940959713
2015-02-28 00:00:00+00:00,0.00889579164522769
2015-03-31 00:00:00+00:00,0.0024950567035439963
2015-04-30 00:00:00+00:00,-0.002188706424149034
2015-05-31 00:00:00+00:00,-0.0029660234540704877
2015-06-30 00:00:00+00:00,-0.005422090713009697
2015-07-31 00:00:00+00:00,0.002751503916440523
2015-08-31 00:00:00+00:00,-0.004527313535606647
2015-09-30 00:00:00+00:00,0.000600462705131033
2015-10-31 00:00:00+00:00,0.009425056615324223
2015-11-30 00:00:00+00:00,0.004730507212726831
2015-12-31 00:00:00+00:00,-0.0040329879462768226
2016-01-31 00:00:00+00:00,-0.005318322238512918
2016-02-29 00:00:00+00:00,0.00016900266172759082
2016-03-31 00:00:00+00:00,0.002457207196173261
2016-04-30 00:00:00+00:00,-0.0012915402409112708
2016-05-31 00:00:00+00:00,-0.006523943345902561
2016-06-30 00:00:00+00:00,0.004382634876328506
2016-07-31 00:00:00+00:00,0.0011880250202478404
2016-08-31 00:00:00+00:00,0.0017001806563416988
2016-09-30 00:00:00+00:00,-0.0019712482813269983
2016-10-31 00:00:00+00:00,0.0013846171877427427
2016-11-30 00:00:00+00:00,0.009579496301804324
2016-12-31 00:00:00+00:00,-0.00509169498995965
2017-01-31 00:00:00+00:00,-0.0019538909495296908
2017-02-28 00:00:00+00:00,0.00041042964324411457
2017-03-31 00:00:00+00:00,0.0007521305940088041
2017-04-30 00:00:00+00:00,-0.002546692453597843
2017-05-31 00:00:00+00:00,-0.00411070659263113
2017-06-30 00:00:00+00:00,0.0026098931047371376
2017-07-31 00:00:00+00:00,-0.0011082854977140233
2017-08-31 00:00:00+00:00,-0.007801263333908626
2017-09-30 00:00:00+00:00,0.008252826920285505
2017-10-31 00:00:00+00:00,0.0015409735615721232
2017-11-30 00:00:00+00:00,0.0008849083278252845
2017-12-31 00:00:00+00:00,0.004788926163291407
2018-01-31 00:00:00+00:00,-0.0022068781125030856
2018-02-28 00:00:00+00:00,-0.0038616284555128555
2018-03-31 00:00:00+00:00,0.0015543557298214328
2018-04-30 00:00:00+00:00,0.0029342229084350357
2018-05-31 00:00:00+00:00,-0.009147741919758645
2018-06-30 00:00:00+00:00,0.0018009193245442923
2018-07-31 00:00:00+00:00,0.0012908107177549422
2018-08-31 00:00:00+00:00,-0.0012778832059988643
2018-09-30 00:00:00+00:00,0.002839927728718772
2018-10-31 00:00:00+00:00,-0.001989856268654111
2018-11-30 00:00:00+00:00,0.0010978487375503665
2018-12-31 00:00:00+00:00,-0.004795983716377905
2019-01-31 00:00:00+00:00,0.005260436023943438
2019-02-28 00:00:00+00:00,0.004788975964616471
2019-03-31 00:00:00+00:00,-0.003237332602576526
2019-04-30 00:00:00+00:00,-8.084820608511567e-05
2019-05-31 00:00:00+00:00,-0.013729399466120285
2019-06-30 00:00:00+00:00,0.004258268315101343
2019-07-31 00:00:00+00:00,-0.008974336895073987
2019-08-31 00:00:00+00:00,-0.00961950125022426
2019-09-30 00:00:00+00:00,0.0018926382141646325
2019-10-31 00:00:00+00:00,0.0004420221790215617
2019-11-30 00:00:00+00:00,0.0021532682387466195
2019-12-31 00:00:00+00:00,0.0010245054181294844
2020-01-31 00:00:00+00:00,0.0010360045249311334
2020-02-29 00:00:00+00:00,-0.0016831661591487634
2020-03-31 00:00:00+00:00,-0.011400359598759069
2020-04-30 00:00:00+00:00,0.0023979311324575647
2020-05-31 00:00:00+00:00,0.0005752033425512337
2020-06-30 00:00:00+00:00,0.0008873249742564759
2020-07-31 00:00:00+00:00,-0.0020732821125927225
2020-08-31 00:00:00+00:00,0.004690566918227779
2020-09-30 00:00:00+00:00,-0.0009832717706199645
2020-10-31 00:00:00+00:00,-0.0012578355535198815
2020-11-30 00:00:00+00:00,0.00462935789642005
2020-12-31 00:00:00+00:00,0.004724202712993231
2021-01-31 00:00:00+00:00,-0.0042324722782638435
2021-02-28 00:00:00+00:00,0.010778561013618626
2021-03-31 00:00:00+00:00,0.000882588874171697
2021-04-30 00:00:00+00:00,0.0025787818927247574
2021-05-31 00:00:00+00:00,0.004320892056639103
2021-06-30 00:00:00+00:00,-0.005244047633512716
2021-07-31 00:00:00+00:00,0.0007946663356288575
2021-08-31 00:00:00+00:00,-0.0013431989888422757
2021-09-30 00:00:00+00:00,-0.0021402980912237357
2021-10-31 00:00:00+00:00,0.01069838413137525
2021-11-30 00:00:00+00:00,-0.01078652036562322
2021-12-31 00:00:00+00:00,0.0024441934441703506
2022-01-31 00:00:00+00:00,-0.005834202151723145
2022-02-28 00:00:00+00:00,0.003878888762396171
2022-03-31 00:00:00+00:00,0.0056412584223146656
2022-04-30 00:00:00+00:00,-0.008915993550067558
2022-05-31 00:00:00+00:00,0.0021551269631898684
2022-06-30 00:00:00+00:00,-0.005739510097066969
2022-07-31 00:00:00+00:00,0.0012446726533927865
2022-08-31 00:00:00+00:00,-0.007868967050667308
2022-09-30 00:00:00+00:00,-0.010241950587643545
2022-10-31 00:00:00+00:00,0.00248520701212529
2022-11-30 00:00:00+00:00,0.0017104332430077918
2022-12-31 00:00:00+00:00,-0.0005449182364967164
2023-01-31 00:00:00+00:00,0.009808191011525746
2023-02-28 00:00:00+00:00,-0.007288463610358731
2023-03-31 00:00:00+00:00,-0.0011134330453281827
2023-04-30 00:00:00+00:00,0.0017027612374387324
2023-05-31 00:00:00+00:00,-0.003234000893446942
2023-06-30 00:00:00+00:00,0.0035810444756072535
2023-07-31 00:00:00+00:00,-0.002933535469455295
2023-08-31 00:00:00+00:00,-0.0001320376657284461
2023-09-30 00:00:00+00:00,0.0029835996068725557
2023-10-31 00:00:00+00:00,-0.0063052583635490045
2023-11-30 00:00:00+00:00,0.0035212648017719506
2023-12-31 00:00:00+00:00,-0.0017000565911878818
2024-01-31 00:00:00+00:00,-0.001587812549570744
2024-02-29 00:00:00+00:00,0.0003882142041238268
2024-03-31 00:00:00+00:00,-0.002858918381756226
2024-04-30 00:00:00+00:00,0.00029571688127050244
2024-05-31 00:00:00+00:00,0.002673001041550549
2024-06-30 00:00:00+00:00,-0.0018566612490339418
2024-07-31 00:00:00+00:00,-0.008249329510197412
2024-08-31 00:00:00+00:00,0.0014235007129808075
2024-09-30 00:00:00+00:00,-0.00022933747471276522
2024-10-31 00:00:00+00:00,-0.00012584421947514635
2024-11-30 00:00:00+00:00,-0.0007016668089292466
2024-12-31 00:00:00+00:00,0.000246622952736697
2025-01-31 00:00:00+00:00,0.002507454277532739
2025-02-28 00:00:00+00:00,0.00039745666320056827
2025-03-31 00:00:00+00:00,0.0008440840885646228
2025-04-30 00:00:00+00:00,0.002276684146563346
2025-05-31 00:00:00+00:00,0.002739432772785433
2025-06-30 00:00:00+00:00,0.0008259022550540784
2025-07-31 00:00:00+00:00,-0.004566395697391368
2025-08-31 00:00:00+00:00,-0.0009783949836482675
2025-09-30 00:00:00+00:00,-0.0033958098424958783
2025-10-31 00:00:00+00:00,-0.00010776477687912678
2025-11-30 00:00:00+00:00,0.0006006700855147873
2025-12-31 00:00:00+00:00,0.004354103956118571
2026-01-31 00:00:00+00:00,0.011811198879301488
2026-02-28 00:00:00+00:00,-0.0011690997727743513
2026-03-31 00:00:00+00:00,-0.0065504950831902775
2026-04-30 00:00:00+00:00,0.009089073863125963
2026-05-31 00:00:00+00:00,0.002520039605601765
2026-06-30 00:00:00+00:00,-0.010119999674599645
2026-07-31 00:00:00+00:00,0.007970977613882768
2026-08-31 00:00:00+00:00,0.003655436606919693
2026-09-30 00:00:00+00:00,-0.006797592340517911
