start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.00100736560395639,0.5388888888888889,0.08983693644119055,1.8133639303123974,1.8835030708518525,0.36516698347814136,high_ip_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0005452786799979343,0.6363636363636364,0.7438557314408564,0.22822337590481998,0.2110192270108233,-0.006289457756107089,high_ip_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0015881539154094112,0.6363636363636364,0.6669250756615668,1.451098616386888,1.2510231070082898,0.46893579626347603,high_ip_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0011434926827197794,0.5,0.8719678773120488,0.5382987746450486,0.6276330445243578,1.038460814096897,high_ip_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0015768850258470284,0.5,0.6004080586153743,0.9467975900156732,1.2687149482500817,1.191686973306198,high_ip_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0012175322185873922,0.4388888888888889,0.1345885332132045,-2.1886492199158374,-2.227876055555107,-0.4360280486757892,low_ip_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0008260122435613501,0.36363636363636365,0.8975293665238603,-0.3475817061979785,-0.3227927067532701,-0.11750594722089408,low_ip_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0018367567087941193,0.2727272727272727,1.0,-1.6705901311485287,-1.3428309523838813,-0.5458844890679775,low_ip_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0014006286779524313,0.5,0.8407158913318474,-0.6579998798850805,-0.7466855799979943,-1.1677271371987281,low_ip_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0018218036796936454,0.5,0.636376325944519,-1.0936037321874779,-1.3964580355924228,-1.3129652717264417,low_ip_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0007823184167459584,0.5388888888888889,0.11099780353460868,1.2829259296204099,1.3499559580191585,0.25859057921286155,high_ip_z_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0011154605802513797,0.45454545454545453,0.8383985992903287,-0.7329070122910186,-0.6701471726395447,-0.6765567998413083,high_ip_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.00014181150129706626,0.45454545454545453,0.9351900414835385,0.07396637668838725,0.07529495191085536,-0.1224872944613485,high_ip_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.001435521651214522,0.375,1.0,-0.7682863355962141,-1.098319274620515,0.06539299826744588,high_ip_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0010431519121452497,0.4166666666666667,0.8852444989239614,-0.5516726268406954,-0.9270098874244386,-0.3954391716577153,high_ip_z_xs,holdout_365d,confirm_only,True,False
