time,cot_dx_usd
2015-02-28 00:00:00+00:00,-0.0037660482055464906
2015-03-31 00:00:00+00:00,0.030471164369610948
2015-04-30 00:00:00+00:00,0.032918755033258584
2015-05-31 00:00:00+00:00,0.044242303098998015
2015-06-30 00:00:00+00:00,0.0009418604890298887
2015-07-31 00:00:00+00:00,-0.027528190330018965
2015-08-31 00:00:00+00:00,0.008650727191046315
2015-09-30 00:00:00+00:00,0.00700118235485081
2015-10-31 00:00:00+00:00,-0.008033295692912668
2015-11-30 00:00:00+00:00,0.01811099151930473
2015-12-31 00:00:00+00:00,0.003479678938933306
2016-01-31 00:00:00+00:00,0.021478022169466815
2016-02-29 00:00:00+00:00,-0.006015427827897546
2016-03-31 00:00:00+00:00,-0.03450891916590759
2016-04-30 00:00:00+00:00,0.006471142008943609
2016-05-31 00:00:00+00:00,-0.024836268726997623
2016-06-30 00:00:00+00:00,0.0031424151867860406
2016-07-31 00:00:00+00:00,0.0033228210386295753
2016-08-31 00:00:00+00:00,-0.00381941737068503
2016-09-30 00:00:00+00:00,0.00411158305176107
2016-10-31 00:00:00+00:00,-0.023872560977348467
2016-11-30 00:00:00+00:00,0.017784658676875953
2016-12-31 00:00:00+00:00,0.01731991622441731
2017-01-31 00:00:00+00:00,-0.027639647202273077
2017-02-28 00:00:00+00:00,0.004293461053812786
2017-03-31 00:00:00+00:00,0.0010223144332810463
2017-04-30 00:00:00+00:00,-0.0004685525071951302
2017-05-31 00:00:00+00:00,-0.013046125920408214
2017-06-30 00:00:00+00:00,-0.019040146815866188
2017-07-31 00:00:00+00:00,-0.005173089704656908
2017-08-31 00:00:00+00:00,-0.00742275277343174
2017-09-30 00:00:00+00:00,0.010315047607909245
2017-10-31 00:00:00+00:00,-0.021912622622813016
2017-11-30 00:00:00+00:00,0.004537597899487711
2017-12-31 00:00:00+00:00,0.012939475430881364
2018-01-31 00:00:00+00:00,-0.024373213076431588
2018-02-28 00:00:00+00:00,0.012524117511459876
2018-03-31 00:00:00+00:00,-0.0026397993596795066
2018-04-30 00:00:00+00:00,-0.020009520138699055
2018-05-31 00:00:00+00:00,-0.00948695551181078
2018-06-30 00:00:00+00:00,-0.020664745117522254
2018-07-31 00:00:00+00:00,0.006389417439240042
2018-08-31 00:00:00+00:00,-0.00585480079882561
2018-09-30 00:00:00+00:00,0.005356500745379744
2018-10-31 00:00:00+00:00,0.0162046420584534
2018-11-30 00:00:00+00:00,-0.01177661599018609
2018-12-31 00:00:00+00:00,0.007144851412901776
2019-01-31 00:00:00+00:00,-0.019083733158465344
2019-02-28 00:00:00+00:00,0.005555745374557164
2019-03-31 00:00:00+00:00,0.007878633135655955
2019-04-30 00:00:00+00:00,0.009002020035868696
2019-05-31 00:00:00+00:00,0.009185338915790098
2019-06-30 00:00:00+00:00,-0.020796065964466814
2019-07-31 00:00:00+00:00,0.021057456351455173
2019-08-31 00:00:00+00:00,0.003900585601082307
2019-09-30 00:00:00+00:00,0.005108444005561319
2019-10-31 00:00:00+00:00,-0.017682404452633804
2019-11-30 00:00:00+00:00,0.007650870041959301
2019-12-31 00:00:00+00:00,-0.023721272535053517
2020-01-31 00:00:00+00:00,0.01575760340469179
2020-02-29 00:00:00+00:00,-0.010317672849538662
2020-03-31 00:00:00+00:00,0.12211490551662352
2020-04-30 00:00:00+00:00,0.013946533132684236
2020-05-31 00:00:00+00:00,0.007093838328118052
2020-06-30 00:00:00+00:00,0.036795829818678794
2020-07-31 00:00:00+00:00,0.04028082617004336
2020-08-31 00:00:00+00:00,0.00831703228044911
2020-09-30 00:00:00+00:00,-0.01812586929137694
2020-10-31 00:00:00+00:00,-0.000922878810827088
2020-11-30 00:00:00+00:00,-0.02438905858630014
2020-12-31 00:00:00+00:00,0.0012630548427614574
2021-01-31 00:00:00+00:00,-0.007295053672016216
2021-02-28 00:00:00+00:00,0.00777716934948991
2021-03-31 00:00:00+00:00,-0.03089090487957924
2021-04-30 00:00:00+00:00,0.02661219303523943
2021-05-31 00:00:00+00:00,0.007381702749039487
2021-06-30 00:00:00+00:00,0.021794105176357936
2021-07-31 00:00:00+00:00,0.004683851745078238
2021-08-31 00:00:00+00:00,-0.009306794900400206
2021-09-30 00:00:00+00:00,0.02016596971376905
2021-10-31 00:00:00+00:00,-0.020921118112569137
2021-11-30 00:00:00+00:00,0.0316437353147776
2021-12-31 00:00:00+00:00,-0.0043190575953047095
2022-01-31 00:00:00+00:00,0.017267202308489438
2022-02-28 00:00:00+00:00,-0.007392699334520025
2022-03-31 00:00:00+00:00,0.0004042001732458278
2022-04-30 00:00:00+00:00,-0.051777947159481585
2022-05-31 00:00:00+00:00,0.012744248579295459
2022-06-30 00:00:00+00:00,-0.019759117427265438
2022-07-31 00:00:00+00:00,-0.02178559676226066
2022-08-31 00:00:00+00:00,0.011235717782619892
2022-09-30 00:00:00+00:00,0.0456448957670188
2022-10-31 00:00:00+00:00,0.00029482508877309854
2022-11-30 00:00:00+00:00,0.040815497206760476
2022-12-31 00:00:00+00:00,0.032615098275686316
2023-01-31 00:00:00+00:00,0.01881559835691249
2023-02-28 00:00:00+00:00,-0.029624316361339664
2023-03-31 00:00:00+00:00,0.01679790055085606
2023-04-30 00:00:00+00:00,0.007969639655478256
2023-05-31 00:00:00+00:00,0.01832813711393877
2023-06-30 00:00:00+00:00,0.02226573054669756
2023-07-31 00:00:00+00:00,-0.01710408619537629
2023-08-31 00:00:00+00:00,0.025728071783153617
2023-09-30 00:00:00+00:00,-0.011795025577220009
2023-10-31 00:00:00+00:00,0.005087242618905252
2023-11-30 00:00:00+00:00,-0.03283626581532373
2023-12-31 00:00:00+00:00,-0.024458291385178743
2024-01-31 00:00:00+00:00,0.0288950200397593
2024-02-29 00:00:00+00:00,-0.01124697870082314
2024-03-31 00:00:00+00:00,-0.006605581413722916
2024-04-30 00:00:00+00:00,-0.018334125147057012
2024-05-31 00:00:00+00:00,0.01817181682234459
2024-06-30 00:00:00+00:00,-0.004404108590933986
2024-07-31 00:00:00+00:00,-0.0027481394125391523
2024-08-31 00:00:00+00:00,-0.032263014441884175
2024-09-30 00:00:00+00:00,-0.00854992554704559
2024-10-31 00:00:00+00:00,0.011575732886241141
2024-11-30 00:00:00+00:00,-0.011944299771758482
2024-12-31 00:00:00+00:00,-0.028498048866758552
2025-01-31 00:00:00+00:00,-0.0015497502721553147
2025-02-28 00:00:00+00:00,-0.008540931231143856
2025-03-31 00:00:00+00:00,-0.028028036671172263
2025-04-30 00:00:00+00:00,-0.035973968779714705
2025-05-31 00:00:00+00:00,-0.004336143937588077
2025-06-30 00:00:00+00:00,-0.01076470535021734
2025-07-31 00:00:00+00:00,0.02438125489065368
2025-08-31 00:00:00+00:00,-0.004566528831653982
2025-09-30 00:00:00+00:00,0.00479466275701701
2025-10-31 00:00:00+00:00,-0.014556748910551476
2025-11-30 00:00:00+00:00,-0.0028565273394376423
2025-12-31 00:00:00+00:00,0.014862309330287315
2026-01-31 00:00:00+00:00,0.03814777083823473
2026-02-28 00:00:00+00:00,0.011974603856712118
2026-03-31 00:00:00+00:00,-0.0033649481497985967
2026-04-30 00:00:00+00:00,0.022974602532722654
2026-05-31 00:00:00+00:00,-0.005662008676702857
2026-06-30 00:00:00+00:00,-0.02948755233444522
2026-07-31 00:00:00+00:00,0.015544125430614342
2026-08-31 00:00:00+00:00,-0.00011459770614508091
2026-09-30 00:00:00+00:00,0.00577121198917574
