time,mom_raw
2017-09-30 00:00:00+00:00,0.0026624264524335306
2017-10-31 00:00:00+00:00,-0.002186539345870653
2017-11-30 00:00:00+00:00,-0.001237748547050832
2017-12-31 00:00:00+00:00,-0.015601788373914127
2018-01-31 00:00:00+00:00,0.004383542579308619
2018-02-28 00:00:00+00:00,0.006109527182065033
2018-03-31 00:00:00+00:00,-0.001533588187267343
2018-04-30 00:00:00+00:00,-0.010175984722671783
2018-05-31 00:00:00+00:00,-0.0036769594948351525
2018-06-30 00:00:00+00:00,0.0009677263698433247
2018-07-31 00:00:00+00:00,0.0007188368845501003
2018-08-31 00:00:00+00:00,0.014134749049039552
2018-09-30 00:00:00+00:00,-0.0003016838333682603
2018-10-31 00:00:00+00:00,-0.003957505149693286
2018-11-30 00:00:00+00:00,-0.010506805219667292
2018-12-31 00:00:00+00:00,0.014405769950668335
2019-01-31 00:00:00+00:00,0.018669214196117334
2019-02-28 00:00:00+00:00,-0.009703855825801466
2019-03-31 00:00:00+00:00,0.002995358294225703
2019-04-30 00:00:00+00:00,0.0035377273650825103
2019-05-31 00:00:00+00:00,-0.017388247769081766
2019-06-30 00:00:00+00:00,-0.004661792549572441
2019-07-31 00:00:00+00:00,0.0135011651344914
2019-08-31 00:00:00+00:00,0.00652731775770965
2019-09-30 00:00:00+00:00,-0.009596880052284096
2019-10-31 00:00:00+00:00,-0.01678270130169246
2019-11-30 00:00:00+00:00,-0.0015880664380918397
2019-12-31 00:00:00+00:00,-0.0015071636603515293
2020-01-31 00:00:00+00:00,-0.012499302777353893
2020-02-29 00:00:00+00:00,-0.008254800206774826
2020-03-31 00:00:00+00:00,-0.006549832298367142
2020-04-30 00:00:00+00:00,-0.022788987398472127
2020-05-31 00:00:00+00:00,-0.010547949904514797
2020-06-30 00:00:00+00:00,-0.012340362916247294
2020-07-31 00:00:00+00:00,0.008494282179427604
2020-08-31 00:00:00+00:00,0.0031180936951422655
2020-09-30 00:00:00+00:00,-0.008458183040396805
2020-10-31 00:00:00+00:00,-0.004414495647866001
2020-11-30 00:00:00+00:00,-0.008796899409437287
2020-12-31 00:00:00+00:00,-0.009286011166505737
2021-01-31 00:00:00+00:00,0.0011676072954880379
2021-02-28 00:00:00+00:00,0.024265378897861734
2021-03-31 00:00:00+00:00,-0.0014924451647424508
2021-04-30 00:00:00+00:00,-0.003989252388636677
2021-05-31 00:00:00+00:00,0.0060264024433618335
2021-06-30 00:00:00+00:00,-0.005487016435757552
2021-07-31 00:00:00+00:00,0.0017111238580163057
2021-08-31 00:00:00+00:00,-0.005792143606879074
2021-09-30 00:00:00+00:00,0.00034435829364398707
2021-10-31 00:00:00+00:00,-0.016576390251383355
2021-11-30 00:00:00+00:00,0.017395703174957866
2021-12-31 00:00:00+00:00,0.011810959389557674
2022-01-31 00:00:00+00:00,0.008215408845918759
2022-02-28 00:00:00+00:00,0.005386622923229112
2022-03-31 00:00:00+00:00,-0.030142185775964614
2022-04-30 00:00:00+00:00,0.00869709653841455
2022-05-31 00:00:00+00:00,-0.001324938710186685
2022-06-30 00:00:00+00:00,0.006690310731386706
2022-07-31 00:00:00+00:00,-0.013404623722860776
2022-08-31 00:00:00+00:00,0.004774251202187774
2022-09-30 00:00:00+00:00,0.010507286401777227
2022-10-31 00:00:00+00:00,-0.0033876755146204918
2022-11-30 00:00:00+00:00,-0.0008560194283352418
2022-12-31 00:00:00+00:00,0.0036847877061885193
2023-01-31 00:00:00+00:00,-0.008305073667412843
2023-02-28 00:00:00+00:00,-0.008555810780355166
2023-03-31 00:00:00+00:00,-0.0018476679709742427
2023-04-30 00:00:00+00:00,0.006501114290027976
2023-05-31 00:00:00+00:00,0.0005372512059016454
2023-06-30 00:00:00+00:00,0.012221702115283728
2023-07-31 00:00:00+00:00,0.004421897839677502
2023-08-31 00:00:00+00:00,0.009365322126202669
2023-09-30 00:00:00+00:00,-0.01211422937263329
2023-10-31 00:00:00+00:00,0.0034189896723255675
2023-11-30 00:00:00+00:00,-0.004318942472674947
2023-12-31 00:00:00+00:00,-0.004360412224862498
2024-01-31 00:00:00+00:00,-0.002489795347402901
2024-02-29 00:00:00+00:00,-0.006541879684250573
2024-03-31 00:00:00+00:00,-0.0032681702929253653
2024-04-30 00:00:00+00:00,0.006379308115427529
2024-05-31 00:00:00+00:00,-0.00015302130774241807
2024-06-30 00:00:00+00:00,0.00470727961285311
2024-07-31 00:00:00+00:00,-0.03294340174706034
2024-08-31 00:00:00+00:00,0.005469261254594793
2024-09-30 00:00:00+00:00,-0.00252973222565378
2024-10-31 00:00:00+00:00,-0.00035838195505888404
2024-11-30 00:00:00+00:00,0.002745005291507452
2024-12-31 00:00:00+00:00,0.00583832476455548
2025-01-31 00:00:00+00:00,-0.0032251045784965626
2025-02-28 00:00:00+00:00,0.005423634106485498
2025-03-31 00:00:00+00:00,-0.0002848641713880662
2025-04-30 00:00:00+00:00,0.002075994760730504
2025-05-31 00:00:00+00:00,0.0020194194712714886
2025-06-30 00:00:00+00:00,0.009085999495993757
2025-07-31 00:00:00+00:00,0.004485888675300531
2025-08-31 00:00:00+00:00,0.0015047237258845048
2025-09-30 00:00:00+00:00,0.008642638924937662
2025-10-31 00:00:00+00:00,0.006851303905869965
2025-11-30 00:00:00+00:00,0.0003078250695245366
2025-12-31 00:00:00+00:00,0.006836241183116432
2026-01-31 00:00:00+00:00,0.004227028089685003
2026-02-28 00:00:00+00:00,0.006547242387209495
2026-03-31 00:00:00+00:00,-0.005209870896408897
2026-04-30 00:00:00+00:00,0.01064813188397773
2026-05-31 00:00:00+00:00,0.008699474726954204
2026-06-30 00:00:00+00:00,-0.0019641289409835228
2026-07-31 00:00:00+00:00,-0.0002460903334343678
2026-08-31 00:00:00+00:00,0.0034237745906959827
2026-09-30 00:00:00+00:00,0.00470424289504634
