time,high_er_xs
2015-03-31 00:00:00+00:00,0.0016311128266848218
2015-04-30 00:00:00+00:00,-0.005834347762699421
2015-05-31 00:00:00+00:00,-0.004606887368775903
2015-06-30 00:00:00+00:00,-0.01079004560733976
2015-07-31 00:00:00+00:00,0.00818898039130711
2015-08-31 00:00:00+00:00,-0.00012857860158599355
2015-09-30 00:00:00+00:00,0.00717491012966498
2015-10-31 00:00:00+00:00,0.009388385830435775
2015-11-30 00:00:00+00:00,-0.008436202671200821
2015-12-31 00:00:00+00:00,-0.005248453475988457
2016-01-31 00:00:00+00:00,-0.003536700012324645
2016-02-29 00:00:00+00:00,-0.0034482763444416697
2016-03-31 00:00:00+00:00,-0.007423069288744366
2016-04-30 00:00:00+00:00,-0.00724438861442378
2016-05-31 00:00:00+00:00,0.010218186194310697
2016-06-30 00:00:00+00:00,0.00748903780390453
2016-07-31 00:00:00+00:00,0.0009842006140339254
2016-08-31 00:00:00+00:00,0.0015232230692538984
2016-09-30 00:00:00+00:00,0.0017533459499652349
2016-10-31 00:00:00+00:00,-0.00254630399806699
2016-11-30 00:00:00+00:00,-0.002847621477192086
2016-12-31 00:00:00+00:00,0.0022238796066729183
2017-01-31 00:00:00+00:00,-0.0012002684721132972
2017-02-28 00:00:00+00:00,-0.009580356754792851
2017-03-31 00:00:00+00:00,-0.000771878765652878
2017-04-30 00:00:00+00:00,0.008329552077536162
2017-05-31 00:00:00+00:00,0.013317733602179027
2017-06-30 00:00:00+00:00,-0.0067918174039457435
2017-07-31 00:00:00+00:00,-0.01586770318528319
2017-08-31 00:00:00+00:00,-0.007949969643818777
2017-09-30 00:00:00+00:00,0.0008678400646622286
2017-10-31 00:00:00+00:00,-0.005710234094947975
2017-11-30 00:00:00+00:00,0.007717094159249482
2017-12-31 00:00:00+00:00,-0.004273827095722438
2018-01-31 00:00:00+00:00,0.005785243363306991
2018-02-28 00:00:00+00:00,0.01354842131115519
2018-03-31 00:00:00+00:00,0.0010840767876860724
2018-04-30 00:00:00+00:00,-0.005745099893427308
2018-05-31 00:00:00+00:00,0.003086950921898479
2018-06-30 00:00:00+00:00,0.0006348860587797045
2018-07-31 00:00:00+00:00,-0.0032803862548238527
2018-08-31 00:00:00+00:00,0.004559316480084563
2018-09-30 00:00:00+00:00,-0.005721982534531378
2018-10-31 00:00:00+00:00,0.0011978362788136465
2018-11-30 00:00:00+00:00,0.009077058005082295
2018-12-31 00:00:00+00:00,0.013419845534585972
2019-01-31 00:00:00+00:00,-0.007101189062841962
2019-02-28 00:00:00+00:00,-0.0012276967598714439
2019-03-31 00:00:00+00:00,0.005748035722119793
2019-04-30 00:00:00+00:00,-0.002970412646819298
2019-05-31 00:00:00+00:00,0.005902806000887217
2019-06-30 00:00:00+00:00,-0.004945024302739687
2019-07-31 00:00:00+00:00,0.0035453299109391434
2019-08-31 00:00:00+00:00,0.0015522756097190449
2019-09-30 00:00:00+00:00,-0.009694803493003223
2019-10-31 00:00:00+00:00,-0.006369407476226052
2019-11-30 00:00:00+00:00,0.00283220477614865
2019-12-31 00:00:00+00:00,-0.0036868670706526885
2020-01-31 00:00:00+00:00,0.013311649876869502
2020-02-29 00:00:00+00:00,0.006336821855756458
2020-03-31 00:00:00+00:00,0.03600326885642802
2020-04-30 00:00:00+00:00,-0.017442268303410002
2020-05-31 00:00:00+00:00,-0.0064996751575769895
2020-06-30 00:00:00+00:00,-0.009166089641405528
2020-07-31 00:00:00+00:00,0.00043400805718274427
2020-08-31 00:00:00+00:00,-0.015353244563031332
2020-09-30 00:00:00+00:00,0.00909327849923125
2020-10-31 00:00:00+00:00,0.008243106248236876
2020-11-30 00:00:00+00:00,-0.014878042955704607
2020-12-31 00:00:00+00:00,-0.005503901058437899
2021-01-31 00:00:00+00:00,-0.002725789214391594
2021-02-28 00:00:00+00:00,-0.020460279481023913
2021-03-31 00:00:00+00:00,-0.012609066573376682
2021-04-30 00:00:00+00:00,-0.0003842110068100757
2021-05-31 00:00:00+00:00,-0.001665939970027952
2021-06-30 00:00:00+00:00,0.0037582688362614025
2021-07-31 00:00:00+00:00,0.013653066532213654
2021-08-31 00:00:00+00:00,0.0017196880809320358
2021-09-30 00:00:00+00:00,-0.005730983801605527
2021-10-31 00:00:00+00:00,-0.011554174975057174
2021-11-30 00:00:00+00:00,-0.00013379917558387078
2021-12-31 00:00:00+00:00,-0.0014683128287364955
2022-01-31 00:00:00+00:00,-0.006026358638136831
2022-02-28 00:00:00+00:00,-0.00019312786340175414
2022-03-31 00:00:00+00:00,0.007204378439745085
2022-04-30 00:00:00+00:00,-0.00980066231289456
2022-05-31 00:00:00+00:00,-0.002043004664338266
2022-06-30 00:00:00+00:00,0.0037140233683887747
2022-07-31 00:00:00+00:00,0.0007979636761035191
2022-08-31 00:00:00+00:00,0.004836596315831221
2022-09-30 00:00:00+00:00,0.0046078262108442125
2022-10-31 00:00:00+00:00,-0.013412589340703884
2022-11-30 00:00:00+00:00,0.01935792460315855
2022-12-31 00:00:00+00:00,0.011542995932358968
2023-01-31 00:00:00+00:00,-0.0050498865861032805
2023-02-28 00:00:00+00:00,-0.005361815410532933
2023-03-31 00:00:00+00:00,0.002523601616587934
2023-04-30 00:00:00+00:00,-0.0014938040642819006
2023-05-31 00:00:00+00:00,-0.007742347144149564
2023-06-30 00:00:00+00:00,-0.004564414501454728
2023-07-31 00:00:00+00:00,0.008001251158149536
2023-08-31 00:00:00+00:00,-0.0035130288150566624
2023-09-30 00:00:00+00:00,-0.0002562640850657383
2023-10-31 00:00:00+00:00,0.00525855930775232
2023-11-30 00:00:00+00:00,0.006279589348986425
2023-12-31 00:00:00+00:00,0.008407470337145506
2024-01-31 00:00:00+00:00,-0.009549706120482337
2024-02-29 00:00:00+00:00,-0.002343542634743012
2024-03-31 00:00:00+00:00,-0.011570180723782464
2024-04-30 00:00:00+00:00,-0.0016826937804547137
2024-05-31 00:00:00+00:00,-0.0021133775853956482
2024-06-30 00:00:00+00:00,-0.004044493968210494
2024-07-31 00:00:00+00:00,0.022545075280138605
2024-08-31 00:00:00+00:00,0.004925905127614483
2024-09-30 00:00:00+00:00,-0.001043944708819744
2024-10-31 00:00:00+00:00,-0.007478233275537427
2024-11-30 00:00:00+00:00,0.0053819859457131525
2024-12-31 00:00:00+00:00,-0.006498959311746599
2025-01-31 00:00:00+00:00,0.007821688941596072
2025-02-28 00:00:00+00:00,0.004797272474629244
2025-03-31 00:00:00+00:00,-0.002718123482166379
2025-04-30 00:00:00+00:00,0.009456203795388474
2025-05-31 00:00:00+00:00,-0.003482876161651882
2025-06-30 00:00:00+00:00,0.0009052017815960323
2025-07-31 00:00:00+00:00,-0.004339988191924271
2025-08-31 00:00:00+00:00,0.0024210989827382345
2025-09-30 00:00:00+00:00,0.004162936581558974
2025-10-31 00:00:00+00:00,-0.005281349800702717
2025-11-30 00:00:00+00:00,-0.005624728572732218
2025-12-31 00:00:00+00:00,-0.006464543862121808
2026-01-31 00:00:00+00:00,0.0037902772230042903
2026-02-28 00:00:00+00:00,0.001730342722900069
2026-03-31 00:00:00+00:00,-0.003551792724826308
2026-04-30 00:00:00+00:00,-0.005075812415687664
2026-05-31 00:00:00+00:00,0.00276758616462347
2026-06-30 00:00:00+00:00,-0.0025421871142500274
2026-07-31 00:00:00+00:00,-0.0028422648949558704
2026-08-31 00:00:00+00:00,-0.004736257981401981
2026-09-30 00:00:00+00:00,0.007247230115906778
