time,high_emp_xs
2011-10-31 00:00:00+00:00,0.012702493638167445
2011-11-30 00:00:00+00:00,-0.02321463415848868
2011-12-31 00:00:00+00:00,-0.00926607792798495
2012-01-31 00:00:00+00:00,0.0036550688026035782
2012-02-29 00:00:00+00:00,0.010205775252210891
2012-03-31 00:00:00+00:00,-0.006905893527884177
2012-04-30 00:00:00+00:00,-0.006267181205454886
2012-05-31 00:00:00+00:00,-0.020878915359710315
2012-06-30 00:00:00+00:00,0.0011612310404787163
2012-07-31 00:00:00+00:00,-0.008518263512369395
2012-08-31 00:00:00+00:00,0.004208771957854074
2012-09-30 00:00:00+00:00,-0.005735715429079802
2012-10-31 00:00:00+00:00,0.004037192642502907
2012-11-30 00:00:00+00:00,-0.0003417586978066156
2012-12-31 00:00:00+00:00,0.005786010711149148
2013-01-31 00:00:00+00:00,-0.009457619362296832
2013-02-28 00:00:00+00:00,-0.013450357734884455
2013-03-31 00:00:00+00:00,-0.0014064756765455044
2013-04-30 00:00:00+00:00,0.0024536312466791887
2013-05-31 00:00:00+00:00,-0.0065509611245909705
2013-06-30 00:00:00+00:00,-0.008376342087571764
2013-07-31 00:00:00+00:00,0.0006826512148534469
2013-08-31 00:00:00+00:00,-0.0005259016460054111
2013-09-30 00:00:00+00:00,-0.016769617921693403
2013-10-31 00:00:00+00:00,-0.0008102347236840224
2013-11-30 00:00:00+00:00,-0.0024030440954577736
2013-12-31 00:00:00+00:00,0.00038335529111721556
2014-01-31 00:00:00+00:00,0.015621816251115028
2014-02-28 00:00:00+00:00,0.004335677725118003
2014-03-31 00:00:00+00:00,0.00018700921976755325
2014-04-30 00:00:00+00:00,-0.004061589747311745
2014-05-31 00:00:00+00:00,-0.009581875979887466
2014-06-30 00:00:00+00:00,0.006466336755467594
2014-07-31 00:00:00+00:00,-0.0018179404203663152
2014-08-31 00:00:00+00:00,-0.009834471296563119
2014-09-30 00:00:00+00:00,0.0013691070304546749
2014-10-31 00:00:00+00:00,-0.004764958385644058
2014-11-30 00:00:00+00:00,0.008135797870205463
2014-12-31 00:00:00+00:00,0.012975207379306797
2015-01-31 00:00:00+00:00,0.007407006802616856
2015-02-28 00:00:00+00:00,0.0009727937091139616
2015-03-31 00:00:00+00:00,-0.004074623349233586
2015-04-30 00:00:00+00:00,0.0036453621874279474
2015-05-31 00:00:00+00:00,-0.012705770647079784
2015-06-30 00:00:00+00:00,-0.01325183052944734
2015-07-31 00:00:00+00:00,-0.00510761827006323
2015-08-31 00:00:00+00:00,-0.012802865692168708
2015-09-30 00:00:00+00:00,0.004001589627223856
2015-10-31 00:00:00+00:00,0.019199603393128983
2015-11-30 00:00:00+00:00,0.0014649359053402478
2015-12-31 00:00:00+00:00,0.00656980593316403
2016-01-31 00:00:00+00:00,-0.020334304188762586
2016-02-29 00:00:00+00:00,-0.010680947409650199
2016-03-31 00:00:00+00:00,0.0173338127887952
2016-04-30 00:00:00+00:00,-0.005172195857517936
2016-05-31 00:00:00+00:00,-0.0015704731116745752
2016-06-30 00:00:00+00:00,0.00793434699936113
2016-07-31 00:00:00+00:00,0.005454982719973467
2016-08-31 00:00:00+00:00,0.0029263519828295337
2016-09-30 00:00:00+00:00,0.0003912013784108659
2016-10-31 00:00:00+00:00,0.005050234576428947
2016-11-30 00:00:00+00:00,-0.012752255262300283
2016-12-31 00:00:00+00:00,-0.003436690051158875
2017-01-31 00:00:00+00:00,0.002159100612450393
2017-02-28 00:00:00+00:00,-0.010223932183366924
2017-03-31 00:00:00+00:00,-0.0030541230137919317
2017-04-30 00:00:00+00:00,-0.002867327599835434
2017-05-31 00:00:00+00:00,0.000449929121702608
2017-06-30 00:00:00+00:00,0.0051692489209247405
2017-07-31 00:00:00+00:00,0.010537665203471658
2017-08-31 00:00:00+00:00,-0.007189700114036857
2017-09-30 00:00:00+00:00,-0.00422153467613795
2017-10-31 00:00:00+00:00,-0.009493562271549072
2017-11-30 00:00:00+00:00,-0.007117159996005373
2017-12-31 00:00:00+00:00,0.012540579973673749
2018-01-31 00:00:00+00:00,-0.006232465604533943
2018-02-28 00:00:00+00:00,-0.008833224341310175
2018-03-31 00:00:00+00:00,-0.0006517386077352638
2018-04-30 00:00:00+00:00,0.0017548045080446606
2018-05-31 00:00:00+00:00,0.006680562616682595
2018-06-30 00:00:00+00:00,-0.010307225462745873
2018-07-31 00:00:00+00:00,-7.978432891109222e-05
2018-08-31 00:00:00+00:00,-0.01588234276190459
2018-09-30 00:00:00+00:00,-0.004744217811788687
2018-10-31 00:00:00+00:00,0.004382567265112325
2018-11-30 00:00:00+00:00,0.016135687582507385
2018-12-31 00:00:00+00:00,-0.019375477760167237
2019-01-31 00:00:00+00:00,0.016164046226080586
2019-02-28 00:00:00+00:00,-0.0036804560006329368
2019-03-31 00:00:00+00:00,0.0005411111216608866
2019-04-30 00:00:00+00:00,-0.0020888640331051533
2019-05-31 00:00:00+00:00,-0.008964265818031225
2019-06-30 00:00:00+00:00,0.00024815049209769846
2019-07-31 00:00:00+00:00,0.0019018135764599098
2019-08-31 00:00:00+00:00,-0.008843525114657913
2019-09-30 00:00:00+00:00,0.008897725014291868
2019-10-31 00:00:00+00:00,0.002634265594387175
2019-11-30 00:00:00+00:00,-0.00613080796456178
2019-12-31 00:00:00+00:00,-0.00689358425733233
2020-01-31 00:00:00+00:00,-0.003937266712024323
2020-02-29 00:00:00+00:00,-0.0008728767154685402
2020-03-31 00:00:00+00:00,-0.014383472338263537
2020-04-30 00:00:00+00:00,0.0055545626659800895
2020-05-31 00:00:00+00:00,0.01588900747007016
2020-06-30 00:00:00+00:00,0.014810099334136906
2020-07-31 00:00:00+00:00,0.0015378800926799663
2020-08-31 00:00:00+00:00,-0.008977684550228182
2020-09-30 00:00:00+00:00,0.01010910387274655
2020-10-31 00:00:00+00:00,0.007139415743413258
2020-11-30 00:00:00+00:00,-0.0006865506733083615
2020-12-31 00:00:00+00:00,-0.0014182011658365745
2021-01-31 00:00:00+00:00,-0.0011844605439884637
2021-02-28 00:00:00+00:00,-0.006507269490619194
2021-03-31 00:00:00+00:00,-0.020366726521437117
2021-04-30 00:00:00+00:00,0.009969486962381868
2021-05-31 00:00:00+00:00,-0.006871486197689292
2021-06-30 00:00:00+00:00,-0.0036210375753171764
2021-07-31 00:00:00+00:00,-0.008473949833045502
2021-08-31 00:00:00+00:00,-0.0004931964616432527
2021-09-30 00:00:00+00:00,0.005863802872836832
2021-10-31 00:00:00+00:00,0.00851961916277233
2021-11-30 00:00:00+00:00,-0.008586924431903342
2021-12-31 00:00:00+00:00,0.001398121380974393
2022-01-31 00:00:00+00:00,-0.006421270676744806
2022-02-28 00:00:00+00:00,0.005480814920332255
2022-03-31 00:00:00+00:00,0.0315182012633064
2022-04-30 00:00:00+00:00,0.012055918424383805
2022-05-31 00:00:00+00:00,-0.0025595638024638045
2022-06-30 00:00:00+00:00,-0.002239773098284159
2022-07-31 00:00:00+00:00,-0.0010394269621825103
2022-08-31 00:00:00+00:00,0.006462499451979076
2022-09-30 00:00:00+00:00,-0.013336716099111356
