time,high_cons_xs
2011-10-31 00:00:00+00:00,0.002899569503100219
2011-11-30 00:00:00+00:00,-0.010530460969385036
2011-12-31 00:00:00+00:00,0.006299120116498802
2012-01-31 00:00:00+00:00,-0.004531736921122742
2012-02-29 00:00:00+00:00,0.007448499918122353
2012-03-31 00:00:00+00:00,-0.013476167710117504
2012-04-30 00:00:00+00:00,-3.670499482200107e-05
2012-05-31 00:00:00+00:00,0.0017797244155943748
2012-06-30 00:00:00+00:00,0.004128563009648811
2012-07-31 00:00:00+00:00,0.01898879149824584
2012-08-31 00:00:00+00:00,-0.008564404185849583
2012-09-30 00:00:00+00:00,-0.005554414791670181
2012-10-31 00:00:00+00:00,-0.005802872517974844
2012-11-30 00:00:00+00:00,0.001329741798909323
2012-12-31 00:00:00+00:00,-0.006273142326435166
2013-01-31 00:00:00+00:00,0.007435220380197505
2013-02-28 00:00:00+00:00,0.009961485890770172
2013-03-31 00:00:00+00:00,0.011052245911439496
2013-04-30 00:00:00+00:00,-0.004498314860736596
2013-05-31 00:00:00+00:00,-0.01268133434376939
2013-06-30 00:00:00+00:00,-0.014837731338465221
2013-07-31 00:00:00+00:00,0.00837240414851248
2013-08-31 00:00:00+00:00,-0.012039761859345521
2013-09-30 00:00:00+00:00,0.0005349902249265348
2013-10-31 00:00:00+00:00,-0.0067596122847983775
2013-11-30 00:00:00+00:00,0.00030141980551912084
2013-12-31 00:00:00+00:00,-0.005737018228327506
2014-01-31 00:00:00+00:00,0.007421442231248188
2014-02-28 00:00:00+00:00,-0.006765002732000869
2014-03-31 00:00:00+00:00,-0.020873062265228892
2014-04-30 00:00:00+00:00,0.0019362365935560177
2014-05-31 00:00:00+00:00,-0.0021574450218370123
2014-06-30 00:00:00+00:00,-0.010005171655681822
2014-07-31 00:00:00+00:00,0.007280930481622372
2014-08-31 00:00:00+00:00,-0.00022513153710546074
2014-09-30 00:00:00+00:00,0.011593872295085683
2014-10-31 00:00:00+00:00,-0.004304689821736707
2014-11-30 00:00:00+00:00,0.009889226077720137
2014-12-31 00:00:00+00:00,0.013134637077553357
2015-01-31 00:00:00+00:00,0.0037799193878744752
2015-02-28 00:00:00+00:00,0.02570804442129715
2015-03-31 00:00:00+00:00,0.003182920478761009
2015-04-30 00:00:00+00:00,-0.0069155993316737385
2015-05-31 00:00:00+00:00,-0.00934858188663934
2015-06-30 00:00:00+00:00,-0.010303931079398199
2015-07-31 00:00:00+00:00,0.012814999850604858
2015-08-31 00:00:00+00:00,-0.0038028581834084196
2015-09-30 00:00:00+00:00,0.00728680299014095
2015-10-31 00:00:00+00:00,0.014168795873387374
2015-11-30 00:00:00+00:00,0.007348741585489815
2015-12-31 00:00:00+00:00,0.011005317790366176
2016-01-31 00:00:00+00:00,-0.003953662976368011
2016-02-29 00:00:00+00:00,-0.0082672467995909
2016-03-31 00:00:00+00:00,-0.0069587556031665
2016-04-30 00:00:00+00:00,-0.00539919954019763
2016-05-31 00:00:00+00:00,0.0035450736047135667
2016-06-30 00:00:00+00:00,0.005928421768961911
2016-07-31 00:00:00+00:00,0.0037454987510547877
2016-08-31 00:00:00+00:00,0.006657472590576363
2016-09-30 00:00:00+00:00,-0.0020736312192030093
2016-10-31 00:00:00+00:00,0.002271245972580438
2016-11-30 00:00:00+00:00,-0.0037295263720298344
2016-12-31 00:00:00+00:00,0.002040072562218942
2017-01-31 00:00:00+00:00,-0.003591712473329123
2017-02-28 00:00:00+00:00,-0.008660729245525522
2017-03-31 00:00:00+00:00,-0.0004783898929633379
2017-04-30 00:00:00+00:00,0.011977284288789525
2017-05-31 00:00:00+00:00,-0.0039924685672625415
2017-06-30 00:00:00+00:00,0.0037342526310186752
2017-07-31 00:00:00+00:00,-0.00340804801460437
2017-08-31 00:00:00+00:00,-0.004111805128710899
2017-09-30 00:00:00+00:00,0.00794141047232344
2017-10-31 00:00:00+00:00,-0.008895076045385197
2017-11-30 00:00:00+00:00,-0.0021943003250454174
2017-12-31 00:00:00+00:00,0.005805237618981218
2018-01-31 00:00:00+00:00,-0.0059612114893038415
2018-02-28 00:00:00+00:00,-0.012410697920980596
2018-03-31 00:00:00+00:00,-0.00617152948843902
2018-04-30 00:00:00+00:00,0.0055110667184941065
2018-05-31 00:00:00+00:00,-0.001745113226285011
2018-06-30 00:00:00+00:00,-0.00841976367788222
2018-07-31 00:00:00+00:00,0.0026800834882689806
2018-08-31 00:00:00+00:00,-0.00258684336078574
2018-09-30 00:00:00+00:00,0.008443512057702884
2018-10-31 00:00:00+00:00,-0.0031233530973855395
2018-11-30 00:00:00+00:00,-0.004095120082862835
2018-12-31 00:00:00+00:00,-0.017645869003761416
2019-01-31 00:00:00+00:00,0.0011455406074079022
2019-02-28 00:00:00+00:00,0.006243937057804683
2019-03-31 00:00:00+00:00,-0.007524814170088101
2019-04-30 00:00:00+00:00,-0.0027134931755163905
2019-05-31 00:00:00+00:00,-0.017839418270733987
2019-06-30 00:00:00+00:00,0.002676222301785325
2019-07-31 00:00:00+00:00,-0.0098133823889347
2019-08-31 00:00:00+00:00,-0.010738965999604111
2019-09-30 00:00:00+00:00,0.0012712076941958639
2019-10-31 00:00:00+00:00,0.003353351293278406
2019-11-30 00:00:00+00:00,0.003183986767450131
2019-12-31 00:00:00+00:00,0.007354184952148568
2020-01-31 00:00:00+00:00,-0.012743487200505998
2020-02-29 00:00:00+00:00,-0.005624150381551729
2020-03-31 00:00:00+00:00,-0.002691520828781435
2020-04-30 00:00:00+00:00,-0.0060666498064899654
2020-05-31 00:00:00+00:00,-0.003081748773736015
2020-06-30 00:00:00+00:00,-0.002214414390577124
2020-07-31 00:00:00+00:00,0.0023992789808677806
2020-08-31 00:00:00+00:00,-0.003027631207033643
2020-09-30 00:00:00+00:00,0.0032211752141368954
2020-10-31 00:00:00+00:00,-0.0019355056757713873
2020-11-30 00:00:00+00:00,-0.002666991647424677
2020-12-31 00:00:00+00:00,-0.00257987117032199
2021-01-31 00:00:00+00:00,-0.008512715041644192
2021-02-28 00:00:00+00:00,-0.004176417759144235
2021-03-31 00:00:00+00:00,-0.0093888512237984
2021-04-30 00:00:00+00:00,0.008670756618716302
2021-05-31 00:00:00+00:00,-0.007750995981554487
2021-06-30 00:00:00+00:00,-0.0012786950310771372
2021-07-31 00:00:00+00:00,-0.009651387944843659
2021-08-31 00:00:00+00:00,-0.004689688838601658
2021-09-30 00:00:00+00:00,-0.003117799236483698
2021-10-31 00:00:00+00:00,0.019343273457911758
2021-11-30 00:00:00+00:00,-0.001366691046800983
2021-12-31 00:00:00+00:00,0.0021227482511265716
2022-01-31 00:00:00+00:00,0.007416350723899567
2022-02-28 00:00:00+00:00,0.00019203615311269573
2022-03-31 00:00:00+00:00,0.00892942922553841
2022-04-30 00:00:00+00:00,0.003350374184510896
2022-05-31 00:00:00+00:00,0.00047464772722793924
2022-06-30 00:00:00+00:00,-0.005074890383708008
2022-07-31 00:00:00+00:00,0.009397705890024977
2022-08-31 00:00:00+00:00,-0.0005105688711406486
2022-09-30 00:00:00+00:00,-0.006339545628942234
2022-10-31 00:00:00+00:00,0.003983057421558245
