start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,-0.0007079821042299138,0.49444444444444446,0.12220166233413299,-1.108621442382431,-1.0660206798330534,-0.26646629921147125,low_wui_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,1.418814022788065e-05,0.6363636363636364,0.7068087843005877,0.005245963138030504,0.010065920259450982,-0.3637380725422466,low_wui_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.002395790672694959,0.18181818181818182,1.0,-1.5211118703297586,-1.2320206868294359,-0.6163974128941251,low_wui_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0021012863535207343,0.625,0.6829352164627325,1.028325916537954,1.429370858495447,1.3152010866203399,low_wui_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0025009029005197505,0.5833333333333334,0.6019557403971486,1.5059056872855052,1.6707031760327329,0.8004104624059095,low_wui_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0006111181598820009,0.5166666666666667,0.13200846018964738,0.9598642052089577,0.9259620583100366,0.23817964942270936,high_wui_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,7.128427634027868e-05,0.5454545454545454,0.8672417196140475,0.028233612667751224,0.0395390770579645,0.38332254235255636,high_wui_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0022872255240568725,0.8181818181818182,0.7888928758914474,1.4445653633277171,1.1966448667704122,0.5969360912056072,high_wui_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.002145830658113676,0.375,1.0,-1.0537740931743136,-1.4408444904080577,-1.3152010866203399,high_wui_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.002548275273997832,0.4166666666666667,0.8718023636985833,-1.5456196053000186,-1.680741476473174,-0.8053891512082434,high_wui_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00073080758373475,0.5666666666666667,0.0921545625753498,1.174117518951917,1.2261927675517295,0.25301520080230244,low_wui_z_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0005148190683446478,0.45454545454545453,0.766832960726574,-0.2944190873004583,-0.28521366329326875,-0.25735662892504957,low_wui_z_xs,year_2024,eval,True,False
