time,low_cars_xs
2011-10-31 00:00:00+00:00,-0.00847430462638854
2011-11-30 00:00:00+00:00,0.010366084755313754
2011-12-31 00:00:00+00:00,0.00831593098708705
2012-01-31 00:00:00+00:00,0.008172892412235289
2012-02-29 00:00:00+00:00,0.006793912457036422
2012-03-31 00:00:00+00:00,0.002209993249358666
2012-04-30 00:00:00+00:00,0.0029203737561307452
2012-05-31 00:00:00+00:00,-0.0230936270197597
2012-06-30 00:00:00+00:00,0.0025114424569152582
2012-07-31 00:00:00+00:00,-0.0016310535979695562
2012-08-31 00:00:00+00:00,-0.003076960120181327
2012-09-30 00:00:00+00:00,0.007682805548835603
2012-10-31 00:00:00+00:00,0.00710247636430128
2012-11-30 00:00:00+00:00,0.003270246621939199
2012-12-31 00:00:00+00:00,0.001032474638442027
2013-01-31 00:00:00+00:00,0.01692726924228749
2013-02-28 00:00:00+00:00,0.007605679867187298
2013-03-31 00:00:00+00:00,-0.010103153337793658
2013-04-30 00:00:00+00:00,0.005013473972803606
2013-05-31 00:00:00+00:00,0.020827066703957398
2013-06-30 00:00:00+00:00,0.004726195254213028
2013-07-31 00:00:00+00:00,0.0005016240934254679
2013-08-31 00:00:00+00:00,-0.010861227122314743
2013-09-30 00:00:00+00:00,-0.009401140210308911
2013-10-31 00:00:00+00:00,-0.002974217106803123
2013-11-30 00:00:00+00:00,-0.005999924576736815
2013-12-31 00:00:00+00:00,0.0050459810366745295
2014-01-31 00:00:00+00:00,-0.01535120172956761
2014-02-28 00:00:00+00:00,0.0026777945213170007
2014-03-31 00:00:00+00:00,0.008784736947924143
2014-04-30 00:00:00+00:00,-0.001702955783181248
2014-05-31 00:00:00+00:00,0.005925556069605875
2014-06-30 00:00:00+00:00,0.005284457706979939
2014-07-31 00:00:00+00:00,-0.0048971509712743
2014-08-31 00:00:00+00:00,0.010386574878699317
2014-09-30 00:00:00+00:00,-0.0010354324196873987
2014-10-31 00:00:00+00:00,0.006023184873734211
2014-11-30 00:00:00+00:00,-0.001316245383492065
2014-12-31 00:00:00+00:00,-0.0017049555816949225
2015-01-31 00:00:00+00:00,0.012847850379926529
2015-02-28 00:00:00+00:00,-0.002083136285582987
2015-03-31 00:00:00+00:00,0.013964126780759312
2015-04-30 00:00:00+00:00,-0.012406119688138761
2015-05-31 00:00:00+00:00,-0.0032908525714464565
2015-06-30 00:00:00+00:00,-0.009099545690088418
2015-07-31 00:00:00+00:00,-0.004368189555011726
2015-08-31 00:00:00+00:00,-0.011643050076230121
2015-09-30 00:00:00+00:00,0.00024385867039833364
2015-10-31 00:00:00+00:00,0.006391372472392964
2015-11-30 00:00:00+00:00,0.013569274406328935
2015-12-31 00:00:00+00:00,-0.010468955464359442
2016-01-31 00:00:00+00:00,0.0040364847581269014
2016-02-29 00:00:00+00:00,0.019886374171230736
2016-03-31 00:00:00+00:00,-0.008650621650440615
2016-04-30 00:00:00+00:00,0.0035382432310637757
2016-05-31 00:00:00+00:00,-0.01647317665609127
2016-06-30 00:00:00+00:00,0.02764358490426444
2016-07-31 00:00:00+00:00,0.0050815808905919635
2016-08-31 00:00:00+00:00,-0.0014567821432946992
2016-09-30 00:00:00+00:00,-0.0006070738141843446
2016-10-31 00:00:00+00:00,0.007823013960536418
2016-11-30 00:00:00+00:00,0.022004909543498874
2016-12-31 00:00:00+00:00,0.0006322622933629951
2017-01-31 00:00:00+00:00,0.012861051823914282
2017-02-28 00:00:00+00:00,0.006047851624215506
2017-03-31 00:00:00+00:00,-0.007587444302748381
2017-04-30 00:00:00+00:00,-0.01744126460523221
2017-05-31 00:00:00+00:00,-0.007819600595113774
2017-06-30 00:00:00+00:00,0.016400774946172758
2017-07-31 00:00:00+00:00,0.0075907459244080044
2017-08-31 00:00:00+00:00,-0.010008168950143226
2017-09-30 00:00:00+00:00,0.014517200373617811
2017-10-31 00:00:00+00:00,-0.004837415363621034
2017-11-30 00:00:00+00:00,-0.0038180939200188613
2017-12-31 00:00:00+00:00,0.00023639010230791513
2018-01-31 00:00:00+00:00,0.004463081429138649
2018-02-28 00:00:00+00:00,0.011306849896650428
2018-03-31 00:00:00+00:00,0.004776492526282761
2018-04-30 00:00:00+00:00,0.0024006859866116947
2018-05-31 00:00:00+00:00,0.0034394761253477846
2018-06-30 00:00:00+00:00,-0.004780351876131461
2018-07-31 00:00:00+00:00,0.005670416845473092
2018-08-31 00:00:00+00:00,-0.002157480533540257
2018-09-30 00:00:00+00:00,0.0020679301043056153
2018-10-31 00:00:00+00:00,0.010076657328883076
2018-11-30 00:00:00+00:00,0.004832363393095784
2018-12-31 00:00:00+00:00,-0.015262352173860294
2019-01-31 00:00:00+00:00,0.010687621329224628
2019-02-28 00:00:00+00:00,-0.004330398733908836
2019-03-31 00:00:00+00:00,0.0008514191146296035
2019-04-30 00:00:00+00:00,-0.003758570076607959
2019-05-31 00:00:00+00:00,-0.0038571652950867286
2019-06-30 00:00:00+00:00,0.008471391336767553
2019-07-31 00:00:00+00:00,0.0035629097415483812
2019-08-31 00:00:00+00:00,-0.01032081582614619
2019-09-30 00:00:00+00:00,0.0039476336284438585
2019-10-31 00:00:00+00:00,-0.0038134421762245907
2019-11-30 00:00:00+00:00,-0.005438638037370547
2019-12-31 00:00:00+00:00,0.007084170641286525
2020-01-31 00:00:00+00:00,-0.012850378123414274
2020-02-29 00:00:00+00:00,-0.0019328737562565035
2020-03-31 00:00:00+00:00,-0.014853858612485893
2020-04-30 00:00:00+00:00,-0.0017309098407969348
2020-05-31 00:00:00+00:00,0.01594539996196298
2020-06-30 00:00:00+00:00,0.009182291353134309
2020-07-31 00:00:00+00:00,-0.001920447732555064
2020-08-31 00:00:00+00:00,0.003744712254716731
2020-09-30 00:00:00+00:00,-0.0068889933005912285
2020-10-31 00:00:00+00:00,4.504028124685533e-05
2020-11-30 00:00:00+00:00,0.005259120541208251
2020-12-31 00:00:00+00:00,0.0016509377797830904
2021-01-31 00:00:00+00:00,0.016376369748148045
2021-02-28 00:00:00+00:00,0.008564915526014794
2021-03-31 00:00:00+00:00,0.009461700437395582
2021-04-30 00:00:00+00:00,-0.0006057461565595057
2021-05-31 00:00:00+00:00,0.012275149798992135
2021-06-30 00:00:00+00:00,-0.003106143160926833
2021-07-31 00:00:00+00:00,0.0020891074218312156
2021-08-31 00:00:00+00:00,0.00048489536236928643
2021-09-30 00:00:00+00:00,0.00405885544661877
2021-10-31 00:00:00+00:00,0.008433923569556523
2021-11-30 00:00:00+00:00,0.002610247955826317
2021-12-31 00:00:00+00:00,0.0032436231567520846
2022-01-31 00:00:00+00:00,0.009849739565271909
2022-02-28 00:00:00+00:00,-0.00800930547637646
2022-03-31 00:00:00+00:00,0.02822156795936759
2022-04-30 00:00:00+00:00,0.005216450920184634
2022-05-31 00:00:00+00:00,-0.0006889419770198524
2022-06-30 00:00:00+00:00,-0.008653635252343417
2022-07-31 00:00:00+00:00,-0.010767569103807273
2022-08-31 00:00:00+00:00,-0.011059511208049821
2022-09-30 00:00:00+00:00,-0.002745378889747241
