time,ca_surplus_xs
2016-05-31 00:00:00+00:00,0.008401189683418187
2016-06-30 00:00:00+00:00,0.016437343392368575
2016-07-31 00:00:00+00:00,-0.0013161748597789735
2016-08-31 00:00:00+00:00,-9.910290231196495e-05
2016-09-30 00:00:00+00:00,0.005826314119847575
2016-10-31 00:00:00+00:00,0.0018280677346225183
2016-11-30 00:00:00+00:00,-0.026270707038441476
2016-12-31 00:00:00+00:00,0.0025420651352741075
2017-01-31 00:00:00+00:00,-0.004714272297287159
2017-02-28 00:00:00+00:00,-0.004466153572641796
2017-03-31 00:00:00+00:00,0.004018876708302033
2017-04-30 00:00:00+00:00,-0.0008848069592491958
2017-05-31 00:00:00+00:00,0.010556805692033988
2017-06-30 00:00:00+00:00,-0.00939473243921729
2017-07-31 00:00:00+00:00,-0.009863148340127137
2017-08-31 00:00:00+00:00,0.018376292768219615
2017-09-30 00:00:00+00:00,-0.019144182165559687
2017-10-31 00:00:00+00:00,0.008536290499622678
2017-11-30 00:00:00+00:00,0.0006428868822510037
2017-12-31 00:00:00+00:00,-0.005521669310464827
2018-01-31 00:00:00+00:00,0.0030622823712336267
2018-02-28 00:00:00+00:00,0.01476355831473275
2018-03-31 00:00:00+00:00,-0.0023255940819628673
2018-04-30 00:00:00+00:00,-0.011952011729594592
2018-05-31 00:00:00+00:00,0.013886755744912271
2018-06-30 00:00:00+00:00,0.007087253249608905
2018-07-31 00:00:00+00:00,-0.005803502101930036
2018-08-31 00:00:00+00:00,0.01829531072600954
2018-09-30 00:00:00+00:00,-0.00869216967096087
2018-10-31 00:00:00+00:00,0.00422006315053669
2018-11-30 00:00:00+00:00,-0.01176069245095801
2018-12-31 00:00:00+00:00,0.017471608415996487
2019-01-31 00:00:00+00:00,-0.015051045442422195
2019-02-28 00:00:00+00:00,-0.008334641075262383
2019-03-31 00:00:00+00:00,0.007443624992713893
2019-04-30 00:00:00+00:00,-0.0010970113568811168
2019-05-31 00:00:00+00:00,0.02176480497358102
2019-06-30 00:00:00+00:00,-0.0017440846551360911
2019-07-31 00:00:00+00:00,0.009643641094316813
2019-08-31 00:00:00+00:00,0.01359162629209032
2019-09-30 00:00:00+00:00,-0.007538948282847846
2019-10-31 00:00:00+00:00,-0.01398143602386559
2019-11-30 00:00:00+00:00,-0.0055810279998564916
2019-12-31 00:00:00+00:00,-0.006531754538689483
2020-01-31 00:00:00+00:00,0.009502817584390089
2020-02-29 00:00:00+00:00,0.008817974179852195
2020-03-31 00:00:00+00:00,0.029165204498579067
2020-04-30 00:00:00+00:00,-0.011621242480028604
2020-05-31 00:00:00+00:00,0.001492694609190437
2020-06-30 00:00:00+00:00,-0.010426367366518918
2020-07-31 00:00:00+00:00,0.0056658806769347425
2020-08-31 00:00:00+00:00,-0.010531361303116604
2020-09-30 00:00:00+00:00,0.009463328777348456
2020-10-31 00:00:00+00:00,0.003405982188886325
2020-11-30 00:00:00+00:00,-0.009962838960815845
2020-12-31 00:00:00+00:00,0.006716435837966328
2021-01-31 00:00:00+00:00,-0.0026985273773926233
2021-02-28 00:00:00+00:00,-0.007667548706887017
2021-03-31 00:00:00+00:00,-0.02080541695411453
2021-04-30 00:00:00+00:00,0.004738524427293722
2021-05-31 00:00:00+00:00,-0.007796209518652675
2021-06-30 00:00:00+00:00,0.003993608674950355
2021-07-31 00:00:00+00:00,-0.003063326031143565
2021-08-31 00:00:00+00:00,0.0032211275564397734
2021-09-30 00:00:00+00:00,0.003818608623801678
2021-10-31 00:00:00+00:00,-0.01583325006682501
2021-11-30 00:00:00+00:00,0.01827947221578685
2021-12-31 00:00:00+00:00,-0.000647810419182937
2022-01-31 00:00:00+00:00,0.005414199775408912
2022-02-28 00:00:00+00:00,-0.005015942622745184
2022-03-31 00:00:00+00:00,0.004160187523941206
2022-04-30 00:00:00+00:00,0.0037314564284682827
2022-05-31 00:00:00+00:00,0.0016159766728967018
2022-06-30 00:00:00+00:00,0.0009676262796163293
2022-07-31 00:00:00+00:00,-0.004805043448573576
2022-08-31 00:00:00+00:00,-0.0022567568322201526
2022-09-30 00:00:00+00:00,0.013249579198097994
2022-10-31 00:00:00+00:00,-0.023876047208676643
2022-11-30 00:00:00+00:00,0.0015188037008013744
2022-12-31 00:00:00+00:00,0.010135389724701405
2023-01-31 00:00:00+00:00,-0.007451026342447986
2023-02-28 00:00:00+00:00,0.003790243125835646
2023-03-31 00:00:00+00:00,-0.00017856613506361807
2023-04-30 00:00:00+00:00,0.0003043773778124148
2023-05-31 00:00:00+00:00,0.003703247817205879
2023-06-30 00:00:00+00:00,-0.014069466318424428
2023-07-31 00:00:00+00:00,0.004942438378633174
2023-08-31 00:00:00+00:00,0.006388477526146019
2023-09-30 00:00:00+00:00,-0.005103888303554682
2023-10-31 00:00:00+00:00,0.010663057397828357
2023-11-30 00:00:00+00:00,-0.007676371506512791
2023-12-31 00:00:00+00:00,0.004886903183462632
2024-01-31 00:00:00+00:00,-0.006629760014879027
2024-02-29 00:00:00+00:00,-0.0037106716730540557
2024-03-31 00:00:00+00:00,-0.00017766102566385555
2024-04-30 00:00:00+00:00,-0.00048472618839834336
2024-05-31 00:00:00+00:00,-0.006380278506086801
2024-06-30 00:00:00+00:00,0.0007644862377436112
2024-07-31 00:00:00+00:00,0.010281925282334292
2024-08-31 00:00:00+00:00,-0.00417085362489078
2024-09-30 00:00:00+00:00,-0.005662353427254629
2024-10-31 00:00:00+00:00,0.01057185621371981
2024-11-30 00:00:00+00:00,-0.0034249630474805226
2024-12-31 00:00:00+00:00,0.004278444030413331
2025-01-31 00:00:00+00:00,0.0005974340749039797
2025-02-28 00:00:00+00:00,-0.000699437620922061
2025-03-31 00:00:00+00:00,0.007453214235117578
2025-04-30 00:00:00+00:00,0.003321884709547529
2025-05-31 00:00:00+00:00,-0.003593366346180016
2025-06-30 00:00:00+00:00,-0.0011526844361111621
2025-07-31 00:00:00+00:00,-0.005597211834204585
2025-08-31 00:00:00+00:00,0.0070427283137748375
2025-09-30 00:00:00+00:00,0.0010199529340624292
2025-10-31 00:00:00+00:00,-0.009292935249366141
2025-11-30 00:00:00+00:00,-0.0019227345847693256
2025-12-31 00:00:00+00:00,-0.005913140002587025
2026-01-31 00:00:00+00:00,-0.01497411431343465
2026-02-28 00:00:00+00:00,-0.006113533431632012
2026-03-31 00:00:00+00:00,0.00644949230571612
2026-04-30 00:00:00+00:00,-0.010815125152354388
2026-05-31 00:00:00+00:00,-0.00805236838629253
2026-06-30 00:00:00+00:00,0.012363187859256497
2026-07-31 00:00:00+00:00,-0.0066437251497600824
2026-08-31 00:00:00+00:00,-0.004611806659953532
2026-09-30 00:00:00+00:00,0.01376486967564694
