time,low_rel_gpr_lvl_xs
2011-10-31 00:00:00+00:00,0.014079978159152962
2011-11-30 00:00:00+00:00,-0.010968281822279158
2011-12-31 00:00:00+00:00,-0.0019247803570536792
2012-01-31 00:00:00+00:00,0.00740553843984193
2012-02-29 00:00:00+00:00,0.002389275106871702
2012-03-31 00:00:00+00:00,-0.00455967445497063
2012-04-30 00:00:00+00:00,-0.002834491134046435
2012-05-31 00:00:00+00:00,-0.02118087685172676
2012-06-30 00:00:00+00:00,0.00756952773469699
2012-07-31 00:00:00+00:00,0.0054612289841029504
2012-08-31 00:00:00+00:00,-0.008092742936032127
2012-09-30 00:00:00+00:00,-0.0051252655541720316
2012-10-31 00:00:00+00:00,0.0023651041054593147
2012-11-30 00:00:00+00:00,0.0014059800677090895
2012-12-31 00:00:00+00:00,-0.0024672787310016098
2013-01-31 00:00:00+00:00,0.007128300814765787
2013-02-28 00:00:00+00:00,0.000796573974336523
2013-03-31 00:00:00+00:00,-0.0019833463855847278
2013-04-30 00:00:00+00:00,-0.0011284786701815097
2013-05-31 00:00:00+00:00,-0.018976190538997573
2013-06-30 00:00:00+00:00,-0.011644269733621648
2013-07-31 00:00:00+00:00,-0.004171342296254599
2013-08-31 00:00:00+00:00,-0.006356415965376949
2013-09-30 00:00:00+00:00,0.0025167653075242047
2013-10-31 00:00:00+00:00,0.004345101864782652
2013-11-30 00:00:00+00:00,-0.010529268642480494
2013-12-31 00:00:00+00:00,-0.005033491683716251
2014-01-31 00:00:00+00:00,-0.01295897885716324
2014-02-28 00:00:00+00:00,0.008761509884267049
2014-03-31 00:00:00+00:00,0.012739686688837848
2014-04-30 00:00:00+00:00,-0.003049845622442371
2014-05-31 00:00:00+00:00,0.0027746935510661874
2014-06-30 00:00:00+00:00,6.481800277824412e-05
2014-07-31 00:00:00+00:00,-0.0009516786362703256
2014-08-31 00:00:00+00:00,0.007288387560580922
2014-09-30 00:00:00+00:00,0.005681694391459491
2014-10-31 00:00:00+00:00,0.005313169457760836
2014-11-30 00:00:00+00:00,0.002860820999523339
2014-12-31 00:00:00+00:00,-0.0077197235037110845
2015-01-31 00:00:00+00:00,0.011454452275180493
2015-02-28 00:00:00+00:00,-0.016006861920178084
2015-03-31 00:00:00+00:00,0.008795498802051993
2015-04-30 00:00:00+00:00,-0.00026149925044860467
2015-05-31 00:00:00+00:00,-0.0044905510654249525
2015-06-30 00:00:00+00:00,-0.007901088025937586
2015-07-31 00:00:00+00:00,-0.017151338858098275
2015-08-31 00:00:00+00:00,-0.00835528842396649
2015-09-30 00:00:00+00:00,-0.0021655235899832315
2015-10-31 00:00:00+00:00,-0.0002973934078102092
2015-11-30 00:00:00+00:00,0.007136593916772904
2015-12-31 00:00:00+00:00,0.009247400228379332
2016-01-31 00:00:00+00:00,-0.005628095891087703
2016-02-29 00:00:00+00:00,0.014775314265991879
2016-03-31 00:00:00+00:00,0.008170503868771384
2016-04-30 00:00:00+00:00,-0.006200495192243527
2016-05-31 00:00:00+00:00,-0.013109499680146741
2016-06-30 00:00:00+00:00,0.03207166366587022
2016-07-31 00:00:00+00:00,0.006785883085776323
2016-08-31 00:00:00+00:00,-0.004305048202838169
2016-09-30 00:00:00+00:00,0.009953065312185982
2016-10-31 00:00:00+00:00,0.013591599094812334
2016-11-30 00:00:00+00:00,0.0024198668793535827
2016-12-31 00:00:00+00:00,-0.004161551748064096
2017-01-31 00:00:00+00:00,0.005929990536315044
2017-02-28 00:00:00+00:00,0.0040304723309532164
2017-03-31 00:00:00+00:00,0.00144924983004735
2017-04-30 00:00:00+00:00,-0.01311683631813676
2017-05-31 00:00:00+00:00,0.004724898315741521
2017-06-30 00:00:00+00:00,0.011986989390712521
2017-07-31 00:00:00+00:00,-0.00035029571033828866
2017-08-31 00:00:00+00:00,0.0038663262712950175
2017-09-30 00:00:00+00:00,-0.008695150984464495
2017-10-31 00:00:00+00:00,-0.008046265779901196
2017-11-30 00:00:00+00:00,-0.007917906312460476
2017-12-31 00:00:00+00:00,0.00863763174074994
2018-01-31 00:00:00+00:00,-0.002134930377342137
2018-02-28 00:00:00+00:00,-0.009466329833369369
2018-03-31 00:00:00+00:00,-0.01220081982941501
2018-04-30 00:00:00+00:00,-0.005032789565677209
2018-05-31 00:00:00+00:00,0.010679850407484093
2018-06-30 00:00:00+00:00,-0.002469642171392672
2018-07-31 00:00:00+00:00,0.006441829882722239
2018-08-31 00:00:00+00:00,0.001585563730067463
2018-09-30 00:00:00+00:00,-0.00789345692466048
2018-10-31 00:00:00+00:00,0.0013133025493865524
2018-11-30 00:00:00+00:00,0.01156140428649155
2018-12-31 00:00:00+00:00,-0.012800989988308475
2019-01-31 00:00:00+00:00,-0.005000141505014932
2019-02-28 00:00:00+00:00,-0.008063451979925751
2019-03-31 00:00:00+00:00,0.009486945977076777
2019-04-30 00:00:00+00:00,-0.00945437518743264
2019-05-31 00:00:00+00:00,0.018945237097653278
2019-06-30 00:00:00+00:00,0.010619768582423417
2019-07-31 00:00:00+00:00,0.001836066544255388
2019-08-31 00:00:00+00:00,-0.008208024843186279
2019-09-30 00:00:00+00:00,-0.0007351498736534179
2019-10-31 00:00:00+00:00,-0.0031288418948671737
2019-11-30 00:00:00+00:00,-0.005598051589344122
2019-12-31 00:00:00+00:00,0.0060960171301949195
2020-01-31 00:00:00+00:00,-0.006475313414193384
