time,high_cu_z_xs
2011-10-31 00:00:00+00:00,-0.00847430462638854
2011-11-30 00:00:00+00:00,0.003017713700132818
2011-12-31 00:00:00+00:00,0.0015698127413830143
2012-01-31 00:00:00+00:00,-0.014995885387297347
2012-02-29 00:00:00+00:00,-0.010067358549100014
2012-03-31 00:00:00+00:00,-0.003284649646744353
2012-04-30 00:00:00+00:00,-0.001270845277152488
2012-05-31 00:00:00+00:00,-0.001309410158323976
2012-06-30 00:00:00+00:00,-0.006173618729969799
2012-07-31 00:00:00+00:00,0.007220161210401477
2012-08-31 00:00:00+00:00,-0.005787135219164075
2012-09-30 00:00:00+00:00,0.009021169704608756
2012-10-31 00:00:00+00:00,0.0010642681401231702
2012-11-30 00:00:00+00:00,-0.001110241523743949
2012-12-31 00:00:00+00:00,-0.002850024902693704
2013-01-31 00:00:00+00:00,-0.003050029534894194
2013-02-28 00:00:00+00:00,0.003971704706934309
2013-03-31 00:00:00+00:00,0.0025764919023003596
2013-04-30 00:00:00+00:00,0.0015626217300668266
2013-05-31 00:00:00+00:00,-0.01262184197791072
2013-06-30 00:00:00+00:00,0.0008078141839726882
2013-07-31 00:00:00+00:00,-0.007521510008730248
2013-08-31 00:00:00+00:00,0.0011478044265345044
2013-09-30 00:00:00+00:00,0.0023084545866476347
2013-10-31 00:00:00+00:00,-0.0014427494017086318
2013-11-30 00:00:00+00:00,0.01622047443387209
2013-12-31 00:00:00+00:00,0.0016399352684406399
2014-01-31 00:00:00+00:00,-0.016320427398330728
2014-02-28 00:00:00+00:00,0.00048473759459466415
2014-03-31 00:00:00+00:00,0.004020216938019905
2014-04-30 00:00:00+00:00,0.0011102985457924763
2014-05-31 00:00:00+00:00,0.009185644413735483
2014-06-30 00:00:00+00:00,-0.011174070296489869
2014-07-31 00:00:00+00:00,0.005160686682172511
2014-08-31 00:00:00+00:00,-0.001277862846590594
2014-09-30 00:00:00+00:00,0.006635514631641248
2014-10-31 00:00:00+00:00,0.0037798331110980854
2014-11-30 00:00:00+00:00,0.00329723036794749
2014-12-31 00:00:00+00:00,0.00628457565810292
2015-01-31 00:00:00+00:00,0.015854269986073977
2015-02-28 00:00:00+00:00,-0.005790449494918248
2015-03-31 00:00:00+00:00,-0.00993501059666202
2015-04-30 00:00:00+00:00,-0.002567725140082633
2015-05-31 00:00:00+00:00,0.003423487633642086
2015-06-30 00:00:00+00:00,0.012404290169060861
2015-07-31 00:00:00+00:00,0.0002936512692637283
2015-08-31 00:00:00+00:00,0.01384684897893429
2015-09-30 00:00:00+00:00,0.003153927499499387
2015-10-31 00:00:00+00:00,0.00030888637150461307
2015-11-30 00:00:00+00:00,0.00019386850459346405
2015-12-31 00:00:00+00:00,0.009526753840991997
2016-01-31 00:00:00+00:00,-0.010562506197468902
2016-02-29 00:00:00+00:00,-0.0039666984309689735
2016-03-31 00:00:00+00:00,-0.007411626487363598
2016-04-30 00:00:00+00:00,-0.007557554703188862
2016-05-31 00:00:00+00:00,0.012435890479159939
2016-06-30 00:00:00+00:00,-0.02379208345695938
2016-07-31 00:00:00+00:00,-0.0016184031841116608
2016-08-31 00:00:00+00:00,0.0032265671960989284
2016-09-30 00:00:00+00:00,-0.007530459982348359
2016-10-31 00:00:00+00:00,-0.011707525940527375
2016-11-30 00:00:00+00:00,0.008986356395697337
2016-12-31 00:00:00+00:00,-0.002664602800739213
2017-01-31 00:00:00+00:00,-0.0017453869937517075
2017-02-28 00:00:00+00:00,0.01103480483422703
2017-03-31 00:00:00+00:00,0.004391661828415883
2017-04-30 00:00:00+00:00,0.01026800703238595
2017-05-31 00:00:00+00:00,0.003949300955301771
2017-06-30 00:00:00+00:00,-0.0019683060881867664
2017-07-31 00:00:00+00:00,-0.012662321396611831
2017-08-31 00:00:00+00:00,0.004957521607353854
2017-09-30 00:00:00+00:00,0.01592123196604045
2017-10-31 00:00:00+00:00,-0.005810389713263087
2017-11-30 00:00:00+00:00,0.005209431262408248
2017-12-31 00:00:00+00:00,-0.00016054048512559316
2018-01-31 00:00:00+00:00,-0.0022824387738918928
2018-02-28 00:00:00+00:00,-0.0030356958893181796
2018-03-31 00:00:00+00:00,-0.0032448989923843374
2018-04-30 00:00:00+00:00,1.2521394431086463e-05
2018-05-31 00:00:00+00:00,-0.0015592689185788267
2018-06-30 00:00:00+00:00,0.0015450721346259577
2018-07-31 00:00:00+00:00,-0.0033196600691797196
2018-08-31 00:00:00+00:00,0.0084394131302572
2018-09-30 00:00:00+00:00,-0.008340802711734874
2018-10-31 00:00:00+00:00,0.006600048177725304
2018-11-30 00:00:00+00:00,-0.008059836729716885
2018-12-31 00:00:00+00:00,0.0013988801395965478
2019-01-31 00:00:00+00:00,0.006250321211425991
2019-02-28 00:00:00+00:00,0.0075984128036810095
2019-03-31 00:00:00+00:00,0.0063078969970518095
2019-04-30 00:00:00+00:00,-0.011159407491402207
2019-05-31 00:00:00+00:00,0.0017578170175323038
2019-06-30 00:00:00+00:00,0.0016224980658023913
2019-07-31 00:00:00+00:00,-0.009774828867918917
2019-08-31 00:00:00+00:00,-0.00793518020898365
2019-09-30 00:00:00+00:00,-0.008429394415186753
2019-10-31 00:00:00+00:00,-0.010785075320319248
2019-11-30 00:00:00+00:00,0.00019198171500689476
2019-12-31 00:00:00+00:00,0.005680612234814086
2020-01-31 00:00:00+00:00,-0.00267288742125682
2020-02-29 00:00:00+00:00,0.002445266267644408
2020-03-31 00:00:00+00:00,0.00575215485035141
2020-04-30 00:00:00+00:00,-0.0026474288757730724
2020-05-31 00:00:00+00:00,0.0010498624925727729
2020-06-30 00:00:00+00:00,-0.0012944944371969802
2020-07-31 00:00:00+00:00,-0.004332401122707941
2020-08-31 00:00:00+00:00,0.015384696201005355
2020-09-30 00:00:00+00:00,0.001823869827393576
2020-10-31 00:00:00+00:00,-0.004094087367337518
2020-11-30 00:00:00+00:00,0.0049964721619575325
2020-12-31 00:00:00+00:00,-0.0022041828451454526
2021-01-31 00:00:00+00:00,-0.003563905807666967
2021-02-28 00:00:00+00:00,-0.014710597548612592
2021-03-31 00:00:00+00:00,-0.0074713421148807635
2021-04-30 00:00:00+00:00,0.0006006646324023812
2021-05-31 00:00:00+00:00,0.0026640498777723565
2021-06-30 00:00:00+00:00,-0.0011643946948274309
2021-07-31 00:00:00+00:00,-0.00717604883555556
2021-08-31 00:00:00+00:00,0.0023918527686821456
2021-09-30 00:00:00+00:00,-0.001337787406409885
2021-10-31 00:00:00+00:00,0.0063583791836563375
2021-11-30 00:00:00+00:00,0.001508815464222657
2021-12-31 00:00:00+00:00,-0.002676420707275695
2022-01-31 00:00:00+00:00,0.003485142149280973
2022-02-28 00:00:00+00:00,-0.0030101979068308804
2022-03-31 00:00:00+00:00,0.02434275020276022
2022-04-30 00:00:00+00:00,-0.005216783955287907
2022-05-31 00:00:00+00:00,-0.0032605274032119214
2022-06-30 00:00:00+00:00,-0.002388650135187631
2022-07-31 00:00:00+00:00,0.00813262326647024
2022-08-31 00:00:00+00:00,-0.013781126041417568
2022-09-30 00:00:00+00:00,-0.0004245772488712385
2022-10-31 00:00:00+00:00,-0.000683343617368215
2022-11-30 00:00:00+00:00,-0.0071215970431764974
2022-12-31 00:00:00+00:00,-0.003080720525287739
2023-01-31 00:00:00+00:00,0.013402981922479018
2023-02-28 00:00:00+00:00,-0.016656733368618837
2023-03-31 00:00:00+00:00,0.006925357067177451
2023-04-30 00:00:00+00:00,-0.007886438220943037
2023-05-31 00:00:00+00:00,-0.00792872649934262
2023-06-30 00:00:00+00:00,-0.002444959959485127
2023-07-31 00:00:00+00:00,-0.0019591962198624024
2023-08-31 00:00:00+00:00,-0.0027517256003836144
2023-09-30 00:00:00+00:00,-0.0020388497223243762
2023-10-31 00:00:00+00:00,-0.0050552345794799836
2023-11-30 00:00:00+00:00,0.006035543930976051
2023-12-31 00:00:00+00:00,-0.0019932346911015753
2024-01-31 00:00:00+00:00,0.004863910817752171
2024-02-29 00:00:00+00:00,0.001889201285888209
2024-03-31 00:00:00+00:00,-0.005478349364060442
2024-04-30 00:00:00+00:00,-0.002385462673229477
2024-05-31 00:00:00+00:00,0.00491446108087068
2024-06-30 00:00:00+00:00,-0.0016643100944446765
2024-07-31 00:00:00+00:00,0.0006620337379887875
2024-08-31 00:00:00+00:00,0.003620321907500612
2024-09-30 00:00:00+00:00,0.0015860073544013975
2024-10-31 00:00:00+00:00,-0.004052388726958789
2024-11-30 00:00:00+00:00,0.001107796893320634
2024-12-31 00:00:00+00:00,0.0009831447659656156
2025-01-31 00:00:00+00:00,-0.0022013253820768464
2025-02-28 00:00:00+00:00,0.0024464658243148474
2025-03-31 00:00:00+00:00,-0.0021824299859571905
