time,low_cip_xs
2022-06-30 00:00:00+00:00,-0.008282068729428715
2022-07-31 00:00:00+00:00,-0.004875596324635079
2022-08-31 00:00:00+00:00,0.005624531334471161
2022-09-30 00:00:00+00:00,-0.007716841604456293
2022-10-31 00:00:00+00:00,0.005439357100242903
2022-11-30 00:00:00+00:00,0.00813263377683815
2022-12-31 00:00:00+00:00,-0.0033983199679656906
2023-01-31 00:00:00+00:00,0.012439348631634095
2023-02-28 00:00:00+00:00,-0.008988682250920865
2023-03-31 00:00:00+00:00,-0.004193562557432862
2023-04-30 00:00:00+00:00,-0.00015498149725168275
2023-05-31 00:00:00+00:00,-0.005558827996011262
2023-06-30 00:00:00+00:00,0.011816487572808398
2023-07-31 00:00:00+00:00,0.004381474621231618
2023-08-31 00:00:00+00:00,-0.0011754856084167375
2023-09-30 00:00:00+00:00,-0.003967151109083411
2023-10-31 00:00:00+00:00,0.006127492480067387
2023-11-30 00:00:00+00:00,-4.93610914736875e-05
2023-12-31 00:00:00+00:00,-0.00677858259722075
2024-01-31 00:00:00+00:00,0.004750319129941616
2024-02-29 00:00:00+00:00,0.0030637279556837704
2024-03-31 00:00:00+00:00,0.006305690443272116
2024-04-30 00:00:00+00:00,0.009844600132376868
2024-05-31 00:00:00+00:00,-0.0012568838119733083
2024-06-30 00:00:00+00:00,0.0063308298313740075
2024-07-31 00:00:00+00:00,-0.01438243542112505
2024-08-31 00:00:00+00:00,-0.005618059348931337
2024-09-30 00:00:00+00:00,0.0004693443307537404
2024-10-31 00:00:00+00:00,0.01234294398114577
2024-11-30 00:00:00+00:00,-0.009340090121576439
2024-12-31 00:00:00+00:00,0.005653079826430929
2025-01-31 00:00:00+00:00,-0.004835532962742084
2025-02-28 00:00:00+00:00,-0.005500005048480361
2025-03-31 00:00:00+00:00,0.008439415929260674
2025-04-30 00:00:00+00:00,-0.004544028920180798
2025-05-31 00:00:00+00:00,0.0023648273196839042
2025-06-30 00:00:00+00:00,0.009368472596692712
2025-07-31 00:00:00+00:00,0.006925242284455457
2025-08-31 00:00:00+00:00,0.003848520715556303
2025-09-30 00:00:00+00:00,0.009447350537814536
2025-10-31 00:00:00+00:00,0.00665907079204997
2025-11-30 00:00:00+00:00,0.004171753646251775
2025-12-31 00:00:00+00:00,0.006945186177306217
2026-01-31 00:00:00+00:00,0.00022806010802955967
2026-02-28 00:00:00+00:00,0.006981715335054872
2026-03-31 00:00:00+00:00,0.0026790197923716175
2026-04-30 00:00:00+00:00,0.0043531022242673245
2026-05-31 00:00:00+00:00,-0.0018104198544471872
2026-06-30 00:00:00+00:00,0.0036520544486979833
2026-07-31 00:00:00+00:00,-0.00596664007804748
2026-08-31 00:00:00+00:00,0.004639263189773368
2026-09-30 00:00:00+00:00,-0.003158095610407141
