time,macro_diff_ew
2011-10-31 00:00:00+00:00,-0.003546098395115216
2011-11-30 00:00:00+00:00,-0.0005968829878130189
2011-12-31 00:00:00+00:00,-0.0006943824085084982
2012-01-31 00:00:00+00:00,-0.0019856881573271368
2012-02-29 00:00:00+00:00,-6.369445666210005e-05
2012-03-31 00:00:00+00:00,0.0007602468670850904
2012-04-30 00:00:00+00:00,-0.003695213712824441
2012-05-31 00:00:00+00:00,0.015123449342349327
2012-06-30 00:00:00+00:00,-0.0008683735944190474
2012-07-31 00:00:00+00:00,-6.408257851242549e-05
2012-08-31 00:00:00+00:00,-0.0031124777376483337
2012-09-30 00:00:00+00:00,-0.00792991263592191
2012-10-31 00:00:00+00:00,-0.0016376550000278822
2012-11-30 00:00:00+00:00,0.0006247230566807094
2012-12-31 00:00:00+00:00,0.0007405224806078525
2013-01-31 00:00:00+00:00,0.0006270791374261009
2013-02-28 00:00:00+00:00,0.004519487197032879
2013-03-31 00:00:00+00:00,0.0025191412321123874
2013-04-30 00:00:00+00:00,-0.0018647009361295597
2013-05-31 00:00:00+00:00,0.002600965308537484
2013-06-30 00:00:00+00:00,0.00488145215129121
2013-07-31 00:00:00+00:00,0.0029988422197004816
2013-08-31 00:00:00+00:00,-0.0038943028601714502
2013-09-30 00:00:00+00:00,-0.004478722924796785
2013-10-31 00:00:00+00:00,-0.003337198982097722
2013-11-30 00:00:00+00:00,0.0012827494439866527
2013-12-31 00:00:00+00:00,-7.08549370085354e-05
2014-01-31 00:00:00+00:00,0.004537034671143303
2014-02-28 00:00:00+00:00,-0.0035877040783599545
2014-03-31 00:00:00+00:00,-0.002005156861445645
2014-04-30 00:00:00+00:00,-0.0020430431822070494
2014-05-31 00:00:00+00:00,-0.004118323773560584
2014-06-30 00:00:00+00:00,-0.0012055665042567387
2014-07-31 00:00:00+00:00,-3.4987721111434666e-06
2014-08-31 00:00:00+00:00,-0.0028117046483240316
2014-09-30 00:00:00+00:00,0.004126746589383945
2014-10-31 00:00:00+00:00,5.7577802734520844e-06
2014-11-30 00:00:00+00:00,0.003208626863859143
2014-12-31 00:00:00+00:00,0.0013051274534516821
2015-01-31 00:00:00+00:00,0.013485356676572469
2015-02-28 00:00:00+00:00,-0.008835292294538832
2015-03-31 00:00:00+00:00,-0.0019506571795078198
2015-04-30 00:00:00+00:00,0.002794383256212507
2015-05-31 00:00:00+00:00,0.0027505937628644617
2015-06-30 00:00:00+00:00,0.00398917141653965
2015-07-31 00:00:00+00:00,0.006267509799620097
2015-08-31 00:00:00+00:00,0.001230464647515861
2015-09-30 00:00:00+00:00,0.00013235242422315885
2015-10-31 00:00:00+00:00,-0.005259499815901347
2015-11-30 00:00:00+00:00,-0.00559404023070198
2015-12-31 00:00:00+00:00,0.013849746627941473
2016-01-31 00:00:00+00:00,-0.00615675681553185
2016-02-29 00:00:00+00:00,-0.007911992313044736
2016-03-31 00:00:00+00:00,-0.0033283462788726847
2016-04-30 00:00:00+00:00,-0.007914293179647092
2016-05-31 00:00:00+00:00,0.006979280293484269
2016-06-30 00:00:00+00:00,-0.008580781046569563
2016-07-31 00:00:00+00:00,0.0005195277165068735
2016-08-31 00:00:00+00:00,-0.001205642814533503
2016-09-30 00:00:00+00:00,0.002224300844583027
2016-10-31 00:00:00+00:00,-0.006270078140498514
2016-11-30 00:00:00+00:00,-0.006507172432891228
2016-12-31 00:00:00+00:00,-0.000938630280793995
2017-01-31 00:00:00+00:00,-0.004028284008641414
2017-02-28 00:00:00+00:00,-0.00219340618050623
2017-03-31 00:00:00+00:00,0.002109311969846539
2017-04-30 00:00:00+00:00,-0.0024372424543734894
2017-05-31 00:00:00+00:00,-0.0015288753206067485
2017-06-30 00:00:00+00:00,-0.008012629150444206
2017-07-31 00:00:00+00:00,-0.007015164456689149
2017-08-31 00:00:00+00:00,0.004195325637038838
2017-09-30 00:00:00+00:00,-0.008107093403989296
2017-10-31 00:00:00+00:00,0.003666349097356303
2017-11-30 00:00:00+00:00,-0.0011822966731321882
2017-12-31 00:00:00+00:00,-0.007234524714466506
2018-01-31 00:00:00+00:00,0.0036652777518588753
2018-02-28 00:00:00+00:00,0.009492854534934647
2018-03-31 00:00:00+00:00,0.0005092488197120382
2018-04-30 00:00:00+00:00,-0.008619350732738118
2018-05-31 00:00:00+00:00,0.004460946248998843
2018-06-30 00:00:00+00:00,-0.001677101974013273
2018-07-31 00:00:00+00:00,-0.0026617648148593576
2018-08-31 00:00:00+00:00,0.004391260438084688
2018-09-30 00:00:00+00:00,-0.007072350376357783
2018-10-31 00:00:00+00:00,0.0018064106212565267
2018-11-30 00:00:00+00:00,0.001648972427661377
2018-12-31 00:00:00+00:00,0.005776291231683217
2019-01-31 00:00:00+00:00,-0.0019053532375082893
2019-02-28 00:00:00+00:00,-0.006163927951236325
2019-03-31 00:00:00+00:00,0.007695442865125912
2019-04-30 00:00:00+00:00,-0.0036227250736492467
2019-05-31 00:00:00+00:00,0.014371198506305305
2019-06-30 00:00:00+00:00,0.0025662742542222894
2019-07-31 00:00:00+00:00,0.005066007203445633
2019-08-31 00:00:00+00:00,0.003166719291357145
2019-09-30 00:00:00+00:00,-0.0017746446457856946
2019-10-31 00:00:00+00:00,-0.0034868521773396832
2019-11-30 00:00:00+00:00,-1.8736485882686615e-05
2019-12-31 00:00:00+00:00,0.0013984501367605429
2020-01-31 00:00:00+00:00,0.008422916408250769
2020-02-29 00:00:00+00:00,0.00361274027442704
2020-03-31 00:00:00+00:00,0.017192378062169
2020-04-30 00:00:00+00:00,-0.001704434952019107
2020-05-31 00:00:00+00:00,-0.0072324067006149795
2020-06-30 00:00:00+00:00,-0.0058092564712457495
2020-07-31 00:00:00+00:00,0.0008304244187764542
2020-08-31 00:00:00+00:00,-0.005906360007357336
2020-09-30 00:00:00+00:00,-0.0008943900365018242
2020-10-31 00:00:00+00:00,0.0009756217266825296
2020-11-30 00:00:00+00:00,-0.007127721300274281
2020-12-31 00:00:00+00:00,0.0018785735866762021
2021-01-31 00:00:00+00:00,-0.0008097062690112233
2021-02-28 00:00:00+00:00,-0.00890861739050175
2021-03-31 00:00:00+00:00,-0.00558157029661277
2021-04-30 00:00:00+00:00,-0.0003145810434299623
2021-05-31 00:00:00+00:00,-0.005070196383646364
2021-06-30 00:00:00+00:00,0.0036150793644227353
2021-07-31 00:00:00+00:00,0.005470271572103336
2021-08-31 00:00:00+00:00,0.0009433480643223913
2021-09-30 00:00:00+00:00,-0.000721648365169858
2021-10-31 00:00:00+00:00,-0.010055579637317624
2021-11-30 00:00:00+00:00,0.01010339149647499
2021-12-31 00:00:00+00:00,0.0003275018976405253
2022-01-31 00:00:00+00:00,-0.0032658051169305313
2022-02-28 00:00:00+00:00,0.0014688413303227676
2022-03-31 00:00:00+00:00,-0.004178200685803213
2022-04-30 00:00:00+00:00,-0.001665231050662408
2022-05-31 00:00:00+00:00,0.0015353629658356738
2022-06-30 00:00:00+00:00,0.005898523101520059
2022-07-31 00:00:00+00:00,0.0032664488132609915
2022-08-31 00:00:00+00:00,0.00307735166199663
2022-09-30 00:00:00+00:00,0.004425599954110737
2022-10-31 00:00:00+00:00,-0.009644955999161486
2022-11-30 00:00:00+00:00,-0.0007937610161753428
2022-12-31 00:00:00+00:00,0.0014083139818767965
2023-01-31 00:00:00+00:00,-0.006461923583093165
2023-02-28 00:00:00+00:00,-0.0023899836938606756
2023-03-31 00:00:00+00:00,-0.0017812371256012982
