start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.0003445605607500389,0.5222222222222223,0.13182266867132433,0.5123011312524504,0.6018713937733327,0.1509214366969971,reer_cheap_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0010766232373332226,0.36363636363636365,0.9328931005907732,-0.5284325245684366,-0.8163253357798433,-0.691460233210137,reer_cheap_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.002681604722071755,0.2727272727272727,1.0,-2.172943264795903,-1.602349904178192,-0.9955764041714121,reer_cheap_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0016243613557336833,0.625,0.8090006583892317,1.2817929066543823,1.2334125161306304,0.9673549495109158,reer_cheap_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0008389474359673058,0.5833333333333334,0.6640708685236685,0.8138352932516276,0.8493772099335165,0.44839611420003217,reer_cheap_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0002199278186267892,0.5,0.12276859476400784,0.33834988360659074,0.35332660694847745,0.10748237512817771,reer_cheap_xs_36,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0018827403795003846,0.2727272727272727,1.0,-0.8724394029652975,-1.1592641061818334,-0.9701604945261856,reer_cheap_xs_36,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0014835455434820677,0.36363636363636365,0.9034418767886316,-1.0905033708092966,-1.0346477434059242,-0.3069219009131981,reer_cheap_xs_36,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.000533010543608145,0.5,0.9785329346466597,0.3649809654005993,0.4059463848194952,0.40687859036885116,reer_cheap_xs_36,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0010531009813209147,0.5833333333333334,0.7040809001952583,0.98176463212422,1.053802379350567,0.487320022875576,reer_cheap_xs_36,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00043675623018261234,0.4777777777777778,0.13322725680644068,-0.6510538562553453,-0.7641303410507665,-0.18099720281885073,reer_mom_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0010162457889722123,0.6363636363636364,0.5468963836174865,0.4996904829884212,0.7716404487679255,0.6751170211830073,reer_mom_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0025388534091038794,0.7272727272727273,0.6043733126675941,2.028852712008126,1.5641546529817643,0.9354609530791534,reer_mom_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0017215816620815144,0.375,1.0,-1.3603718968704193,-1.2499190147769432,-1.0042181235086494,reer_mom_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0009522213487499487,0.4166666666666667,0.8521772617480767,-0.9287785679638254,-0.93972721607644,-0.4953729852281142,reer_mom_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00044855983725840975,0.5166666666666667,0.09115073708790802,0.6956841928437855,0.7512681819236301,0.19519014739140822,reer_chg_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0001521518000495714,0.45454545454545453,0.6979396735150676,-0.0868655842303046,-0.09392088302945974,-0.3181997860847943,reer_chg_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0016868467689178884,0.6363636363636364,0.7778570671422286,1.1211770458214916,1.316252267492082,0.6447475412966811,reer_chg_xs,year_2025,eval,True,False
