time,low_er_xs
2018-06-30 00:00:00+00:00,-0.0006824120192661098
2018-07-31 00:00:00+00:00,0.003258230987449373
2018-08-31 00:00:00+00:00,-0.0045877585447761104
2018-09-30 00:00:00+00:00,0.005664067528030392
2018-10-31 00:00:00+00:00,-0.0012361942238713342
2018-11-30 00:00:00+00:00,-0.009038415372726982
2018-12-31 00:00:00+00:00,-0.013311457115463443
2019-01-31 00:00:00+00:00,0.006937017055744565
2019-02-28 00:00:00+00:00,0.0008366475473509105
2019-03-31 00:00:00+00:00,-0.0059165062200686735
2019-04-30 00:00:00+00:00,0.0027721020226889603
2019-05-31 00:00:00+00:00,-0.006048783391631285
2019-06-30 00:00:00+00:00,0.00475964672701279
2019-07-31 00:00:00+00:00,-0.0035588909409979275
2019-08-31 00:00:00+00:00,-0.0018529281202642744
2019-09-30 00:00:00+00:00,0.00957883408778537
2019-10-31 00:00:00+00:00,0.006323849753891109
2019-11-30 00:00:00+00:00,-0.0028688855261792545
2019-12-31 00:00:00+00:00,0.00363205163245528
2020-01-31 00:00:00+00:00,-0.01322232810999835
2020-02-29 00:00:00+00:00,-0.006399774975448191
2020-03-31 00:00:00+00:00,-0.03547691811821563
2020-04-30 00:00:00+00:00,0.017447297240431814
2020-05-31 00:00:00+00:00,0.006172655804949745
2020-06-30 00:00:00+00:00,0.008912985013806995
2020-07-31 00:00:00+00:00,-0.0006262799964815713
2020-08-31 00:00:00+00:00,0.015386316193124028
2020-09-30 00:00:00+00:00,-0.009123116227589989
2020-10-31 00:00:00+00:00,-0.008257634798682134
2020-11-30 00:00:00+00:00,0.014924822034500185
2020-12-31 00:00:00+00:00,0.005488160531312181
2021-01-31 00:00:00+00:00,0.0023383304053816723
2021-02-28 00:00:00+00:00,0.020762684920387686
2021-03-31 00:00:00+00:00,0.01264687246095364
2021-04-30 00:00:00+00:00,0.00019451232444955835
2021-05-31 00:00:00+00:00,0.0014893769728567818
2021-06-30 00:00:00+00:00,-0.0037932025924637403
2021-07-31 00:00:00+00:00,-0.0136259217594763
2021-08-31 00:00:00+00:00,-0.001838921452981479
2021-09-30 00:00:00+00:00,0.005431470568812102
2021-10-31 00:00:00+00:00,0.011482415050811712
2021-11-30 00:00:00+00:00,-6.28355989618079e-05
2021-12-31 00:00:00+00:00,0.0012764152716024935
2022-01-31 00:00:00+00:00,0.006030406695239909
2022-02-28 00:00:00+00:00,0.00016985307643646586
2022-03-31 00:00:00+00:00,-0.00739291219719429
2022-04-30 00:00:00+00:00,0.009832579956781107
2022-05-31 00:00:00+00:00,0.0019752948198004106
2022-06-30 00:00:00+00:00,-0.0038036444165244765
2022-07-31 00:00:00+00:00,-0.0008696696861119069
2022-08-31 00:00:00+00:00,-0.004875866367287984
2022-09-30 00:00:00+00:00,-0.004700598774799003
2022-10-31 00:00:00+00:00,0.013446466326619833
2022-11-30 00:00:00+00:00,-0.019071739955126454
2022-12-31 00:00:00+00:00,-0.011449421233204693
2023-01-31 00:00:00+00:00,0.005029093660602557
2023-02-28 00:00:00+00:00,0.005334717026810543
2023-03-31 00:00:00+00:00,-0.0025881412686891148
2023-04-30 00:00:00+00:00,0.0014536204428914345
2023-05-31 00:00:00+00:00,0.007694466767141028
2023-06-30 00:00:00+00:00,0.004544003009145481
2023-07-31 00:00:00+00:00,-0.00799546936135842
2023-08-31 00:00:00+00:00,0.003498736638070543
2023-09-30 00:00:00+00:00,0.0002328315978468165
2023-10-31 00:00:00+00:00,-0.005264279177563225
2023-11-30 00:00:00+00:00,-0.006283610199111389
2023-12-31 00:00:00+00:00,-0.008376625386264491
2024-01-31 00:00:00+00:00,0.009606666028365574
2024-02-29 00:00:00+00:00,0.002314628269939334
2024-03-31 00:00:00+00:00,0.011690233123733629
2024-04-30 00:00:00+00:00,0.0016566149690526721
2024-05-31 00:00:00+00:00,0.0018950481031949629
2024-06-30 00:00:00+00:00,0.004006877688438548
2024-07-31 00:00:00+00:00,-0.022220634856372934
2024-08-31 00:00:00+00:00,-0.0051894252429616206
2024-09-30 00:00:00+00:00,0.0008844368043694484
2024-10-31 00:00:00+00:00,0.007435128684490699
2024-11-30 00:00:00+00:00,-0.005458745904203255
2024-12-31 00:00:00+00:00,0.006480137989557155
2025-01-31 00:00:00+00:00,-0.007822956150584037
2025-02-28 00:00:00+00:00,-0.004897614928549232
2025-03-31 00:00:00+00:00,0.0026315866445574265
2025-04-30 00:00:00+00:00,-0.00978423735370093
2025-05-31 00:00:00+00:00,0.003381137374752541
2025-06-30 00:00:00+00:00,-0.000974510780985649
2025-07-31 00:00:00+00:00,0.004319052421275726
2025-08-31 00:00:00+00:00,-0.0024725387337786175
2025-09-30 00:00:00+00:00,-0.004169523220533988
2025-10-31 00:00:00+00:00,0.005237478807921692
2025-11-30 00:00:00+00:00,0.005612567667493185
2025-12-31 00:00:00+00:00,0.006471946760371994
2026-01-31 00:00:00+00:00,-0.0038379022705473664
2026-02-28 00:00:00+00:00,-0.001780889268633401
2026-03-31 00:00:00+00:00,0.0035244646354795073
2026-04-30 00:00:00+00:00,0.005073572626828282
2026-05-31 00:00:00+00:00,-0.0027785880219175496
2026-06-30 00:00:00+00:00,0.0025288333131125995
2026-07-31 00:00:00+00:00,0.0028065443775813215
2026-08-31 00:00:00+00:00,0.004703733517366304
2026-09-30 00:00:00+00:00,-0.0072325966730290014
