time,cpi_chg_xs
2011-10-31 00:00:00+00:00,-0.013220060880301032
2011-11-30 00:00:00+00:00,0.006800908018427698
2011-12-31 00:00:00+00:00,0.0021063138928731906
2012-01-31 00:00:00+00:00,-0.008973503140335182
2012-02-29 00:00:00+00:00,-0.00368124165469752
2012-03-31 00:00:00+00:00,0.00759902402471635
2012-04-30 00:00:00+00:00,-0.0021957700976950045
2012-05-31 00:00:00+00:00,0.02602204060208102
2012-06-30 00:00:00+00:00,-0.011682663161538986
2012-07-31 00:00:00+00:00,-0.019935631257324338
2012-08-31 00:00:00+00:00,0.005170786076957201
2012-09-30 00:00:00+00:00,-0.006979144434623996
2012-10-31 00:00:00+00:00,0.005276121149877522
2012-11-30 00:00:00+00:00,-0.002750809039144486
2012-12-31 00:00:00+00:00,0.0007748931870936726
2013-01-31 00:00:00+00:00,0.0065193988646536916
2013-02-28 00:00:00+00:00,0.010596148731337518
2013-03-31 00:00:00+00:00,-0.007890101409169237
2013-04-30 00:00:00+00:00,-0.004324286297250568
2013-05-31 00:00:00+00:00,-0.0187329766074652
2013-06-30 00:00:00+00:00,-0.011111653467922089
2013-07-31 00:00:00+00:00,-0.010589316135165339
2013-08-31 00:00:00+00:00,0.000534983867432004
2013-09-30 00:00:00+00:00,0.007374420749049371
2013-10-31 00:00:00+00:00,0.0022460502015217987
2013-11-30 00:00:00+00:00,-0.0011058015739435767
2013-12-31 00:00:00+00:00,0.0008516858640215119
2014-01-31 00:00:00+00:00,0.015206668560626246
2014-02-28 00:00:00+00:00,-0.0016255746680680083
2014-03-31 00:00:00+00:00,0.008292896831797458
2014-04-30 00:00:00+00:00,-0.005212953152711308
2014-05-31 00:00:00+00:00,0.0030978187516126354
2014-06-30 00:00:00+00:00,0.0004167898259057612
2014-07-31 00:00:00+00:00,0.0023877178465578908
2014-08-31 00:00:00+00:00,0.010059506424791476
2014-09-30 00:00:00+00:00,0.007786814273482934
2014-10-31 00:00:00+00:00,0.0035808402532506722
2014-11-30 00:00:00+00:00,0.003938427223342478
2014-12-31 00:00:00+00:00,0.0025330752849712646
2015-01-31 00:00:00+00:00,0.008948223464701366
2015-02-28 00:00:00+00:00,-0.0075054431041752245
2015-03-31 00:00:00+00:00,0.011182625536168667
2015-04-30 00:00:00+00:00,-0.0077376750062425614
2015-05-31 00:00:00+00:00,0.01543072608569962
2015-06-30 00:00:00+00:00,0.00887406074733943
2015-07-31 00:00:00+00:00,0.006138242067287525
2015-08-31 00:00:00+00:00,0.008856761747338515
2015-09-30 00:00:00+00:00,0.00047340207331747486
2015-10-31 00:00:00+00:00,0.010310511912468012
2015-11-30 00:00:00+00:00,-0.005800023800375365
2015-12-31 00:00:00+00:00,0.009979429556417951
2016-01-31 00:00:00+00:00,0.00016624085390848364
2016-02-29 00:00:00+00:00,-0.002727448718851666
2016-03-31 00:00:00+00:00,0.011875447945784767
2016-04-30 00:00:00+00:00,0.009358477278009536
2016-05-31 00:00:00+00:00,0.0005852033857682848
2016-06-30 00:00:00+00:00,-0.015775625564477647
2016-07-31 00:00:00+00:00,-0.005886168433489658
2016-08-31 00:00:00+00:00,-0.0027579953708669613
2016-09-30 00:00:00+00:00,-0.006726527165141327
2016-10-31 00:00:00+00:00,-0.006952016016886331
2016-11-30 00:00:00+00:00,0.022246248364538035
2016-12-31 00:00:00+00:00,0.011392534440602953
2017-01-31 00:00:00+00:00,0.00282566771596926
2017-02-28 00:00:00+00:00,-0.008270344152508269
2017-03-31 00:00:00+00:00,0.00514889418505482
2017-04-30 00:00:00+00:00,0.004704640763408596
2017-05-31 00:00:00+00:00,0.01097338215219934
2017-06-30 00:00:00+00:00,0.005769931309769216
2017-07-31 00:00:00+00:00,-0.000536219383878378
2017-08-31 00:00:00+00:00,-0.0030571873514483316
2017-09-30 00:00:00+00:00,0.011741751368513187
2017-10-31 00:00:00+00:00,-0.004306046505742844
2017-11-30 00:00:00+00:00,0.009039304337926879
2017-12-31 00:00:00+00:00,-0.005218793555210599
2018-01-31 00:00:00+00:00,0.010189960521157504
2018-02-28 00:00:00+00:00,-0.004740965445941714
2018-03-31 00:00:00+00:00,-0.006303613131510066
2018-04-30 00:00:00+00:00,-0.000173331547900335
2018-05-31 00:00:00+00:00,0.0014483932945177358
2018-06-30 00:00:00+00:00,0.008412528645270978
2018-07-31 00:00:00+00:00,0.0022455861252805853
2018-08-31 00:00:00+00:00,0.008008170382698632
2018-09-30 00:00:00+00:00,-0.0015567610167417367
2018-10-31 00:00:00+00:00,-0.002660922861284165
2018-11-30 00:00:00+00:00,-0.013988537252209055
2018-12-31 00:00:00+00:00,0.0024704763033995825
2019-01-31 00:00:00+00:00,-0.005459607454105786
2019-02-28 00:00:00+00:00,-0.0096859652437421
2019-03-31 00:00:00+00:00,0.0004367025028948479
2019-04-30 00:00:00+00:00,-0.005779201185574845
2019-05-31 00:00:00+00:00,-0.010807344560104348
2019-06-30 00:00:00+00:00,0.007730366734503891
2019-07-31 00:00:00+00:00,0.006585571949829561
2019-08-31 00:00:00+00:00,-0.0023615396695244595
2019-09-30 00:00:00+00:00,-0.0014815940451142762
2019-10-31 00:00:00+00:00,-0.0035531621165555416
2019-11-30 00:00:00+00:00,0.003952361475894062
2019-12-31 00:00:00+00:00,0.007348201281670574
2020-01-31 00:00:00+00:00,-0.01682006587287832
2020-02-29 00:00:00+00:00,-0.008059279101006123
2020-03-31 00:00:00+00:00,-0.011004598207481453
2020-04-30 00:00:00+00:00,0.008140159604334452
2020-05-31 00:00:00+00:00,0.008317210508784312
2020-06-30 00:00:00+00:00,0.015475431362348191
2020-07-31 00:00:00+00:00,0.002344950709386895
2020-08-31 00:00:00+00:00,-0.009487407246581037
2020-09-30 00:00:00+00:00,0.009414821315547606
2020-10-31 00:00:00+00:00,0.0009601238671026469
2020-11-30 00:00:00+00:00,0.0023127864909466833
2020-12-31 00:00:00+00:00,-0.003450376633746699
2021-01-31 00:00:00+00:00,0.006389515575365046
2021-02-28 00:00:00+00:00,0.004431446789254778
2021-03-31 00:00:00+00:00,0.0019770803172858287
2021-04-30 00:00:00+00:00,0.007694891697821893
2021-05-31 00:00:00+00:00,0.005726824248732054
2021-06-30 00:00:00+00:00,0.002714869217380844
2021-07-31 00:00:00+00:00,-0.010309259291350403
2021-08-31 00:00:00+00:00,-0.0007336551603794872
2021-09-30 00:00:00+00:00,0.004021211437130967
2021-10-31 00:00:00+00:00,0.004992255566212744
2021-11-30 00:00:00+00:00,-0.0029228036572164218
2021-12-31 00:00:00+00:00,-0.006167117988955861
2022-01-31 00:00:00+00:00,0.000738339390671694
2022-02-28 00:00:00+00:00,-0.001821331281477101
2022-03-31 00:00:00+00:00,-0.004810970722560648
2022-04-30 00:00:00+00:00,-0.004057976240167682
2022-05-31 00:00:00+00:00,-0.0029977770097908696
2022-06-30 00:00:00+00:00,-0.007782490627381566
2022-07-31 00:00:00+00:00,-0.009588661417592292
2022-08-31 00:00:00+00:00,-0.004221200230386968
2022-09-30 00:00:00+00:00,-0.003520618391866015
2022-10-31 00:00:00+00:00,0.013727309540406685
2022-11-30 00:00:00+00:00,-0.010244321999861916
2022-12-31 00:00:00+00:00,-0.003954316578957728
2023-01-31 00:00:00+00:00,0.00648671074558238
2023-02-28 00:00:00+00:00,0.003380646596023773
2023-03-31 00:00:00+00:00,-0.0047709206138888405
2023-04-30 00:00:00+00:00,0.01202563490192321
2023-05-31 00:00:00+00:00,-0.0034470604830703078
2023-06-30 00:00:00+00:00,-0.0036174684356943265
