factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
high_cpi_xs,180,0.00015054666982777798,0.24454586442338247,0.2652434700835737,4,0.5388888888888889,0.10159775343307456,0.0335589370058857
low_cpi_xs,180,-0.00025461715390481256,-0.41372462607077964,-0.44732969319827753,4,0.45555555555555555,0.13049705480485904,-0.05690891595297337
high_cpi_z_xs,180,0.0005435875222215293,0.955285885850844,1.1038351865623943,4,0.5277777777777778,0.08690483481543206,0.17144652348353237
cpi_chg_xs,180,0.000698156343896524,1.2506824010438342,1.2045578908404209,4,0.5444444444444444,0.10549669447037982,0.22391467888690847
us_cpi_stress_fx,180,-8.645305217493404e-05,-0.40859950798057515,-0.5065004927488362,4,0.05555555555555555,0.7190449382749515,-0.10092473898076018
us_cpi_haven_usd,180,8.264765894071177e-05,0.3913908615181311,0.48620608948254523,4,0.044444444444444446,0.48996570456945815,0.0970131360191331
cpi_ew,180,0.00025928507670441734,0.8509334340876261,0.788599362395533,4,0.5111111111111111,0.11610620046627379,0.13337400731960705
