time,low_pce_xs
2011-10-31 00:00:00+00:00,-0.02492182765265394
2011-11-30 00:00:00+00:00,0.017146601984041387
2011-12-31 00:00:00+00:00,-0.007515668065766201
2012-01-31 00:00:00+00:00,-0.0208809961519415
2012-02-29 00:00:00+00:00,-0.007979256450245442
2012-03-31 00:00:00+00:00,0.017180821427407622
2012-04-30 00:00:00+00:00,0.001342251122389726
2012-05-31 00:00:00+00:00,0.0074064130676561035
2012-06-30 00:00:00+00:00,-0.005449307792053326
2012-07-31 00:00:00+00:00,-0.007457467630037851
2012-08-31 00:00:00+00:00,0.009902491975932515
2012-09-30 00:00:00+00:00,-7.425939593075359e-05
2012-10-31 00:00:00+00:00,0.0035810306346109044
2012-11-30 00:00:00+00:00,-0.002082469413884014
2012-12-31 00:00:00+00:00,0.004489392157003724
2013-01-31 00:00:00+00:00,0.015654133004325388
2013-02-28 00:00:00+00:00,0.003880798900605331
2013-03-31 00:00:00+00:00,-0.01204133147380615
2013-04-30 00:00:00+00:00,0.0023163514788240303
2013-05-31 00:00:00+00:00,0.02021681846386736
2013-06-30 00:00:00+00:00,-0.012050863993798178
2013-07-31 00:00:00+00:00,0.0012033776950692854
2013-08-31 00:00:00+00:00,-0.007220501563617532
2013-09-30 00:00:00+00:00,-0.0005328582681357608
2013-10-31 00:00:00+00:00,0.008963328261231807
2013-11-30 00:00:00+00:00,-0.008332246749047534
2013-12-31 00:00:00+00:00,-0.003899937595183478
2014-01-31 00:00:00+00:00,-0.006740773157126845
2014-02-28 00:00:00+00:00,0.0016520087340803347
2014-03-31 00:00:00+00:00,-0.010784090853148465
2014-04-30 00:00:00+00:00,0.00475537028392603
2014-05-31 00:00:00+00:00,-0.006619360403606223
2014-06-30 00:00:00+00:00,-0.0032700244294893155
2014-07-31 00:00:00+00:00,-0.004263254421007279
2014-08-31 00:00:00+00:00,-0.0033659222126201094
2014-09-30 00:00:00+00:00,0.023524758928510137
2014-10-31 00:00:00+00:00,-0.00417135245277922
2014-11-30 00:00:00+00:00,0.00482297307861268
2014-12-31 00:00:00+00:00,-0.002306138507714328
2015-01-31 00:00:00+00:00,0.03926976187875342
2015-02-28 00:00:00+00:00,-0.02223330349806052
2015-03-31 00:00:00+00:00,0.007054004632518707
2015-04-30 00:00:00+00:00,-0.004276217087791467
2015-05-31 00:00:00+00:00,0.015784369903098616
2015-06-30 00:00:00+00:00,0.006236265423176457
2015-07-31 00:00:00+00:00,-0.0011571320562534515
2015-08-31 00:00:00+00:00,0.014197960566456391
2015-09-30 00:00:00+00:00,0.002212067930665418
2015-10-31 00:00:00+00:00,-0.012716093821658059
2015-11-30 00:00:00+00:00,0.007326444909516505
2015-12-31 00:00:00+00:00,-0.017619489120855314
2016-01-31 00:00:00+00:00,0.018328622847996412
2016-02-29 00:00:00+00:00,0.012859651412836293
2016-03-31 00:00:00+00:00,-0.0167369484440556
2016-04-30 00:00:00+00:00,0.003087063474255247
2016-05-31 00:00:00+00:00,0.009041938040663
2016-06-30 00:00:00+00:00,0.006148104364130935
2016-07-31 00:00:00+00:00,0.001330928325827374
2016-08-31 00:00:00+00:00,-0.00431431985749231
2016-09-30 00:00:00+00:00,0.009406348163450984
2016-10-31 00:00:00+00:00,0.0036110434249227996
2016-11-30 00:00:00+00:00,-0.02891724366235149
2016-12-31 00:00:00+00:00,-0.0001897634302124862
2017-01-31 00:00:00+00:00,-0.0049265400112668
2017-02-28 00:00:00+00:00,0.0029708299044262088
2017-03-31 00:00:00+00:00,0.009794678480240737
2017-04-30 00:00:00+00:00,-0.0018884856908009118
2017-05-31 00:00:00+00:00,0.0010716832526742603
2017-06-30 00:00:00+00:00,-0.016556936181834958
2017-07-31 00:00:00+00:00,-0.004357087428657147
2017-08-31 00:00:00+00:00,0.01277207343944875
2017-09-30 00:00:00+00:00,-0.010806917480938316
2017-10-31 00:00:00+00:00,0.012307512086738859
2017-11-30 00:00:00+00:00,0.00532921648118001
2017-12-31 00:00:00+00:00,-0.013765568627739033
2018-01-31 00:00:00+00:00,0.007538917344376506
2018-02-28 00:00:00+00:00,0.013849747218851904
2018-03-31 00:00:00+00:00,7.115314353445257e-05
2018-04-30 00:00:00+00:00,-0.009927711751259283
2018-05-31 00:00:00+00:00,0.0059319728010518435
2018-06-30 00:00:00+00:00,0.007856363559479496
2018-07-31 00:00:00+00:00,-0.0076657956389313275
2018-08-31 00:00:00+00:00,0.0123871113392926
2018-09-30 00:00:00+00:00,-0.008450379372383465
2018-10-31 00:00:00+00:00,0.002130148364410056
2018-11-30 00:00:00+00:00,-0.01786715410212003
2018-12-31 00:00:00+00:00,0.02543005734914927
2019-01-31 00:00:00+00:00,-0.014263203739566022
2019-02-28 00:00:00+00:00,-0.0009477101789138187
2019-03-31 00:00:00+00:00,0.007967881334236981
2019-04-30 00:00:00+00:00,-0.0010970113568807838
2019-05-31 00:00:00+00:00,0.021764804973581242
2019-06-30 00:00:00+00:00,-0.004120955208293919
2019-07-31 00:00:00+00:00,0.008143186595378271
2019-08-31 00:00:00+00:00,0.0166931411420268
2019-09-30 00:00:00+00:00,-0.0029364908649688326
2019-10-31 00:00:00+00:00,-0.014397326595250393
2019-11-30 00:00:00+00:00,-0.007059802550543837
2019-12-31 00:00:00+00:00,-0.006289530510475871
2020-01-31 00:00:00+00:00,0.0025574981320450885
2020-02-29 00:00:00+00:00,0.0008017360864365219
2020-03-31 00:00:00+00:00,0.01988266750770551
2020-04-30 00:00:00+00:00,-0.005344818974461707
2020-05-31 00:00:00+00:00,-0.012076288045459238
2020-06-30 00:00:00+00:00,-0.010019962190624176
2020-07-31 00:00:00+00:00,0.015917417925979782
2020-08-31 00:00:00+00:00,-0.002363806636434429
2020-09-30 00:00:00+00:00,-0.01268412653743678
2020-10-31 00:00:00+00:00,-0.003441867143242461
2020-11-30 00:00:00+00:00,0.00991033541869979
2020-12-31 00:00:00+00:00,0.003620632238313437
2021-01-31 00:00:00+00:00,0.0046045660718248005
2021-02-28 00:00:00+00:00,0.009817679814147606
2021-03-31 00:00:00+00:00,0.008146790448168684
2021-04-30 00:00:00+00:00,-0.002130567543945916
2021-05-31 00:00:00+00:00,0.007381901413820113
2021-06-30 00:00:00+00:00,0.003233903066347299
2021-07-31 00:00:00+00:00,0.005994253205328537
2021-08-31 00:00:00+00:00,-0.004515413705894922
2021-09-30 00:00:00+00:00,0.0022176020503617
2021-10-31 00:00:00+00:00,-0.01583325006682479
2021-11-30 00:00:00+00:00,0.018279472215787074
2021-12-31 00:00:00+00:00,-0.005528597852578088
2022-01-31 00:00:00+00:00,-0.008700747933401254
2022-02-28 00:00:00+00:00,0.005161973188515523
2022-03-31 00:00:00+00:00,-0.005058498527898858
2022-04-30 00:00:00+00:00,-0.015002624623807637
2022-05-31 00:00:00+00:00,-0.0011883946640414145
2022-06-30 00:00:00+00:00,-0.010880596585791769
2022-07-31 00:00:00+00:00,0.012171007034574188
2022-08-31 00:00:00+00:00,-0.0016428537700300394
2022-09-30 00:00:00+00:00,-0.00846807718153586
2022-10-31 00:00:00+00:00,-0.007458823744572296
2022-11-30 00:00:00+00:00,0.022905013144916442
2022-12-31 00:00:00+00:00,0.014600654761592224
2023-01-31 00:00:00+00:00,-0.011993539479972504
2023-02-28 00:00:00+00:00,0.009208374693364219
2023-03-31 00:00:00+00:00,0.009226309021733936
2023-04-30 00:00:00+00:00,0.0009105175564707579
2023-05-31 00:00:00+00:00,-0.008275226290066828
2023-06-30 00:00:00+00:00,-0.0055279585557300726
2023-07-31 00:00:00+00:00,0.003929645868889553
