time,pce_ew
2011-10-31 00:00:00+00:00,0.016651197723209554
2011-11-30 00:00:00+00:00,-0.013056742465562321
2011-12-31 00:00:00+00:00,0.0022655368003965393
2012-01-31 00:00:00+00:00,0.01168720775177734
2012-02-29 00:00:00+00:00,0.005768439876874254
2012-03-31 00:00:00+00:00,-0.008622244169878779
2012-04-30 00:00:00+00:00,-0.002688372191231525
2012-05-31 00:00:00+00:00,-0.006873854819065439
2012-06-30 00:00:00+00:00,0.00250256253894543
2012-07-31 00:00:00+00:00,0.00029530193745141986
2012-08-31 00:00:00+00:00,-0.0034890295616916145
2012-09-30 00:00:00+00:00,0.0002422440508671464
2012-10-31 00:00:00+00:00,-0.0002611923800626137
2012-11-30 00:00:00+00:00,-0.000545853792118689
2012-12-31 00:00:00+00:00,-0.0006126238765987724
2013-01-31 00:00:00+00:00,-0.008649502979139356
2013-02-28 00:00:00+00:00,-0.002257140004566005
2013-03-31 00:00:00+00:00,0.003485767476331114
2013-04-30 00:00:00+00:00,-0.0013264605099039262
2013-05-31 00:00:00+00:00,-0.005063399412376102
2013-06-30 00:00:00+00:00,0.007851819670447568
2013-07-31 00:00:00+00:00,0.0009277972585530758
2013-08-31 00:00:00+00:00,0.002744318264816137
2013-09-30 00:00:00+00:00,-2.6481449154736048e-05
2013-10-31 00:00:00+00:00,-0.007588000438445763
2013-11-30 00:00:00+00:00,0.007727533499717776
2013-12-31 00:00:00+00:00,0.0019280384947257811
2014-01-31 00:00:00+00:00,0.0044969361287248155
2014-02-28 00:00:00+00:00,-0.0011121852307701685
2014-03-31 00:00:00+00:00,0.006993407743825619
2014-04-30 00:00:00+00:00,-0.003833058698725633
2014-05-31 00:00:00+00:00,0.0034500298801811713
2014-06-30 00:00:00+00:00,0.0010693185290546747
2014-07-31 00:00:00+00:00,0.0001774381963477456
2014-08-31 00:00:00+00:00,0.0004383254185786889
2014-09-30 00:00:00+00:00,-0.013090108505341647
2014-10-31 00:00:00+00:00,0.002285745622957247
2014-11-30 00:00:00+00:00,-0.004705899938715508
2014-12-31 00:00:00+00:00,-0.00106223302173869
2015-01-31 00:00:00+00:00,-0.024378829690260617
2015-02-28 00:00:00+00:00,0.0123702357119031
2015-03-31 00:00:00+00:00,-0.007168748723495377
2015-04-30 00:00:00+00:00,0.004619351011930339
2015-05-31 00:00:00+00:00,-0.006684070792168817
2015-06-30 00:00:00+00:00,0.005678096760567408
2015-07-31 00:00:00+00:00,0.0006784086329263417
2015-08-31 00:00:00+00:00,-0.0005766637715469702
2015-09-30 00:00:00+00:00,-0.0007775262646794179
2015-10-31 00:00:00+00:00,0.000966771088562357
2015-11-30 00:00:00+00:00,-0.005392605755710211
2015-12-31 00:00:00+00:00,0.013035412063797214
2016-01-31 00:00:00+00:00,-0.004645965673228392
2016-02-29 00:00:00+00:00,-0.0029118682841727805
2016-03-31 00:00:00+00:00,0.002901521098602977
2016-04-30 00:00:00+00:00,-0.004734520518998142
2016-05-31 00:00:00+00:00,-0.0010294578911022034
2016-06-30 00:00:00+00:00,0.000592539938154113
2016-07-31 00:00:00+00:00,0.00026426086107211866
2016-08-31 00:00:00+00:00,0.0036861463047994647
2016-09-30 00:00:00+00:00,-0.007320811601857824
2016-10-31 00:00:00+00:00,-0.002438897931223205
2016-11-30 00:00:00+00:00,0.019658012180604922
2016-12-31 00:00:00+00:00,7.348219522573807e-05
2017-01-31 00:00:00+00:00,0.003222466630849574
2017-02-28 00:00:00+00:00,-0.0020329981536995057
2017-03-31 00:00:00+00:00,-0.006499694177399484
2017-04-30 00:00:00+00:00,0.0012354937765854945
2017-05-31 00:00:00+00:00,-0.0007663136155438011
2017-06-30 00:00:00+00:00,0.009646403232519418
2017-07-31 00:00:00+00:00,0.0028795308038820355
2017-08-31 00:00:00+00:00,-0.0067522417899377185
2017-09-30 00:00:00+00:00,-0.0020458296043273094
2017-10-31 00:00:00+00:00,-0.0017614046924370186
2017-11-30 00:00:00+00:00,-0.002663617854411271
2017-12-31 00:00:00+00:00,0.0032049066759485267
2018-01-31 00:00:00+00:00,-0.0051126215197693226
2018-02-28 00:00:00+00:00,-0.003917149156674404
2018-03-31 00:00:00+00:00,-0.0008343308532349214
2018-04-30 00:00:00+00:00,0.0051833267187071375
2018-05-31 00:00:00+00:00,0.0009698418742039028
2018-06-30 00:00:00+00:00,-0.004365152223682833
2018-07-31 00:00:00+00:00,0.003639828795180211
2018-08-31 00:00:00+00:00,-0.00564571317674134
2018-09-30 00:00:00+00:00,0.0061608608917582686
2018-10-31 00:00:00+00:00,-0.002826250188677548
2018-11-30 00:00:00+00:00,0.008664159648931413
2018-12-31 00:00:00+00:00,-0.01064710009168146
2019-01-31 00:00:00+00:00,0.007901402396240487
2019-02-28 00:00:00+00:00,0.0009888881938289185
2019-03-31 00:00:00+00:00,-0.005254443081237792
2019-04-30 00:00:00+00:00,-0.0025303191418071247
2019-05-31 00:00:00+00:00,-0.013972964457386272
2019-06-30 00:00:00+00:00,0.0036681187722651387
2019-07-31 00:00:00+00:00,-0.0068225538192815405
2019-08-31 00:00:00+00:00,-0.003711730150973036
2019-09-30 00:00:00+00:00,-0.0011068460750777165
2019-10-31 00:00:00+00:00,0.010350492889612095
2019-11-30 00:00:00+00:00,0.002664069847361228
2019-12-31 00:00:00+00:00,-0.0007969153261270234
2020-01-31 00:00:00+00:00,0.004455111719134708
2020-02-29 00:00:00+00:00,0.003375896464357764
2020-03-31 00:00:00+00:00,-0.005777513006147039
2020-04-30 00:00:00+00:00,0.0006590011121518913
2020-05-31 00:00:00+00:00,0.007398411611804212
2020-06-30 00:00:00+00:00,0.007206521867526128
2020-07-31 00:00:00+00:00,-0.0010497070932802277
2020-08-31 00:00:00+00:00,0.0029703368384139672
2020-09-30 00:00:00+00:00,0.004210580501336381
2020-10-31 00:00:00+00:00,0.0021429848292904286
2020-11-30 00:00:00+00:00,-0.0017150814369589762
2020-12-31 00:00:00+00:00,0.0013175943474896812
2021-01-31 00:00:00+00:00,-0.004103307287551927
2021-02-28 00:00:00+00:00,-0.005219036946546907
2021-03-31 00:00:00+00:00,-0.006727414695839595
2021-04-30 00:00:00+00:00,0.0014033668418187428
2021-05-31 00:00:00+00:00,-0.004915996471545392
2021-06-30 00:00:00+00:00,-0.0006265944933468992
2021-07-31 00:00:00+00:00,-0.0030825388507010887
2021-08-31 00:00:00+00:00,0.0036634349661335275
2021-09-30 00:00:00+00:00,-0.002164794583332852
2021-10-31 00:00:00+00:00,0.010643227016686962
2021-11-30 00:00:00+00:00,-0.012076071061955185
