time,eq_diff_xs
2011-10-31 00:00:00+00:00,0.002190293969051682
2011-11-30 00:00:00+00:00,-0.005926750284118931
2011-12-31 00:00:00+00:00,-0.016888130480179453
2012-01-31 00:00:00+00:00,-0.00217697332150224
2012-02-29 00:00:00+00:00,0.0020546794992120088
2012-03-31 00:00:00+00:00,0.0033814521877066905
2012-04-30 00:00:00+00:00,0.0021462366935263155
2012-05-31 00:00:00+00:00,-0.017136836597385297
2012-06-30 00:00:00+00:00,0.0003995410128878607
2012-07-31 00:00:00+00:00,-0.01645985995323329
2012-08-31 00:00:00+00:00,-0.0072703412473138496
2012-09-30 00:00:00+00:00,-0.0041233282009695005
2012-10-31 00:00:00+00:00,0.008069033574191309
2012-11-30 00:00:00+00:00,0.006302621208277959
2012-12-31 00:00:00+00:00,0.0024689417731349472
2013-01-31 00:00:00+00:00,0.00789115528187323
2013-02-28 00:00:00+00:00,0.005776286765325045
2013-03-31 00:00:00+00:00,-0.004682268927483579
2013-04-30 00:00:00+00:00,-0.0011408563523567228
2013-05-31 00:00:00+00:00,0.013009902811044416
2013-06-30 00:00:00+00:00,0.0059520656308413855
2013-07-31 00:00:00+00:00,-0.0016911774322209139
2013-08-31 00:00:00+00:00,-0.000765395439044525
2013-09-30 00:00:00+00:00,0.0010448799583091528
2013-10-31 00:00:00+00:00,-0.0011975821954745003
2013-11-30 00:00:00+00:00,0.006366755347809949
2013-12-31 00:00:00+00:00,0.007657636792550271
2014-01-31 00:00:00+00:00,0.0065208038278614655
2014-02-28 00:00:00+00:00,-0.004939501698366988
2014-03-31 00:00:00+00:00,0.004878696039546382
2014-04-30 00:00:00+00:00,-0.0028779143600131674
2014-05-31 00:00:00+00:00,-0.001966983170841874
2014-06-30 00:00:00+00:00,-0.002950235535429946
2014-07-31 00:00:00+00:00,0.003937566366954082
2014-08-31 00:00:00+00:00,0.0005610558302351354
2014-09-30 00:00:00+00:00,0.009461674637040618
2014-10-31 00:00:00+00:00,0.006439189771586085
2014-11-30 00:00:00+00:00,0.007444778113905981
2014-12-31 00:00:00+00:00,0.010474539574129915
2015-01-31 00:00:00+00:00,-0.018650115368176068
2015-02-28 00:00:00+00:00,-0.0005608991948091724
2015-03-31 00:00:00+00:00,0.0007110902423412835
2015-04-30 00:00:00+00:00,-0.01150979436162658
2015-05-31 00:00:00+00:00,0.01632679042381291
2015-06-30 00:00:00+00:00,-0.004506521829725441
2015-07-31 00:00:00+00:00,0.0007955200043801014
2015-08-31 00:00:00+00:00,-0.005494729619817229
2015-09-30 00:00:00+00:00,0.006093477640159106
2015-10-31 00:00:00+00:00,0.005101938954718888
2015-11-30 00:00:00+00:00,-0.005906208407331581
2015-12-31 00:00:00+00:00,0.011042195223255558
2016-01-31 00:00:00+00:00,-0.0164734485466399
2016-02-29 00:00:00+00:00,-0.004610264232189576
2016-03-31 00:00:00+00:00,0.018958869455520944
2016-04-30 00:00:00+00:00,0.008043918598449329
2016-05-31 00:00:00+00:00,-0.009946474348819567
2016-06-30 00:00:00+00:00,-0.014064210044882008
2016-07-31 00:00:00+00:00,0.00439745438225847
2016-08-31 00:00:00+00:00,0.006614208679074585
2016-09-30 00:00:00+00:00,0.002569169603931609
2016-10-31 00:00:00+00:00,0.0006530886578468564
2016-11-30 00:00:00+00:00,-0.008312897259167285
2016-12-31 00:00:00+00:00,-0.003728771127065933
2017-01-31 00:00:00+00:00,0.0008640434976878719
2017-02-28 00:00:00+00:00,0.004565963655698502
2017-03-31 00:00:00+00:00,0.008333274287274595
2017-04-30 00:00:00+00:00,-0.013437120230922583
2017-05-31 00:00:00+00:00,0.010061433774693151
2017-06-30 00:00:00+00:00,-0.01005850607624037
2017-07-31 00:00:00+00:00,0.0017268036649686902
2017-08-31 00:00:00+00:00,0.0027223846171331445
2017-09-30 00:00:00+00:00,0.0012660563419226722
2017-10-31 00:00:00+00:00,-0.0009386095582408771
2017-11-30 00:00:00+00:00,-0.007045402988851701
2017-12-31 00:00:00+00:00,-0.0015496833789341302
2018-01-31 00:00:00+00:00,0.006282687499211681
2018-02-28 00:00:00+00:00,-0.0064116697640913545
2018-03-31 00:00:00+00:00,-0.000763976350320994
2018-04-30 00:00:00+00:00,-0.0015702940412652966
2018-05-31 00:00:00+00:00,-0.02292535966620224
2018-06-30 00:00:00+00:00,0.002548755601560204
2018-07-31 00:00:00+00:00,0.0025229690993802123
2018-08-31 00:00:00+00:00,0.0010823524496317294
2018-09-30 00:00:00+00:00,-0.010927607640542347
2018-10-31 00:00:00+00:00,0.015962198829418073
2018-11-30 00:00:00+00:00,0.0016879289161515487
2018-12-31 00:00:00+00:00,0.0027119822593506537
2019-01-31 00:00:00+00:00,-0.0025918809216592953
2019-02-28 00:00:00+00:00,0.005665546421150136
2019-03-31 00:00:00+00:00,0.014219683413516648
2019-04-30 00:00:00+00:00,-0.002397125857506066
2019-05-31 00:00:00+00:00,0.0036239162760201005
2019-06-30 00:00:00+00:00,0.00398951210748244
2019-07-31 00:00:00+00:00,-0.009141919060099868
2019-08-31 00:00:00+00:00,-0.009885408057759393
2019-09-30 00:00:00+00:00,-0.005982013761752447
2019-10-31 00:00:00+00:00,-0.003021674440838118
2019-11-30 00:00:00+00:00,-0.00012639958185944877
2019-12-31 00:00:00+00:00,-0.003692545077134124
2020-01-31 00:00:00+00:00,-0.0040794660681315875
2020-02-29 00:00:00+00:00,0.004565764389277582
2020-03-31 00:00:00+00:00,-0.024981197028472013
2020-04-30 00:00:00+00:00,-0.009863408141119856
2020-05-31 00:00:00+00:00,-0.004101170331120341
2020-06-30 00:00:00+00:00,-0.010489448294461967
2020-07-31 00:00:00+00:00,-0.0075243649310106075
2020-08-31 00:00:00+00:00,0.0025270922265210327
2020-09-30 00:00:00+00:00,0.002728988886458339
2020-10-31 00:00:00+00:00,-0.003577631662514902
2020-11-30 00:00:00+00:00,-0.0004963347059400158
2020-12-31 00:00:00+00:00,-0.0023447952703672392
2021-01-31 00:00:00+00:00,-0.003834141319335904
2021-02-28 00:00:00+00:00,-0.00663092199481663
2021-03-31 00:00:00+00:00,0.003288772527873185
2021-04-30 00:00:00+00:00,0.01236083580845837
2021-05-31 00:00:00+00:00,-0.0004080329292297513
2021-06-30 00:00:00+00:00,0.0019185255844516025
2021-07-31 00:00:00+00:00,-0.001504632306889242
2021-08-31 00:00:00+00:00,-0.005722819524685452
2021-09-30 00:00:00+00:00,0.001747503158509467
2021-10-31 00:00:00+00:00,0.008844647735632094
2021-11-30 00:00:00+00:00,0.011888301116993016
2021-12-31 00:00:00+00:00,0.004875871105091578
2022-01-31 00:00:00+00:00,-0.004786065449497889
2022-02-28 00:00:00+00:00,9.332300325182175e-06
2022-03-31 00:00:00+00:00,0.02144460618928079
2022-04-30 00:00:00+00:00,-0.027418698281212572
2022-05-31 00:00:00+00:00,-0.0038548986897095627
2022-06-30 00:00:00+00:00,-0.011748508982233119
2022-07-31 00:00:00+00:00,0.008863832961829132
2022-08-31 00:00:00+00:00,-0.0024512564516135926
2022-09-30 00:00:00+00:00,-0.004620594440661541
