time,soft_ew_growth_cip
2011-10-31 00:00:00+00:00,0.011427099888460468
2011-11-30 00:00:00+00:00,-0.005037220072118931
2011-12-31 00:00:00+00:00,0.004836686529088974
2012-01-31 00:00:00+00:00,0.002346363761544623
2012-02-29 00:00:00+00:00,-0.001759547030241282
2012-03-31 00:00:00+00:00,-0.0009379409365272151
2012-04-30 00:00:00+00:00,0.0027417213222340475
2012-05-31 00:00:00+00:00,0.0009302999007376744
2012-06-30 00:00:00+00:00,0.0002952903077326763
2012-07-31 00:00:00+00:00,0.006740520067604727
2012-08-31 00:00:00+00:00,-0.00017674220458641088
2012-09-30 00:00:00+00:00,-0.0003510698964306336
2012-10-31 00:00:00+00:00,-0.0007740156849839197
2012-11-30 00:00:00+00:00,0.0007359442183174636
2012-12-31 00:00:00+00:00,0.0019280531186183225
2013-01-31 00:00:00+00:00,-0.006494388835096454
2013-02-28 00:00:00+00:00,-0.0010958302586122626
2013-03-31 00:00:00+00:00,-0.0006294526023300495
2013-04-30 00:00:00+00:00,0.0029712867191251657
2013-05-31 00:00:00+00:00,-0.001514263764452961
2013-06-30 00:00:00+00:00,0.0016668494794158661
2013-07-31 00:00:00+00:00,0.0017370940849554817
2013-08-31 00:00:00+00:00,0.0037185282407126152
2013-09-30 00:00:00+00:00,0.0018428855808860778
2013-10-31 00:00:00+00:00,-0.00019397142712862525
2013-11-30 00:00:00+00:00,0.0017466196442326165
2013-12-31 00:00:00+00:00,-0.0017706890570491352
2014-01-31 00:00:00+00:00,0.005165760533270891
2014-02-28 00:00:00+00:00,-0.0019436975825501968
2014-03-31 00:00:00+00:00,0.00022255609132537657
2014-04-30 00:00:00+00:00,0.0007414476194425035
2014-05-31 00:00:00+00:00,0.004411176379259141
2014-06-30 00:00:00+00:00,-0.0023435379972640558
2014-07-31 00:00:00+00:00,0.0024019332941258575
2014-08-31 00:00:00+00:00,0.0013658025041158872
2014-09-30 00:00:00+00:00,0.0060457022722002485
2014-10-31 00:00:00+00:00,-0.00023261638883342872
2014-11-30 00:00:00+00:00,0.003956790667384968
2014-12-31 00:00:00+00:00,0.0017366814085642002
2015-01-31 00:00:00+00:00,0.003401610678336553
2015-02-28 00:00:00+00:00,-0.00574220075527665
2015-03-31 00:00:00+00:00,0.0007685401775174849
2015-04-30 00:00:00+00:00,0.003104972960446206
2015-05-31 00:00:00+00:00,-0.001412347128796232
2015-06-30 00:00:00+00:00,0.00047517353795778483
2015-07-31 00:00:00+00:00,0.001482355087532028
2015-08-31 00:00:00+00:00,0.004334921259181668
2015-09-30 00:00:00+00:00,0.0013552599172867996
2015-10-31 00:00:00+00:00,-0.0005256414195820014
2015-11-30 00:00:00+00:00,0.0006035756152005245
2015-12-31 00:00:00+00:00,0.004110336675003934
2016-01-31 00:00:00+00:00,0.005598424184791284
2016-02-29 00:00:00+00:00,0.003172648750688234
2016-03-31 00:00:00+00:00,0.0011903639290429258
2016-04-30 00:00:00+00:00,-0.0012996975224490726
2016-05-31 00:00:00+00:00,-0.002524458044637412
2016-06-30 00:00:00+00:00,0.010523996597362473
2016-07-31 00:00:00+00:00,0.0005441729935113937
2016-08-31 00:00:00+00:00,-0.0020722026772046487
2016-09-30 00:00:00+00:00,-0.0027954993604996092
2016-10-31 00:00:00+00:00,0.00011993469151128089
2016-11-30 00:00:00+00:00,0.004480841480162923
2016-12-31 00:00:00+00:00,0.001734084457470475
2017-01-31 00:00:00+00:00,0.002808935504953869
2017-02-28 00:00:00+00:00,-2.5351062406420155e-05
2017-03-31 00:00:00+00:00,-0.002188346492628779
2017-04-30 00:00:00+00:00,0.0008489553859145627
2017-05-31 00:00:00+00:00,-0.0008027032567872183
2017-06-30 00:00:00+00:00,0.0021273857906791704
2017-07-31 00:00:00+00:00,0.005253500342742745
2017-08-31 00:00:00+00:00,-0.004372555250160004
2017-09-30 00:00:00+00:00,0.0031856917207251367
2017-10-31 00:00:00+00:00,-0.0003920753676950328
2017-11-30 00:00:00+00:00,0.001345615716190407
2017-12-31 00:00:00+00:00,0.0004177685754152005
2018-01-31 00:00:00+00:00,0.0006627943942858483
2018-02-28 00:00:00+00:00,0.0035300237326798545
2018-03-31 00:00:00+00:00,-0.002883740822627545
2018-04-30 00:00:00+00:00,-0.0019148950279348487
2018-05-31 00:00:00+00:00,0.004439289256863432
2018-06-30 00:00:00+00:00,-0.0008507219037553471
2018-07-31 00:00:00+00:00,0.0002498350021229445
2018-08-31 00:00:00+00:00,0.0010654844594832902
2018-09-30 00:00:00+00:00,0.0006726314185276916
2018-10-31 00:00:00+00:00,0.0005098957207694266
2018-11-30 00:00:00+00:00,0.0018913044761699194
2018-12-31 00:00:00+00:00,-0.004619358141461638
2019-01-31 00:00:00+00:00,-0.0040413355926928185
2019-02-28 00:00:00+00:00,0.0035357322486824216
2019-03-31 00:00:00+00:00,-0.0011713476156196556
2019-04-30 00:00:00+00:00,0.0007196348841658207
2019-05-31 00:00:00+00:00,-0.009320190664171002
2019-06-30 00:00:00+00:00,-0.003804063028139182
2019-07-31 00:00:00+00:00,-0.004312746582077698
2019-08-31 00:00:00+00:00,-0.003223131744510166
2019-09-30 00:00:00+00:00,0.0045944569242482025
2019-10-31 00:00:00+00:00,0.0038489654568354403
2019-11-30 00:00:00+00:00,0.0021367104098848344
2019-12-31 00:00:00+00:00,-0.0019766421680832424
2020-01-31 00:00:00+00:00,-0.001916686004459156
2020-02-29 00:00:00+00:00,0.0019926074829994533
2020-03-31 00:00:00+00:00,-0.0028989830749224232
2020-04-30 00:00:00+00:00,0.005405175705541776
2020-05-31 00:00:00+00:00,0.006595921357275936
2020-06-30 00:00:00+00:00,0.005327872031185121
2020-07-31 00:00:00+00:00,0.00012032171113740553
2020-08-31 00:00:00+00:00,0.0014196371485892811
2020-09-30 00:00:00+00:00,-0.002806125879221244
2020-10-31 00:00:00+00:00,-0.0009874094803721256
2020-11-30 00:00:00+00:00,0.00534970029427817
2020-12-31 00:00:00+00:00,0.0004916958524450177
2021-01-31 00:00:00+00:00,0.001985785572802934
2021-02-28 00:00:00+00:00,0.007325097948947201
2021-03-31 00:00:00+00:00,0.006951119449106091
2021-04-30 00:00:00+00:00,0.0031287592238342654
2021-05-31 00:00:00+00:00,0.00037950203168324315
2021-06-30 00:00:00+00:00,0.001558732014266484
2021-07-31 00:00:00+00:00,-0.001781663557074431
2021-08-31 00:00:00+00:00,0.0009289575448661047
2021-09-30 00:00:00+00:00,0.0008468697463950292
2021-10-31 00:00:00+00:00,-0.002279428586332344
2021-11-30 00:00:00+00:00,0.000881435931157748
2021-12-31 00:00:00+00:00,-3.018768898410684e-06
2022-01-31 00:00:00+00:00,-0.0023187129339428125
2022-02-28 00:00:00+00:00,0.0029487207192477882
2022-03-31 00:00:00+00:00,0.010116936789999142
2022-04-30 00:00:00+00:00,0.009609537285601322
2022-05-31 00:00:00+00:00,-0.0031308691666627197
2022-06-30 00:00:00+00:00,0.009071114269401548
2022-07-31 00:00:00+00:00,-0.001473420552737248
2022-08-31 00:00:00+00:00,0.009231282565299592
2022-09-30 00:00:00+00:00,0.009533488877904173
2022-10-31 00:00:00+00:00,-0.002557068225969572
2022-11-30 00:00:00+00:00,-0.003058193008223853
2022-12-31 00:00:00+00:00,-0.0013272248675370024
2023-01-31 00:00:00+00:00,-0.003924909906695806
2023-02-28 00:00:00+00:00,0.005684767376641364
2023-03-31 00:00:00+00:00,-0.002624133219656377
2023-04-30 00:00:00+00:00,0.0007353568971955049
2023-05-31 00:00:00+00:00,-0.00042095691998211837
2023-06-30 00:00:00+00:00,0.0033719227216510994
2023-07-31 00:00:00+00:00,-0.004539162123702978
2023-08-31 00:00:00+00:00,0.0012355126341849765
2023-09-30 00:00:00+00:00,0.004371296646699774
2023-10-31 00:00:00+00:00,-0.0007795884979268086
2023-11-30 00:00:00+00:00,0.0031178994182172737
2023-12-31 00:00:00+00:00,-0.005212126967846564
2024-01-31 00:00:00+00:00,0.0018308752126572347
2024-02-29 00:00:00+00:00,0.0038098215675648195
2024-03-31 00:00:00+00:00,0.0047802465403608
2024-04-30 00:00:00+00:00,0.003906517506058416
2024-05-31 00:00:00+00:00,0.001520563955770271
2024-06-30 00:00:00+00:00,0.0013637718761492224
2024-07-31 00:00:00+00:00,-0.0067828262016943475
2024-08-31 00:00:00+00:00,-0.001221405214041904
2024-09-30 00:00:00+00:00,-0.0008678353508657644
2024-10-31 00:00:00+00:00,0.0011680064722974226
2024-11-30 00:00:00+00:00,-0.0032121932252257013
2024-12-31 00:00:00+00:00,0.0010199878108210214
2025-01-31 00:00:00+00:00,-0.0017049995390386874
2025-02-28 00:00:00+00:00,-0.0010675455077547857
2025-03-31 00:00:00+00:00,0.0014218818614635254
2025-04-30 00:00:00+00:00,0.0030529633702560677
2025-05-31 00:00:00+00:00,0.0004397463695358095
2025-06-30 00:00:00+00:00,0.0029568923751257525
2025-07-31 00:00:00+00:00,0.0012992954414310365
2025-08-31 00:00:00+00:00,0.0013915131338044784
2025-09-30 00:00:00+00:00,0.0012961224312300068
2025-10-31 00:00:00+00:00,0.0008504777085773796
2025-11-30 00:00:00+00:00,0.0014751082278661176
2025-12-31 00:00:00+00:00,0.0002267318125206419
2026-01-31 00:00:00+00:00,0.0011796290017962452
2026-02-28 00:00:00+00:00,0.000237709158570798
2026-03-31 00:00:00+00:00,0.0019060738347727035
2026-04-30 00:00:00+00:00,0.00279303110586282
2026-05-31 00:00:00+00:00,0.002672344494430323
2026-06-30 00:00:00+00:00,-0.0008831444803216737
2026-07-31 00:00:00+00:00,0.0019049545931328904
2026-08-31 00:00:00+00:00,0.003151780420973971
2026-09-30 00:00:00+00:00,-0.0005724680523276904
