time,hhcred_ew
2015-08-31 00:00:00+00:00,-0.004597239543634335
2015-09-30 00:00:00+00:00,-0.002732535483649823
2015-10-31 00:00:00+00:00,0.004341499074826505
2015-11-30 00:00:00+00:00,0.0019953301980182303
2015-12-31 00:00:00+00:00,-0.008429017703890263
2016-01-31 00:00:00+00:00,-0.002131310483224347
2016-02-29 00:00:00+00:00,0.0041835070788607265
2016-03-31 00:00:00+00:00,0.0038573247641109365
2016-04-30 00:00:00+00:00,0.00610235392510905
2016-05-31 00:00:00+00:00,-0.004559910715709492
2016-06-30 00:00:00+00:00,5.304588974475166e-05
2016-07-31 00:00:00+00:00,-0.0018940969932241813
2016-08-31 00:00:00+00:00,0.0005339904477856816
2016-09-30 00:00:00+00:00,-0.002746785905003768
2016-10-31 00:00:00+00:00,0.0014156335425203892
2016-11-30 00:00:00+00:00,0.009631515121978795
2016-12-31 00:00:00+00:00,0.0016215936474923698
2017-01-31 00:00:00+00:00,0.00012548801908329743
2017-02-28 00:00:00+00:00,-0.00030589017923188244
2017-03-31 00:00:00+00:00,-0.002078545185423164
2017-04-30 00:00:00+00:00,0.00023720358748424708
2017-05-31 00:00:00+00:00,-0.0007910732112946794
2017-06-30 00:00:00+00:00,0.0018309364261368533
2017-07-31 00:00:00+00:00,-2.661940824133513e-05
2017-08-31 00:00:00+00:00,-0.001801291849584219
2017-09-30 00:00:00+00:00,0.006109189324718267
2017-10-31 00:00:00+00:00,-0.0014463098379920991
2017-11-30 00:00:00+00:00,-0.0011086405128943877
2017-12-31 00:00:00+00:00,0.0023223616409406844
2018-01-31 00:00:00+00:00,-0.0011189121220411824
2018-02-28 00:00:00+00:00,-0.0021185844428146527
2018-03-31 00:00:00+00:00,-0.0015346547277464984
2018-04-30 00:00:00+00:00,0.001866354567358286
2018-05-31 00:00:00+00:00,0.0022103053294433295
2018-06-30 00:00:00+00:00,-0.0006515920890575178
2018-07-31 00:00:00+00:00,0.0011689463291721935
2018-08-31 00:00:00+00:00,0.0022281457966093487
2018-09-30 00:00:00+00:00,-0.0035979597379474093
2018-10-31 00:00:00+00:00,0.003187957886544801
2018-11-30 00:00:00+00:00,0.0021772659439551756
2018-12-31 00:00:00+00:00,-0.001956418146955463
2019-01-31 00:00:00+00:00,-0.0014980910248363344
2019-02-28 00:00:00+00:00,-0.002298159328728011
2019-03-31 00:00:00+00:00,0.0030185983270654138
2019-04-30 00:00:00+00:00,-0.0027747126665873534
2019-05-31 00:00:00+00:00,0.0010764411132238028
2019-06-30 00:00:00+00:00,0.0005460679898305898
2019-07-31 00:00:00+00:00,0.0009388499293758734
2019-08-31 00:00:00+00:00,-0.0003510587519837127
2019-09-30 00:00:00+00:00,-0.001954652489424724
2019-10-31 00:00:00+00:00,-0.0021558905136187523
2019-11-30 00:00:00+00:00,-0.0008771777351687104
2019-12-31 00:00:00+00:00,-0.001011915348585024
2020-01-31 00:00:00+00:00,-0.002049154939524067
2020-02-29 00:00:00+00:00,0.0019223738826490422
2020-03-31 00:00:00+00:00,0.007797192835059974
2020-04-30 00:00:00+00:00,-0.007658825865127783
2020-05-31 00:00:00+00:00,0.006558220178331409
2020-06-30 00:00:00+00:00,-0.00014935854593689513
2020-07-31 00:00:00+00:00,-0.003193576502479978
2020-08-31 00:00:00+00:00,0.00369624679531233
2020-09-30 00:00:00+00:00,-0.00507687161658954
2020-10-31 00:00:00+00:00,0.0016514878188691462
2020-11-30 00:00:00+00:00,-0.009139132153313856
2020-12-31 00:00:00+00:00,-0.003328379363485068
2021-01-31 00:00:00+00:00,-0.0025933108921758485
2021-02-28 00:00:00+00:00,-0.00995871848447738
2021-03-31 00:00:00+00:00,0.00022039044941002395
2021-04-30 00:00:00+00:00,-5.519269396292437e-06
2021-05-31 00:00:00+00:00,-0.0002022896802932328
2021-06-30 00:00:00+00:00,0.003063382814748161
2021-07-31 00:00:00+00:00,0.005055879465092561
2021-08-31 00:00:00+00:00,0.0009264791305148012
2021-09-30 00:00:00+00:00,0.0012006086175608832
2021-10-31 00:00:00+00:00,-0.009932886187245749
2021-11-30 00:00:00+00:00,-0.0015113750707536067
2021-12-31 00:00:00+00:00,-0.0018449688238556528
2022-01-31 00:00:00+00:00,0.005308674153420068
2022-02-28 00:00:00+00:00,0.0020736121039801603
2022-03-31 00:00:00+00:00,0.018683681945058206
2022-04-30 00:00:00+00:00,0.007863955306701698
2022-05-31 00:00:00+00:00,0.0002377820009746845
2022-06-30 00:00:00+00:00,0.0018427083489507279
2022-07-31 00:00:00+00:00,-0.0005759227015987856
2022-08-31 00:00:00+00:00,0.006015417795681932
2022-09-30 00:00:00+00:00,-0.005616854101197499
2022-10-31 00:00:00+00:00,0.0005737041323341519
2022-11-30 00:00:00+00:00,-0.0084480258151155
2022-12-31 00:00:00+00:00,-0.006063582145585111
2023-01-31 00:00:00+00:00,0.0020501875015268567
2023-02-28 00:00:00+00:00,0.0015211960270165026
2023-03-31 00:00:00+00:00,-0.007923088944059575
2023-04-30 00:00:00+00:00,-0.0018508773741248152
2023-05-31 00:00:00+00:00,0.002178633094904292
2023-06-30 00:00:00+00:00,0.004867243923895703
2023-07-31 00:00:00+00:00,-0.0014750266762835196
2023-08-31 00:00:00+00:00,0.000496871480527572
2023-09-30 00:00:00+00:00,-0.0001893161942893018
2023-10-31 00:00:00+00:00,-0.0013993877155388246
2023-11-30 00:00:00+00:00,0.001745371966508369
2023-12-31 00:00:00+00:00,0.001401735320124331
2024-01-31 00:00:00+00:00,0.00029943721373193455
2024-02-29 00:00:00+00:00,-0.0019116290168375016
2024-03-31 00:00:00+00:00,0.0028122056323918176
2024-04-30 00:00:00+00:00,-0.0015135954237746052
2024-05-31 00:00:00+00:00,-0.0002039375707479918
2024-06-30 00:00:00+00:00,0.00029070700236899505
2024-07-31 00:00:00+00:00,-0.0006856125676480973
2024-08-31 00:00:00+00:00,0.0020330314634711133
2024-09-30 00:00:00+00:00,0.0026094267779237512
2024-10-31 00:00:00+00:00,-0.007545987102192786
2024-11-30 00:00:00+00:00,0.006406090058115099
2024-12-31 00:00:00+00:00,-0.007262938904827543
2025-01-31 00:00:00+00:00,0.0020703761861842196
2025-02-28 00:00:00+00:00,-0.00046916413418562897
2025-03-31 00:00:00+00:00,-0.009404317439612675
2025-04-30 00:00:00+00:00,-0.004023163670213936
2025-05-31 00:00:00+00:00,0.0005303737740209868
2025-06-30 00:00:00+00:00,-0.002422305981304551
2025-07-31 00:00:00+00:00,-0.004271469389757421
2025-08-31 00:00:00+00:00,0.0037170318329324825
2025-09-30 00:00:00+00:00,-0.000252177857509972
2025-10-31 00:00:00+00:00,0.00038010898332863086
2025-11-30 00:00:00+00:00,0.0010806799884892637
2025-12-31 00:00:00+00:00,0.0072661182891358145
2026-01-31 00:00:00+00:00,0.006288320948017789
2026-02-28 00:00:00+00:00,-0.0012400821957512242
2026-03-31 00:00:00+00:00,-0.003800456904007876
2026-04-30 00:00:00+00:00,0.003527615613013513
2026-05-31 00:00:00+00:00,-0.0013366973435328111
2026-06-30 00:00:00+00:00,-0.0061504826701964666
2026-07-31 00:00:00+00:00,0.00240306083786046
2026-08-31 00:00:00+00:00,0.0016947327615561836
2026-09-30 00:00:00+00:00,-0.0008691315755894324
