time,emp_chg_xs
2011-10-31 00:00:00+00:00,-0.015263830149141011
2011-11-30 00:00:00+00:00,-0.011237924613655914
2011-12-31 00:00:00+00:00,-0.0100560519415962
2012-01-31 00:00:00+00:00,-0.007119902493216812
2012-02-29 00:00:00+00:00,0.005106274984301606
2012-03-31 00:00:00+00:00,0.005601049014357429
2012-04-30 00:00:00+00:00,-0.005304408173208763
2012-05-31 00:00:00+00:00,-0.005740467671739413
2012-06-30 00:00:00+00:00,-0.0046790785470819385
2012-07-31 00:00:00+00:00,-0.013636135717305486
2012-08-31 00:00:00+00:00,0.00305393123835751
2012-09-30 00:00:00+00:00,-0.009586860499864569
2012-10-31 00:00:00+00:00,-0.005329626959274969
2012-11-30 00:00:00+00:00,-0.002108829046380989
2012-12-31 00:00:00+00:00,-0.0010309577701995698
2013-01-31 00:00:00+00:00,-0.016136143323504548
2013-02-28 00:00:00+00:00,0.0016047642417682528
2013-03-31 00:00:00+00:00,0.016203330715471198
2013-04-30 00:00:00+00:00,-0.004362376402721746
2013-05-31 00:00:00+00:00,0.008048155672299773
2013-06-30 00:00:00+00:00,0.0032144850850759354
2013-07-31 00:00:00+00:00,-0.0122338430198351
2013-08-31 00:00:00+00:00,0.0030613900238432024
2013-09-30 00:00:00+00:00,-0.012444152282711451
2013-10-31 00:00:00+00:00,-0.001700708993463751
2013-11-30 00:00:00+00:00,-0.010067951277375697
2013-12-31 00:00:00+00:00,-0.004346431811184992
2014-01-31 00:00:00+00:00,0.014485293468176508
2014-02-28 00:00:00+00:00,0.007272708854986876
2014-03-31 00:00:00+00:00,0.01039645982352222
2014-04-30 00:00:00+00:00,-0.004637887753272452
2014-05-31 00:00:00+00:00,-0.009581875979887133
2014-06-30 00:00:00+00:00,0.006466336755467594
2014-07-31 00:00:00+00:00,-0.0010342003736838468
2014-08-31 00:00:00+00:00,-0.010712348809517325
2014-09-30 00:00:00+00:00,-0.005481523302849123
2014-10-31 00:00:00+00:00,-0.001964774378649392
2014-11-30 00:00:00+00:00,0.0052270756463550505
2014-12-31 00:00:00+00:00,0.007329343594613791
2015-01-31 00:00:00+00:00,0.03871200620411064
2015-02-28 00:00:00+00:00,0.0010457210483236778
2015-03-31 00:00:00+00:00,-0.0045652580048825
2015-04-30 00:00:00+00:00,0.008824914955707808
2015-05-31 00:00:00+00:00,0.002047143865065104
2015-06-30 00:00:00+00:00,0.007969672023195873
2015-07-31 00:00:00+00:00,-0.014291260724268007
2015-08-31 00:00:00+00:00,0.007175779558485695
2015-09-30 00:00:00+00:00,-0.0016072664119944902
2015-10-31 00:00:00+00:00,-0.009381700984980368
2015-11-30 00:00:00+00:00,0.010743204129715522
2015-12-31 00:00:00+00:00,-0.014040932131394679
2016-01-31 00:00:00+00:00,0.011495591794611126
2016-02-29 00:00:00+00:00,-0.004382814677634794
2016-03-31 00:00:00+00:00,0.007336521773564586
2016-04-30 00:00:00+00:00,-0.0017936159708134003
2016-05-31 00:00:00+00:00,-0.0047485404617133575
2016-06-30 00:00:00+00:00,-0.010155858535822238
2016-07-31 00:00:00+00:00,0.002359057564686573
2016-08-31 00:00:00+00:00,0.004455360196992997
2016-09-30 00:00:00+00:00,-0.0020736312192031203
2016-10-31 00:00:00+00:00,0.00227124597258066
2016-11-30 00:00:00+00:00,-0.012901645097028847
2016-12-31 00:00:00+00:00,-0.0017396299777051594
2017-01-31 00:00:00+00:00,-0.0007644525642531708
2017-02-28 00:00:00+00:00,-0.009149040024138078
2017-03-31 00:00:00+00:00,-0.00409973085887394
2017-04-30 00:00:00+00:00,-0.002867327599835323
2017-05-31 00:00:00+00:00,0.005658561258498063
2017-06-30 00:00:00+00:00,0.004208454446134491
2017-07-31 00:00:00+00:00,-0.0021764262351737784
2017-08-31 00:00:00+00:00,0.006169842355431943
2017-09-30 00:00:00+00:00,-0.0036827807609399743
2017-10-31 00:00:00+00:00,0.001714305261889315
2017-11-30 00:00:00+00:00,-0.009393312801880604
2017-12-31 00:00:00+00:00,0.003751679334033531
2018-01-31 00:00:00+00:00,-0.004028415428270149
2018-02-28 00:00:00+00:00,-0.011217700993355617
2018-03-31 00:00:00+00:00,-0.007153608579786641
2018-04-30 00:00:00+00:00,0.007213247223490482
2018-05-31 00:00:00+00:00,0.01241284616323246
2018-06-30 00:00:00+00:00,0.0007302088192753242
2018-07-31 00:00:00+00:00,-0.005199369908576501
2018-08-31 00:00:00+00:00,-0.008649998459027475
2018-09-30 00:00:00+00:00,-0.0035833012462285208
2018-10-31 00:00:00+00:00,0.008321436397509041
2018-11-30 00:00:00+00:00,-0.0021648970132835954
2018-12-31 00:00:00+00:00,0.01974880625425457
2019-01-31 00:00:00+00:00,-0.007760556997244095
2019-02-28 00:00:00+00:00,-0.0011198191780836808
2019-03-31 00:00:00+00:00,0.00315665463789383
2019-04-30 00:00:00+00:00,0.0007904522099726474
2019-05-31 00:00:00+00:00,0.011659069575740144
2019-06-30 00:00:00+00:00,0.007050505175723476
2019-07-31 00:00:00+00:00,-0.001974765134237888
2019-08-31 00:00:00+00:00,0.005429524711961342
2019-09-30 00:00:00+00:00,0.0027389153880117423
2019-10-31 00:00:00+00:00,0.0028719558353638153
2019-11-30 00:00:00+00:00,-0.006449709363971268
2019-12-31 00:00:00+00:00,-0.011180122056974495
2020-01-31 00:00:00+00:00,-0.004630536818439501
2020-02-29 00:00:00+00:00,0.004508333604867687
2020-03-31 00:00:00+00:00,0.0027150587905735435
2020-04-30 00:00:00+00:00,-0.00669187119395942
2020-05-31 00:00:00+00:00,-0.009259083372398114
2020-06-30 00:00:00+00:00,0.006615482436154174
