time,soft_cip_cool
2015-02-28 00:00:00+00:00,-0.0036632785207394436
2015-03-31 00:00:00+00:00,0.004039532661170853
2015-04-30 00:00:00+00:00,-0.0003900192868120378
2015-05-31 00:00:00+00:00,0.0013792160255419184
2015-06-30 00:00:00+00:00,0.0014020775117187245
2015-07-31 00:00:00+00:00,0.0020754344623215015
2015-08-31 00:00:00+00:00,0.005841774145572298
2015-09-30 00:00:00+00:00,0.0005969042627596011
2015-10-31 00:00:00+00:00,-0.0011764207833968587
2015-11-30 00:00:00+00:00,-0.000832000797675092
2015-12-31 00:00:00+00:00,-0.0006464444567355621
2016-01-31 00:00:00+00:00,0.0052387694996149925
2016-02-29 00:00:00+00:00,0.0036532980005337112
2016-03-31 00:00:00+00:00,-0.002789127182114659
2016-04-30 00:00:00+00:00,0.0005835013883948026
2016-05-31 00:00:00+00:00,-0.004313196447938816
2016-06-30 00:00:00+00:00,0.013564164421681513
2016-07-31 00:00:00+00:00,0.00019091645716118322
2016-08-31 00:00:00+00:00,-0.003137470744197457
2016-09-30 00:00:00+00:00,-0.0031225932890651675
2016-10-31 00:00:00+00:00,-0.0012374274213988734
2016-11-30 00:00:00+00:00,0.006050702533310748
2016-12-31 00:00:00+00:00,0.0026477458822482536
2017-01-31 00:00:00+00:00,0.0031137761194390823
2017-02-28 00:00:00+00:00,0.002086811532378219
2017-03-31 00:00:00+00:00,-0.0015921489971524316
2017-04-30 00:00:00+00:00,-0.00017260369688687494
2017-05-31 00:00:00+00:00,-0.0026824471244061288
2017-06-30 00:00:00+00:00,0.003230892516646877
2017-07-31 00:00:00+00:00,0.0023032149834674165
2017-08-31 00:00:00+00:00,-0.0013789604839626879
2017-09-30 00:00:00+00:00,0.0037236524827872763
2017-10-31 00:00:00+00:00,0.0010264886682698204
2017-11-30 00:00:00+00:00,0.0011820869324723482
2017-12-31 00:00:00+00:00,-0.0013970794532582875
2018-01-31 00:00:00+00:00,0.0019984156599652803
2018-02-28 00:00:00+00:00,0.0018174086599751504
2018-03-31 00:00:00+00:00,-0.0033833213278602337
2018-04-30 00:00:00+00:00,-0.0012047725045372104
2018-05-31 00:00:00+00:00,0.005915648189509293
2018-06-30 00:00:00+00:00,-9.19880168117615e-05
2018-07-31 00:00:00+00:00,0.00028401796098442844
2018-08-31 00:00:00+00:00,0.0001114502936423456
2018-09-30 00:00:00+00:00,9.375167907932358e-05
2018-10-31 00:00:00+00:00,0.0003902558268529255
2018-11-30 00:00:00+00:00,7.401560951336705e-05
2018-12-31 00:00:00+00:00,-0.0012660367382256732
2019-01-31 00:00:00+00:00,-0.0007493557230148218
2019-02-28 00:00:00+00:00,-5.2076735618689085e-05
2019-03-31 00:00:00+00:00,-0.00039769572764702943
2019-04-30 00:00:00+00:00,-0.00010125828042517604
2019-05-31 00:00:00+00:00,-0.0026488028826374688
2019-06-30 00:00:00+00:00,-1.8605617080336145e-07
2019-07-31 00:00:00+00:00,-0.0012694804106900826
2019-08-31 00:00:00+00:00,-0.00017880977212925142
2019-09-30 00:00:00+00:00,0.000847623884953741
2019-10-31 00:00:00+00:00,0.001425450568913078
2019-11-30 00:00:00+00:00,-0.0002210400815596536
2019-12-31 00:00:00+00:00,-4.3885973775026343e-05
2020-01-31 00:00:00+00:00,-0.0008238695667386331
2020-02-29 00:00:00+00:00,0.00046138245047511184
2020-03-31 00:00:00+00:00,0.0005078223156682604
2020-04-30 00:00:00+00:00,-0.0004103780355958486
2020-05-31 00:00:00+00:00,0.007718652882311661
2020-06-30 00:00:00+00:00,0.0025668145717532287
2020-07-31 00:00:00+00:00,0.0006179916539053032
2020-08-31 00:00:00+00:00,-0.00027426285419973606
2020-09-30 00:00:00+00:00,-0.00487825090865468
2020-10-31 00:00:00+00:00,-0.0003043386140473281
2020-11-30 00:00:00+00:00,0.005366244892569982
2020-12-31 00:00:00+00:00,0.00029582377536430116
2021-01-31 00:00:00+00:00,0.006215756399354344
2021-02-28 00:00:00+00:00,0.008467212379585476
2021-03-31 00:00:00+00:00,0.011987951628478655
2021-04-30 00:00:00+00:00,0.0014118553306994297
2021-05-31 00:00:00+00:00,0.004865652088196448
2021-06-30 00:00:00+00:00,0.0016350159913280926
2021-07-31 00:00:00+00:00,-0.00042084034834377615
2021-08-31 00:00:00+00:00,-0.0006604091170855364
2021-09-30 00:00:00+00:00,0.001563094921691377
2021-10-31 00:00:00+00:00,-0.003579624630003053
2021-11-30 00:00:00+00:00,0.00044516078505973944
2021-12-31 00:00:00+00:00,-0.0002114985832853966
2022-01-31 00:00:00+00:00,-0.0009216514689887045
2022-02-28 00:00:00+00:00,0.0006511644675077921
2022-03-31 00:00:00+00:00,0.004864122890925637
2022-04-30 00:00:00+00:00,0.0008677033516848454
2022-05-31 00:00:00+00:00,-0.00043600802166388064
2022-06-30 00:00:00+00:00,0.00026597990517518433
2022-07-31 00:00:00+00:00,-0.0005190370943144451
2022-08-31 00:00:00+00:00,0.0008929091516489684
2022-09-30 00:00:00+00:00,0.0011277434376424367
2022-10-31 00:00:00+00:00,-0.001022323420273752
2022-11-30 00:00:00+00:00,0.002030647155465415
2022-12-31 00:00:00+00:00,0.001802419358634122
2023-01-31 00:00:00+00:00,-0.0008632603566407493
2023-02-28 00:00:00+00:00,0.0013657399021893557
2023-03-31 00:00:00+00:00,-0.0004010322907981312
2023-04-30 00:00:00+00:00,0.00047987373580005155
2023-05-31 00:00:00+00:00,-0.0007977736777641242
2023-06-30 00:00:00+00:00,0.0021452226695677368
2023-07-31 00:00:00+00:00,-0.0010117422277274857
2023-08-31 00:00:00+00:00,-0.0005676091677425665
2023-09-30 00:00:00+00:00,0.0020136072287444406
2023-10-31 00:00:00+00:00,-0.0006998504041814124
2023-11-30 00:00:00+00:00,0.001667306417464376
2023-12-31 00:00:00+00:00,-0.00395398546637038
2024-01-31 00:00:00+00:00,0.0016714412421483527
2024-02-29 00:00:00+00:00,0.0034116195587459153
2024-03-31 00:00:00+00:00,0.0034297253482402645
2024-04-30 00:00:00+00:00,0.004916090210852264
2024-05-31 00:00:00+00:00,0.00046438814146210206
2024-06-30 00:00:00+00:00,-0.001504447561678779
2024-07-31 00:00:00+00:00,0.0025695284939384333
2024-08-31 00:00:00+00:00,-0.002018425217729658
2024-09-30 00:00:00+00:00,8.773471323597626e-05
2024-10-31 00:00:00+00:00,-0.0019347191222203186
2024-11-30 00:00:00+00:00,-0.002694814443311433
2024-12-31 00:00:00+00:00,-0.00042013833998899575
2025-01-31 00:00:00+00:00,-0.002369639603740814
2025-02-28 00:00:00+00:00,-0.002672798086018391
2025-03-31 00:00:00+00:00,0.0010898288201688366
2025-04-30 00:00:00+00:00,0.0032895551673046697
2025-05-31 00:00:00+00:00,-0.00020215614528062975
2025-06-30 00:00:00+00:00,0.002616963823950158
2025-07-31 00:00:00+00:00,0.001741035292966986
2025-08-31 00:00:00+00:00,0.0010798286772626398
2025-09-30 00:00:00+00:00,0.0004691135047780737
2025-10-31 00:00:00+00:00,-0.0014650708186266792
2025-11-30 00:00:00+00:00,0.0007748578452519972
2025-12-31 00:00:00+00:00,-0.001970994461135356
2026-01-31 00:00:00+00:00,-0.000889880151070388
2026-02-28 00:00:00+00:00,0.00034004145114829853
2026-03-31 00:00:00+00:00,0.0028208180793134474
2026-04-30 00:00:00+00:00,0.00155481213970865
2026-05-31 00:00:00+00:00,0.0004230531788582681
2026-06-30 00:00:00+00:00,5.637745069386746e-05
2026-07-31 00:00:00+00:00,0.0024687387290442953
2026-08-31 00:00:00+00:00,0.0042042861655740005
2026-09-30 00:00:00+00:00,-0.0008968628119541133
