time,carry_rank,fx_momentum,dollar_tsmom,combo_ew_raw,carry_cooled,scholarly_combo
2011-10-31 00:00:00+00:00,0.02937759173732113,0.0,-0.016604997192448234,0.004258511298403489,0.02937759173732113,0.004258511298403489
2011-11-30 00:00:00+00:00,-0.016227040835797624,0.0,-0.010314791157113978,-0.008711123352992067,-0.016227040835797624,-0.008711123352992067
2011-12-31 00:00:00+00:00,0.011407645748045203,0.0,0.0005728304209158264,0.004092276559019892,0.011503876278070813,-0.0015520883432891264
2012-01-31 00:00:00+00:00,0.02112962054214096,0.0,0.020299122402317016,0.013823109133768385,0.013758696238202361,-0.0027948470353555965
2012-02-29 00:00:00+00:00,0.004162388327817013,-0.00798477572860723,0.01752065657165902,0.004544330835721366,0.0018090050753596376,0.004456107971932299
2012-03-31 00:00:00+00:00,-0.013307836414309215,-0.007554805301217882,-0.023198865754763154,-0.014624863672584532,-0.012236672238762458,-0.008238211335941714
2012-04-30 00:00:00+00:00,0.0021398298393886517,-0.0017223639629612153,0.004002894293289039,0.0015332874960416465,-0.0017387449408511335,0.01150304856674711
2012-05-31 00:00:00+00:00,-0.020369352275412367,-0.008253947937822526,0.03582562334515127,0.00220520666563373,-0.020433620895087157,0.006999753990786006
2012-06-30 00:00:00+00:00,0.017591716934673984,-0.013519529954685305,-0.03091791640582542,-0.00906256094468083,0.017011948176310243,-0.011738717745796157
2012-07-31 00:00:00+00:00,0.021571550091280756,-0.008416702904726514,-0.008514810131693196,0.001542450122224981,0.01741682124765176,0.0014867936622924294
2012-08-31 00:00:00+00:00,-0.012613422960811915,-0.013665673075215046,-0.006755709850909897,-0.010988409939225674,-0.01126972170765217,-0.01991699052084761
2012-09-30 00:00:00+00:00,0.006868866648692018,0.0015568685585676256,0.005919313624539679,0.004809093460393932,0.007446523367830693,0.00545021501270182
2012-10-31 00:00:00+00:00,-0.004303665180324212,-0.007342937870233546,-0.0009787333522465191,-0.004173247821960935,-0.0043839605470503695,0.0032246302088390078
2012-11-30 00:00:00+00:00,0.0005802756465698167,-0.0020117194463543653,-0.0029533637185014117,-0.0014354573291710526,0.002473054690102172,-0.007254870218871834
2012-12-31 00:00:00+00:00,-0.005942378930800851,0.007973387103867191,0.0023221235173189747,0.001458106176783991,-0.004508780847649052,-0.0019471880067285507
2013-01-31 00:00:00+00:00,-0.0025590687870421513,0.016796823900638413,-0.0044698838135054375,0.0032637341515637797,0.004778315636598585,0.0014264755617829916
2013-02-28 00:00:00+00:00,0.005149530763735699,0.003478539785920942,0.0032270890839511956,0.003995200779905339,0.002429228047442944,0.005784191791430526
2013-03-31 00:00:00+00:00,0.020392538472055133,-0.002258857144693094,0.004017122950015661,0.007372002657102472,0.01492943865964036,0.0013489364411505278
2013-04-30 00:00:00+00:00,-0.007791242845381463,0.0,0.00694137892183333,-0.0002592929276803435,-0.004349451688317907,-0.0075508787710589775
2013-05-31 00:00:00+00:00,-0.02241200709674307,-0.014954267245440356,0.019894115867001627,-0.005927523791775302,-0.017386910633542363,-0.010240302709722204
2013-06-30 00:00:00+00:00,-0.02611724775090407,-0.014265410662235967,-0.01922008963269317,-0.01977825115274845,-0.01160974095770928,3.8210738964705726e-05
2013-07-31 00:00:00+00:00,-0.0024509241866440545,0.00951238511050767,-0.021605475032417165,-0.004746953723451908,-0.0024561312864602725,-0.013283212423166213
2013-08-31 00:00:00+00:00,-0.0053567504410002575,0.010928005956559295,0.00800789178164063,0.00461289644204621,0.00017936603659896022,0.007077065131352089
2013-09-30 00:00:00+00:00,0.0208404924569916,-0.014778553465633837,0.012919750903827243,0.0062903013082789005,0.012717813476284867,-0.016459694598332852
2013-10-31 00:00:00+00:00,0.0014146122465124034,-0.0040618087008038595,0.0008679473025610118,-0.0005508506207786423,-0.004033403678634029,-0.002390070683991441
2013-11-30 00:00:00+00:00,-0.012781252701282608,0.012056602664102245,0.0005774695925500062,-3.9077867509451636e-05,-0.009308228755033787,-0.0022398048246146107
2013-12-31 00:00:00+00:00,-0.006474277900937908,-0.006583988243742955,-0.003003218771530536,-0.00533453765909353,-0.008077073370654664,-0.010830934112137536
2014-01-31 00:00:00+00:00,-0.00032435702339328465,0.015129258631319864,0.006368554958773087,0.007090965699676488,-0.0005163990038968835,0.008799195558852002
2014-02-28 00:00:00+00:00,0.006589517825459579,-0.0006663496465157959,-0.012791054851610806,-0.0022672938477847904,-5.446381006191103e-05,-0.005038254486031457
2014-03-31 00:00:00+00:00,0.016642442927751633,-0.010481193674733769,0.01212811821836235,0.006071418816211649,0.004919762076837753,-0.005741606677845956
2014-04-30 00:00:00+00:00,-0.0026306596624491307,0.001904202783725717,0.003722628732578004,0.0010191902846727885,-0.0014886871077961494,0.001396754060206451
2014-05-31 00:00:00+00:00,0.0024867637869812054,-0.0003078991537400766,0.0002883396887889411,0.0008347615367063632,0.0024433893133861684,-0.0029874817705665135
2014-06-30 00:00:00+00:00,0.007884549092112891,0.0014461945658301723,0.006783876058112481,0.005386027721255848,0.008137884214019397,0.003617609896452878
2014-07-31 00:00:00+00:00,-0.004690146452396515,9.219236052526725e-05,0.005862266216697165,0.00042329388090056597,-0.0012604272347266354,0.009052323956760588
2014-08-31 00:00:00+00:00,-0.0008105819659426361,0.005174976321844493,0.008720141377210444,0.004371831436726037,-0.00022969720714483,0.010435658742688148
2014-09-30 00:00:00+00:00,-0.0136711306179087,-0.0043598071284960405,0.03808081885810588,0.006491108655547695,-0.012431882434797425,0.021511506741564546
2014-10-31 00:00:00+00:00,0.004472284049706232,0.00336570568151906,-0.01326592875339272,-0.0017704879781015315,0.0017904458190602934,-0.0021216960425075593
2014-11-30 00:00:00+00:00,-0.002741266839275669,-0.006809406049611444,0.006383236213878485,-0.001007539989058559,0.0008006098479200752,0.003405482511954938
2014-12-31 00:00:00+00:00,0.001419549849100088,-0.001690078445499843,0.017825428011262634,0.005873558206631824,0.00012703229971444685,0.01366363570933804
2015-01-31 00:00:00+00:00,-0.0266842505241488,0.0024461631904304504,0.026594460559341115,0.0007037617648113503,-0.008329134645733483,0.01182135753350888
2015-02-28 00:00:00+00:00,0.020551897274737163,0.01583465212027879,-0.0037660482055464906,0.010856273157719087,0.011698065572244953,0.012407255558789743
2015-03-31 00:00:00+00:00,0.006785827032559366,-0.003653444946350337,0.01260972849800579,0.0053841725284307085,0.006225430972119916,0.007918113025378704
2015-04-30 00:00:00+00:00,-0.006285484617670423,-0.0034458399905169523,-0.00034985943640208905,-0.0032641109364229814,-0.005131628923985554,-0.007195618929567438
2015-05-31 00:00:00+00:00,-0.017224906006405583,0.010199514113513164,-0.016620608118641855,-0.007877578707343735,-0.016376038654939418,-0.0036715741340705987
2015-06-30 00:00:00+00:00,-0.015320001988404774,-0.018854375617640362,-0.005442696871694408,-0.013152258391344707,-0.014642901605125047,-0.012903437842342713
2015-07-31 00:00:00+00:00,-0.006537359272419385,0.011161355004009055,0.013919068013400482,0.00623571922825783,-0.0011971329916159457,0.008445921649168131
2015-08-31 00:00:00+00:00,-0.02332505430605747,0.012295382768162222,-0.0017902982398584344,-0.004190182130784037,-0.023753337662474894,-0.003058632845853393
2015-09-30 00:00:00+00:00,0.0015339168894104027,-0.0033333493735249187,0.007001182354850588,0.0018708952583366134,0.0007815392002294974,0.006171515224850044
2015-10-31 00:00:00+00:00,0.023055027424654817,-0.016202145332994244,-0.005943385276325208,0.00030118723861738417,0.015276110993632352,-0.005039357340473449
2015-11-30 00:00:00+00:00,0.016593552045772952,-0.014246853297315898,0.009365485905435733,0.0038680333054625926,0.009423063600271453,0.004065372820299729
2015-12-31 00:00:00+00:00,-0.0031987630564016545,0.003842973482917289,-0.02541109259741503,-0.008265663278590019,0.0012067574575524986,-0.016331887508070797
2016-01-31 00:00:00+00:00,-0.013992155842981524,-0.016462803511847257,0.0029963221326332334,-0.009055244172292642,-0.004419683544726438,0.0063128232337561485
2016-02-29 00:00:00+00:00,0.002076541043377622,0.0013407998671166599,-0.03213357770975156,-0.009629078681816172,-0.0015536996589161634,-0.0035887592512748867
2016-03-31 00:00:00+00:00,0.011527068235500648,0.01271318550392353,0.04030755980570633,0.021507224876609277,0.006682277608403231,0.001151706319818091
2016-04-30 00:00:00+00:00,0.0024537256617769287,-0.008520115410894924,-0.0021580194672504716,-0.002673933438112175,0.006577422508508457,0.005960107760633715
2016-05-31 00:00:00+00:00,-0.007931560549374495,-0.01032460444420169,-0.005146234804328964,-0.0077549248006270055,-0.008542023116315911,-0.0060332051495700645
2016-06-30 00:00:00+00:00,0.016587707676783747,0.029901928638086384,-0.05204044446869205,-0.002286879732709468,0.013088686051383913,-0.0042814401052645445
2016-07-31 00:00:00+00:00,0.003561265936948832,-0.005889402465463545,-0.01463922895094738,-0.005615481338573147,0.0033115921478070742,0.007456518841553406
2016-08-31 00:00:00+00:00,0.0036648919603319285,0.004170365737528048,-0.020356420969168232,-0.004193346507343931,0.002582404633417079,-0.004056715399936017
2016-09-30 00:00:00+00:00,-0.0020328392425168484,0.006443986802765256,-0.01334444862227191,-0.002971441921413409,0.0007582065706641661,-0.00034215350523292276
2016-10-31 00:00:00+00:00,0.007096526403926662,0.01635071241723529,0.022321602873015767,0.015297120889211646,0.00789313629746835,0.02219045688066834
2016-11-30 00:00:00+00:00,0.009219091463896767,-0.016441657411183197,-0.02101347599429626,-0.009431071172191663,0.006450605319902714,-0.004583083766089402
2016-12-31 00:00:00+00:00,-0.01108855401211295,-0.008430643883425626,0.01731991622441753,-0.0007352305303220952,-0.005103942413086093,0.0015904035512943615
2017-01-31 00:00:00+00:00,0.013966752711819241,0.013064963911784577,0.0003665707679101349,0.009206464558648708,0.011721986116370875,-0.006696867359090142
2017-02-28 00:00:00+00:00,0.006592491902116082,-0.004265118466753703,-0.005887989579998809,-0.0011543737140947696,0.003916093674822374,0.003915901301142721
2017-03-31 00:00:00+00:00,-0.01162958012467663,-0.00653535468361488,-0.007095930974166609,-0.008362809576644703,-0.004589589289356599,0.0010081640625940747
2017-04-30 00:00:00+00:00,-0.016863507209559425,-0.009780637697791916,0.009925754822361021,-0.005592165867862597,-0.011437178128209324,-0.015247172090622985
2017-05-31 00:00:00+00:00,-0.008544820190428903,-0.007338205944166343,-0.02971902863977316,-0.01520744230756188,-0.010219978512291505,-0.018404050341013556
2017-06-30 00:00:00+00:00,0.008821806616098549,-0.012752249302603214,0.019194207977058175,0.005052094746697877,0.0027951527196017345,-0.013294923797276925
