date,AUD,CAD,JPY,GBP,USD,EUR
1985-02-01 00:00:00+00:00,,106.9259281032748,,,103.7488030104878,
1985-03-01 00:00:00+00:00,,114.6993773540948,,,78.31319296403001,
1985-04-01 00:00:00+00:00,,79.58830175853105,,,100.7614751453628,
1985-05-01 00:00:00+00:00,,73.37598856906634,,,84.77886286583256,
1985-06-01 00:00:00+00:00,,75.60222499199118,,,98.05365256517308,
1985-07-01 00:00:00+00:00,,43.14036957495978,,,119.5971494980842,
1985-08-01 00:00:00+00:00,,73.39828238622303,,,111.415114817042,
1985-09-01 00:00:00+00:00,,91.5768225965082,,,111.2470107675991,
1985-10-01 00:00:00+00:00,,80.44557392436765,,,111.1844593834607,
1985-11-01 00:00:00+00:00,,92.5624588169016,,,93.0991037655582,
1985-12-01 00:00:00+00:00,,57.9124764408529,,,85.09913268294964,
1986-01-01 00:00:00+00:00,,65.76479816500415,,,104.1772170141774,
1986-02-01 00:00:00+00:00,,91.10531377386168,,,144.2664733185726,
1986-03-01 00:00:00+00:00,,96.96870155436712,,,118.9935278855586,
1986-04-01 00:00:00+00:00,,86.90678159583494,,,120.1600605346473,
1986-05-01 00:00:00+00:00,,69.22338268069629,,,102.4773575641159,
1986-06-01 00:00:00+00:00,,93.35433340652304,,,132.3861722681955,
1986-07-01 00:00:00+00:00,,58.49302811864552,,,115.0522832732502,
1986-08-01 00:00:00+00:00,,85.99984866161773,,,130.8210516397796,
1986-09-01 00:00:00+00:00,,91.5278670300707,,,118.3026079500669,
1986-10-01 00:00:00+00:00,,119.6902331286964,,,125.8942151397796,
1986-11-01 00:00:00+00:00,,76.77757258653686,,,91.82046226341733,
1986-12-01 00:00:00+00:00,,64.25986182332845,,,98.32894297687504,
1987-01-01 00:00:00+00:00,,78.66561294846204,,,87.97967601765899,
1987-02-01 00:00:00+00:00,,74.6827774704799,72.1067355743028,,110.4333286233186,69.95834445165613
1987-03-01 00:00:00+00:00,,67.59733504453888,87.25571214513238,,76.9660740779089,60.32131730539869
1987-04-01 00:00:00+00:00,,36.30467373785979,91.89595435129884,,99.05957577157308,97.61026398358275
1987-05-01 00:00:00+00:00,,70.42709067778877,91.72626334831664,,79.53235921534353,77.494096784253
1987-06-01 00:00:00+00:00,,81.23486107098017,79.59658893429963,,87.58505029098063,58.17476748671668
1987-07-01 00:00:00+00:00,,72.81967674830452,89.59874744655049,,106.5728492139773,87.84770302521915
1987-08-01 00:00:00+00:00,,61.87545404251462,58.07151241603514,,81.3894136598218,41.39510505031857
1987-09-01 00:00:00+00:00,,28.53685388124671,50.06659375293324,,52.79015023144958,46.29237769015958
1987-10-01 00:00:00+00:00,,59.656673689081,64.89062903631049,,59.8695948457739,43.17304348486217
1987-11-01 00:00:00+00:00,,125.1819237436665,98.6141738867304,,170.3220901425827,121.7726379317888
1987-12-01 00:00:00+00:00,,137.5159118881149,104.0077698821849,,183.1025342795171,152.8100269876358
1988-01-01 00:00:00+00:00,,117.4072303869523,99.0998594094448,,149.0111468068191,94.865086329518
1988-02-01 00:00:00+00:00,,88.00508060735777,64.16561038774334,,142.8728466506383,102.4827984903342
1988-03-01 00:00:00+00:00,,74.21217586505333,52.1689136203424,,102.032894303291,80.34039845193568
1988-04-01 00:00:00+00:00,,57.29201836636499,52.85461121105621,,82.3536346655524,92.95789770739076
1988-05-01 00:00:00+00:00,,61.04705212624698,51.75037204796099,,97.8568013114887,80.04028792768311
1988-06-01 00:00:00+00:00,,48.3789869071376,58.48437836174897,,99.127443743271,88.5670918804006
1988-07-01 00:00:00+00:00,,43.1921472246272,62.27909843227445,,88.2859453115135,80.08071231552537
1988-08-01 00:00:00+00:00,,56.56837753191427,67.76048297763768,,80.83589433203447,54.98030183211694
1988-09-01 00:00:00+00:00,,82.5141262144287,70.76541061955179,,94.88969063887848,84.88539560127386
1988-10-01 00:00:00+00:00,,62.38471124511974,54.89329603589168,,85.35680233220376,89.29540982676325
1988-11-01 00:00:00+00:00,,61.03736058853983,53.7120423418064,,98.25379827201358,63.3286182116896
1988-12-01 00:00:00+00:00,,123.8536981407071,73.1396206356784,,102.23399611028,101.4379169217486
1989-01-01 00:00:00+00:00,,57.62167778234246,60.85299732623321,,77.82810148147189,75.76390154966796
1989-02-01 00:00:00+00:00,,47.27500715785965,76.38830688993599,,87.42640643008654,58.82336000067044
1989-03-01 00:00:00+00:00,,40.65641577737832,65.75940627305602,,51.35064106080927,58.72575920545404
1989-04-01 00:00:00+00:00,,69.56887522788541,81.44337825903594,,72.52324803386588,58.73699787006544
1989-05-01 00:00:00+00:00,,59.6572667847295,94.44272546232932,,92.37982687533714,50.24378557940315
1989-06-01 00:00:00+00:00,,88.94496955122233,86.48157725865492,,83.75286515339579,54.23666693003656
1989-07-01 00:00:00+00:00,,64.56142732257373,85.29341624156874,,95.7862993902311,100.2526503128188
1989-08-01 00:00:00+00:00,,69.98060978581474,90.42271901058704,,78.25659479674692,87.73610513080133
1989-09-01 00:00:00+00:00,,61.02228348478206,85.16597092377947,,83.10930612101801,70.94529380829715
1989-10-01 00:00:00+00:00,,59.10854500796668,83.234696299431,,74.69547791556961,79.52281477472742
1989-11-01 00:00:00+00:00,,76.84035966339049,67.26531167487492,,76.44955399464676,91.5479145821785
1989-12-01 00:00:00+00:00,,75.00902325393731,66.34648972415363,,105.0474780917237,108.7742166664619
1990-01-01 00:00:00+00:00,,57.92606431821795,74.27729832721698,,103.796680676249,67.24017927028106
1990-02-01 00:00:00+00:00,,90.46779716304984,87.5428562037764,,92.32149379247754,75.87445529789109
1990-03-01 00:00:00+00:00,,77.06073287020952,99.68787655217982,,110.4462668829509,113.9344468884284
1990-04-01 00:00:00+00:00,,92.6895356915816,102.1044876998494,,104.4614083156184,134.3750887045808
1990-05-01 00:00:00+00:00,,109.2704563584408,92.58997897498936,,88.44817178422947,96.06861919570356
1990-06-01 00:00:00+00:00,,130.707426037105,95.74323036953882,,97.38793637078642,63.14082666694084
1990-07-01 00:00:00+00:00,,164.1713356660209,78.41441283965831,,100.8643396347432,101.2841764898607
1990-08-01 00:00:00+00:00,,88.3875682834003,87.14466671622385,,86.28017835824672,63.8117490321663
1990-09-01 00:00:00+00:00,,116.5748332037027,76.8776875305881,,139.3226840178918,55.49462268258615
1990-10-01 00:00:00+00:00,,118.0033600491231,105.5804522656004,,165.9384418554189,157.4201504860533
1990-11-01 00:00:00+00:00,,166.1151887951626,113.877951134944,,137.6742366499334,157.2135268210133
1990-12-01 00:00:00+00:00,,148.1475562521375,84.85538196074472,,152.4486032546545,123.071024033586
1991-01-01 00:00:00+00:00,,123.4866902283017,97.25762330623694,,134.0615437084288,119.0586151398963
1991-02-01 00:00:00+00:00,,182.0740836865739,85.66273939646199,,204.0105505822787,102.5611988411898
1991-03-01 00:00:00+00:00,,129.9660619259717,85.42877687894931,,106.5180636916813,120.2046148323472
1991-04-01 00:00:00+00:00,,145.063400281052,81.87651844532319,,107.9374781057991,129.1983032435222
1991-05-01 00:00:00+00:00,,128.0671245794782,87.97007731315817,,93.01464313403947,120.8372825213892
1991-06-01 00:00:00+00:00,,92.5836900487162,82.53017113505697,,82.14782292687619,116.2811334064755
1991-07-01 00:00:00+00:00,,93.47289497054535,66.06326504490109,,85.9190353459905,149.9643326794913
1991-08-01 00:00:00+00:00,,90.35232422047282,76.33519326054089,,80.64899574924756,98.35049349114426
1991-09-01 00:00:00+00:00,,76.4275081837518,97.82446546940528,,99.1220876351474,97.80922497824967
1991-10-01 00:00:00+00:00,,115.7734444473238,81.1977881597115,,127.2944517285536,76.76366456697582
1991-11-01 00:00:00+00:00,,133.4071262833988,85.37290138368739,,108.1209636534533,128.879061524339
1991-12-01 00:00:00+00:00,,112.891151025684,87.5474412041468,,140.6123629340645,99.00207952530998
1992-01-01 00:00:00+00:00,,137.7946613825073,93.65852536125004,,171.0109781598804,103.4796818680266
1992-02-01 00:00:00+00:00,,127.4257807074645,86.63191578976368,,116.3648599106834,64.89086357659781
1992-03-01 00:00:00+00:00,,114.889163862655,80.52536351093819,,154.5969438782896,73.68728217688044
1992-04-01 00:00:00+00:00,,136.2338143556917,84.06695808773256,,96.82840989020882,68.80318893662755
1992-05-01 00:00:00+00:00,,114.8409645633398,93.82271981060651,,89.85422177022748,86.34409780526734
1992-06-01 00:00:00+00:00,,73.99919554229281,87.64698399493146,,78.68047116353368,112.5864376461965
1992-07-01 00:00:00+00:00,,101.0193308039038,100.4698426270357,,122.2935048603586,138.4561734379348
1992-08-01 00:00:00+00:00,,74.1517446091908,102.1722405389217,,119.613172953599,125.3459312084015
1992-09-01 00:00:00+00:00,,64.91373113782709,121.5886060625233,,122.4071178343021,90.83674286500552
1992-10-01 00:00:00+00:00,,205.459269657245,104.469504188234,,141.4432517121603,220.3040837938287
1992-11-01 00:00:00+00:00,,254.3539215230664,95.32143701829273,,161.2542436336425,165.4728929527845
1992-12-01 00:00:00+00:00,,132.2935823233024,95.47983666117796,,108.1500623642074,139.1133084033654
1993-01-01 00:00:00+00:00,,112.216302959362,81.01321723151008,,87.87209518675475,121.1379766545161
1993-02-01 00:00:00+00:00,,102.5922561287285,63.22166477423913,,83.46497781036663,154.1448726007477
1993-03-01 00:00:00+00:00,,91.4481748121202,83.7287082711145,,106.9761210799595,106.68142984852075
1993-04-01 00:00:00+00:00,,120.154676613846,79.76223236626147,,109.796813640726,140.56175463570997
1993-05-01 00:00:00+00:00,,89.43315845336495,79.48866822719376,,89.65112958727644,92.87940327310349
