time,ival_chg_xs
2015-02-28 00:00:00+00:00,0.00015549953735449762
2015-03-31 00:00:00+00:00,-0.006730772226505866
2015-04-30 00:00:00+00:00,-0.004020607204890503
2015-05-31 00:00:00+00:00,0.0032110194957455374
2015-06-30 00:00:00+00:00,0.005946153768922713
2015-07-31 00:00:00+00:00,-0.017117342173717187
2015-08-31 00:00:00+00:00,-0.006359330299057553
2015-09-30 00:00:00+00:00,-0.01048424588940533
2015-10-31 00:00:00+00:00,0.014692907942474687
2015-11-30 00:00:00+00:00,-0.00568179301842664
2015-12-31 00:00:00+00:00,0.001558231891666928
2016-01-31 00:00:00+00:00,0.0206310225084112
2016-02-29 00:00:00+00:00,-0.0035735499924645087
2016-03-31 00:00:00+00:00,-0.004082763066583839
2016-04-30 00:00:00+00:00,-0.008207876681250004
2016-05-31 00:00:00+00:00,0.011296488153220263
2016-06-30 00:00:00+00:00,-0.014585829640318848
2016-07-31 00:00:00+00:00,0.0027487549585734072
2016-08-31 00:00:00+00:00,0.0006711372376360103
2016-09-30 00:00:00+00:00,0.004157066099404139
2016-10-31 00:00:00+00:00,0.0024968940862233335
2016-11-30 00:00:00+00:00,-0.004008619583356632
2016-12-31 00:00:00+00:00,-0.0003385664092252494
2017-01-31 00:00:00+00:00,0.00992755081986596
2017-02-28 00:00:00+00:00,-0.0020158795903765236
2017-03-31 00:00:00+00:00,0.0116040262661814
2017-04-30 00:00:00+00:00,6.19325125170711e-05
2017-05-31 00:00:00+00:00,0.004358385359645167
2017-06-30 00:00:00+00:00,-0.003406706666891024
2017-07-31 00:00:00+00:00,0.009292227374925854
2017-08-31 00:00:00+00:00,0.005316295031774221
2017-09-30 00:00:00+00:00,0.000107530709101189
2017-10-31 00:00:00+00:00,0.007642613990168412
2017-11-30 00:00:00+00:00,-0.002730185152273079
2017-12-31 00:00:00+00:00,-0.01288575584571372
2018-01-31 00:00:00+00:00,0.006103289582111593
2018-02-28 00:00:00+00:00,-0.010064202574666004
2018-03-31 00:00:00+00:00,-0.014423050527288095
2018-04-30 00:00:00+00:00,0.0041155681672546685
2018-05-31 00:00:00+00:00,-0.0038569161186754464
2018-06-30 00:00:00+00:00,0.0032483212606138068
2018-07-31 00:00:00+00:00,0.0013536897353756405
2018-08-31 00:00:00+00:00,-0.007801893751911426
2018-09-30 00:00:00+00:00,-0.006014840872350602
2018-10-31 00:00:00+00:00,-0.0017382327647252893
2018-11-30 00:00:00+00:00,-0.026222556839236022
2018-12-31 00:00:00+00:00,-0.01353985573912242
2019-01-31 00:00:00+00:00,-0.002453102448380373
2019-02-28 00:00:00+00:00,-0.0057419418669899525
2019-03-31 00:00:00+00:00,-0.003978580703196899
2019-04-30 00:00:00+00:00,-0.0070644082779034445
2019-05-31 00:00:00+00:00,-0.002995661021538143
2019-06-30 00:00:00+00:00,0.0030624804038679176
2019-07-31 00:00:00+00:00,-0.005551788068894337
2019-08-31 00:00:00+00:00,-0.0011516403109268492
2019-09-30 00:00:00+00:00,0.005508962861726419
2019-10-31 00:00:00+00:00,-0.00504687452982544
2019-11-30 00:00:00+00:00,0.0016551286413180044
2019-12-31 00:00:00+00:00,0.009106791860899133
2020-01-31 00:00:00+00:00,-0.001637178746418888
2020-02-29 00:00:00+00:00,-0.006379439567970935
2020-03-31 00:00:00+00:00,-0.00014748355993254858
2020-04-30 00:00:00+00:00,0.01485347326334141
2020-05-31 00:00:00+00:00,-0.0018475345837886126
2020-06-30 00:00:00+00:00,-0.005013716316970007
2020-07-31 00:00:00+00:00,-0.0035925222560606596
2020-08-31 00:00:00+00:00,-0.003680834844033476
2020-09-30 00:00:00+00:00,-0.004616845972575834
2020-10-31 00:00:00+00:00,0.002535584954354908
2020-11-30 00:00:00+00:00,0.0025097455662246304
2020-12-31 00:00:00+00:00,0.0015179920952685944
2021-01-31 00:00:00+00:00,-0.006485060297016232
2021-02-28 00:00:00+00:00,-0.0023612782594187864
2021-03-31 00:00:00+00:00,0.009281703330994429
2021-04-30 00:00:00+00:00,-0.002774692357492614
2021-05-31 00:00:00+00:00,-0.012216664007629552
2021-06-30 00:00:00+00:00,0.006315266671183206
2021-07-31 00:00:00+00:00,-0.009695940006503978
2021-08-31 00:00:00+00:00,-0.004751250521482953
2021-09-30 00:00:00+00:00,0.0009028906561585615
2021-10-31 00:00:00+00:00,-0.006025888404626922
2021-11-30 00:00:00+00:00,0.009305714016686784
2021-12-31 00:00:00+00:00,-0.003944304630784545
2022-01-31 00:00:00+00:00,-0.013391584257930411
2022-02-28 00:00:00+00:00,0.0034888699516197885
2022-03-31 00:00:00+00:00,-0.018255108712477597
2022-04-30 00:00:00+00:00,0.0050363527971484245
2022-05-31 00:00:00+00:00,-0.004660076558066217
2022-06-30 00:00:00+00:00,-0.010778695309791142
2022-07-31 00:00:00+00:00,-0.012360938001846455
2022-08-31 00:00:00+00:00,0.0014345200549510384
2022-09-30 00:00:00+00:00,0.011629460628932886
2022-10-31 00:00:00+00:00,0.005440563177845137
2022-11-30 00:00:00+00:00,0.022220205515728342
2022-12-31 00:00:00+00:00,-0.007658290632419296
2023-01-31 00:00:00+00:00,8.323408886745653e-05
2023-02-28 00:00:00+00:00,-0.0048805041843579255
2023-03-31 00:00:00+00:00,0.006773425262293742
2023-04-30 00:00:00+00:00,-0.004689739310314578
2023-05-31 00:00:00+00:00,-0.004732355078974848
2023-06-30 00:00:00+00:00,0.0030935307685713287
2023-07-31 00:00:00+00:00,0.0008590982869656205
2023-08-31 00:00:00+00:00,-0.0014836997165788013
2023-09-30 00:00:00+00:00,0.00882622526387733
2023-10-31 00:00:00+00:00,0.010649896811114612
2023-11-30 00:00:00+00:00,0.004651909917641639
2023-12-31 00:00:00+00:00,-0.001984043123808732
2024-01-31 00:00:00+00:00,-0.009008870759225518
2024-02-29 00:00:00+00:00,0.00740986527822618
2024-03-31 00:00:00+00:00,-0.007983547274200031
2024-04-30 00:00:00+00:00,-0.008806609744470006
2024-05-31 00:00:00+00:00,-0.0023695405995957097
2024-06-30 00:00:00+00:00,-0.0016585751498848778
2024-07-31 00:00:00+00:00,0.001180582465585056
2024-08-31 00:00:00+00:00,-0.0014980710508875061
2024-09-30 00:00:00+00:00,0.009014976565130839
2024-10-31 00:00:00+00:00,-0.0005905424396588366
2024-11-30 00:00:00+00:00,-0.006265772993102603
2024-12-31 00:00:00+00:00,-0.002899310284916856
2025-01-31 00:00:00+00:00,-0.006357357864422597
2025-02-28 00:00:00+00:00,-0.0016209602552734736
2025-03-31 00:00:00+00:00,-0.008189811608009578
2025-04-30 00:00:00+00:00,0.011498386394717341
2025-05-31 00:00:00+00:00,0.0001308105310215968
2025-06-30 00:00:00+00:00,0.0012815442754405826
2025-07-31 00:00:00+00:00,-0.000306180413361945
2025-08-31 00:00:00+00:00,0.005616291920901739
2025-09-30 00:00:00+00:00,0.005782207645366411
2025-10-31 00:00:00+00:00,-0.0017345694240010756
2025-11-30 00:00:00+00:00,0.0012367571877451855
2025-12-31 00:00:00+00:00,0.0063786993620160715
2026-01-31 00:00:00+00:00,-0.00353617919473459
2026-02-28 00:00:00+00:00,0.0009908234480242584
2026-03-31 00:00:00+00:00,0.00223074439304094
2026-04-30 00:00:00+00:00,-0.0009036857273745369
2026-05-31 00:00:00+00:00,0.0029002786140617243
2026-06-30 00:00:00+00:00,-0.0028748920132152245
2026-07-31 00:00:00+00:00,-0.0039139034999863265
2026-08-31 00:00:00+00:00,-0.006078256831687834
2026-09-30 00:00:00+00:00,0.0032319312662889566
