time,tb_deficit_xs
2016-12-31 00:00:00+00:00,-0.00676036424601234
2017-01-31 00:00:00+00:00,0.007123302152918676
2017-02-28 00:00:00+00:00,0.0017558066192273625
2017-03-31 00:00:00+00:00,-0.009267715171742297
2017-04-30 00:00:00+00:00,0.008402468987414924
2017-05-31 00:00:00+00:00,-0.00945173138197486
2017-06-30 00:00:00+00:00,0.0029156917080235267
2017-07-31 00:00:00+00:00,0.005197290738088611
2017-08-31 00:00:00+00:00,-0.019587687494283856
2017-09-30 00:00:00+00:00,0.016639188431642582
2017-10-31 00:00:00+00:00,-0.00234355239076367
2017-11-30 00:00:00+00:00,-0.007345715490560956
2017-12-31 00:00:00+00:00,0.0032780245324548485
2018-01-31 00:00:00+00:00,-0.000608224706252547
2018-02-28 00:00:00+00:00,-0.002960855910573823
2018-03-31 00:00:00+00:00,0.005043947444976382
2018-04-30 00:00:00+00:00,0.010170504883563858
2018-05-31 00:00:00+00:00,-0.002307233112096352
2018-06-30 00:00:00+00:00,-0.0010699992264192604
2018-07-31 00:00:00+00:00,-0.0032051819410534588
2018-08-31 00:00:00+00:00,-0.012687727959140305
2018-09-30 00:00:00+00:00,0.00423562456594806
2018-10-31 00:00:00+00:00,0.0029191924430784777
2018-11-30 00:00:00+00:00,0.004359201595573126
2018-12-31 00:00:00+00:00,0.001019560350943971
2019-01-31 00:00:00+00:00,0.006875343533638167
2019-02-28 00:00:00+00:00,0.005638936145604179
2019-03-31 00:00:00+00:00,-0.004447222635831305
2019-04-30 00:00:00+00:00,-0.0026768655286744103
2019-05-31 00:00:00+00:00,-0.006918970984628681
2019-06-30 00:00:00+00:00,0.00046620883031267546
2019-07-31 00:00:00+00:00,-0.0009546223742358251
2019-08-31 00:00:00+00:00,-0.001132421442170184
2019-09-30 00:00:00+00:00,0.0030273234403104254
2019-10-31 00:00:00+00:00,0.011034911875663633
2019-11-30 00:00:00+00:00,0.00791877272999475
2019-12-31 00:00:00+00:00,0.0031472233060001464
2020-01-31 00:00:00+00:00,0.004736395663134996
2020-02-29 00:00:00+00:00,-0.005067105595408905
2020-03-31 00:00:00+00:00,-0.007979234477962338
2020-04-30 00:00:00+00:00,-0.01041536311959057
2020-05-31 00:00:00+00:00,-0.00438838991763979
2020-06-30 00:00:00+00:00,-0.007103278118341549
2020-07-31 00:00:00+00:00,-0.0009740564433158294
2020-08-31 00:00:00+00:00,-0.00584827628595419
2020-09-30 00:00:00+00:00,0.0047660899390356
2020-10-31 00:00:00+00:00,0.0054992825528485945
2020-11-30 00:00:00+00:00,0.005785747111814565
2020-12-31 00:00:00+00:00,-0.0030498017562826663
2021-01-31 00:00:00+00:00,0.00900385449418839
2021-02-28 00:00:00+00:00,0.006748038776076992
2021-03-31 00:00:00+00:00,0.01868982478786263
2021-04-30 00:00:00+00:00,-0.006960645908953511
2021-05-31 00:00:00+00:00,0.006740127956398112
2021-06-30 00:00:00+00:00,0.0036368464754583663
2021-07-31 00:00:00+00:00,0.0013067749642783344
2021-08-31 00:00:00+00:00,0.0030207066691909645
2021-09-30 00:00:00+00:00,-0.0030378831464337175
2021-10-31 00:00:00+00:00,-0.01411950204475021
2021-11-30 00:00:00+00:00,-0.006361173600283543
2021-12-31 00:00:00+00:00,-0.002674678527427643
2022-01-31 00:00:00+00:00,0.0014523715277821037
2022-02-28 00:00:00+00:00,-0.0030258560432615544
2022-03-31 00:00:00+00:00,-0.0066715276100755005
2022-04-30 00:00:00+00:00,-0.0037542537630593786
2022-05-31 00:00:00+00:00,-0.0016873306369021845
2022-06-30 00:00:00+00:00,-0.010666841344836975
2022-07-31 00:00:00+00:00,-0.0014384090578208886
2022-08-31 00:00:00+00:00,-0.012481235769299492
2022-09-30 00:00:00+00:00,0.0038036402160934735
2022-10-31 00:00:00+00:00,0.026345151248716947
2022-11-30 00:00:00+00:00,0.0028114736092521575
2022-12-31 00:00:00+00:00,0.0033137179475581924
2023-01-31 00:00:00+00:00,0.0006021527567310336
2023-02-28 00:00:00+00:00,-0.0028856360949596205
2023-03-31 00:00:00+00:00,0.005095194507335199
2023-04-30 00:00:00+00:00,-0.005450799767210079
2023-05-31 00:00:00+00:00,-0.001714427705135857
2023-06-30 00:00:00+00:00,-0.0021469799682013457
2023-07-31 00:00:00+00:00,-0.0013207503856835778
2023-08-31 00:00:00+00:00,-0.0005313281627031818
2023-09-30 00:00:00+00:00,0.0012056530211286276
2023-10-31 00:00:00+00:00,-0.007219465676280845
2023-11-30 00:00:00+00:00,0.006367216062804326
2023-12-31 00:00:00+00:00,-0.008417352217913066
2024-01-31 00:00:00+00:00,0.005223485679896278
2024-02-29 00:00:00+00:00,0.006721973622138
2024-03-31 00:00:00+00:00,6.0919317997454314e-05
2024-04-30 00:00:00+00:00,-0.0028942465615535706
2024-05-31 00:00:00+00:00,0.00393737584453735
2024-06-30 00:00:00+00:00,-0.004763375570331907
2024-07-31 00:00:00+00:00,0.013808115064600779
2024-08-31 00:00:00+00:00,0.0008392183320309332
2024-09-30 00:00:00+00:00,0.002464461482254654
2024-10-31 00:00:00+00:00,-0.014364064854820002
2024-11-30 00:00:00+00:00,0.00029569724961175936
2024-12-31 00:00:00+00:00,0.0031945238837429724
2025-01-31 00:00:00+00:00,-0.0006373945828807015
2025-02-28 00:00:00+00:00,-8.184391821786097e-05
2025-03-31 00:00:00+00:00,0.003426543434018825
2025-04-30 00:00:00+00:00,-0.011057940716189818
2025-05-31 00:00:00+00:00,0.0019308213855036005
2025-06-30 00:00:00+00:00,-0.009185871031361592
2025-07-31 00:00:00+00:00,-0.009908768500658471
2025-08-31 00:00:00+00:00,0.003871999858032771
2025-09-30 00:00:00+00:00,-0.006733274829521241
2025-10-31 00:00:00+00:00,-0.001156488575076553
2025-11-30 00:00:00+00:00,0.0035166248482565443
2025-12-31 00:00:00+00:00,0.0015456116487189142
2026-01-31 00:00:00+00:00,-0.010813032809506518
2026-02-28 00:00:00+00:00,-0.009562396367709947
2026-03-31 00:00:00+00:00,-0.0007929535184059144
2026-04-30 00:00:00+00:00,0.0049169985631782875
2026-05-31 00:00:00+00:00,-0.00477806899868205
2026-06-30 00:00:00+00:00,-0.0021674136476255157
2026-07-31 00:00:00+00:00,0.009465619210254461
2026-08-31 00:00:00+00:00,0.005842201790175139
2026-09-30 00:00:00+00:00,-0.0036988520259205737
