time,low_ur_xs
2015-01-31 00:00:00+00:00,0.051881694765322006
2015-02-28 00:00:00+00:00,-0.007445134956577171
2015-03-31 00:00:00+00:00,0.008817195720343118
2015-04-30 00:00:00+00:00,-0.013121151708634815
2015-05-31 00:00:00+00:00,0.01117263314618655
2015-06-30 00:00:00+00:00,-0.0022535840374310334
2015-07-31 00:00:00+00:00,0.005849590311510555
2015-08-31 00:00:00+00:00,-0.0032863049594034077
2015-09-30 00:00:00+00:00,0.0020569487793378194
2015-10-31 00:00:00+00:00,-0.0028445340809484243
2015-11-30 00:00:00+00:00,0.0030618850060717406
2015-12-31 00:00:00+00:00,0.011383359417626249
2016-01-31 00:00:00+00:00,-0.0036498983555128817
2016-02-29 00:00:00+00:00,-0.004425391314394567
2016-03-31 00:00:00+00:00,-0.011563253216811953
2016-04-30 00:00:00+00:00,-0.009332208099549377
2016-05-31 00:00:00+00:00,0.008222396584081082
2016-06-30 00:00:00+00:00,0.0024517588044083993
2016-07-31 00:00:00+00:00,0.0022327039116210035
2016-08-31 00:00:00+00:00,-0.0025434178974862443
2016-09-30 00:00:00+00:00,0.005959857579393768
2016-10-31 00:00:00+00:00,-0.0037796846362293524
2016-11-30 00:00:00+00:00,-0.016117232185532626
2016-12-31 00:00:00+00:00,-0.007380798065692473
2017-01-31 00:00:00+00:00,0.0008561625877570034
2017-02-28 00:00:00+00:00,0.0026100937529416335
2017-03-31 00:00:00+00:00,0.004584890379182749
2017-04-30 00:00:00+00:00,0.003107544935203599
2017-05-31 00:00:00+00:00,-0.0027852260330117895
2017-06-30 00:00:00+00:00,-0.013244328477614808
2017-07-31 00:00:00+00:00,-0.017149868185765915
2017-08-31 00:00:00+00:00,-0.00016150677979842598
2017-09-30 00:00:00+00:00,-0.006294640247921479
2017-10-31 00:00:00+00:00,0.002987923343239496
2017-11-30 00:00:00+00:00,0.0011824649961331701
2017-12-31 00:00:00+00:00,-0.008200662880025411
2018-01-31 00:00:00+00:00,0.006472173781377322
2018-02-28 00:00:00+00:00,0.013963049670837169
2018-03-31 00:00:00+00:00,-0.0015833649503842473
2018-04-30 00:00:00+00:00,-0.01198802163221857
2018-05-31 00:00:00+00:00,0.01307097599199536
2018-06-30 00:00:00+00:00,0.0013723469012465461
2018-07-31 00:00:00+00:00,-0.008458003922479085
2018-08-31 00:00:00+00:00,0.007170428774363247
2018-09-30 00:00:00+00:00,-0.01105356320521067
2018-10-31 00:00:00+00:00,0.006473634050340182
2018-11-30 00:00:00+00:00,0.0034225819695148374
2018-12-31 00:00:00+00:00,0.015387309201850385
2019-01-31 00:00:00+00:00,-0.009553361798333437
2019-02-28 00:00:00+00:00,-0.0036356932973471423
2019-03-31 00:00:00+00:00,0.008305262478329078
2019-04-30 00:00:00+00:00,-0.0059472486433728156
2019-05-31 00:00:00+00:00,0.012055762788107272
2019-06-30 00:00:00+00:00,-0.004294769573335633
2019-07-31 00:00:00+00:00,0.003739144889564061
2019-08-31 00:00:00+00:00,0.009208658302042316
2019-09-30 00:00:00+00:00,-0.003920187729928304
2019-10-31 00:00:00+00:00,-0.006788572299282647
2019-11-30 00:00:00+00:00,0.0013515036255067336
2019-12-31 00:00:00+00:00,0.0004874418493077126
2020-01-31 00:00:00+00:00,0.006505005507519757
2020-02-29 00:00:00+00:00,0.002273923829256619
2020-03-31 00:00:00+00:00,0.01802141892652065
2020-04-30 00:00:00+00:00,-0.001223839531422466
2020-05-31 00:00:00+00:00,-0.006566861186075856
2020-06-30 00:00:00+00:00,-0.0035339343287246194
2020-07-31 00:00:00+00:00,0.0012252100813738842
2020-08-31 00:00:00+00:00,-0.01054467035167661
2020-09-30 00:00:00+00:00,0.006302769880974557
2020-10-31 00:00:00+00:00,0.004750862519119936
2020-11-30 00:00:00+00:00,-0.008467040783552537
2020-12-31 00:00:00+00:00,-0.0026702099672804014
2021-01-31 00:00:00+00:00,0.00044477120529973213
2021-02-28 00:00:00+00:00,-0.014837077674499488
2021-03-31 00:00:00+00:00,-0.012385722958164758
2021-04-30 00:00:00+00:00,-0.0005790958708380423
2021-05-31 00:00:00+00:00,-0.0051041588146927275
2021-06-30 00:00:00+00:00,0.0035414431543301372
2021-07-31 00:00:00+00:00,0.009507553406190139
2021-08-31 00:00:00+00:00,0.0009175058590116247
2021-09-30 00:00:00+00:00,-0.0014936605717836837
2021-10-31 00:00:00+00:00,-0.008252395418743674
2021-11-30 00:00:00+00:00,0.012710669817943776
2021-12-31 00:00:00+00:00,-0.0008788462880561232
2022-01-31 00:00:00+00:00,-0.0011263906638263599
2022-02-28 00:00:00+00:00,-0.0003193260352446492
2022-03-31 00:00:00+00:00,-0.014937364941144282
2022-04-30 00:00:00+00:00,-0.011699840617922064
2022-05-31 00:00:00+00:00,-0.0018091187140972798
2022-06-30 00:00:00+00:00,-0.002009885596257144
2022-07-31 00:00:00+00:00,0.010137363712236391
2022-08-31 00:00:00+00:00,-0.007407450992852782
2022-09-30 00:00:00+00:00,0.006870956809402307
2022-10-31 00:00:00+00:00,-0.01581434908285606
2022-11-30 00:00:00+00:00,0.016616849983814186
2022-12-31 00:00:00+00:00,0.010081391447654298
2023-01-31 00:00:00+00:00,-0.0038735192416862185
2023-02-28 00:00:00+00:00,-0.004912415294318295
2023-03-31 00:00:00+00:00,0.0036014018823007365
2023-04-30 00:00:00+00:00,-0.0027585374218314085
2023-05-31 00:00:00+00:00,-0.007578907109508037
2023-06-30 00:00:00+00:00,-0.016293344328474624
2023-07-31 00:00:00+00:00,0.006343400518775022
2023-08-31 00:00:00+00:00,0.00022087437857654102
2023-09-30 00:00:00+00:00,-0.006329744125836423
2023-10-31 00:00:00+00:00,0.010806811598550459
2023-11-30 00:00:00+00:00,-0.00366332569511163
2023-12-31 00:00:00+00:00,0.010739874065006427
2024-01-31 00:00:00+00:00,-0.011800794848754959
2024-02-29 00:00:00+00:00,-0.004424072077030217
2024-03-31 00:00:00+00:00,-0.009340986513346028
2024-04-30 00:00:00+00:00,-0.003942250505008182
2024-05-31 00:00:00+00:00,0.0004871246708764154
2024-06-30 00:00:00+00:00,-0.003155972782066252
2024-07-31 00:00:00+00:00,0.011488817377363292
2024-08-31 00:00:00+00:00,0.005504821775711877
2024-09-30 00:00:00+00:00,0.003056000105401191
2024-10-31 00:00:00+00:00,-0.0033286162223288285
2024-11-30 00:00:00+00:00,0.004844888720291207
2024-12-31 00:00:00+00:00,-0.011735490230736945
2025-01-31 00:00:00+00:00,0.009415770878837604
2025-02-28 00:00:00+00:00,0.0030436297056029016
2025-03-31 00:00:00+00:00,-0.0066781221560384685
2025-04-30 00:00:00+00:00,0.0004388370613814807
2025-05-31 00:00:00+00:00,-0.0031489383911295077
2025-06-30 00:00:00+00:00,-0.0029495386426335868
2025-07-31 00:00:00+00:00,-0.0033715167134473756
2025-08-31 00:00:00+00:00,0.0028371505110880157
2025-09-30 00:00:00+00:00,0.005446739986944893
2025-10-31 00:00:00+00:00,-0.005461601677195893
2025-11-30 00:00:00+00:00,-0.005499949529503723
2025-12-31 00:00:00+00:00,-0.004320685272942604
2026-01-31 00:00:00+00:00,0.007962335418130406
2026-02-28 00:00:00+00:00,0.006736773097711479
2026-03-31 00:00:00+00:00,-0.0020249541841729224
2026-04-30 00:00:00+00:00,-9.153300357434002e-05
2026-05-31 00:00:00+00:00,0.0022966855918626905
2026-06-30 00:00:00+00:00,-0.003488634280500502
2026-07-31 00:00:00+00:00,0.0003571280023240142
2026-08-31 00:00:00+00:00,0.0013182744654491874
2026-09-30 00:00:00+00:00,0.009237163259268488
