time,cot_ew
2011-10-31 00:00:00+00:00,-0.0022279708752495075
2011-11-30 00:00:00+00:00,-0.006799422022181756
2011-12-31 00:00:00+00:00,0.0042819373902527325
2012-01-31 00:00:00+00:00,0.01176900828876537
2012-02-29 00:00:00+00:00,0.002626687007529993
2012-03-31 00:00:00+00:00,-0.002912432131402576
2012-04-30 00:00:00+00:00,0.0032335308412037023
2012-05-31 00:00:00+00:00,0.0018025157514260925
2012-06-30 00:00:00+00:00,-0.0052186208276914225
2012-07-31 00:00:00+00:00,0.005880514185824026
2012-08-31 00:00:00+00:00,-0.012913761679056335
2012-09-30 00:00:00+00:00,-0.003118487921963231
2012-10-31 00:00:00+00:00,-0.0028108548835704683
2012-11-30 00:00:00+00:00,0.0003930212089209295
2012-12-31 00:00:00+00:00,0.0009428304163456858
2013-01-31 00:00:00+00:00,0.0012036081432531542
2013-02-28 00:00:00+00:00,0.003914927057265372
2013-03-31 00:00:00+00:00,0.00724385708264319
2013-04-30 00:00:00+00:00,-0.008250528601970064
2013-05-31 00:00:00+00:00,-0.007408406234703069
2013-06-30 00:00:00+00:00,-0.010622095117404085
2013-07-31 00:00:00+00:00,0.004781449953665806
2013-08-31 00:00:00+00:00,-0.009680639075202002
2013-09-30 00:00:00+00:00,-0.005835478988134413
2013-10-31 00:00:00+00:00,-0.007004671945950114
2013-11-30 00:00:00+00:00,-0.002139479802266253
2013-12-31 00:00:00+00:00,0.005673389334835965
2014-01-31 00:00:00+00:00,0.007003928842953089
2014-02-28 00:00:00+00:00,-0.001515144248481537
2014-03-31 00:00:00+00:00,0.006428838852460261
2014-04-30 00:00:00+00:00,-0.00025219832821665733
2014-05-31 00:00:00+00:00,-0.0033144538763543174
2014-06-30 00:00:00+00:00,0.001299060013975506
2014-07-31 00:00:00+00:00,-0.0052730112496700565
2014-08-31 00:00:00+00:00,-0.00027285959920231306
2014-09-30 00:00:00+00:00,-0.008571872532988856
2014-10-31 00:00:00+00:00,-0.005716083917980508
2014-11-30 00:00:00+00:00,-0.002394985546193218
2014-12-31 00:00:00+00:00,0.00527702974510591
2015-01-31 00:00:00+00:00,-0.028173750258415176
2015-02-28 00:00:00+00:00,-0.00040368031592818987
2015-03-31 00:00:00+00:00,0.0027337888396590238
2015-04-30 00:00:00+00:00,-0.009414990843760629
2015-05-31 00:00:00+00:00,-0.01379271703988183
2015-06-30 00:00:00+00:00,0.00910752983463503
2015-07-31 00:00:00+00:00,0.002464755417267428
2015-08-31 00:00:00+00:00,-0.00038694548689133246
2015-09-30 00:00:00+00:00,-0.005114485734373786
2015-10-31 00:00:00+00:00,-0.006586717819441978
2015-11-30 00:00:00+00:00,-0.0009976597169794044
2015-12-31 00:00:00+00:00,-0.005388346335364891
2016-01-31 00:00:00+00:00,0.0028732780918598877
2016-02-29 00:00:00+00:00,-0.00662058767307383
2016-03-31 00:00:00+00:00,0.00209900294892984
2016-04-30 00:00:00+00:00,-0.006619983980011956
2016-05-31 00:00:00+00:00,-0.014607553656450833
2016-06-30 00:00:00+00:00,0.010225990055478196
2016-07-31 00:00:00+00:00,-0.01587033212641653
2016-08-31 00:00:00+00:00,0.002332089429464057
2016-09-30 00:00:00+00:00,-0.004488345055483012
2016-10-31 00:00:00+00:00,-0.002775401842456615
2016-11-30 00:00:00+00:00,-0.001090486653435363
2016-12-31 00:00:00+00:00,0.001671611944036755
2017-01-31 00:00:00+00:00,-0.005560761495014943
2017-02-28 00:00:00+00:00,0.0049215091013723455
2017-03-31 00:00:00+00:00,-0.0030698726082198924
2017-04-30 00:00:00+00:00,-0.004311372405254699
2017-05-31 00:00:00+00:00,-0.0009212186779838927
2017-06-30 00:00:00+00:00,-0.005960258838264787
2017-07-31 00:00:00+00:00,0.004293590037004025
2017-08-31 00:00:00+00:00,0.00034921320434211367
2017-09-30 00:00:00+00:00,-0.005001376266322688
2017-10-31 00:00:00+00:00,-0.001859842399972722
2017-11-30 00:00:00+00:00,-0.000692649969507575
2017-12-31 00:00:00+00:00,0.0009932390396707458
2018-01-31 00:00:00+00:00,-0.0035265032507114658
2018-02-28 00:00:00+00:00,-0.008826913566615247
2018-03-31 00:00:00+00:00,0.004425117925726196
2018-04-30 00:00:00+00:00,-0.00564882090933172
2018-05-31 00:00:00+00:00,-0.006254314199424127
2018-06-30 00:00:00+00:00,0.008659326552240998
2018-07-31 00:00:00+00:00,0.002943041526951573
2018-08-31 00:00:00+00:00,-0.002896668224797172
2018-09-30 00:00:00+00:00,0.005875322651396342
2018-10-31 00:00:00+00:00,-0.011832800462819981
2018-11-30 00:00:00+00:00,-0.00860437733214725
2018-12-31 00:00:00+00:00,-0.014022074745139945
2019-01-31 00:00:00+00:00,0.0022676979212885584
2019-02-28 00:00:00+00:00,-0.0037884957883245196
2019-03-31 00:00:00+00:00,1.6173146613507328e-05
2019-04-30 00:00:00+00:00,-0.0017776918871553749
2019-05-31 00:00:00+00:00,-0.0002562922664977041
2019-06-30 00:00:00+00:00,-0.007400065792295574
2019-07-31 00:00:00+00:00,0.006649950915004643
2019-08-31 00:00:00+00:00,0.0025849647812965504
2019-09-30 00:00:00+00:00,-0.006223448718503555
2019-10-31 00:00:00+00:00,-0.0011893238676259354
2019-11-30 00:00:00+00:00,-0.005589039594185774
2019-12-31 00:00:00+00:00,0.005708566831614581
2020-01-31 00:00:00+00:00,-0.0023190375750901104
2020-02-29 00:00:00+00:00,0.005776332453018673
2020-03-31 00:00:00+00:00,-0.029974304241605965
2020-04-30 00:00:00+00:00,-0.01160896218579932
2020-05-31 00:00:00+00:00,-0.00894782802677585
2020-06-30 00:00:00+00:00,-0.010498691187771914
2020-07-31 00:00:00+00:00,-0.001474328254876145
2020-08-31 00:00:00+00:00,0.0013475736037193986
2020-09-30 00:00:00+00:00,-0.0033620281320315692
2020-10-31 00:00:00+00:00,-0.007781042529371951
2020-11-30 00:00:00+00:00,-0.0041296605157113975
2020-12-31 00:00:00+00:00,-0.001896502099884012
2021-01-31 00:00:00+00:00,-0.0035632163607643985
2021-02-28 00:00:00+00:00,4.65625667578351e-06
2021-03-31 00:00:00+00:00,0.004310777275868816
2021-04-30 00:00:00+00:00,0.004467831398046851
2021-05-31 00:00:00+00:00,0.0014862529748613795
2021-06-30 00:00:00+00:00,-0.0029222860104346493
2021-07-31 00:00:00+00:00,-0.0026122978278049214
2021-08-31 00:00:00+00:00,0.0040586047940820436
