time,money_growth_chg_xs
2011-10-31 00:00:00+00:00,0.017086117591293304
2011-11-30 00:00:00+00:00,-0.010574854327340177
2011-12-31 00:00:00+00:00,0.012055220476473893
2012-01-31 00:00:00+00:00,-0.008942549049517856
2012-02-29 00:00:00+00:00,-0.002500834100772842
2012-03-31 00:00:00+00:00,-0.0018085678424616392
2012-04-30 00:00:00+00:00,0.005520471444313557
2012-05-31 00:00:00+00:00,0.004792422904698501
2012-06-30 00:00:00+00:00,0.015479359896719558
2012-07-31 00:00:00+00:00,0.017609872578619123
2012-08-31 00:00:00+00:00,-0.007955711044226876
2012-09-30 00:00:00+00:00,-0.002374306346692334
2012-10-31 00:00:00+00:00,-0.004979718921126697
2012-11-30 00:00:00+00:00,-0.00027251335984024294
2012-12-31 00:00:00+00:00,-0.0038999749539940787
2013-01-31 00:00:00+00:00,0.004345840018890268
2013-02-28 00:00:00+00:00,0.013547015446721211
2013-03-31 00:00:00+00:00,0.008840973425172871
2013-04-30 00:00:00+00:00,0.002033229953282145
2013-05-31 00:00:00+00:00,-0.0031935338530176827
2013-06-30 00:00:00+00:00,-0.0107878358358513
2013-07-31 00:00:00+00:00,0.013786107265922443
2013-08-31 00:00:00+00:00,0.009266629760717127
2013-09-30 00:00:00+00:00,0.005154093632776524
2013-10-31 00:00:00+00:00,0.006363618689033013
2013-11-30 00:00:00+00:00,-0.011018041612200435
2013-12-31 00:00:00+00:00,-0.008755856827488695
2014-01-31 00:00:00+00:00,0.00957549488432563
2014-02-28 00:00:00+00:00,0.0004227009801014425
2014-03-31 00:00:00+00:00,-0.008323431065883513
2014-04-30 00:00:00+00:00,0.0028820823850956856
2014-05-31 00:00:00+00:00,-0.009803843513493171
2014-06-30 00:00:00+00:00,-0.0017414242684853365
2014-07-31 00:00:00+00:00,0.007899325365815502
2014-08-31 00:00:00+00:00,-0.011122856394075398
2014-09-30 00:00:00+00:00,-0.012633519037867913
2014-10-31 00:00:00+00:00,-0.005342327197291219
2014-11-30 00:00:00+00:00,0.007462924088789125
2014-12-31 00:00:00+00:00,0.012311766009432512
2015-01-31 00:00:00+00:00,0.0008366021179946337
2015-02-28 00:00:00+00:00,0.0046834071740229355
2015-03-31 00:00:00+00:00,0.0004908342689209366
2015-04-30 00:00:00+00:00,0.001924388291500545
2015-05-31 00:00:00+00:00,0.0011870999750709377
2015-06-30 00:00:00+00:00,-0.0002887365348849258
2015-07-31 00:00:00+00:00,0.006299741399442782
2015-08-31 00:00:00+00:00,-0.01178133676516413
2015-09-30 00:00:00+00:00,-0.00478439371579209
2015-10-31 00:00:00+00:00,-0.0023175416937657456
2015-11-30 00:00:00+00:00,0.014554756885169828
2015-12-31 00:00:00+00:00,0.025291218938926052
2016-01-31 00:00:00+00:00,0.004194830055775034
2016-02-29 00:00:00+00:00,0.009489907596914371
2016-03-31 00:00:00+00:00,-0.0004464428723469638
2016-04-30 00:00:00+00:00,-0.013555612175994658
2016-05-31 00:00:00+00:00,-0.00518128604637258
2016-06-30 00:00:00+00:00,0.029971391691925087
2016-07-31 00:00:00+00:00,0.0029051659745269465
2016-08-31 00:00:00+00:00,-0.004058250055224755
2016-09-30 00:00:00+00:00,0.012605427194472663
2016-10-31 00:00:00+00:00,0.011817977601309204
2016-11-30 00:00:00+00:00,-0.016094393398489948
2016-12-31 00:00:00+00:00,0.0010909825287972463
2017-01-31 00:00:00+00:00,0.0075186719041850925
2017-02-28 00:00:00+00:00,0.0017110768692354394
2017-03-31 00:00:00+00:00,0.0017693256350774789
2017-04-30 00:00:00+00:00,0.00018712325440750632
2017-05-31 00:00:00+00:00,0.0012010967932070127
2017-06-30 00:00:00+00:00,0.008731635746413335
2017-07-31 00:00:00+00:00,0.0016942420770915678
2017-08-31 00:00:00+00:00,0.0028104473965133714
2017-09-30 00:00:00+00:00,-0.00953142834384646
2017-10-31 00:00:00+00:00,-0.004458165479876097
2017-11-30 00:00:00+00:00,-0.002198982685530426
2017-12-31 00:00:00+00:00,0.007462239058220632
2018-01-31 00:00:00+00:00,-0.00598514179173415
2018-02-28 00:00:00+00:00,-0.009825511691949007
2018-03-31 00:00:00+00:00,-0.0009821034170678367
2018-04-30 00:00:00+00:00,-0.006426369033971091
2018-05-31 00:00:00+00:00,0.0036460295286082633
2018-06-30 00:00:00+00:00,-0.0042849710877436165
2018-07-31 00:00:00+00:00,0.00574369608368408
2018-08-31 00:00:00+00:00,-0.0028217772271955655
2018-09-30 00:00:00+00:00,0.001218834844592953
2018-10-31 00:00:00+00:00,0.010860431354483335
2018-11-30 00:00:00+00:00,0.008724318262465891
2018-12-31 00:00:00+00:00,0.021130926671514505
2019-01-31 00:00:00+00:00,-0.006946741535285739
2019-02-28 00:00:00+00:00,-0.0092368638827931
2019-03-31 00:00:00+00:00,0.008030612592127007
2019-04-30 00:00:00+00:00,0.0005400801743178363
2019-05-31 00:00:00+00:00,0.0015278389917761093
2019-06-30 00:00:00+00:00,0.0028088237372605462
2019-07-31 00:00:00+00:00,-0.0036587619822688877
2019-08-31 00:00:00+00:00,0.006174081339667792
2019-09-30 00:00:00+00:00,0.010903470419699746
2019-10-31 00:00:00+00:00,1.3355988158103571e-05
2019-11-30 00:00:00+00:00,-0.00487991420801126
2019-12-31 00:00:00+00:00,0.001551141406933132
2020-01-31 00:00:00+00:00,-0.006760840699721937
2020-02-29 00:00:00+00:00,-0.0004230033793491961
2020-03-31 00:00:00+00:00,-0.0032769467628137594
2020-04-30 00:00:00+00:00,-0.013499033147030715
2020-05-31 00:00:00+00:00,0.010565224610160406
2020-06-30 00:00:00+00:00,0.0022453901201393567
2020-07-31 00:00:00+00:00,0.0016958602586167881
2020-08-31 00:00:00+00:00,-0.014923730207271557
2020-09-30 00:00:00+00:00,-0.0019858844204664328
2020-10-31 00:00:00+00:00,-0.009428982397294283
2020-11-30 00:00:00+00:00,-0.001514305263311977
2020-12-31 00:00:00+00:00,-0.0027238241337216307
2021-01-31 00:00:00+00:00,0.011754605748716784
2021-02-28 00:00:00+00:00,-0.004864648417115092
2021-03-31 00:00:00+00:00,0.011822372077302301
2021-04-30 00:00:00+00:00,-0.001012726041315748
2021-05-31 00:00:00+00:00,-0.007899607115613883
2021-06-30 00:00:00+00:00,-0.001270753014584347
2021-07-31 00:00:00+00:00,-0.003594373795573147
2021-08-31 00:00:00+00:00,-0.002265537668950768
2021-09-30 00:00:00+00:00,-0.00016160325100011974
2021-10-31 00:00:00+00:00,-0.013777550014714035
2021-11-30 00:00:00+00:00,0.014243352954290467
2021-12-31 00:00:00+00:00,-0.0017813616891004802
2022-01-31 00:00:00+00:00,0.007456484324394497
2022-02-28 00:00:00+00:00,-0.002320801559478447
2022-03-31 00:00:00+00:00,-0.016196464337228766
2022-04-30 00:00:00+00:00,-0.007729100424093471
2022-05-31 00:00:00+00:00,0.0024893555676310797
2022-06-30 00:00:00+00:00,-0.006873969861738716
2022-07-31 00:00:00+00:00,-0.012268255971857434
2022-08-31 00:00:00+00:00,-0.014475505866659799
2022-09-30 00:00:00+00:00,-0.005889048878368941
2022-10-31 00:00:00+00:00,0.02209345592831191
2022-11-30 00:00:00+00:00,-0.019839313568398742
2022-12-31 00:00:00+00:00,-0.009119702554626907
2023-01-31 00:00:00+00:00,-0.0011350533561549359
2023-02-28 00:00:00+00:00,-0.006920110354282749
2023-03-31 00:00:00+00:00,0.010213178100137332
2023-04-30 00:00:00+00:00,0.008647404554402716
2023-05-31 00:00:00+00:00,-0.007594851784615941
2023-06-30 00:00:00+00:00,0.01332846657871345
2023-07-31 00:00:00+00:00,-0.0022130957099867343
2023-08-31 00:00:00+00:00,0.007054053808979388
2023-09-30 00:00:00+00:00,0.009550534258150778
2023-10-31 00:00:00+00:00,-0.0024324739547388896
2023-11-30 00:00:00+00:00,0.011476013895272974
2023-12-31 00:00:00+00:00,-0.009063705365680241
2024-01-31 00:00:00+00:00,0.01582380077600143
2024-02-29 00:00:00+00:00,-0.005207588975986721
2024-03-31 00:00:00+00:00,-0.0012892304922413889
2024-04-30 00:00:00+00:00,-0.010470983051412364
2024-05-31 00:00:00+00:00,-0.00014237050241194815
2024-06-30 00:00:00+00:00,-0.003027963849924209
2024-07-31 00:00:00+00:00,0.010185490777237405
2024-08-31 00:00:00+00:00,0.001083566475771791
2024-09-30 00:00:00+00:00,0.006588177806624351
2024-10-31 00:00:00+00:00,-0.010721091877251232
2024-11-30 00:00:00+00:00,0.010373245961251332
2024-12-31 00:00:00+00:00,0.007865783497125634
2025-01-31 00:00:00+00:00,0.008683295204386487
2025-02-28 00:00:00+00:00,0.0038221563972204997
2025-03-31 00:00:00+00:00,-0.014739328534217888
2025-04-30 00:00:00+00:00,-0.00574623683844222
2025-05-31 00:00:00+00:00,-0.0006414498050527628
2025-06-30 00:00:00+00:00,-0.013854159598999938
2025-07-31 00:00:00+00:00,-0.013663033811648684
2025-08-31 00:00:00+00:00,0.003604728604005958
2025-09-30 00:00:00+00:00,-0.005542232355630339
2025-10-31 00:00:00+00:00,0.004207189109489029
2025-11-30 00:00:00+00:00,-0.0009499960289032217
2025-12-31 00:00:00+00:00,-0.00020855990461121632
2026-01-31 00:00:00+00:00,-0.0004952239750110055
2026-02-28 00:00:00+00:00,-0.009915126301546895
2026-03-31 00:00:00+00:00,0.0001517245944298029
2026-04-30 00:00:00+00:00,-0.006419250632655027
2026-05-31 00:00:00+00:00,-0.0015260159068708479
2026-06-30 00:00:00+00:00,0.003475628033589029
2026-07-31 00:00:00+00:00,-0.0002687817635748102
2026-08-31 00:00:00+00:00,-0.0003640059715216415
2026-09-30 00:00:00+00:00,0.009237163259268488
